ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
QQQ,2026-04-29 15:55:16.997582+00:00,PUT,642.0,2026-05-15,504648,774,1026,499,658.74,REPEATEDHITS,False,False,False,504648,0,429235464994.0,16,ASK,SHORT,1.0
INTC,2026-04-29 15:53:54.856103+00:00,CALL,94.0,2026-05-15,1680280,2646,3635,410,93.116,REPEATEDHITSASCENDINGFILL,False,False,False,0,1680280,424797520000.0,16,BID,SHORT,0.5
IWM,2026-04-29 15:51:16.814702+00:00,CALL,269.0,2026-05-22,544380,633,637,159,272.18,REPEATEDHITS,False,False,False,0,544380,75337059520.0,23,BID,SHORT,0.5
EBAY,2026-04-29 15:43:12.096530+00:00,CALL,108.0,2026-05-01,651848,4750,4754,66,101.85,REPEATEDHITSDESCENDINGFILL,False,False,False,0,651848,44961280000.0,2,BID,SHORT,0.5
HWM,2026-04-29 15:41:17.335337+00:00,PUT,195.0,2026-06-05,655999,4125,4125,0,235.52,REPEATEDHITSDESCENDINGFILL,False,False,False,0,655999,96398019347.0,37,BID,LONG,0.5
AAPL,2026-04-29 15:35:32.766031+00:00,PUT,265.0,2026-05-08,790362,1737,1885,1298,268.91,REPEATEDHITSASCENDINGFILL,False,False,False,0,790362,3974331409400.0,9,BID,LONG,0.5
PLTR,2026-04-29 15:35:12.548027+00:00,CALL,140.0,2026-05-22,1003066,1286,1344,524,137.02,REPEATEDHITSDESCENDINGFILL,False,False,False,1003066,0,323509840626.0,23,ASK,LONG,1.0
QQQ,2026-04-29 15:34:38.101380+00:00,PUT,661.0,2026-04-30,871650,1490,5502,1034,660.3201,REPEATEDHITS,False,False,False,607230,0,429235464994.0,1,ASK,SHORT,1.0
MSTR,2026-04-29 15:30:30.186388+00:00,CALL,170.0,2026-05-29,1353150,1455,1497,297,160.51,REPEATEDHITS,False,False,False,1353150,0,52051575415.0,30,ASK,LONG,1.0
AMZN,2026-04-29 15:27:57.825092+00:00,PUT,270.0,2026-05-15,511200,355,437,286,264.05,REPEATEDHITS,False,False,False,511200,0,2787858949939.0,16,ASK,SHORT,1.0
IBIT,2026-04-29 15:27:29.789226+00:00,CALL,47.0,2026-06-05,706920,8220,8474,155,43.2023,REPEATEDHITS,False,False,False,0,702190,61871831798.0,37,BID,SHORT,0.5
MSFT,2026-04-29 15:22:58.868564+00:00,PUT,410.0,2026-05-04,901280,1048,1172,345,424.67,REPEATEDHITS,False,False,False,0,901280,3187451280873.0,5,BID,LONG,0.5
