ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
GLD,2026-04-21 16:53:38.833291+00:00,CALL,436.0,2026-05-01,1005164,1577,11241,227,432.6,REPEATEDHITSDESCENDINGFILL,False,False,False,0,1005164,442.097698,10,BID,SHORT,0.5
AMD,2026-04-21 16:53:31.621543+00:00,CALL,292.5,2026-05-08,1105864,864,900,70,282.95,REPEATEDHITSDESCENDINGFILL,False,False,False,1105864,0,448281461283.0,17,ASK,LONG,1.0
JBTM,2026-04-21 16:49:40.750785+00:00,CALL,135.0,2026-06-18,600000,600,610,0,133.78,FLOORTRADEMIDCAP,False,True,True,600000,0,6946901743.0,58,ASK,LONG,1.0
SPY,2026-04-21 16:48:34.661098+00:00,CALL,706.0,2026-05-01,910000,1000,2664,805,706.45,REPEATEDHITS,False,False,False,0,910000,708.527555,10,BID,SHORT,0.5
KORU,2026-04-21 16:47:21.382304+00:00,CALL,755.0,2027-01-15,727380,54,111,0,485.2,REPEATEDHITS,False,False,False,727380,0,1595420960.0,269,ASK,LONG,1.0
MRVL,2026-04-21 16:47:17.576716+00:00,PUT,140.0,2026-05-15,542024,1000,1246,494,151.71,REPEATEDHITSDESCENDINGFILL,False,False,False,0,542024,129256512000.0,24,BID,LONG,0.5
QQQ,2026-04-21 16:46:53.754449+00:00,CALL,647.0,2026-05-01,959955,980,28058,666,645.91,REPEATEDHITSDESCENDINGFILL,False,False,False,0,956031,424021783821.0,10,BID,SHORT,0.5
QQQ,2026-04-21 16:44:25.949290+00:00,CALL,647.0,2026-05-01,1650770,1745,25797,666,645.21,REPEATEDHITS,False,False,False,1650770,0,424021783821.0,10,ASK,LONG,1.0
NVDA,2026-04-21 16:44:03.685894+00:00,PUT,192.5,2026-05-08,735133,2262,2511,75,199.915,REPEATEDHITSDESCENDINGFILL,False,False,False,735133,0,4910058000000.0,17,ASK,SHORT,1.0
BK,2026-04-21 16:39:18.756689+00:00,PUT,135.0,2027-03-19,910200,740,1462,15,138.3,REPEATEDHITS,False,False,False,0,910200,92986654467.0,332,BID,LONG,0.5
FN,2026-04-21 16:33:30.951162+00:00,CALL,800.0,2026-07-17,570000,75,75,16,701.46,REPEATEDHITS,False,False,False,570000,0,25078640161.0,87,ASK,LONG,1.0
ASTS,2026-04-21 16:32:27.288454+00:00,PUT,72.0,2026-05-01,611520,3120,3385,446,80.99,REPEATEDHITS,False,False,False,611520,0,23703600159.0,10,ASK,SHORT,1.0
DIS,2026-04-21 16:30:26.948161+00:00,PUT,101.0,2026-05-15,1015864,3925,3931,2,104.78,REPEATEDHITSASCENDINGFILL,False,False,False,1015610,254,188312560161.0,24,ASK,SHORT,1.0
QQQ,2026-04-21 16:29:09.817304+00:00,CALL,647.0,2026-05-01,1207553,1236,23526,666,645.85,REPEATEDHITSDESCENDINGFILL,False,False,False,0,1207553,424021783821.0,10,BID,SHORT,0.5
CAR,2026-04-21 16:28:45.171408+00:00,CALL,750.0,2026-05-08,2279020,181,1773,106,623.0,REPEATEDHITSDESCENDINGFILL,True,False,False,2242800,36220,21465467338.0,17,ASK,LONG,1.0
BE,2026-04-21 16:23:46.598442+00:00,PUT,235.0,2026-05-01,621225,248,294,0,231.5191,REPEATEDHITSDESCENDINGFILL,False,False,False,621225,0,61235258888.0,10,ASK,SHORT,1.0
CAR,2026-04-21 16:23:40.989471+00:00,CALL,750.0,2026-05-08,1545570,146,1589,106,606.8,REPEATEDHITSDESCENDINGFILL,True,False,False,1026230,74140,21465467338.0,17,ASK,LONG,1.0
AMD,2026-04-21 16:22:11.311343+00:00,PUT,270.0,2026-05-01,847257,1389,4421,1084,283.65,REPEATEDHITSDESCENDINGFILL,False,False,False,847257,0,448281461283.0,10,ASK,SHORT,1.0
HOOD,2026-04-21 16:19:19.126636+00:00,PUT,81.0,2026-05-15,519698,1350,1430,21,87.59,REPEATEDHITSDESCENDINGFILL,False,False,False,519698,0,72112238544.0,24,ASK,SHORT,1.0
INTC,2026-04-21 16:18:51.675219+00:00,PUT,60.0,2026-05-08,543075,2785,2903,1974,66.805,REPEATEDHITS,False,False,False,543075,0,328171500000.0,17,ASK,SHORT,1.0
AMZN,2026-04-21 16:18:41.852799+00:00,PUT,252.5,2026-04-24,548398,1714,3273,1405,252.82,REPEATEDHITSDESCENDINGFILL,False,False,False,548398,0,2665266153604.0,3,ASK,SHORT,1.0
