ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,dte,execution_side,direction,direction_confidence
CLMT,2026-03-26 14:57:44.513770+00:00,CALL,35.0,2027-01-15,18720,36,93,4556,31.0,REPEATEDHITS,False,False,7800,10920,295,BID,SHORT,0.5
AMD,2026-03-26 14:57:32.504567+00:00,CALL,237.5,2026-04-17,98233,470,525,0,208.0,REPEATEDHITS,False,False,630,97603,22,BID,SHORT,0.5
AMD,2026-03-26 14:57:32.504567+00:00,CALL,240.0,2026-04-17,59826,338,725,9159,208.0,REPEATEDHITS,False,False,0,59826,22,BID,SHORT,0.5
HPE,2026-03-26 14:57:21.294616+00:00,CALL,22.0,2026-04-02,27300,78,83,6235,25.0,REPEATEDHITS,False,False,0,27300,7,BID,SHORT,0.5
QQQ,2026-03-26 14:57:21.294616+00:00,CALL,582.0,2026-03-30,152766,246,2814,159,581.0,REPEATEDHITS,False,False,152766,0,4,ASK,LONG,1.0
TLT,2026-03-26 14:57:05.084083+00:00,CALL,87.0,2026-04-17,176000,2000,44930,29725,86.0,REPEATEDHITS,True,False,55264,67056,22,BID,SHORT,0.5
RCAT,2026-03-26 14:57:03.080355+00:00,PUT,15.5,2026-04-10,22860,127,218,5404,14.0,REPEATEDHITS,False,False,22860,0,15,ASK,SHORT,1.0
DAL,2026-03-26 14:57:01.075117+00:00,PUT,65.0,2026-04-02,12600,100,12641,668,66.0,REPEATEDHITS,False,False,0,12600,7,BID,LONG,0.5
MSFT,2026-03-26 14:56:57.664690+00:00,CALL,400.0,2026-06-18,116332,100,931,6624,371.0,REPEATEDHITSASCENDINGFILL,False,False,116332,0,84,ASK,LONG,1.0
SPY,2026-03-26 14:56:57.664690+00:00,CALL,655.0,2026-04-07,100700,100,354,272,652.0,REPEATEDHITS,False,False,100700,0,12,ASK,LONG,1.0
PYPL,2026-03-26 14:56:57.664690+00:00,PUT,42.0,2026-04-24,22386,287,288,119,45.0,REPEATEDHITS,False,False,22386,0,29,ASK,SHORT,1.0
MU,2026-03-26 14:56:57.664690+00:00,PUT,340.0,2026-03-27,170000,2000,3715,3572,362.0,REPEATEDHITS,True,False,34510,0,1,ASK,SHORT,1.0
TSLA,2026-03-26 14:56:57.664690+00:00,PUT,345.0,2026-04-10,127050,363,446,835,379.0,REPEATEDHITS,False,False,127050,0,15,ASK,SHORT,1.0
XLF,2026-03-26 14:56:50.857560+00:00,PUT,50.0,2026-09-18,22630,73,4478,86770,49.0,REPEATEDHITS,False,False,0,22630,176,BID,LONG,0.5
QQQ,2026-03-26 14:56:50.857560+00:00,CALL,579.0,2026-03-26,162000,500,7762,100,581.0,REPEATEDHITS,True,False,0,162000,0,BID,SHORT,0.5
SLV,2026-03-26 14:56:47.247409+00:00,CALL,79.5,2026-04-02,21615,4323,8050,5248,62.0,REPEATEDHITS,False,False,0,21615,7,BID,SHORT,0.5
ETHA,2026-03-26 14:56:47.247409+00:00,CALL,18.0,2026-04-10,40000,2000,2040,2518,15.0,REPEATEDHITS,True,False,0,40000,15,BID,SHORT,0.5
XLF,2026-03-26 14:56:47.247409+00:00,PUT,47.0,2026-05-15,18800,200,419,8677,49.0,REPEATEDHITS,False,False,0,18800,50,BID,LONG,0.5
TLT,2026-03-26 14:56:47.247409+00:00,PUT,86.5,2026-04-10,15708,132,219,2080,86.0,REPEATEDHITS,True,False,0,15708,15,BID,LONG,0.5
OMF,2026-03-26 14:56:47.247409+00:00,CALL,60.0,2026-05-15,13350,178,205,420,53.0,REPEATEDHITS,False,False,6150,7200,50,BID,SHORT,0.5
AAPL,2026-03-26 14:56:39.841217+00:00,CALL,255.0,2026-05-15,140250,110,766,9480,256.0,REPEATEDHITS,True,False,140250,0,50,ASK,LONG,1.0
SMCI,2026-03-26 14:56:37.637658+00:00,PUT,23.0,2026-03-27,22200,300,10088,4328,22.0,REPEATEDHITS,False,False,0,22200,1,BID,LONG,0.5
RKLB,2026-03-26 14:56:33.031379+00:00,CALL,70.0,2026-04-02,47676,174,913,718,67.0,REPEATEDHITS,False,False,47676,0,7,ASK,LONG,1.0
NBIS,2026-03-26 14:56:33.031379+00:00,PUT,120.0,2026-04-02,647500,500,1119,219,108.0,FLOORTRADELARGECAP,False,True,0,647500,7,BID,LONG,0.5
QUBT,2026-03-26 14:56:25.618654+00:00,CALL,7.0,2026-04-17,48800,800,812,1641,7.0,REPEATEDHITS,False,False,0,48800,22,BID,SHORT,0.5
BE,2026-03-26 14:56:25.618654+00:00,PUT,125.0,2026-07-17,40400,17,27,363,138.0,REPEATEDHITSDESCENDINGFILL,False,False,26180,14220,113,ASK,SHORT,1.0
OPEN,2026-03-26 14:56:21.814075+00:00,PUT,5.0,2026-04-24,28575,635,681,852,5.0,REPEATEDHITS,False,False,28575,0,29,ASK,SHORT,1.0
RKLB,2026-03-26 14:56:19.008356+00:00,CALL,73.0,2026-04-02,16089,93,306,462,67.0,REPEATEDHITS,False,False,0,16089,7,BID,SHORT,0.5
NEXT,2026-03-26 14:16:49.728483+00:00,CALL,7.0,2027-01-15,4877895,19129,30543,17890,7.875,LOWHISTORICVOLUMEFLOOR,False,True,0,0,295,MIXED,,0.0
NEXT,2026-03-26 13:41:38.946445+00:00,CALL,12.0,2027-01-15,51200,512,519,4103,8.13,REPEATEDHITS,True,False,51100,100,295,ASK,LONG,1.0
NEXT,2026-03-25 17:19:12.789876+00:00,PUT,7.0,2026-04-17,11175,250,2024,6769,7.37,REPEATEDHITS,False,False,11175,0,23,ASK,SHORT,1.0
NEXT,2026-03-25 17:18:18.328521+00:00,CALL,8.0,2026-04-17,13755,393,1578,9554,7.38,REPEATEDHITS,False,False,0,11795,23,BID,SHORT,0.5
NEXT,2026-03-25 15:35:57.467268+00:00,CALL,8.0,2026-04-17,10439,300,567,9554,7.33,REPEATEDHITS,False,False,10439,0,23,ASK,LONG,1.0
NEXT,2026-03-25 13:41:13.471447+00:00,PUT,6.0,2026-04-17,41250,2750,2800,4888,7.025,REPEATEDHITS,False,False,0,41250,23,BID,LONG,0.5
NEXT,2026-03-24 15:14:00.310637+00:00,CALL,10.0,2028-01-21,1874493,9362,10140,2734,7.435,REPEATEDHITSDESCENDINGFILL,False,False,0,1874493,668,BID,SHORT,0.5
NEXT,2026-03-24 14:57:31.074843+00:00,CALL,10.0,2028-01-21,48930,233,749,2734,7.475,REPEATEDHITS,False,False,27300,0,668,ASK,LONG,1.0
NEXT,2026-03-24 14:44:38.037971+00:00,CALL,10.0,2028-01-21,87340,397,512,2734,7.585,REPEATEDHITS,False,False,36300,0,668,ASK,LONG,1.0
NEXT,2026-03-24 14:15:37.314900+00:00,CALL,12.0,2027-01-15,10529,117,221,4088,7.575,REPEATEDHITS,True,False,9899,0,297,ASK,LONG,1.0
NEXT,2026-03-24 13:34:30.698555+00:00,CALL,7.0,2026-04-17,12835,151,164,7375,7.63,REPEATEDHITS,False,False,255,510,24,BID,SHORT,0.5
NEXT,2026-03-23 15:44:56.722126+00:00,PUT,6.0,2026-04-17,12500,500,1791,4224,6.645,REPEATEDHITS,False,False,0,12500,25,BID,LONG,0.5
NEXT,2026-03-23 14:53:06.025221+00:00,CALL,8.0,2026-04-17,12848,375,1965,8054,7.075,REPEATEDHITSASCENDINGFILL,False,False,9904,2944,25,ASK,LONG,1.0
NEXT,2026-03-23 14:35:35.097718+00:00,CALL,9.0,2026-04-17,15000,1000,1457,9071,7.04,REPEATEDHITS,False,False,15000,0,25,ASK,LONG,1.0
NEXT,2026-03-23 13:36:11.786906+00:00,PUT,7.0,2026-04-17,22182,344,734,6062,6.96,REPEATEDHITSASCENDINGFILL,False,False,22182,0,25,ASK,SHORT,1.0
NEXT,2026-03-20 19:44:49.801102+00:00,CALL,10.0,2027-01-15,44000,400,1049,7715,7.2899,REPEATEDHITS,False,False,0,44000,301,BID,SHORT,0.5
NEXT,2026-03-20 19:20:15.684102+00:00,PUT,7.0,2027-01-15,750000,5000,5028,1909,7.37,FLOORTRADESMALLCAP,False,True,0,750000,301,BID,LONG,0.5
NEXT,2026-03-20 16:29:28.941502+00:00,CALL,7.0,2026-05-15,228200,1630,2224,17500,7.82,REPEATEDHITS,False,False,22120,189700,56,BID,SHORT,0.5
NEXT,2026-03-20 15:34:24.906011+00:00,CALL,8.0,2026-05-15,36000,400,910,728,7.835,REPEATEDHITS,False,False,0,36000,56,BID,SHORT,0.5
NEXT,2026-03-20 15:06:07.710125+00:00,CALL,7.0,2026-05-15,29000,200,427,17500,7.79,REPEATEDHITS,False,False,29000,0,56,ASK,LONG,1.0
NEXT,2026-03-20 14:46:03.029636+00:00,CALL,8.0,2026-04-17,14700,245,1986,6236,7.7,REPEATEDHITS,False,False,14700,0,28,ASK,LONG,1.0
NEXT,2026-03-20 14:45:56.819735+00:00,CALL,9.0,2026-04-17,14000,400,1490,8522,7.6914,REPEATEDHITS,False,False,14000,0,28,ASK,LONG,1.0
NEXT,2026-03-20 14:03:08.667775+00:00,PUT,7.0,2026-04-17,39556,1000,4617,8097,7.63,REPEATEDHITS,False,False,39556,0,28,ASK,SHORT,1.0
NEXT,2026-03-20 14:01:49.086445+00:00,PUT,7.0,2026-04-17,20000,500,617,8097,7.725,REPEATEDHITS,False,False,20000,0,28,ASK,SHORT,1.0
NEXT,2026-03-20 13:43:34.647202+00:00,CALL,8.0,2026-04-17,15050,301,993,6236,7.54,REPEATEDHITS,True,False,15000,0,28,ASK,LONG,1.0
NEXT,2026-03-19 19:38:51.251340+00:00,CALL,8.0,2026-05-15,26000,400,783,0,7.22,REPEATEDHITS,False,False,12935,0,57,ASK,LONG,1.0
NEXT,2026-03-19 19:15:47.869605+00:00,CALL,7.0,2026-03-20,22530,751,4453,3895,7.245,REPEATEDHITS,False,False,0,22530,1,BID,SHORT,0.5
NEXT,2026-03-19 19:11:31.312764+00:00,CALL,7.0,2027-01-15,40391,197,9495,15043,7.325,REPEATEDHITSASCENDINGFILL,True,False,0,20711,302,BID,SHORT,0.5
NEXT,2026-03-19 17:20:20.665147+00:00,CALL,10.0,2026-05-15,10200,300,417,0,7.425,REPEATEDHITS,False,False,10200,0,57,ASK,LONG,1.0
NEXT,2026-03-19 16:09:42.826975+00:00,CALL,7.0,2026-05-15,60000,500,1531,0,7.53,REPEATEDHITS,False,False,16320,43680,57,BID,SHORT,0.5
ADMA,2026-03-26 14:41:49.738359+00:00,CALL,10.0,2026-05-15,15998,200,296,106,7.99,REPEATEDHITS,False,False,15998,0,50,ASK,LONG,1.0
ADMA,2026-03-26 14:37:21.960292+00:00,CALL,10.0,2028-01-21,26000,100,109,191,8.0307,REPEATEDHITS,False,False,16900,9100,666,ASK,LONG,1.0
ADMA,2026-03-26 13:54:13.437173+00:00,CALL,10.0,2026-06-18,822780,9142,10006,5,7.79,LOWHISTORICVOLUMEFLOOR,False,True,822780,0,84,ASK,LONG,1.0
ADMA,2026-03-26 13:53:13.372218+00:00,PUT,5.0,2026-06-18,17680,442,1084,0,7.93,REPEATEDHITS,False,False,6120,680,84,ASK,SHORT,1.0
ADMA,2026-03-26 13:51:55.475122+00:00,PUT,5.0,2026-06-18,17360,496,642,0,7.9966,REPEATEDHITS,False,False,0,1680,84,BID,LONG,0.5
ADMA,2026-03-25 13:46:16.720588+00:00,CALL,14.0,2026-06-18,18900,270,1786,32,10.885,REPEATEDHITS,False,False,0,2940,85,BID,SHORT,0.5
ADMA,2026-03-25 13:38:31.299999+00:00,CALL,14.0,2026-06-18,47600,680,1382,32,10.9,REPEATEDHITS,False,False,0,47600,85,BID,SHORT,0.5
ADMA,2026-03-25 13:36:23.720617+00:00,CALL,14.0,2026-06-18,11375,175,175,32,10.95,REPEATEDHITS,False,False,0,11375,85,BID,SHORT,0.5
ADMA,2026-03-24 19:45:08.682500+00:00,PUT,13.0,2026-04-17,20000,100,1512,4457,11.52,REPEATEDHITS,True,False,20000,0,24,ASK,SHORT,1.0
ADMA,2026-03-24 18:15:12.852434+00:00,PUT,13.0,2026-04-17,46494,300,716,4457,12.13,REPEATEDHITSDESCENDINGFILL,False,False,12859,19530,24,BID,LONG,0.5
ADMA,2026-03-23 19:29:39.944070+00:00,PUT,13.0,2026-04-17,104638,1744,4494,1630,13.98,REPEATEDHITS,False,False,98578,6060,25,ASK,SHORT,1.0
ADMA,2026-03-23 19:29:01.306079+00:00,PUT,13.0,2026-04-17,66000,1100,1550,1630,14.02,REPEATEDHITS,True,False,66000,0,25,ASK,SHORT,1.0
PONY,2026-03-26 14:30:36.797499+00:00,CALL,11.0,2026-04-17,158947,2999,4000,1045,10.03,REPEATEDHITS,False,False,0,158947,22,BID,SHORT,0.5
PONY,2026-03-26 14:20:49.437991+00:00,CALL,11.0,2026-04-17,49212,1000,1000,1045,9.65,REPEATEDHITSDESCENDINGFILL,False,False,27053,22159,22,ASK,LONG,1.0
PONY,2026-03-26 14:20:06.374389+00:00,CALL,11.0,2026-04-10,29570,1000,1720,1065,9.615,REPEATEDHITSDESCENDINGFILL,False,False,10110,19460,15,BID,SHORT,0.5
PONY,2026-03-26 14:19:35.320007+00:00,CALL,12.0,2026-04-10,28634,1800,1803,246,9.6199,REPEATEDHITSDESCENDINGFILL,False,False,28634,0,15,ASK,LONG,1.0
PONY,2026-03-26 14:03:16.871725+00:00,PUT,9.5,2026-04-17,186000,2480,2490,0,9.71,REPEATEDHITS,True,False,10350,0,22,ASK,SHORT,1.0
PONY,2026-03-26 13:37:01.843264+00:00,CALL,15.0,2026-05-15,17500,500,932,1426,10.35,REPEATEDHITS,False,False,0,17500,50,BID,SHORT,0.5
PONY,2026-03-25 19:53:09.030895+00:00,CALL,12.5,2026-04-10,59940,999,1003,38,11.435,REPEATEDHITS,False,False,0,59940,16,BID,SHORT,0.5
PONY,2026-03-25 19:46:05.364640+00:00,CALL,12.0,2026-04-10,11840,160,166,110,11.41,REPEATEDHITS,False,False,11840,0,16,ASK,LONG,1.0
PONY,2026-03-25 19:38:20.443021+00:00,CALL,11.0,2026-04-02,96300,963,1096,24,11.395,REPEATEDHITS,False,False,0,96300,8,BID,SHORT,0.5
PONY,2026-03-25 19:33:00.514949+00:00,CALL,11.0,2026-04-17,129000,1000,1000,40,11.37,REPEATEDHITS,True,False,123969,0,23,ASK,LONG,1.0
PONY,2026-03-25 19:16:34.224280+00:00,CALL,11.0,2026-04-10,109157,1000,1011,64,11.295,REPEATEDHITSDESCENDINGFILL,False,False,60035,26792,16,ASK,LONG,1.0
PONY,2026-03-25 18:35:35.275533+00:00,CALL,12.5,2026-05-15,192767,1793,2367,6299,11.295,REPEATEDHITSASCENDINGFILL,True,False,108203,14796,51,ASK,LONG,1.0
PONY,2026-03-25 16:22:36.894297+00:00,CALL,12.5,2026-05-15,34452,348,478,6299,11.15,REPEATEDHITS,False,False,6930,13761,51,BID,SHORT,0.5
PONY,2026-03-25 16:05:24.645931+00:00,PUT,11.0,2026-04-24,21944,211,211,4,11.2,REPEATEDHITS,True,False,21944,0,30,ASK,SHORT,1.0
PONY,2026-03-25 15:42:19.512250+00:00,CALL,17.5,2026-05-15,21696,904,989,5697,11.27,REPEATEDHITS,False,False,480,21216,51,BID,SHORT,0.5
PONY,2026-03-24 19:57:39.329367+00:00,CALL,12.5,2026-05-15,36900,369,5803,804,11.175,REPEATEDHITS,False,False,0,36900,52,BID,SHORT,0.5
PONY,2026-03-24 19:34:55.278008+00:00,CALL,12.5,2026-05-15,23900,239,4398,804,11.205,REPEATEDHITS,True,False,9600,11500,52,BID,SHORT,0.5
PONY,2026-03-24 19:11:48.775249+00:00,CALL,12.5,2026-05-15,41820,410,4012,804,11.21,REPEATEDHITS,True,False,41820,0,52,ASK,LONG,1.0
PONY,2026-03-24 18:44:16.841555+00:00,CALL,12.5,2026-05-15,34770,366,1362,804,11.075,REPEATEDHITS,True,False,34770,0,52,ASK,LONG,1.0
PONY,2026-03-24 17:02:37.848147+00:00,CALL,12.5,2026-05-15,77600,800,850,804,11.08,REPEATEDHITS,False,False,77600,0,52,ASK,LONG,1.0
PONY,2026-03-24 16:07:10.506894+00:00,PUT,11.0,2026-04-17,16137,163,178,10,11.065,REPEATEDHITS,False,False,16137,0,24,ASK,SHORT,1.0
PONY,2026-03-24 14:51:49.993325+00:00,CALL,17.5,2026-05-15,13000,500,1010,4480,10.9,REPEATEDHITS,False,False,13000,0,52,ASK,LONG,1.0
JEF,2026-03-25 19:56:12.201690+00:00,PUT,35.0,2026-04-17,11410,163,716,897,39.71,REPEATEDHITS,False,False,0,10080,23,BID,LONG,0.5
JEF,2026-03-25 19:52:42.811155+00:00,PUT,35.0,2026-04-17,16660,238,488,897,39.82,REPEATEDHITS,False,False,3500,3500,23,MIXED,,0.0
JEF,2026-03-25 15:21:12.303850+00:00,PUT,37.5,2026-04-17,10660,82,2864,10943,39.83,REPEATEDHITS,False,False,0,10660,23,BID,LONG,0.5
JEF,2026-03-25 15:12:57.386544+00:00,PUT,37.5,2026-04-17,152010,1126,2189,10943,39.75,REPEATEDHITS,False,False,0,152010,23,BID,LONG,0.5
JEF,2026-03-25 15:09:10.764054+00:00,PUT,37.5,2026-04-17,16510,127,772,10943,39.95,REPEATEDHITS,False,False,0,16510,23,BID,LONG,0.5
JEF,2026-03-25 14:53:20.964911+00:00,PUT,37.5,2026-04-17,54993,423,457,10943,40.36,REPEATEDHITS,False,False,130,54863,23,BID,LONG,0.5
JEF,2026-03-24 19:34:05.605101+00:00,CALL,45.0,2026-06-18,27500,100,152,48,40.875,REPEATEDHITS,False,False,0,27500,86,BID,SHORT,0.5
JEF,2026-03-24 18:46:11.786566+00:00,PUT,37.5,2026-04-17,32500,250,10502,855,40.801,REPEATEDHITS,False,False,0,23400,24,BID,LONG,0.5
JEF,2026-03-24 15:48:53.527887+00:00,PUT,37.5,2026-04-17,26002,200,251,855,41.0387,REPEATEDHITSASCENDINGFILL,False,False,0,26002,24,BID,LONG,0.5
JEF,2026-03-24 15:48:08.279516+00:00,CALL,45.0,2026-04-17,11500,100,190,681,40.96,REPEATEDHITS,True,False,460,11040,24,BID,SHORT,0.5
JEF,2026-03-23 15:39:37.824312+00:00,PUT,40.0,2026-04-17,10400,40,43,961,39.93,REPEATEDHITS,False,False,3640,6760,25,BID,LONG,0.5
JEF,2026-03-23 14:49:24.662440+00:00,CALL,42.5,2026-04-17,77500,500,1353,381,39.97,LOWHISTORICVOLUMEFLOOR,False,True,0,0,25,MIXED,,0.0
JEF,2026-03-23 14:46:25.146984+00:00,CALL,40.0,2026-04-17,69938,269,323,522,39.88,REPEATEDHITS,False,False,63698,6240,25,ASK,LONG,1.0
ESTC,2026-03-26 14:46:12.966205+00:00,CALL,75.0,2026-08-21,16099,70,1125,1012,52.03,REPEATEDHITS,False,False,15639,0,148,ASK,LONG,1.0
ESTC,2026-03-26 14:43:04.635435+00:00,CALL,75.0,2026-08-21,236000,1000,1000,1012,51.93,LOWHISTORICVOLUMEFLOOR,False,True,236000,0,148,ASK,LONG,1.0
ESTC,2026-03-26 14:16:11.286407+00:00,CALL,60.0,2026-05-15,13650,70,87,129,51.53,REPEATEDHITS,False,False,13650,0,50,ASK,LONG,1.0
ESTC,2026-03-25 16:27:24.200467+00:00,CALL,50.0,2027-01-15,20340,18,38,40,49.32,REPEATEDHITS,False,False,2260,1130,296,ASK,LONG,1.0
ESTC,2026-03-25 16:18:54.435711+00:00,CALL,50.0,2027-01-15,10260,9,20,40,49.02,REPEATEDHITS,False,False,4560,0,296,ASK,LONG,1.0
ESTC,2026-03-24 15:31:29.079660+00:00,CALL,60.0,2026-08-21,13630,29,31,2259,50.5299,REPEATEDHITS,False,False,0,13630,150,BID,SHORT,0.5
ESTC,2026-03-24 15:31:23.469178+00:00,CALL,65.0,2026-08-21,17150,49,49,132,50.5299,REPEATEDHITS,False,False,0,17150,150,BID,SHORT,0.5
ESTC,2026-03-19 19:41:22.851077+00:00,CALL,110.0,2027-12-17,82368,144,144,145,55.19,REPEATEDHITS,False,False,3432,78936,638,BID,SHORT,0.5
WVE,2026-03-26 13:36:30.527971+00:00,CALL,6.0,2026-04-17,19983,571,768,52,5.2994,REPEATEDHITS,True,False,19948,0,22,ASK,LONG,1.0
WVE,2026-03-25 19:40:19.546276+00:00,CALL,17.5,2026-04-17,12390,191,339,2944,12.1,REPEATEDHITS,False,False,9725,2600,23,ASK,LONG,1.0
WVE,2026-03-25 17:11:49.134325+00:00,CALL,15.0,2026-04-17,11235,107,1008,16826,12.18,REPEATEDHITS,False,False,9765,630,23,ASK,LONG,1.0
WVE,2026-03-24 19:43:48.777170+00:00,CALL,15.0,2026-04-17,15865,167,1661,13091,11.58,REPEATEDHITS,False,False,15865,0,24,ASK,LONG,1.0
WVE,2026-03-24 14:42:19.469568+00:00,PUT,12.5,2026-04-17,125000,500,3000,5674,11.29,REPEATEDHITS,False,False,93750,31250,24,ASK,SHORT,1.0
WVE,2026-03-24 14:36:54.222563+00:00,PUT,12.5,2026-04-17,23765,97,2272,5674,11.3482,REPEATEDHITS,False,False,21070,0,24,ASK,SHORT,1.0
WVE,2026-03-24 14:36:22.775222+00:00,PUT,12.5,2026-04-17,29750,119,2144,5674,11.35,REPEATEDHITS,False,False,29750,0,24,ASK,SHORT,1.0
WVE,2026-03-24 14:11:48.303734+00:00,PUT,12.5,2026-04-17,62500,250,1988,5674,11.43,REPEATEDHITS,True,False,62500,0,24,ASK,SHORT,1.0
WVE,2026-03-24 14:11:30.667424+00:00,PUT,12.5,2026-04-17,84815,338,1738,5674,11.39,REPEATEDHITSDESCENDINGFILL,False,False,7250,77565,24,BID,LONG,0.5
WVE,2026-03-24 13:57:49.165159+00:00,PUT,12.5,2026-04-17,101250,405,1400,5674,11.21,REPEATEDHITS,False,False,18500,0,24,ASK,SHORT,1.0
WVE,2026-03-24 13:56:50.654600+00:00,PUT,12.5,2026-04-17,97500,390,540,5674,11.16,REPEATEDHITS,False,False,7250,0,24,ASK,SHORT,1.0
WVE,2026-03-24 13:40:28.405071+00:00,PUT,12.5,2026-04-17,13000,50,50,5674,11.32,REPEATEDHITS,False,False,0,6500,24,BID,LONG,0.5
WVE,2026-03-23 19:56:51.543130+00:00,CALL,15.0,2026-04-17,12400,124,12249,4235,11.61,REPEATEDHITS,False,False,12400,0,25,ASK,LONG,1.0
WVE,2026-03-23 19:56:51.543130+00:00,CALL,15.0,2026-04-17,11900,119,12368,4235,11.61,REPEATEDHITS,False,False,11900,0,25,ASK,LONG,1.0
WVE,2026-03-23 19:48:49.275440+00:00,CALL,15.0,2026-04-17,24071,242,12093,4235,11.67,REPEATEDHITSDESCENDINGFILL,False,False,15800,7871,25,ASK,LONG,1.0
WVE,2026-03-23 18:42:18.821420+00:00,CALL,15.0,2026-04-17,142500,1500,2212,4235,11.605,REPEATEDHITS,False,False,142500,0,25,ASK,LONG,1.0
WVE,2026-03-23 17:10:22.568177+00:00,PUT,12.5,2026-04-17,37500,150,3223,2816,11.475,REPEATEDHITS,False,False,13250,16250,25,BID,LONG,0.5
WVE,2026-03-23 14:13:17.731404+00:00,PUT,12.5,2026-04-17,14000,56,1855,2816,11.6946,REPEATEDHITS,False,False,0,14000,25,BID,LONG,0.5
WVE,2026-03-23 14:13:06.711653+00:00,PUT,12.5,2026-04-17,43000,172,1782,2816,11.68,REPEATEDHITS,False,False,0,43000,25,BID,LONG,0.5
WVE,2026-03-23 14:10:24.264838+00:00,PUT,12.5,2026-04-17,145521,560,1610,2816,11.705,REPEATEDHITSDESCENDINGFILL,False,False,145521,0,25,ASK,SHORT,1.0
WVE,2026-03-23 14:06:38.835377+00:00,PUT,12.5,2026-04-17,16830,66,1034,2816,11.72,REPEATEDHITS,False,False,0,15045,25,BID,LONG,0.5
WVE,2026-03-23 14:05:58.575215+00:00,PUT,12.5,2026-04-17,43750,175,783,2816,11.8,REPEATEDHITS,False,False,0,19250,25,BID,LONG,0.5
WVE,2026-03-23 14:05:58.575215+00:00,PUT,12.5,2026-04-17,40500,162,968,2816,11.8,REPEATEDHITS,False,False,5250,35250,25,BID,LONG,0.5
