ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
IBIT,2026-04-28 16:06:27.586224+00:00,CALL,45.0,2026-07-17,1548100,5650,5824,2739,43.09,REPEATEDHITS,False,False,False,0,1548100,62341420796.0,80,BID,SHORT,0.5
GLD,2026-04-28 16:04:21.631796+00:00,CALL,421.0,2026-05-08,650613,944,4430,51,420.82,REPEATEDHITSASCENDINGFILL,False,False,False,474663,175950,430.921284,10,ASK,LONG,1.0
GLD,2026-04-28 16:02:48.924322+00:00,CALL,421.0,2026-05-08,662160,961,3423,51,420.82,REPEATEDHITSASCENDINGFILL,True,False,False,90840,571320,430.921284,10,BID,SHORT,0.5
UNH,2026-04-28 16:02:42.712975+00:00,CALL,410.0,2026-11-20,607332,297,350,55,366.1,REPEATEDHITSDESCENDINGFILL,False,False,False,590977,16355,321943543335.0,206,ASK,LONG,1.0
CDNS,2026-04-28 16:02:19.885255+00:00,PUT,250.0,2026-06-18,629588,2500,2500,116,319.135,REPEATEDHITSDESCENDINGFILL,False,False,False,0,629588,91757967540.0,51,BID,LONG,0.5
XBI,2026-04-28 16:00:32.744615+00:00,CALL,147.0,2027-01-15,733254,878,893,0,131.52,REPEATEDHITSDESCENDINGFILL,False,False,False,0,709039,132.980992,262,BID,SHORT,0.5
CEG,2026-04-28 16:00:21.329583+00:00,PUT,270.0,2026-08-21,554906,310,313,300,307.8,REPEATEDHITSASCENDINGFILL,False,False,False,0,554906,114088493882.0,115,BID,LONG,0.5
QQQ,2026-04-28 16:00:05.912422+00:00,CALL,654.0,2026-05-08,552643,501,1102,123,654.8,REPEATEDHITSASCENDINGFILL,False,False,False,534963,0,432761748365.0,10,ASK,LONG,1.0
QQQ,2026-04-28 16:00:03.507883+00:00,CALL,654.0,2026-05-08,550500,500,601,123,654.76,REPEATEDHITS,False,False,False,0,550500,432761748365.0,10,BID,SHORT,0.5
GLD,2026-04-28 15:59:56.896023+00:00,CALL,421.0,2026-05-08,638940,926,1349,51,421.04,REPEATEDHITS,True,False,False,690,638250,430.921284,10,BID,SHORT,0.5
QQQ,2026-04-28 15:59:17.053194+00:00,PUT,654.0,2026-05-08,704151,738,13006,261,654.66,REPEATEDHITSDESCENDINGFILL,False,False,False,0,704151,432761748365.0,10,BID,LONG,0.5
QQQ,2026-04-28 15:59:17.053194+00:00,PUT,654.0,2026-05-08,1071265,1127,14308,261,654.66,REPEATEDHITSDESCENDINGFILL,True,False,False,0,1062706,432761748365.0,10,BID,LONG,0.5
QQQ,2026-04-28 15:57:24.723425+00:00,CALL,656.0,2026-04-29,517935,1419,13952,872,654.78,REPEATEDHITS,False,False,False,469755,0,432761748365.0,1,ASK,LONG,1.0
SNDK,2026-04-28 15:56:39.068811+00:00,PUT,910.0,2028-01-21,986440,26,27,9,995.03,REPEATEDHITS,False,False,False,986440,0,157926469880.0,633,ASK,SHORT,1.0
NVDA,2026-04-28 15:51:05.107754+00:00,PUT,197.5,2026-05-15,1576874,5170,5964,1902,209.18,REPEATEDHITSASCENDINGFILL,False,False,False,0,1576874,5263623000000.0,17,BID,LONG,0.5
QQQ,2026-04-28 15:47:04.464968+00:00,CALL,655.0,2026-04-29,737352,1848,11195,754,654.4426,REPEATEDHITS,False,False,False,737352,0,432761748365.0,1,ASK,LONG,1.0
META,2026-04-28 15:44:53.292323+00:00,PUT,667.5,2026-05-15,1941423,680,695,37,669.2,REPEATEDHITS,False,False,False,14230,1927193,1484262563348.0,17,BID,LONG,0.5
NBIS,2026-04-28 15:44:42.477874+00:00,PUT,120.0,2026-08-21,723900,380,405,180,133.495,FLOORTRADELARGECAP,False,True,False,0,723900,28999962073.0,115,BID,LONG,0.5
TSM,2026-04-28 15:44:34.659086+00:00,PUT,387.5,2026-05-15,631575,401,405,44,387.31,REPEATEDHITS,False,False,False,0,631575,2100000000000.0,17,BID,LONG,0.5
QQQ,2026-04-28 15:43:43.593260+00:00,PUT,654.0,2026-05-08,779854,810,10252,261,654.44,REPEATEDHITSDESCENDINGFILL,False,False,False,0,779854,432761748365.0,10,BID,LONG,0.5
