ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
QQQ,2026-05-14 19:59:25.733343+00:00,PUT,715.0,2026-05-22,746000,1000,13920,878,719.72,REPEATEDHITS,False,False,False,746000,0,463250305119.0,8,ASK,SHORT,1.0
IWM,2026-05-14 19:58:24.311859+00:00,PUT,284.0,2026-05-29,708687,1607,1787,172,284.18,REPEATEDHITS,False,False,False,267246,30429,78409210326.0,15,ASK,SHORT,1.0
VZLA,2026-05-14 19:58:15.299769+00:00,CALL,4.0,2026-07-17,550000,12500,12554,2804,3.765,LOWHISTORICVOLUMEFLOOR,False,True,False,450000,0,1148741671.0,64,ASK,LONG,1.0
NBIS,2026-05-14 19:58:15.299769+00:00,PUT,232.5,2026-05-22,670460,302,3629,0,221.185,REPEATEDHITSASCENDINGFILL,True,False,False,62170,59950,45488528790.0,8,ASK,SHORT,1.0
TSLA,2026-05-14 19:55:07.383053+00:00,PUT,452.5,2026-05-22,718000,400,1472,304,443.18,REPEATEDHITS,False,False,False,687485,0,1670845389516.0,8,ASK,SHORT,1.0
DRAM,2026-05-14 19:50:41.780908+00:00,CALL,84.0,2026-09-18,1713173,4630,4742,2344,54.005,REPEATEDHITSASCENDINGFILL,False,False,False,0,1713173,286480.0,127,BID,SHORT,0.5
JETS,2026-05-14 19:39:03.242843+00:00,CALL,27.0,2026-06-18,944000,8000,8142,4896,26.17,LOWHISTORICVOLUMEFLOOR,False,True,True,944000,0,1000450000.0,35,ASK,LONG,1.0
LFUS,2026-05-14 19:34:59.658985+00:00,PUT,440.0,2026-06-18,1212600,516,520,1,458.54,FLOORTRADELARGECAP,False,True,True,1212600,0,12164468602.0,35,ASK,SHORT,1.0
HPE,2026-05-14 19:31:20.516994+00:00,PUT,33.0,2026-08-21,1700000,5000,5023,29,33.855,FLOORTRADELARGECAP,False,True,False,1700000,0,42552210634.0,99,ASK,SHORT,1.0
PLTR,2026-05-14 19:19:36.556377+00:00,CALL,137.0,2026-05-22,711393,2857,3893,2423,133.355,REPEATEDHITS,False,False,False,0,711393,298604076987.0,8,BID,SHORT,0.5
SLS,2026-05-14 19:19:16.524899+00:00,PUT,5.0,2026-10-16,1047060,4986,5014,152,7.54,LOWHISTORICVOLUMEFLOOR,False,True,False,1047060,0,1214792708.0,155,ASK,SHORT,1.0
MARA,2026-05-14 19:16:35.944566+00:00,CALL,14.0,2026-07-17,1035450,6903,7166,1333,13.13,REPEATEDHITS,False,False,False,1035450,0,4861198913.0,64,ASK,LONG,1.0
CHRW,2026-05-14 19:16:16.718010+00:00,PUT,175.0,2026-05-15,1622810,970,970,419,159.28,FLOORTRADELARGECAP,False,True,True,1622810,0,19243952837.0,1,ASK,SHORT,1.0
CHRW,2026-05-14 19:16:16.718010+00:00,PUT,180.0,2026-05-15,1894810,850,850,308,159.28,FLOORTRADELARGECAP,False,True,True,1894810,0,19243952837.0,1,ASK,SHORT,1.0
COPX,2026-05-14 19:14:36.793459+00:00,CALL,100.0,2026-07-17,5584182,13891,30744,3656,89.75,REPEATEDHITS,False,False,False,0,0,2256686669.0,64,MIXED,,0.0
COPX,2026-05-14 19:14:36.793459+00:00,CALL,120.0,2026-07-17,1528010,13891,30527,4668,89.75,REPEATEDHITS,False,False,False,0,0,2256686669.0,64,MIXED,,0.0
RKLB,2026-05-14 19:07:05.532708+00:00,CALL,145.0,2026-06-18,2496430,2196,4846,567,131.79,REPEATEDHITSDESCENDINGFILL,True,False,False,1099970,1210640,71851935409.0,35,BID,SHORT,0.5
RKLB,2026-05-14 19:06:48.520701+00:00,CALL,145.0,2026-06-18,1111153,960,1872,567,132.05,REPEATEDHITSDESCENDINGFILL,False,False,False,107825,675088,71851935409.0,35,BID,SHORT,0.5
MU,2026-05-14 19:03:33.268571+00:00,PUT,760.0,2027-09-17,646240,26,40,1,791.29,REPEATEDHITSASCENDINGFILL,False,False,False,298260,347980,906280915405.0,491,BID,LONG,0.5
DAL,2026-05-14 19:03:28.861552+00:00,CALL,72.5,2026-09-18,1346576,1910,1916,1434,71.28,REPEATEDHITSASCENDINGFILL,False,False,False,20445,1326131,46679431658.0,127,BID,SHORT,0.5
QQQ,2026-05-14 19:02:50.400301+00:00,CALL,721.0,2026-05-22,3962320,4013,18698,155,720.55,REPEATEDHITSDESCENDINGFILL,False,False,False,32663,3886053,463250305119.0,8,BID,SHORT,0.5
USAR,2026-05-14 18:59:31.132426+00:00,PUT,20.0,2026-09-18,1176530,4057,4073,1017,25.42,REPEATEDHITS,False,False,False,1176530,0,5540954369.0,127,ASK,SHORT,1.0
NBIS,2026-05-14 18:59:29.728927+00:00,PUT,150.0,2027-12-17,620800,128,793,79,226.88,REPEATEDHITS,False,False,False,0,620800,45488528790.0,582,BID,LONG,0.5
SPX,2026-05-14 18:57:48.150328+00:00,CALL,7655.0,2026-07-17,812520,61,72,0,7504.51,REPEATEDHITS,False,False,False,812520,0,,64,ASK,LONG,1.0
CSCO,2026-05-14 18:56:02.001014+00:00,CALL,120.0,2026-05-29,660000,3000,6233,220,115.22,REPEATEDHITS,False,False,False,0,660000,402375604189.0,15,BID,SHORT,0.5
SPY,2026-05-14 18:52:53.113442+00:00,CALL,756.0,2026-07-31,945646,481,517,79,747.995,REPEATEDHITS,False,False,False,945646,0,742.282673,78,ASK,LONG,1.0
AMAT,2026-05-14 18:52:00.639393+00:00,CALL,405.0,2026-06-05,1389568,259,264,27,446.18,REPEATEDHITSASCENDINGFILL,False,False,False,0,1389568,346498004031.0,22,BID,SHORT,0.5
NU,2026-05-14 18:48:20.571982+00:00,PUT,12.0,2026-05-15,2071645,82866,123502,43979,13.075,REPEATEDHITS,False,False,False,20,0,49139995014.0,1,ASK,SHORT,1.0
AMAT,2026-05-14 18:47:23.119063+00:00,CALL,430.0,2026-05-29,1324841,384,392,172,446.01,REPEATEDHITS,False,False,False,0,1324841,346498004031.0,15,BID,SHORT,0.5
AAPL,2026-05-14 18:45:08.554364+00:00,CALL,295.0,2026-05-20,1104941,1973,5275,468,298.31,REPEATEDHITS,False,False,False,0,1104941,4389610087720.0,6,BID,SHORT,0.5
MGM,2026-05-14 18:41:33.910625+00:00,CALL,50.0,2027-01-15,739900,4900,4900,1471,36.885,FLOORTRADEMIDCAP,False,True,True,0,739900,9571394701.0,246,BID,SHORT,0.5
