ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,dte,execution_side,direction,direction_confidence
ARKK,2026-03-25 17:53:22.447200+00:00,PUT,71.0,2026-04-10,16000,50,103,364,69.975,REPEATEDHITS,False,False,3200,12800,16,BID,LONG,0.5
OPEN,2026-03-25 17:53:22.447200+00:00,CALL,7.0,2028-01-21,52290,249,778,11226,5.155,REPEATEDHITS,False,False,0,52290,667,BID,SHORT,0.5
DPST,2026-03-25 17:53:22.447200+00:00,PUT,103.0,2026-04-02,24830,23,23,0,94.14,REPEATEDHITS,True,False,24830,0,8,ASK,SHORT,1.0
CRM,2026-03-25 17:53:22.447200+00:00,PUT,145.0,2026-12-18,104759,97,118,207,181.38,REPEATEDHITS,False,False,104759,0,268,ASK,SHORT,1.0
SPXS,2026-03-25 17:53:22.447200+00:00,CALL,44.0,2026-04-02,30378,498,503,23,39.33,REPEATEDHITS,True,False,24278,0,8,ASK,LONG,1.0
SOFI,2026-03-25 17:53:22.447200+00:00,PUT,15.5,2026-04-17,10080,168,2980,1503,16.685,REPEATEDHITS,False,False,10080,0,23,ASK,SHORT,1.0
XBI,2026-03-25 17:53:16.240114+00:00,PUT,123.0,2026-04-17,42735,111,116,441,123.905,REPEATEDHITS,True,False,42735,0,23,ASK,SHORT,1.0
GLD,2026-03-25 17:53:09.433410+00:00,PUT,363.0,2026-09-30,23835,21,21,339,418.24,REPEATEDHITS,True,False,13620,10215,189,ASK,SHORT,1.0
QQQ,2026-03-25 17:53:09.433410+00:00,PUT,587.0,2026-03-26,114210,470,38429,1604,588.87,REPEATEDHITS,True,False,0,114210,1,BID,LONG,0.5
GEV,2026-03-25 17:53:03.828737+00:00,PUT,860.0,2026-07-17,103210,15,16,154,935.73,REPEATEDHITS,False,False,0,96330,114,BID,LONG,0.5
IWM,2026-03-25 17:53:00.824971+00:00,PUT,236.0,2026-05-15,154566,279,706,390,251.72,REPEATEDHITS,False,False,0,154566,51,BID,LONG,0.5
PWR,2026-03-25 17:52:57.018872+00:00,CALL,600.0,2026-04-17,172966,100,105,120,579.0,REPEATEDHITS,False,False,172966,0,23,ASK,LONG,1.0
MSTR,2026-03-25 17:52:43.008829+00:00,CALL,141.0,2026-03-27,16320,68,3861,15403,139.1568,REPEATEDHITS,False,False,16320,0,2,ASK,LONG,1.0
SOFI,2026-03-25 17:52:43.008829+00:00,CALL,20.0,2028-01-21,17850,34,496,15465,16.7,REPEATEDHITS,False,False,0,17850,667,BID,SHORT,0.5
SPY,2026-03-25 17:52:43.008829+00:00,PUT,660.0,2026-03-27,101460,178,19591,27313,657.88,REPEATEDHITS,False,False,101460,0,2,ASK,SHORT,1.0
PYPL,2026-03-25 17:52:37.804744+00:00,CALL,44.0,2026-04-24,20461,79,79,37,44.75,REPEATEDHITS,False,False,0,20461,30,BID,SHORT,0.5
FLY,2026-03-25 17:52:29.596324+00:00,CALL,32.0,2026-04-02,13374,300,405,1,27.17,REPEATEDHITSDESCENDINGFILL,False,False,1344,12030,8,BID,SHORT,0.5
LABU,2026-03-25 17:52:23.987636+00:00,CALL,142.0,2026-05-01,72520,28,28,0,155.3,REPEATEDHITS,False,False,0,72520,37,BID,SHORT,0.5
KRE,2026-03-25 17:52:23.987636+00:00,CALL,66.0,2026-04-17,11780,76,1889,11935,64.47,REPEATEDHITS,False,False,0,11780,23,BID,SHORT,0.5
QQQ,2026-03-25 17:52:20.574040+00:00,PUT,470.0,2026-05-15,218892,986,1262,1493,589.2588,REPEATEDHITS,False,False,0,218892,51,BID,LONG,0.5
ITB,2026-03-25 17:52:20.574040+00:00,CALL,95.0,2026-04-17,2237760,12432,17542,46,91.48,LOWHISTORICVOLUMEFLOOR,False,True,2237760,0,23,ASK,LONG,1.0
TENB,2026-03-25 17:52:20.574040+00:00,CALL,18.0,2026-05-15,27750,150,354,0,18.48,REPEATEDHITS,False,False,18500,9250,51,ASK,LONG,1.0
ZM,2026-03-25 17:52:06.160850+00:00,CALL,80.0,2026-04-10,528521,3146,3225,251,78.0201,REPEATEDHITSASCENDINGFILL,False,False,528360,161,16,ASK,LONG,1.0
SPY,2026-03-25 17:52:06.160850+00:00,CALL,660.0,2026-04-02,174800,200,6631,2679,658.1003,REPEATEDHITS,False,False,0,174800,8,BID,SHORT,0.5
HPE,2026-03-25 17:52:06.160850+00:00,CALL,27.0,2026-06-18,15123,71,148,1286,25.94,REPEATEDHITS,False,False,15123,0,85,ASK,LONG,1.0
MU,2026-03-25 17:52:01.756611+00:00,PUT,390.0,2026-04-02,380600,200,862,948,381.6,REPEATEDHITS,False,False,0,380600,8,BID,LONG,0.5
SLV,2026-03-25 17:51:45.139431+00:00,PUT,55.0,2026-04-10,20700,300,470,1151,65.71,REPEATEDHITS,False,False,20700,0,16,ASK,SHORT,1.0
PLTR,2026-03-25 17:51:41.135615+00:00,CALL,165.0,2026-04-02,71337,500,2775,7819,156.255,REPEATEDHITSDESCENDINGFILL,False,False,6451,25418,8,BID,SHORT,0.5
PLTR,2026-03-25 17:51:20.923764+00:00,PUT,160.0,2026-04-02,134000,200,857,2077,156.235,REPEATEDHITS,False,False,134000,0,8,ASK,SHORT,1.0
XLF,2026-03-25 17:51:20.923764+00:00,PUT,49.0,2026-04-02,10505,191,276,618,49.415,REPEATEDHITS,False,False,10505,0,8,ASK,SHORT,1.0
BMNR,2026-03-25 17:51:13.718682+00:00,CALL,30.0,2028-01-21,23241,28,274,7028,20.9699,REPEATEDHITS,True,False,0,23241,667,BID,SHORT,0.5
USO,2026-03-25 17:51:11.715381+00:00,CALL,150.0,2026-07-17,20250,27,165,5975,112.4799,REPEATEDHITS,False,False,20250,0,114,ASK,LONG,1.0
TERN,2026-03-25 16:36:50.765616+00:00,CALL,55.0,2026-06-18,12500,500,23810,80,52.77,REPEATEDHITS,False,False,0,12500,85,BID,SHORT,0.5
TERN,2026-03-25 16:18:58.840729+00:00,CALL,55.0,2026-06-18,13025,521,22783,80,52.78,REPEATEDHITS,False,False,13025,0,85,ASK,LONG,1.0
TERN,2026-03-25 16:04:00.564608+00:00,PUT,50.0,2028-01-21,14001,400,4965,0,52.76,REPEATEDHITS,False,False,0,14001,667,BID,LONG,0.5
TERN,2026-03-25 16:03:28.926808+00:00,PUT,50.0,2028-01-21,12495,357,2979,0,52.755,REPEATEDHITS,False,False,0,12495,667,BID,LONG,0.5
TERN,2026-03-25 16:03:17.914873+00:00,PUT,50.0,2028-01-21,16908,483,2200,0,52.75,REPEATEDHITSASCENDINGFILL,False,False,0,16908,667,BID,LONG,0.5
TERN,2026-03-25 15:49:35.018222+00:00,CALL,55.0,2026-05-15,44400,1780,45767,13,52.735,REPEATEDHITS,True,False,44400,0,51,ASK,LONG,1.0
TERN,2026-03-25 15:31:10.737095+00:00,CALL,55.0,2026-05-15,40020,2001,43476,13,52.725,REPEATEDHITS,True,False,1660,37960,51,BID,SHORT,0.5
TERN,2026-03-25 15:26:19.788116+00:00,CALL,55.0,2026-06-18,10850,434,18445,80,52.755,REPEATEDHITS,False,False,10850,0,85,ASK,LONG,1.0
TERN,2026-03-25 15:09:07.758556+00:00,CALL,55.0,2026-05-15,10500,420,39079,13,52.775,REPEATEDHITS,False,False,10450,25,51,ASK,LONG,1.0
TERN,2026-03-25 15:08:13.278710+00:00,CALL,55.0,2026-05-15,19350,774,38382,13,52.77,REPEATEDHITS,False,False,14950,4400,51,ASK,LONG,1.0
TERN,2026-03-25 15:03:44.338836+00:00,CALL,55.0,2026-05-15,11960,598,36892,13,52.765,REPEATEDHITS,True,False,200,8060,51,BID,SHORT,0.5
TERN,2026-03-25 14:52:51.320660+00:00,CALL,50.0,2026-04-17,15106,53,1392,13332,52.75,REPEATEDHITS,False,False,0,15106,23,BID,SHORT,0.5
TERN,2026-03-25 14:39:31.845467+00:00,CALL,55.0,2026-05-15,21925,1105,33405,13,52.69,REPEATEDHITSASCENDINGFILL,True,False,969,2356,51,BID,SHORT,0.5
TERN,2026-03-25 14:35:31.333097+00:00,CALL,55.0,2026-06-18,17195,866,11157,80,52.685,REPEATEDHITSDESCENDINGFILL,False,False,17195,0,85,ASK,LONG,1.0
TERN,2026-03-25 13:51:46.353835+00:00,CALL,55.0,2026-05-15,13995,933,13320,13,52.62,REPEATEDHITS,False,False,13995,0,51,ASK,LONG,1.0
TERN,2026-03-25 13:43:37.734461+00:00,CALL,48.0,2026-04-17,18800,40,60,103,52.64,REPEATEDHITS,False,False,0,18800,23,BID,SHORT,0.5
TERN,2026-03-25 13:43:04.867957+00:00,CALL,55.0,2026-05-15,10000,1000,6440,13,52.645,REPEATEDHITS,False,False,0,10000,51,BID,SHORT,0.5
TERN,2026-03-25 13:30:20.391098+00:00,CALL,50.0,2026-04-17,10607,38,151,13332,52.61,REPEATEDHITSDESCENDINGFILL,False,False,4610,5997,23,BID,SHORT,0.5
TERN,2026-03-23 16:44:56.773578+00:00,CALL,70.0,2026-07-17,18860,46,46,765,49.41,REPEATEDHITS,False,False,0,18860,116,BID,SHORT,0.5
TERN,2026-03-23 15:42:58.720613+00:00,CALL,70.0,2026-10-16,62480,88,216,0,50.41,REPEATEDHITS,True,False,0,62480,207,BID,SHORT,0.5
TERN,2026-03-23 14:14:31.669638+00:00,CALL,70.0,2026-10-16,18000,25,25,0,48.67,REPEATEDHITS,False,False,0,18000,207,BID,SHORT,0.5
TERN,2026-03-19 18:23:01.268218+00:00,CALL,50.0,2026-04-17,12760,22,773,12958,48.86,REPEATEDHITS,False,False,9280,3480,29,ASK,LONG,1.0
TERN,2026-03-19 18:17:33.897816+00:00,CALL,46.0,2026-04-17,20409,30,30,2788,49.075,REPEATEDHITS,False,False,15729,4680,29,ASK,LONG,1.0
TERN,2026-03-19 18:08:44.115437+00:00,CALL,50.0,2026-04-17,54855,95,722,12958,48.77,REPEATEDHITS,False,False,54855,0,29,ASK,LONG,1.0
TERN,2026-03-18 19:37:32.750303+00:00,CALL,50.0,2026-04-17,26950,49,1351,12456,47.585,REPEATEDHITS,False,False,26950,0,30,ASK,LONG,1.0
TERN,2026-03-18 19:24:39.745007+00:00,CALL,50.0,2026-04-17,16320,32,1264,12456,47.41,REPEATEDHITS,False,False,0,16320,30,BID,SHORT,0.5
TERN,2026-03-18 19:19:39.151533+00:00,CALL,55.0,2026-03-20,81175,933,938,646,47.48,REPEATEDHITSASCENDINGFILL,True,False,47515,33660,2,ASK,LONG,1.0
CHWY,2026-03-25 17:14:55.511596+00:00,PUT,27.0,2026-03-27,23363,383,528,20,26.9499,REPEATEDHITS,False,False,23302,61,2,ASK,SHORT,1.0
CHWY,2026-03-25 16:24:39.800270+00:00,CALL,25.5,2026-03-27,120384,912,2282,6337,26.56,REPEATEDHITS,True,False,0,120384,2,BID,SHORT,0.5
CHWY,2026-03-25 16:23:44.760583+00:00,CALL,25.5,2026-03-27,60960,508,1353,6337,26.475,REPEATEDHITS,False,False,60960,0,2,ASK,LONG,1.0
CHWY,2026-03-25 16:05:26.651919+00:00,CALL,25.0,2026-04-17,10780,50,938,9118,26.25,REPEATEDHITSASCENDINGFILL,False,False,10780,0,23,ASK,LONG,1.0
CHWY,2026-03-25 16:04:29.790438+00:00,PUT,25.0,2026-06-18,52500,250,370,1243,26.17,REPEATEDHITS,False,False,0,840,85,BID,LONG,0.5
CHWY,2026-03-25 15:57:48.978680+00:00,PUT,27.5,2026-06-18,11385,33,101,993,26.15,REPEATEDHITS,True,False,8625,690,85,ASK,SHORT,1.0
CHWY,2026-03-25 15:46:43.040340+00:00,CALL,25.0,2026-04-17,81966,396,874,9118,26.115,REPEATEDHITSASCENDINGFILL,False,False,81966,0,23,ASK,LONG,1.0
CHWY,2026-03-25 15:15:43.054679+00:00,CALL,23.0,2026-04-17,15695,43,1586,8086,26.23,REPEATEDHITS,False,False,15695,0,23,ASK,LONG,1.0
CHWY,2026-03-25 14:29:09.605477+00:00,CALL,24.5,2026-03-27,58750,250,4597,6986,26.88,REPEATEDHITS,False,False,17860,0,2,ASK,LONG,1.0
CHWY,2026-03-25 14:15:36.019956+00:00,CALL,28.0,2026-04-02,26781,507,5208,67,27.14,REPEATEDHITSDESCENDINGFILL,False,False,0,26781,8,BID,SHORT,0.5
CHWY,2026-03-25 14:15:03.949721+00:00,CALL,28.0,2026-04-02,15903,279,4285,67,27.3,REPEATEDHITS,False,False,1881,0,8,ASK,LONG,1.0
CHWY,2026-03-25 14:14:31.889147+00:00,CALL,28.0,2026-04-02,20577,361,4005,67,27.1109,REPEATEDHITS,False,False,20520,57,8,ASK,LONG,1.0
CHWY,2026-03-25 14:14:12.664977+00:00,CALL,28.0,2026-04-02,14200,284,3497,67,27.05,REPEATEDHITS,True,False,13500,250,8,ASK,LONG,1.0
CHWY,2026-03-25 14:14:07.250858+00:00,CALL,28.0,2026-04-02,21850,437,3074,67,27.03,REPEATEDHITS,False,False,1750,15700,8,BID,SHORT,0.5
CHWY,2026-03-25 14:14:06.247494+00:00,CALL,28.0,2026-04-02,26626,528,2538,67,27.04,REPEATEDHITSASCENDINGFILL,True,False,3516,19610,8,BID,SHORT,0.5
CHWY,2026-03-25 14:14:01.238922+00:00,CALL,28.0,2026-04-02,44650,893,2010,67,27.04,REPEATEDHITS,False,False,8319,31131,8,BID,SHORT,0.5
CHWY,2026-03-25 14:13:34.201579+00:00,CALL,28.0,2026-04-02,52250,950,978,67,27.04,REPEATEDHITS,True,False,110,0,8,ASK,LONG,1.0
CHWY,2026-03-25 13:40:54.839964+00:00,CALL,26.0,2026-03-27,104424,916,1665,2711,26.71,REPEATEDHITS,False,False,114,104310,2,BID,SHORT,0.5
CHWY,2026-03-25 13:39:28.839346+00:00,CALL,25.5,2026-03-27,10472,68,473,6337,26.78,REPEATEDHITS,True,False,0,10472,2,BID,SHORT,0.5
CHWY,2026-03-25 13:38:14.872621+00:00,CALL,24.5,2026-03-27,94990,413,2462,6986,26.76,REPEATEDHITS,True,False,9890,0,2,ASK,LONG,1.0
CHWY,2026-03-25 13:38:13.267925+00:00,CALL,24.5,2026-03-27,33600,140,2032,6986,26.751,REPEATEDHITS,False,False,33600,0,2,ASK,LONG,1.0
CHWY,2026-03-25 13:38:10.859134+00:00,CALL,24.5,2026-03-27,13200,55,1892,6986,26.76,REPEATEDHITS,False,False,13200,0,2,ASK,LONG,1.0
CHWY,2026-03-25 13:35:12.950783+00:00,PUT,22.5,2026-04-17,34650,1155,1177,2147,26.56,REPEATEDHITS,False,False,0,33930,23,BID,LONG,0.5
CHWY,2026-03-24 19:43:56.989258+00:00,CALL,25.5,2026-03-27,26265,515,7882,658,23.475,REPEATEDHITS,False,False,0,26265,3,BID,SHORT,0.5
CHWY,2026-03-24 19:43:51.383879+00:00,CALL,25.5,2026-03-27,13621,267,7367,658,23.435,REPEATEDHITSDESCENDINGFILL,False,False,310,0,3,ASK,LONG,1.0
CHWY,2026-03-24 19:41:58.267932+00:00,CALL,25.5,2026-03-27,13209,259,7064,658,23.435,REPEATEDHITS,False,False,1122,12087,3,BID,SHORT,0.5
CHWY,2026-03-24 19:25:23.877788+00:00,CALL,23.0,2026-04-17,21309,101,8141,5,23.42,REPEATEDHITSDESCENDINGFILL,True,False,20467,842,24,ASK,LONG,1.0
CHWY,2026-03-24 19:25:23.877788+00:00,CALL,23.0,2026-04-17,20900,100,7758,5,23.43,REPEATEDHITS,False,False,17138,0,24,ASK,LONG,1.0
CHWY,2026-03-24 19:21:39.414709+00:00,CALL,25.5,2026-03-27,19635,385,3224,658,23.485,REPEATEDHITS,False,False,5865,11475,3,BID,SHORT,0.5
CHWY,2026-03-24 19:19:49.697922+00:00,CALL,25.5,2026-03-27,21500,430,2839,658,23.45,REPEATEDHITS,False,False,1400,18400,3,BID,SHORT,0.5
SATS,2026-03-25 16:24:57.020721+00:00,CALL,145.0,2027-01-15,10500,5,5,89,122.3,REPEATEDHITS,False,False,6300,0,296,ASK,LONG,1.0
SATS,2026-03-25 15:57:57.991685+00:00,CALL,155.0,2026-07-17,43460,53,165,300,124.14,REPEATEDHITS,False,False,0,820,114,BID,SHORT,0.5
SATS,2026-03-25 15:57:32.161792+00:00,CALL,155.0,2026-07-17,43460,53,109,300,124.195,REPEATEDHITS,False,False,41000,820,114,ASK,LONG,1.0
SATS,2026-03-25 15:56:52.528735+00:00,CALL,155.0,2026-07-17,42400,53,53,300,124.03,REPEATEDHITS,False,False,0,800,114,BID,SHORT,0.5
SATS,2026-03-25 15:22:12.189237+00:00,PUT,95.0,2026-12-18,84420,67,78,25,122.275,REPEATEDHITS,False,False,84420,0,268,ASK,SHORT,1.0
SATS,2026-03-25 15:22:12.189237+00:00,PUT,95.0,2026-12-18,448440,356,434,25,122.275,REPEATEDHITSDESCENDINGFILL,False,False,448440,0,268,ASK,SHORT,1.0
SATS,2026-03-25 15:14:23.321706+00:00,PUT,130.0,2026-05-01,20300,14,30,0,121.4,REPEATEDHITS,False,False,15950,4350,37,ASK,SHORT,1.0
SATS,2026-03-25 15:14:17.111396+00:00,CALL,130.0,2026-06-18,49666,40,8161,1574,121.7,REPEATEDHITSASCENDINGFILL,False,False,0,49666,85,BID,SHORT,0.5
SATS,2026-03-25 15:08:53.522281+00:00,CALL,150.0,2026-09-18,18900,15,6326,9825,123.065,REPEATEDHITS,False,False,18900,0,177,ASK,LONG,1.0
SATS,2026-03-25 15:08:47.115710+00:00,CALL,150.0,2026-09-18,5702110,4466,6153,9825,123.33,REPEATEDHITSASCENDINGFILL,True,False,855230,4846880,177,BID,SHORT,0.5
SATS,2026-03-25 15:08:23.687960+00:00,CALL,110.0,2026-04-17,192000,120,175,2283,123.025,REPEATEDHITS,False,False,192000,0,23,ASK,LONG,1.0
SATS,2026-03-25 15:00:36.293843+00:00,CALL,110.0,2026-04-17,44800,28,54,2283,122.93,REPEATEDHITS,False,False,44800,0,23,ASK,LONG,1.0
SATS,2026-03-25 14:37:30.296577+00:00,CALL,140.0,2026-05-15,89345,149,6604,1537,121.72,REPEATEDHITS,False,False,89345,0,51,ASK,LONG,1.0
SATS,2026-03-25 14:36:43.030728+00:00,CALL,140.0,2026-05-15,202955,350,6454,1537,121.67,REPEATEDHITSDESCENDINGFILL,False,False,202955,0,51,ASK,LONG,1.0
SATS,2026-03-25 14:35:14.693633+00:00,CALL,140.0,2026-05-15,34160,61,6103,1537,121.8798,REPEATEDHITS,False,False,0,34160,51,BID,SHORT,0.5
SATS,2026-03-25 14:20:15.612304+00:00,CALL,126.0,2026-03-27,28860,222,373,5,120.395,REPEATEDHITS,False,False,19760,9100,2,ASK,LONG,1.0
SATS,2026-03-25 14:15:09.762817+00:00,CALL,190.0,2026-12-18,101520,108,2010,1034,120.2875,REPEATEDHITS,True,False,94940,6580,268,ASK,LONG,1.0
SATS,2026-03-25 14:14:22.076873+00:00,CALL,190.0,2026-12-18,78020,83,1705,1034,120.01,REPEATEDHITS,False,False,78020,0,268,ASK,LONG,1.0
SATS,2026-03-25 14:14:22.076873+00:00,CALL,190.0,2026-12-18,185180,197,1902,1034,120.01,REPEATEDHITS,False,False,185180,0,268,ASK,LONG,1.0
SATS,2026-03-25 14:13:59.832060+00:00,CALL,190.0,2026-12-18,263200,280,1622,1034,120.02,REPEATEDHITS,False,False,263200,0,268,ASK,LONG,1.0
SATS,2026-03-25 14:13:34.201579+00:00,CALL,190.0,2026-12-18,79900,85,1294,1034,119.98,REPEATEDHITS,False,False,79900,0,268,ASK,LONG,1.0
SATS,2026-03-25 14:10:34.699064+00:00,CALL,190.0,2026-12-18,103550,109,1111,1034,120.415,REPEATEDHITS,False,False,103550,0,268,ASK,LONG,1.0
SATS,2026-03-25 14:08:25.688009+00:00,CALL,140.0,2026-05-15,2602700,5000,6035,1537,120.28,REPEATEDHITSDESCENDINGFILL,False,False,271020,105560,51,ASK,LONG,1.0
SATS,2026-03-25 14:02:03.462156+00:00,CALL,130.0,2026-06-18,2409790,2000,2609,1574,119.895,FLOORTRADELARGECAP,False,True,2409790,0,85,ASK,LONG,1.0
SATS,2026-03-25 13:59:00.339029+00:00,CALL,190.0,2026-12-18,224200,236,1002,1034,120.87,REPEATEDHITS,False,False,71250,74100,268,BID,SHORT,0.5
SATS,2026-03-25 13:57:58.037916+00:00,CALL,190.0,2026-12-18,106820,109,742,1034,121.2175,REPEATEDHITS,False,False,106820,0,268,ASK,LONG,1.0
SATS,2026-03-25 13:56:02.884454+00:00,CALL,190.0,2026-12-18,85850,85,584,1034,121.62,REPEATEDHITS,False,False,85850,0,268,ASK,LONG,1.0
SATS,2026-03-25 13:56:01.079840+00:00,CALL,190.0,2026-12-18,476729,472,474,1034,121.62,REPEATEDHITSDESCENDINGFILL,False,False,85850,158579,268,BID,SHORT,0.5
SATS,2026-03-25 13:47:30.468979+00:00,CALL,130.0,2026-06-18,720000,600,606,1574,121.1077,FLOORTRADELARGECAP,False,True,0,720000,85,BID,SHORT,0.5
SATS,2026-03-25 13:46:36.785136+00:00,CALL,140.0,2026-05-15,550000,1000,1005,1537,120.85,REPEATEDHITS,False,False,41800,219450,51,BID,SHORT,0.5
PL,2026-03-25 17:35:30.803348+00:00,PUT,15.0,2027-01-15,20060,118,3825,6976,36.44,REPEATEDHITS,False,False,0,20060,296,BID,LONG,0.5
PL,2026-03-25 17:35:24.395938+00:00,PUT,15.0,2027-01-15,19720,116,3652,6976,36.4,REPEATEDHITS,False,False,0,19720,296,BID,LONG,0.5
PL,2026-03-25 17:35:24.395938+00:00,PUT,15.0,2027-01-15,16507,97,3536,6976,36.4,REPEATEDHITS,False,False,0,16507,296,BID,LONG,0.5
PL,2026-03-25 17:35:19.991420+00:00,PUT,15.0,2027-01-15,19550,115,3439,6976,36.3998,REPEATEDHITS,False,False,0,19550,296,BID,LONG,0.5
PL,2026-03-25 17:32:09.019956+00:00,PUT,15.0,2027-01-15,13770,81,3093,6976,36.39,REPEATEDHITS,False,False,0,13770,296,BID,LONG,0.5
PL,2026-03-25 17:32:01.213277+00:00,PUT,15.0,2027-01-15,12750,75,3012,6976,36.44,REPEATEDHITS,False,False,0,12750,296,BID,LONG,0.5
PL,2026-03-25 17:31:59.010556+00:00,PUT,15.0,2027-01-15,12580,74,2937,6976,36.4,REPEATEDHITS,False,False,0,12580,296,BID,LONG,0.5
PL,2026-03-25 17:31:57.006835+00:00,PUT,15.0,2027-01-15,18360,108,2863,6976,36.4,REPEATEDHITS,False,False,0,18360,296,BID,LONG,0.5
PL,2026-03-25 17:31:55.003850+00:00,PUT,15.0,2027-01-15,14814,87,2755,6976,36.45,REPEATEDHITS,False,False,0,14814,296,BID,LONG,0.5
PL,2026-03-25 17:31:53.000157+00:00,PUT,15.0,2027-01-15,16490,97,2668,6976,36.39,REPEATEDHITS,False,False,0,16490,296,BID,LONG,0.5
PL,2026-03-25 17:31:50.996928+00:00,PUT,15.0,2027-01-15,18554,109,2571,6976,36.435,REPEATEDHITS,False,False,0,18554,296,BID,LONG,0.5
PL,2026-03-25 17:31:46.984228+00:00,PUT,15.0,2027-01-15,10222,60,2409,6976,36.425,REPEATEDHITSDESCENDINGFILL,False,False,0,10222,296,BID,LONG,0.5
PL,2026-03-25 17:31:44.777724+00:00,PUT,15.0,2027-01-15,10732,63,2349,6976,36.45,REPEATEDHITS,False,False,0,10732,296,BID,LONG,0.5
PL,2026-03-25 17:31:42.971416+00:00,PUT,15.0,2027-01-15,13961,82,2286,6976,36.42,REPEATEDHITS,False,False,0,13961,296,BID,LONG,0.5
PL,2026-03-25 17:31:40.768179+00:00,PUT,15.0,2027-01-15,11050,65,2204,6976,36.435,REPEATEDHITS,False,False,0,11050,296,BID,LONG,0.5
PL,2026-03-25 17:31:38.762172+00:00,PUT,15.0,2027-01-15,11220,66,2139,6976,36.42,REPEATEDHITS,False,False,0,11220,296,BID,LONG,0.5
PL,2026-03-25 17:31:34.555680+00:00,PUT,15.0,2027-01-15,11560,68,1990,6976,36.39,REPEATEDHITS,False,False,0,11560,296,BID,LONG,0.5
PL,2026-03-25 17:31:28.948690+00:00,PUT,15.0,2027-01-15,10710,63,1850,6976,36.41,REPEATEDHITS,False,False,0,10710,296,BID,LONG,0.5
PL,2026-03-25 17:18:25.534080+00:00,CALL,40.0,2026-05-15,11200,28,160,375,36.3,REPEATEDHITS,False,False,10800,0,51,ASK,LONG,1.0
PL,2026-03-25 17:17:07.458282+00:00,CALL,40.0,2026-04-17,12005,49,3646,3131,36.2001,REPEATEDHITS,False,False,0,12005,23,BID,SHORT,0.5
PL,2026-03-25 17:16:23.419202+00:00,PUT,36.5,2026-04-02,48109,175,194,0,36.34,REPEATEDHITS,False,False,48109,0,8,ASK,SHORT,1.0
