ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,dte,execution_side,direction,direction_confidence
LUNR,2026-03-24 18:02:37.667329+00:00,CALL,18.0,2026-03-27,11656,124,3950,1504,18.02,REPEATEDHITS,False,False,2350,6956,3,BID,SHORT,0.5
VELO,2026-03-24 18:02:29.058461+00:00,CALL,17.5,2026-04-17,22990,200,312,475,13.55,REPEATEDHITS,False,False,22990,0,24,ASK,LONG,1.0
SNDK,2026-03-24 18:02:13.247320+00:00,CALL,730.0,2026-03-27,79450,70,601,866,692.285,REPEATEDHITS,False,False,79450,0,3,ASK,LONG,1.0
SOXL,2026-03-24 18:02:13.247320+00:00,PUT,26.0,2027-01-15,21090,38,118,2774,54.71,REPEATEDHITS,False,False,0,21090,297,BID,LONG,0.5
FLY,2026-03-24 18:01:55.635616+00:00,CALL,30.0,2026-05-15,17150,98,103,4952,23.2637,REPEATEDHITS,False,False,0,15925,52,BID,SHORT,0.5
SPY,2026-03-24 18:01:48.027395+00:00,PUT,653.0,2026-03-30,102544,136,2745,600,654.155,REPEATEDHITS,False,False,102544,0,6,ASK,SHORT,1.0
XLP,2026-03-24 18:01:31.614484+00:00,CALL,88.0,2026-06-18,11934,153,155,780,81.555,REPEATEDHITS,False,False,0,11934,86,BID,SHORT,0.5
PYPL,2026-03-24 18:01:12.801772+00:00,PUT,40.0,2026-04-17,15912,312,650,7093,44.47,REPEATEDHITS,False,False,15912,0,24,ASK,SHORT,1.0
DRVN,2026-03-24 18:01:12.801772+00:00,CALL,12.5,2026-04-17,13000,200,749,2486,12.15,REPEATEDHITS,False,False,0,12805,24,BID,SHORT,0.5
USO,2026-03-24 18:01:01.194450+00:00,PUT,95.0,2026-04-17,26500,100,399,5176,114.225,REPEATEDHITS,False,False,10600,1325,24,ASK,SHORT,1.0
SPY,2026-03-24 18:00:56.990639+00:00,PUT,653.0,2026-04-02,100171,109,1699,366,654.733,REPEATEDHITS,False,False,0,100171,9,BID,LONG,0.5
DD,2026-03-24 18:00:47.780930+00:00,PUT,45.0,2026-09-18,20910,51,108,28,45.55,REPEATEDHITS,False,False,0,20910,178,BID,LONG,0.5
BMNR,2026-03-24 18:00:47.780930+00:00,PUT,20.5,2026-03-27,54315,765,1700,2001,20.57,REPEATEDHITS,False,False,54315,0,3,ASK,SHORT,1.0
RIVN,2026-03-24 18:00:47.780930+00:00,CALL,22.5,2026-12-18,36540,210,253,4959,15.45,REPEATEDHITS,False,False,33234,3306,269,ASK,LONG,1.0
DD,2026-03-24 18:00:47.780930+00:00,PUT,45.0,2026-09-18,12300,30,160,28,45.55,REPEATEDHITS,False,False,0,12300,178,BID,LONG,0.5
GOOGL,2026-03-24 18:00:43.372667+00:00,CALL,302.5,2026-03-27,106200,1416,3742,1175,293.44,REPEATEDHITS,False,False,106200,0,3,ASK,LONG,1.0
AAL,2026-03-24 18:00:43.372667+00:00,CALL,20.0,2027-09-17,26136,297,952,100,10.51,REPEATEDHITS,True,False,26136,0,542,ASK,LONG,1.0
EWZ,2026-03-24 18:00:43.372667+00:00,PUT,34.0,2026-04-24,64179,937,937,965,36.555,REPEATEDHITSASCENDINGFILL,False,False,32300,31879,31,ASK,SHORT,1.0
CNC,2026-03-24 18:00:43.372667+00:00,PUT,33.0,2026-04-10,14940,90,214,21,32.63,REPEATEDHITS,False,False,0,14940,17,BID,LONG,0.5
UPRO,2026-03-24 18:00:41.166142+00:00,PUT,100.0,2026-04-10,26551,45,45,44,99.8298,REPEATEDHITS,True,False,0,26551,17,BID,LONG,0.5
DIA,2026-03-24 18:00:41.166142+00:00,CALL,470.0,2026-05-15,32760,28,62,287,462.47,REPEATEDHITS,False,False,32760,0,52,ASK,LONG,1.0
SPXS,2026-03-24 18:00:41.166142+00:00,CALL,36.0,2026-04-17,114660,252,260,620,39.87,REPEATEDHITS,False,False,0,114660,24,BID,SHORT,0.5
DD,2026-03-24 18:00:41.166142+00:00,PUT,45.0,2026-09-18,11890,29,39,28,45.545,REPEATEDHITS,False,False,0,11890,178,BID,LONG,0.5
CIFR,2026-03-24 18:00:38.161404+00:00,PUT,14.5,2026-03-27,234320,4040,4667,10358,14.585,REPEATEDHITS,False,False,176958,0,3,ASK,SHORT,1.0
STX,2026-03-24 18:00:37.757850+00:00,CALL,420.0,2026-04-17,4050000,1350,3001,389,417.59,REPEATEDHITS,False,False,4050000,0,24,ASK,LONG,1.0
TQQQ,2026-03-24 18:00:37.757850+00:00,PUT,46.0,2026-04-02,101170,302,1733,2549,43.86,REPEATEDHITS,True,False,0,101170,9,BID,LONG,0.5
OWL,2026-03-24 18:00:31.549077+00:00,PUT,8.0,2026-05-15,39645,881,28972,4497,8.915,REPEATEDHITS,False,False,0,39645,52,BID,LONG,0.5
DIA,2026-03-24 18:00:31.549077+00:00,CALL,645.0,2027-01-15,11250,225,231,1856,462.17,REPEATEDHITS,False,False,0,11250,297,BID,SHORT,0.5
NN,2026-03-24 16:01:50.263172+00:00,CALL,18.0,2026-06-18,88160,232,273,3164,18.55,REPEATEDHITS,False,False,0,88160,86,BID,SHORT,0.5
NN,2026-03-24 15:31:09.050223+00:00,CALL,20.0,2026-05-15,46962,200,206,1170,18.72,REPEATEDHITSASCENDINGFILL,False,False,23962,23000,52,ASK,LONG,1.0
NN,2026-03-23 19:05:04.064731+00:00,CALL,18.0,2026-04-17,14191,66,137,678,18.75,REPEATEDHITS,False,False,0,14191,25,BID,SHORT,0.5
NN,2026-03-23 18:11:56.877967+00:00,CALL,20.0,2026-04-17,24570,182,307,4819,18.865,REPEATEDHITS,True,False,1350,23220,25,BID,SHORT,0.5
NN,2026-03-23 15:42:08.847417+00:00,CALL,20.0,2026-06-18,68700,229,254,11904,18.59,REPEATEDHITS,False,False,0,68700,87,BID,SHORT,0.5
NN,2026-03-20 16:45:13.654669+00:00,CALL,18.5,2026-04-02,14100,200,200,12,17.78,REPEATEDHITSASCENDINGFILL,False,False,0,14100,13,BID,SHORT,0.5
NN,2026-03-20 15:40:20.350695+00:00,CALL,18.0,2026-04-02,12420,138,301,1629,17.75,REPEATEDHITS,False,False,0,12420,13,BID,SHORT,0.5
NN,2026-03-20 14:58:19.787169+00:00,CALL,21.0,2026-05-01,69860,499,500,0,18.06,REPEATEDHITS,False,False,0,69860,42,BID,SHORT,0.5
NN,2026-03-20 14:50:39.369828+00:00,CALL,18.0,2026-06-18,60017,158,270,2798,18.33,REPEATEDHITS,False,False,48997,0,90,ASK,LONG,1.0
NN,2026-03-19 19:40:30.576270+00:00,CALL,20.0,2026-04-17,10360,74,3102,1906,18.525,REPEATEDHITS,False,False,8960,0,29,ASK,LONG,1.0
NN,2026-03-19 19:39:22.290853+00:00,CALL,20.0,2026-04-17,15530,111,2924,1906,18.51,REPEATEDHITSASCENDINGFILL,False,False,15530,0,29,ASK,LONG,1.0
NN,2026-03-19 19:33:47.236147+00:00,CALL,20.0,2026-04-17,17415,129,2687,1906,18.42,REPEATEDHITS,False,False,17415,0,29,ASK,LONG,1.0
NN,2026-03-19 19:24:13.109245+00:00,CALL,20.0,2026-04-17,19180,140,2531,1906,18.465,REPEATEDHITS,False,False,19043,137,29,ASK,LONG,1.0
NN,2026-03-19 18:14:05.674741+00:00,CALL,30.0,2027-01-15,33000,100,655,25568,17.95,REPEATEDHITS,False,False,33000,0,302,ASK,LONG,1.0
NN,2026-03-18 17:07:04.610085+00:00,CALL,23.0,2026-04-17,37500,500,650,502,18.84,REPEATEDHITS,False,False,0,37500,30,BID,SHORT,0.5
NN,2026-03-18 16:56:19.581237+00:00,CALL,20.0,2026-04-24,12383,67,104,10,18.95,REPEATEDHITSDESCENDINGFILL,True,False,11643,740,37,ASK,LONG,1.0
NN,2026-03-18 16:14:16.941959+00:00,CALL,20.0,2026-04-17,55130,298,510,1473,19.52,REPEATEDHITS,False,False,0,55130,30,BID,SHORT,0.5
NN,2026-03-18 16:11:49.170237+00:00,CALL,20.0,2026-04-17,12160,64,196,1473,19.615,REPEATEDHITS,False,False,0,12160,30,BID,SHORT,0.5
NN,2026-03-18 15:39:22.690532+00:00,PUT,17.0,2026-04-02,11520,384,6534,1,19.7019,REPEATEDHITS,False,False,0,11520,15,BID,LONG,0.5
NN,2026-03-18 15:38:41.041214+00:00,PUT,17.0,2026-04-02,23917,797,5302,1,19.67,REPEATEDHITS,False,False,0,23917,15,BID,LONG,0.5
NN,2026-03-18 14:36:14.994331+00:00,CALL,20.0,2026-04-02,68200,682,723,31,19.35,REPEATEDHITS,False,False,68200,0,15,ASK,LONG,1.0
NN,2026-03-18 14:36:14.994331+00:00,CALL,20.0,2026-06-18,88920,228,1327,10942,19.17,REPEATEDHITS,True,False,88920,0,92,ASK,LONG,1.0
NN,2026-03-18 14:36:07.185398+00:00,CALL,20.0,2026-06-18,70275,185,896,10942,19.1,REPEATEDHITS,True,False,70275,0,92,ASK,LONG,1.0
NN,2026-03-18 14:36:03.772517+00:00,CALL,20.0,2026-06-18,74509,207,711,10942,19.12,REPEATEDHITS,True,False,73769,740,92,ASK,LONG,1.0
NN,2026-03-18 14:02:46.453312+00:00,PUT,17.0,2026-04-02,21395,389,4355,1,18.74,REPEATEDHITS,False,False,0,21395,15,BID,LONG,0.5
NN,2026-03-18 14:02:01.013481+00:00,PUT,17.0,2026-04-02,16720,304,3568,1,18.8234,REPEATEDHITS,False,False,0,16720,15,BID,LONG,0.5
NN,2026-03-18 13:54:33.654243+00:00,PUT,17.0,2026-04-02,22550,410,1623,1,19.36,REPEATEDHITS,False,False,0,22550,15,BID,LONG,0.5
NN,2026-03-18 13:54:28.848719+00:00,PUT,17.0,2026-04-02,42570,774,968,1,19.08,REPEATEDHITS,False,False,0,42570,15,BID,LONG,0.5
NN,2026-03-18 13:50:38.366026+00:00,CALL,20.0,2026-06-18,17500,50,210,10942,18.705,REPEATEDHITS,False,False,17500,0,92,ASK,LONG,1.0
NN,2026-03-18 13:46:01.833316+00:00,CALL,20.0,2026-06-18,17500,50,105,10942,18.68,REPEATEDHITS,False,False,17500,0,92,ASK,LONG,1.0
DOC,2026-03-24 17:00:25.514653+00:00,CALL,17.5,2026-04-17,42900,1716,27816,2608,17.115,REPEATEDHITS,False,False,0,42900,24,BID,SHORT,0.5
DOC,2026-03-24 17:00:25.514653+00:00,CALL,17.5,2026-04-17,14025,561,28379,2608,17.115,REPEATEDHITS,False,False,0,12475,24,BID,SHORT,0.5
DOC,2026-03-24 16:52:23.100608+00:00,CALL,17.5,2026-04-17,13596,543,22008,2608,17.135,REPEATEDHITSDESCENDINGFILL,False,False,0,13596,24,BID,SHORT,0.5
DOC,2026-03-24 16:52:23.100608+00:00,CALL,17.5,2026-04-17,100425,4017,26049,2608,17.115,REPEATEDHITS,False,False,0,92450,24,BID,SHORT,0.5
DOC,2026-03-24 16:41:59.486675+00:00,CALL,17.5,2026-04-17,12500,500,20276,2608,17.085,REPEATEDHITS,False,False,0,12500,24,BID,SHORT,0.5
DOC,2026-03-24 16:41:48.873297+00:00,CALL,17.5,2026-04-17,12501,500,19776,2608,17.095,REPEATEDHITS,False,False,0,12501,24,BID,SHORT,0.5
DOC,2026-03-24 16:37:12.166556+00:00,CALL,17.5,2026-04-17,110289,4400,19274,2608,17.115,REPEATEDHITSDESCENDINGFILL,False,False,32,110257,24,BID,SHORT,0.5
DOC,2026-03-24 16:37:12.166556+00:00,CALL,17.5,2026-04-17,48375,1935,14874,2608,17.115,REPEATEDHITS,False,False,0,48375,24,BID,SHORT,0.5
DOC,2026-03-24 16:15:14.842393+00:00,CALL,17.5,2026-04-17,18300,732,11374,2608,17.115,REPEATEDHITS,True,False,0,18300,24,BID,SHORT,0.5
DOC,2026-03-24 16:15:14.842393+00:00,CALL,17.5,2026-04-17,26800,1072,12446,2608,17.095,REPEATEDHITS,True,False,275,25450,24,BID,SHORT,0.5
DOC,2026-03-24 16:13:31.130173+00:00,CALL,17.5,2026-04-17,26339,1049,10642,2608,17.12,REPEATEDHITSASCENDINGFILL,False,False,0,26339,24,BID,SHORT,0.5
DOC,2026-03-24 16:01:32.029769+00:00,CALL,17.5,2026-04-17,15275,611,9041,2608,17.14,REPEATEDHITS,False,False,0,15275,24,BID,SHORT,0.5
DOC,2026-03-24 16:00:35.954554+00:00,CALL,17.5,2026-04-17,14730,491,8430,2608,17.16,REPEATEDHITS,False,False,0,14430,24,BID,SHORT,0.5
NTNX,2026-03-24 16:24:39.259486+00:00,PUT,42.5,2026-04-17,36470,96,96,314,39.78,REPEATEDHITS,False,False,34960,370,24,ASK,SHORT,1.0
NTNX,2026-03-24 16:14:56.614990+00:00,PUT,40.0,2028-01-21,81000,81,7138,42,39.56,REPEATEDHITS,True,False,31000,50000,668,BID,LONG,0.5
NTNX,2026-03-24 13:54:36.845964+00:00,CALL,80.0,2027-01-15,21945,231,300,14655,39.29,REPEATEDHITS,False,False,21945,0,297,ASK,LONG,1.0
NTNX,2026-03-23 19:13:16.783113+00:00,CALL,80.0,2027-01-15,40300,299,299,14875,40.39,REPEATEDHITS,False,False,40300,0,298,ASK,LONG,1.0
NTNX,2026-03-20 19:16:19.739653+00:00,CALL,50.0,2026-04-17,13471,539,540,1040,39.77,REPEATEDHITSDESCENDINGFILL,False,False,13471,0,28,ASK,LONG,1.0
NTNX,2026-03-20 19:16:19.739653+00:00,CALL,50.0,2026-04-17,11525,461,1001,1040,39.77,REPEATEDHITS,False,False,11525,0,28,ASK,LONG,1.0
NTNX,2026-03-20 14:51:39.246133+00:00,CALL,70.0,2027-01-15,29445,151,200,3768,40.84,REPEATEDHITS,False,False,29445,0,301,ASK,LONG,1.0
NTNX,2026-03-19 14:47:52.352880+00:00,CALL,40.0,2026-03-20,27500,250,280,1065,40.79,REPEATEDHITS,True,False,1980,22330,1,BID,SHORT,0.5
NTNX,2026-03-19 14:13:46.924303+00:00,CALL,70.0,2027-01-15,19000,100,100,3926,41.23,REPEATEDHITS,False,False,19000,0,302,ASK,LONG,1.0
TSEM,2026-03-24 16:51:40.859041+00:00,CALL,170.0,2026-04-17,472350,235,244,929,178.61,REPEATEDHITS,False,False,472350,0,24,ASK,LONG,1.0
TSEM,2026-03-24 15:56:10.970035+00:00,CALL,230.0,2026-04-17,13160,47,2824,385,179.0,REPEATEDHITS,False,False,0,13160,24,BID,SHORT,0.5
TSEM,2026-03-24 15:40:26.939138+00:00,CALL,230.0,2026-04-17,80899,261,2496,385,181.17,REPEATEDHITSDESCENDINGFILL,False,False,80289,0,24,ASK,LONG,1.0
TSEM,2026-03-24 15:26:18.905439+00:00,CALL,230.0,2026-04-17,16500,50,1502,385,181.825,REPEATEDHITS,True,False,3630,12870,24,BID,SHORT,0.5
TSEM,2026-03-24 14:45:01.080241+00:00,CALL,200.0,2026-04-17,13600,17,350,1085,178.67,REPEATEDHITS,False,False,13600,0,24,ASK,LONG,1.0
TSEM,2026-03-24 14:43:28.761502+00:00,CALL,230.0,2026-07-17,152050,95,103,1,178.28,REPEATEDHITS,False,False,78400,72050,115,ASK,LONG,1.0
TSEM,2026-03-24 14:03:20.880502+00:00,CALL,200.0,2026-04-17,25350,39,297,1085,175.92,REPEATEDHITS,False,False,6500,18850,24,BID,SHORT,0.5
TSEM,2026-03-24 13:57:57.979351+00:00,CALL,200.0,2026-04-17,45000,75,220,1085,174.5,REPEATEDHITS,False,False,3600,26400,24,BID,SHORT,0.5
TSEM,2026-03-24 13:35:19.014777+00:00,CALL,240.0,2026-07-17,56620,38,38,1,180.81,REPEATEDHITS,False,False,56620,0,115,ASK,LONG,1.0
TSEM,2026-03-24 13:35:19.014777+00:00,CALL,250.0,2026-07-17,55460,43,43,4,180.81,REPEATEDHITS,False,False,46440,9020,115,ASK,LONG,1.0
TSEM,2026-03-23 17:49:48.143020+00:00,CALL,220.0,2026-04-17,19200,96,1221,1395,168.77,REPEATEDHITS,False,False,0,19200,25,BID,SHORT,0.5
TSEM,2026-03-23 16:13:18.915640+00:00,PUT,170.0,2026-04-17,18600,15,350,21,173.85,REPEATEDHITS,False,False,2480,0,25,ASK,SHORT,1.0
TSEM,2026-03-23 16:13:09.107048+00:00,PUT,170.0,2026-04-17,43750,35,329,21,173.84,REPEATEDHITS,False,False,40000,0,25,ASK,SHORT,1.0
TSEM,2026-03-23 16:13:05.702001+00:00,PUT,170.0,2026-04-17,55000,44,292,21,174.03,REPEATEDHITS,True,False,5000,0,25,ASK,SHORT,1.0
TSEM,2026-03-23 16:12:52.888610+00:00,PUT,170.0,2026-04-17,80640,64,248,21,173.91,REPEATEDHITS,False,False,73080,7560,25,ASK,SHORT,1.0
TSEM,2026-03-23 16:12:45.077751+00:00,PUT,170.0,2026-04-17,98990,79,184,21,174.16,REPEATEDHITSASCENDINGFILL,False,False,37740,0,25,ASK,SHORT,1.0
TSEM,2026-03-23 16:12:35.042121+00:00,PUT,170.0,2026-04-17,73530,57,105,21,173.63,REPEATEDHITS,False,False,27090,0,25,ASK,SHORT,1.0
TSEM,2026-03-23 14:02:03.054751+00:00,CALL,220.0,2026-04-17,12790,32,592,1395,179.0,REPEATEDHITSASCENDINGFILL,False,False,12790,0,25,ASK,LONG,1.0
TSEM,2026-03-23 13:49:32.590417+00:00,CALL,190.0,2026-05-15,14080,8,130,272,177.83,REPEATEDHITS,False,False,1760,12320,53,BID,SHORT,0.5
TSEM,2026-03-23 13:49:31.786173+00:00,CALL,190.0,2026-05-15,29750,17,122,272,177.5978,REPEATEDHITS,False,False,1750,10500,53,BID,SHORT,0.5
TSEM,2026-03-23 13:49:26.973967+00:00,CALL,190.0,2026-05-15,15680,9,92,272,177.18,REPEATEDHITSDESCENDINGFILL,False,False,0,8720,53,BID,SHORT,0.5
TSEM,2026-03-23 13:49:26.973967+00:00,CALL,190.0,2026-05-15,22620,13,105,272,177.5,REPEATEDHITS,False,False,0,22620,53,BID,SHORT,0.5
TSEM,2026-03-23 13:49:26.973967+00:00,CALL,190.0,2026-05-15,93050,53,83,272,177.18,REPEATEDHITSDESCENDINGFILL,False,False,5280,40250,53,BID,SHORT,0.5
TSEM,2026-03-23 13:49:22.761874+00:00,CALL,190.0,2026-05-15,34200,20,30,272,177.18,REPEATEDHITS,False,False,3420,20520,53,BID,SHORT,0.5
TSEM,2026-03-20 19:58:50.695333+00:00,CALL,155.0,2026-04-17,87420,47,263,302,163.34,REPEATEDHITS,True,False,0,87420,28,BID,SHORT,0.5
TSEM,2026-03-20 19:58:50.491042+00:00,CALL,155.0,2026-04-17,40940,22,215,302,163.31,REPEATEDHITS,True,False,0,40940,28,BID,SHORT,0.5
TSEM,2026-03-20 19:56:59.447437+00:00,CALL,185.0,2026-04-17,63655,95,118,247,163.845,REPEATEDHITS,False,False,0,58295,28,BID,SHORT,0.5
TSEM,2026-03-20 19:56:38.810811+00:00,CALL,150.0,2026-03-20,119000,85,610,913,163.91,REPEATEDHITS,False,False,0,119000,0,BID,SHORT,0.5
TSEM,2026-03-20 19:54:48.153933+00:00,CALL,150.0,2026-03-20,16560,12,318,913,164.15,REPEATEDHITS,False,False,0,16560,0,BID,SHORT,0.5
TSEM,2026-03-20 19:42:42.738547+00:00,CALL,155.0,2026-03-20,10501,15,61,858,161.84,REPEATEDHITS,False,False,0,10501,0,BID,SHORT,0.5
PAA,2026-03-24 17:23:18.685465+00:00,CALL,23.0,2026-05-15,20000,500,548,1580,22.325,REPEATEDHITS,False,False,20000,0,52,ASK,LONG,1.0
PAA,2026-03-24 16:39:53.965825+00:00,CALL,22.0,2027-01-15,60000,400,1426,10333,22.38,REPEATEDHITS,True,False,0,60000,297,BID,SHORT,0.5
PAA,2026-03-24 15:07:11.409240+00:00,CALL,20.0,2026-05-15,61249,250,264,15211,22.265,REPEATEDHITS,False,False,61249,0,52,ASK,LONG,1.0
PAA,2026-03-24 14:12:27.759274+00:00,CALL,23.0,2026-04-17,61540,2462,2490,2655,22.29,REPEATEDHITS,True,False,61540,0,24,ASK,LONG,1.0
PAA,2026-03-20 16:44:28.381266+00:00,CALL,23.0,2026-04-17,11118,556,559,376,22.125,REPEATEDHITSASCENDINGFILL,False,False,11118,0,28,ASK,LONG,1.0
PAA,2026-03-20 16:44:28.381266+00:00,CALL,23.0,2026-04-17,32316,1616,2175,376,22.15,REPEATEDHITS,True,False,31376,0,28,ASK,LONG,1.0
PAA,2026-03-19 19:46:31.345312+00:00,CALL,20.0,2026-03-20,36000,200,437,2515,21.78,REPEATEDHITS,True,False,36000,0,1,ASK,LONG,1.0
PAA,2026-03-18 19:13:10.146120+00:00,CALL,22.0,2026-05-15,13500,300,1038,3146,21.594,REPEATEDHITS,True,False,0,13500,58,BID,SHORT,0.5
PAA,2026-03-18 16:19:06.611940+00:00,CALL,20.0,2026-03-20,13350,89,568,2677,21.475,REPEATEDHITS,True,False,12750,150,2,ASK,LONG,1.0
CDNS,2026-03-23 15:25:06.546913+00:00,CALL,315.0,2026-04-17,74158,103,107,144,299.17,REPEATEDHITS,False,False,74158,0,25,ASK,LONG,1.0
CDNS,2026-03-23 14:34:58.045267+00:00,CALL,300.0,2026-04-17,121900,115,745,304,295.8,REPEATEDHITS,False,False,121900,0,25,ASK,LONG,1.0
CDNS,2026-03-23 14:30:00.787711+00:00,CALL,300.0,2026-04-17,265000,250,530,304,295.21,REPEATEDHITS,False,False,212000,53000,25,ASK,LONG,1.0
CDNS,2026-03-23 14:29:10.886741+00:00,CALL,300.0,2026-04-17,105000,100,251,304,295.06,REPEATEDHITS,False,False,103950,1050,25,ASK,LONG,1.0
EL,2026-03-24 17:30:22.010209+00:00,CALL,75.0,2026-04-17,15842,66,1935,6,70.68,REPEATEDHITSASCENDINGFILL,False,False,15842,0,24,ASK,LONG,1.0
EL,2026-03-24 17:05:10.868298+00:00,CALL,80.0,2026-04-17,26578,209,678,38,71.18,REPEATEDHITS,True,False,24310,0,24,ASK,LONG,1.0
EL,2026-03-24 17:05:10.868298+00:00,PUT,75.0,2026-04-17,13420,22,186,641,71.18,REPEATEDHITS,False,False,13420,0,24,ASK,SHORT,1.0
EL,2026-03-24 16:57:00.528277+00:00,PUT,65.0,2027-03-19,11220,11,20,37,71.44,REPEATEDHITS,False,False,2040,1020,360,ASK,SHORT,1.0
EL,2026-03-24 16:15:05.031038+00:00,CALL,75.0,2026-04-17,31318,121,1608,6,71.33,REPEATEDHITSASCENDINGFILL,True,False,29509,1809,24,ASK,LONG,1.0
EL,2026-03-24 15:21:26.879101+00:00,PUT,80.0,2028-01-21,512500,250,250,56,73.05,FLOORTRADELARGECAP,False,True,0,512500,668,BID,LONG,0.5
EL,2026-03-24 14:46:46.207558+00:00,CALL,85.0,2026-05-15,16748,60,91,5,73.175,REPEATEDHITSDESCENDINGFILL,True,False,16748,0,52,ASK,LONG,1.0
EL,2026-03-24 14:46:46.207558+00:00,CALL,90.0,2026-05-15,30669,171,586,7,73.175,REPEATEDHITSASCENDINGFILL,True,False,26742,1958,52,ASK,LONG,1.0
EL,2026-03-24 14:46:46.207558+00:00,CALL,95.0,2026-05-15,12893,109,462,3,73.19,REPEATEDHITSASCENDINGFILL,True,False,12060,833,52,ASK,LONG,1.0
EL,2026-03-24 14:43:19.146724+00:00,CALL,80.0,2026-06-18,31680,64,237,699,73.115,REPEATEDHITS,False,False,1980,0,86,ASK,LONG,1.0
EL,2026-03-24 14:42:54.515336+00:00,CALL,80.0,2026-06-18,24500,50,173,699,73.01,REPEATEDHITS,False,False,24500,0,86,ASK,LONG,1.0
EL,2026-03-24 14:32:53.453816+00:00,CALL,90.0,2026-05-15,30444,207,415,7,71.56,REPEATEDHITSASCENDINGFILL,True,False,30444,0,52,ASK,LONG,1.0
EL,2026-03-24 14:32:53.453816+00:00,CALL,70.0,2026-09-18,14520,12,14,21,71.56,REPEATEDHITS,False,False,14520,0,178,ASK,LONG,1.0
EL,2026-03-24 14:32:53.453816+00:00,CALL,75.0,2026-09-18,119558,122,124,31,71.56,REPEATEDHITSDESCENDINGFILL,False,False,119558,0,178,ASK,LONG,1.0
EL,2026-03-24 14:13:34.861443+00:00,PUT,70.0,2026-05-15,10400,20,28,52,72.61,REPEATEDHITS,False,False,10400,0,52,ASK,SHORT,1.0
EL,2026-03-24 13:56:12.398445+00:00,CALL,80.0,2026-05-15,15915,37,408,47,72.95,REPEATEDHITS,False,False,6880,9035,52,BID,SHORT,0.5
EL,2026-03-24 13:42:16.022440+00:00,CALL,85.0,2026-04-17,27197,272,327,381,72.7686,REPEATEDHITS,False,False,596,26601,24,BID,SHORT,0.5
EL,2026-03-23 19:52:00.494532+00:00,CALL,85.0,2028-01-21,19500,10,15,23,78.9,REPEATEDHITS,False,False,0,19500,669,BID,SHORT,0.5
