ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
IP,2026-04-17 18:52:12.248930+00:00,CALL,38.0,2026-04-24,67340,1036,3295,139,37.15,LOWHISTORICVOLUMEFLOOR,False,True,67340,0,19161498563.0,7,ASK,LONG,1.0
UVIX,2026-04-17 18:52:08.645216+00:00,PUT,4.0,2026-05-15,19024,2378,18160,760,5.525,REPEATEDHITS,True,False,19024,0,101607448.0,28,ASK,SHORT,1.0
O,2026-04-17 18:52:00.839010+00:00,PUT,70.0,2027-01-15,73500,98,98,56,65.185,REPEATEDHITS,False,False,73500,0,60272935692.0,273,ASK,SHORT,1.0
NFLX,2026-04-17 18:52:00.839010+00:00,PUT,103.0,2026-04-17,263595,443,4433,4997,97.0299,REPEATEDHITS,False,False,0,263595,455106858149.0,0,BID,LONG,0.5
SPY,2026-04-17 18:51:58.236117+00:00,CALL,705.0,2026-04-24,192496,227,7807,9249,709.715,REPEATEDHITS,False,False,22896,169600,701.756241,7,BID,SHORT,0.5
WST,2026-04-17 18:51:55.433088+00:00,CALL,270.0,2027-01-15,49800,12,12,7,273.33,REPEATEDHITS,False,False,0,49800,19432118487.0,273,BID,SHORT,0.5
APO,2026-04-17 18:51:52.226453+00:00,CALL,150.0,2028-01-21,66300,34,156,592,123.81,REPEATEDHITS,False,False,0,66300,69858060904.0,644,BID,SHORT,0.5
APO,2026-04-17 18:51:52.226453+00:00,CALL,150.0,2028-01-21,70200,36,212,592,123.9825,REPEATEDHITS,False,False,0,70200,69858060904.0,644,BID,SHORT,0.5
APO,2026-04-17 18:51:52.226453+00:00,CALL,150.0,2028-01-21,83850,43,255,592,123.9825,REPEATEDHITS,False,False,76050,7800,69858060904.0,644,ASK,LONG,1.0
SOFI,2026-04-17 18:51:52.226453+00:00,CALL,20.0,2026-05-01,42000,400,6153,15779,19.495,REPEATEDHITS,False,False,42000,0,24268271066.0,14,ASK,LONG,1.0
MARA,2026-04-17 18:51:52.226453+00:00,PUT,10.0,2026-06-18,124488,1368,2745,17049,11.545,REPEATEDHITS,False,False,124488,0,4391710034.0,62,ASK,SHORT,1.0
MSTR,2026-04-17 18:51:52.226453+00:00,CALL,170.0,2026-05-01,24150,30,3566,799,164.63,REPEATEDHITS,False,False,0,24150,46783909495.0,14,BID,SHORT,0.5
MSTR,2026-04-17 18:51:44.615206+00:00,PUT,155.0,2026-05-15,130660,146,542,2289,165.05,REPEATEDHITSDESCENDINGFILL,True,False,129770,890,46783909495.0,28,ASK,SHORT,1.0
MSTR,2026-04-17 18:51:44.615206+00:00,PUT,160.0,2026-05-15,93206,83,883,2230,165.0,REPEATEDHITSASCENDINGFILL,True,False,90961,2245,46783909495.0,28,ASK,SHORT,1.0
TLT,2026-04-17 18:51:44.615206+00:00,PUT,87.0,2026-09-18,15048,57,1909,14286,86.96,REPEATEDHITS,False,False,0,15048,42166014866.0,154,BID,LONG,0.5
VG,2026-04-17 18:51:44.615206+00:00,CALL,10.0,2026-04-17,227845,1599,5022,9752,11.445,REPEATEDHITSDESCENDINGFILL,False,False,0,227845,6192478940.0,0,BID,SHORT,0.5
MSTR,2026-04-17 18:51:44.615206+00:00,PUT,135.0,2026-05-01,11592,92,481,1624,164.89,REPEATEDHITS,False,False,11592,0,46783909495.0,14,ASK,SHORT,1.0
SPY,2026-04-17 18:51:44.615206+00:00,PUT,710.0,2026-04-17,181555,2487,685092,109,709.815,REPEATEDHITSDESCENDINGFILL,False,False,0,181481,701.756241,0,BID,LONG,0.5
MSTR,2026-04-17 18:51:27.001676+00:00,CALL,170.0,2026-04-24,10260,18,34605,1989,165.17,REPEATEDHITS,False,False,3420,6840,46783909495.0,7,BID,SHORT,0.5
MSTR,2026-04-17 18:51:27.001676+00:00,PUT,160.0,2026-05-15,32480,29,800,2230,165.09,REPEATEDHITS,True,False,31360,0,46783909495.0,28,ASK,SHORT,1.0
MSTR,2026-04-17 18:51:27.001676+00:00,PUT,146.0,2026-04-24,18000,150,421,538,165.11,REPEATEDHITS,False,False,18000,0,46783909495.0,7,ASK,SHORT,1.0
EWZ,2026-04-17 18:51:23.396830+00:00,CALL,43.5,2026-05-01,14250,750,751,3,41.22,REPEATEDHITS,False,False,0,13224,11817107456.0,14,BID,SHORT,0.5
UVIX,2026-04-17 18:51:23.396830+00:00,PUT,4.0,2026-05-15,15864,1983,15065,760,5.52,REPEATEDHITS,True,False,15864,0,101607448.0,28,ASK,SHORT,1.0
CTSH,2026-04-17 18:51:15.590105+00:00,CALL,72.5,2026-09-18,21525,105,115,167,61.035,REPEATEDHITS,False,False,19475,2050,28948286068.0,154,ASK,LONG,1.0
VG,2026-04-17 18:51:15.590105+00:00,CALL,10.0,2026-04-17,292576,2000,3423,9752,11.47,REPEATEDHITSDESCENDINGFILL,False,False,0,292576,6192478940.0,0,BID,SHORT,0.5
ULTA,2026-04-17 18:51:11.783083+00:00,CALL,570.0,2026-05-08,49270,64,65,1,548.76,REPEATEDHITS,False,False,48510,760,23593287687.0,21,ASK,LONG,1.0
ULTA,2026-04-17 18:51:11.783083+00:00,CALL,565.0,2026-05-08,60419,65,65,1,548.76,REPEATEDHITSDESCENDINGFILL,False,False,57659,2760,23593287687.0,21,ASK,LONG,1.0
A,2026-04-17 18:51:11.783083+00:00,CALL,115.0,2026-04-17,156420,237,503,565,121.53,REPEATEDHITS,False,False,12540,77220,33417723985.0,0,BID,SHORT,0.5
COIN,2026-04-17 18:51:11.783083+00:00,CALL,260.0,2026-05-01,14000,100,7110,121,207.76,REPEATEDHITS,False,False,0,14000,44569223376.0,14,BID,SHORT,0.5
CRSP,2026-04-17 18:51:11.783083+00:00,CALL,60.0,2026-05-15,24500,70,566,730,58.5,REPEATEDHITS,False,False,0,24500,5348301585.0,28,BID,SHORT,0.5
A,2026-04-17 18:51:07.178493+00:00,CALL,115.0,2026-04-17,77350,119,266,565,121.48,REPEATEDHITS,False,False,0,77350,33417723985.0,0,BID,SHORT,0.5
BN,2026-04-17 18:51:03.573621+00:00,CALL,43.0,2026-04-17,185000,500,1026,1097,46.645,REPEATEDHITS,False,False,0,185000,82674347869.0,0,BID,SHORT,0.5
A,2026-04-17 18:51:03.573621+00:00,CALL,115.0,2026-04-17,91350,145,147,565,121.23,REPEATEDHITS,False,False,91350,0,33417723985.0,0,ASK,LONG,1.0
INTC,2026-04-17 18:50:55.768541+00:00,CALL,75.0,2027-03-19,57760,38,225,4384,68.045,REPEATEDHITS,False,False,54720,3040,342157500000.0,336,ASK,LONG,1.0
UVXY,2026-04-17 18:50:50.763383+00:00,CALL,35.0,2026-04-17,18870,74,1488,1817,37.51,REPEATEDHITS,False,False,18870,0,272736161.0,0,ASK,LONG,1.0
IP,2026-04-17 18:50:50.763383+00:00,CALL,38.0,2026-04-24,60152,1008,1521,139,37.18,REPEATEDHITSASCENDINGFILL,False,False,47456,11616,19161498563.0,7,ASK,LONG,1.0
PYPL,2026-04-17 18:50:44.955051+00:00,CALL,50.0,2026-05-08,21735,69,865,2859,50.59,REPEATEDHITS,True,False,0,21735,45858300837.0,21,BID,SHORT,0.5
SPX,2026-04-17 18:50:44.955051+00:00,CALL,7600.0,2026-10-16,115200,8,83,2773,7122.3,REPEATEDHITS,False,False,0,115200,,182,BID,SHORT,0.5
SPX,2026-04-17 18:50:44.955051+00:00,CALL,7600.0,2026-10-16,129600,9,75,2773,7122.3,REPEATEDHITS,False,False,0,129600,,182,BID,SHORT,0.5
TEAM,2026-04-17 18:50:44.955051+00:00,CALL,80.0,2026-06-18,21571,45,132,489,66.88,REPEATEDHITS,False,False,21571,0,11657326710.0,62,ASK,LONG,1.0
SPY,2026-04-17 18:50:41.150901+00:00,PUT,600.0,2026-07-17,440800,1160,3714,6040,709.85,REPEATEDHITS,False,False,440800,0,701.756241,91,ASK,SHORT,1.0
GLD,2026-04-17 18:50:37.345488+00:00,CALL,448.0,2026-04-24,409760,788,8667,457,446.4,REPEATEDHITS,True,False,409760,0,440.284551,7,ASK,LONG,1.0
CRCL,2026-04-17 18:50:37.345488+00:00,CALL,115.0,2026-06-18,12595,11,95,984,104.616,REPEATEDHITS,True,False,8015,4580,24511728624.0,62,ASK,LONG,1.0
NBIS,2026-04-17 18:50:37.345488+00:00,CALL,160.0,2026-04-24,18415,29,5194,2591,158.29,REPEATEDHITS,True,False,12700,5715,33077081465.0,7,ASK,LONG,1.0
PATH,2026-04-17 18:50:31.739610+00:00,PUT,10.0,2026-05-15,39786,698,951,8554,10.285,REPEATEDHITS,False,False,39786,0,4872442671.0,28,ASK,SHORT,1.0
ROKU,2026-04-17 18:50:31.739610+00:00,CALL,114.0,2026-04-24,26950,70,246,129,115.45,REPEATEDHITS,True,False,4620,22330,14623390777.0,7,BID,SHORT,0.5
PATH,2026-04-17 18:50:31.739610+00:00,CALL,13.0,2026-05-15,13452,1121,1604,10468,10.29,REPEATEDHITS,True,False,0,13452,4872442671.0,28,BID,SHORT,0.5
ROKU,2026-04-17 18:50:31.739610+00:00,CALL,112.0,2026-04-24,21115,41,68,191,115.45,REPEATEDHITS,True,False,0,21115,14623390777.0,7,BID,SHORT,0.5
QQQ,2026-04-17 18:50:28.934276+00:00,CALL,695.0,2026-06-18,143856,296,2603,28841,647.95,REPEATEDHITS,True,False,0,143856,414247608516.0,62,BID,SHORT,0.5
