ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
EEM,2026-04-17 14:39:41.609941+00:00,PUT,58.0,2026-07-17,196638,2521,2521,3461,64.07,FLOORTRADELARGECAP,False,True,0,196638,27692893105.0,91,BID,LONG,0.5
MU,2026-04-17 14:39:41.609941+00:00,CALL,470.0,2026-06-18,116930,22,1760,14324,458.2,REPEATEDHITS,False,False,0,116930,515633840139.0,62,BID,SHORT,0.5
AAPL,2026-04-17 14:39:38.397938+00:00,CALL,260.0,2027-03-19,408940,105,158,1738,269.59,REPEATEDHITSDESCENDINGFILL,False,False,393380,0,3867012276000.0,336,ASK,LONG,1.0
PZZA,2026-04-17 14:39:38.397938+00:00,PUT,40.0,2026-05-15,42400,106,228,27,38.09,REPEATEDHITS,False,False,42400,0,1210716749.0,28,ASK,SHORT,1.0
B,2026-04-17 14:39:38.397938+00:00,CALL,60.0,2026-06-18,82500,2500,2537,15899,43.695,REPEATEDHITS,True,False,11715,8250,71035280748.0,62,ASK,LONG,1.0
ALK,2026-04-17 14:39:38.397938+00:00,CALL,60.0,2026-06-18,20209,201,562,1086,47.1,REPEATEDHITSASCENDINGFILL,True,False,2100,18109,4717495668.0,62,BID,SHORT,0.5
STM,2026-04-17 14:39:38.397938+00:00,CALL,46.0,2026-05-15,22345,109,184,4219,43.47,REPEATEDHITS,False,False,22345,0,36946092079.0,28,ASK,LONG,1.0
APO,2026-04-17 14:39:38.397938+00:00,CALL,135.0,2026-05-15,64009,194,2518,350,126.4283,REPEATEDHITSASCENDINGFILL,False,False,64009,0,69858060904.0,28,ASK,LONG,1.0
BBAI,2026-04-17 14:39:38.397938+00:00,CALL,4.5,2026-04-24,14094,1566,5099,4078,4.1101,REPEATEDHITS,False,False,13644,0,1785212164.0,7,ASK,LONG,1.0
RKT,2026-04-17 14:39:32.989538+00:00,CALL,18.0,2026-05-15,15451,184,413,12718,16.935,REPEATEDHITS,True,False,15451,0,15301950131.0,28,ASK,LONG,1.0
RKT,2026-04-17 14:39:32.989538+00:00,PUT,17.0,2026-05-15,23978,188,254,6017,16.935,REPEATEDHITSASCENDINGFILL,True,False,22200,0,15301950131.0,28,ASK,SHORT,1.0
RKT,2026-04-17 14:39:32.989538+00:00,PUT,18.0,2026-05-15,44210,238,239,1404,16.935,REPEATEDHITSASCENDINGFILL,True,False,44024,186,15301950131.0,28,ASK,SHORT,1.0
COIN,2026-04-17 14:39:30.984990+00:00,CALL,215.0,2026-04-24,259835,331,2000,1704,213.0,REPEATEDHITS,False,False,259835,0,44569223376.0,7,ASK,LONG,1.0
SBET,2026-04-17 14:39:30.984990+00:00,CALL,15.0,2027-01-15,46453,451,457,15942,8.02,REPEATEDHITS,True,False,0,412,1526009174.0,273,BID,SHORT,0.5
KRE,2026-04-17 14:39:26.975402+00:00,CALL,71.0,2026-04-17,16074,846,2121,9668,70.935,REPEATEDHITS,False,False,931,14858,68.794992,0,BID,SHORT,0.5
AMD,2026-04-17 14:39:26.975402+00:00,PUT,265.0,2026-04-24,915545,3002,4405,1768,277.79,REPEATEDHITSDESCENDINGFILL,False,False,912525,0,453678121173.0,7,ASK,SHORT,1.0
AMD,2026-04-17 14:39:26.975402+00:00,PUT,277.5,2026-04-24,228690,297,1567,291,277.79,REPEATEDHITS,True,False,228690,0,453678121173.0,7,ASK,SHORT,1.0
RIVN,2026-04-17 14:39:26.975402+00:00,CALL,20.0,2026-05-15,11214,178,7368,35134,17.545,REPEATEDHITS,True,False,11214,0,20894235411.0,28,ASK,LONG,1.0
AMD,2026-04-17 14:39:26.975402+00:00,CALL,285.0,2026-04-24,61105,121,1283,2609,277.79,REPEATEDHITS,True,False,61105,0,453678121173.0,7,ASK,LONG,1.0
SOFI,2026-04-17 14:39:21.570716+00:00,CALL,19.0,2026-05-15,16132,74,1956,22093,20.02,REPEATEDHITS,True,False,0,16132,24268271066.0,28,BID,SHORT,0.5
MSTR,2026-04-17 14:39:19.361223+00:00,CALL,170.0,2026-04-17,167790,638,40524,6266,169.74,REPEATEDHITS,True,False,167531,0,46783909495.0,0,ASK,LONG,1.0
APO,2026-04-17 14:39:19.361223+00:00,CALL,135.0,2026-05-15,525994,1645,2313,350,126.47,REPEATEDHITSASCENDINGFILL,False,False,521514,4480,69858060904.0,28,ASK,LONG,1.0
