ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
SGHC,2026-04-16 17:08:15.966147+00:00,CALL,9.75,2026-04-17,17160,132,21855,116209,11.03,REPEATEDHITS,False,False,17160,0,5648235325.0,1,ASK,LONG,1.0
IONQ,2026-04-16 17:08:11.161311+00:00,CALL,50.0,2026-05-15,25230,73,1879,6242,44.12,REPEATEDHITSDESCENDINGFILL,False,False,0,25230,15857212697.0,29,BID,SHORT,0.5
QQQ,2026-04-16 17:08:11.161311+00:00,PUT,641.0,2026-04-24,781000,1000,2997,0,639.63,REPEATEDHITS,False,False,781000,0,414247608516.0,8,ASK,SHORT,1.0
QQQ,2026-04-16 17:08:04.754946+00:00,PUT,638.0,2026-05-15,666312,501,1623,132,639.7199,REPEATEDHITSDESCENDINGFILL,False,False,0,666312,414247608516.0,29,BID,LONG,0.5
RIVN,2026-04-16 17:08:04.754946+00:00,CALL,17.0,2026-04-17,42775,1711,11768,25983,16.94,REPEATEDHITS,False,False,0,42775,20300438312.0,1,BID,SHORT,0.5
XLI,2026-04-16 17:08:04.754946+00:00,CALL,171.0,2026-05-15,16770,43,63,54,170.18,REPEATEDHITS,True,False,0,16770,171.206342,29,BID,SHORT,0.5
NVDA,2026-04-16 17:07:57.947827+00:00,CALL,205.0,2026-06-18,765000,750,2051,19943,198.12,REPEATEDHITS,False,False,0,765000,4832541000000.0,63,BID,SHORT,0.5
SGHC,2026-04-16 17:07:57.947827+00:00,CALL,9.75,2026-04-17,32500,260,21340,116209,10.98,REPEATEDHITS,False,False,0,32500,5648235325.0,1,BID,SHORT,0.5
COP,2026-04-16 17:07:57.947827+00:00,CALL,125.0,2026-07-17,122824,195,243,3359,121.555,REPEATEDHITS,False,False,122824,0,145360571956.0,92,ASK,LONG,1.0
NVTS,2026-04-16 17:07:52.342270+00:00,CALL,10.0,2026-09-18,19299,50,262,1559,11.68,REPEATEDHITSASCENDINGFILL,False,False,0,19299,2367933769.0,155,BID,SHORT,0.5
BBY,2026-04-16 17:07:48.333450+00:00,PUT,66.0,2026-04-17,51800,370,370,23,64.78,REPEATEDHITS,False,False,37940,13860,13255646256.0,1,ASK,SHORT,1.0
ALB,2026-04-16 17:07:48.333450+00:00,CALL,200.0,2026-06-18,45000,18,481,5611,206.7,REPEATEDHITS,False,False,45000,0,21846517644.0,63,ASK,LONG,1.0
IWM,2026-04-16 17:07:48.333450+00:00,CALL,260.0,2026-12-18,112840,40,1797,15067,268.91,REPEATEDHITS,False,False,0,112840,75440465671.0,246,BID,SHORT,0.5
BBY,2026-04-16 17:07:48.333450+00:00,PUT,66.0,2026-04-17,54450,363,870,23,64.7,REPEATEDHITS,False,False,45750,8700,13255646256.0,1,ASK,SHORT,1.0
BBY,2026-04-16 17:07:48.333450+00:00,PUT,66.0,2026-04-17,56995,368,1239,23,64.63,REPEATEDHITS,False,False,56995,0,13255646256.0,1,ASK,SHORT,1.0
AXTI,2026-04-16 17:07:39.527356+00:00,CALL,80.0,2026-08-21,626000,200,312,365,77.06,REPEATEDHITS,False,False,156500,234750,3497246585.0,127,BID,SHORT,0.5
IWM,2026-04-16 17:07:36.322095+00:00,CALL,260.0,2026-12-18,121475,43,1611,15067,268.96,REPEATEDHITS,False,False,0,121475,75440465671.0,246,BID,SHORT,0.5
NFLX,2026-04-16 17:07:36.322095+00:00,PUT,108.0,2026-04-17,141988,400,2613,579,108.205,REPEATEDHITSDESCENDINGFILL,True,False,141988,0,454769085177.0,1,ASK,SHORT,1.0
IWM,2026-04-16 17:07:29.915092+00:00,CALL,260.0,2026-12-18,675180,239,1519,15067,268.97,REPEATEDHITS,False,False,0,675180,75440465671.0,246,BID,SHORT,0.5
SPY,2026-04-16 17:07:25.310749+00:00,CALL,701.0,2026-04-17,102580,460,73597,5786,700.42,REPEATEDHITS,False,False,102580,0,699.926731,1,ASK,LONG,1.0
MCHP,2026-04-16 17:07:13.303686+00:00,CALL,85.0,2026-05-15,19475,95,306,134,76.62,REPEATEDHITS,False,False,17835,0,40309180266.0,29,ASK,LONG,1.0
WULF,2026-04-16 17:07:08.699353+00:00,CALL,20.0,2026-12-18,16275,31,2681,17878,19.215,REPEATEDHITS,False,False,0,16275,8341420019.0,246,BID,SHORT,0.5
TLN,2026-04-16 17:07:08.699353+00:00,CALL,360.0,2026-04-17,17400,58,445,1462,355.97,REPEATEDHITS,False,False,17400,0,16144045973.0,1,ASK,LONG,1.0
