ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
GLD,2026-03-27 14:44:49.656889+00:00,CALL,410.0,2026-04-02,1902383,2000,2286,1066,410.0,REPEATEDHITSASCENDINGFILL,False,False,1901446,937,409.401097,6,ASK,LONG,1.0
YPF,2026-03-27 14:44:49.656889+00:00,CALL,60.0,2027-01-15,39960,111,247,351,44.62,REPEATEDHITS,False,False,0,28080,17179902798.0,294,BID,SHORT,0.5
YPF,2026-03-27 14:44:45.052626+00:00,CALL,60.0,2027-01-15,47600,136,136,351,44.61,REPEATEDHITS,False,False,0,36750,17179902798.0,294,BID,SHORT,0.5
MARA,2026-03-27 14:44:43.250195+00:00,PUT,5.0,2027-06-17,1006460,7189,47067,59062,7.885,REPEATEDHITS,False,False,1006460,0,3262413168.0,447,ASK,SHORT,1.0
MARA,2026-03-27 14:44:38.843238+00:00,PUT,5.0,2027-06-17,781480,5582,33368,59062,7.885,REPEATEDHITS,False,False,0,781480,3262413168.0,447,BID,LONG,0.5
MARA,2026-03-27 14:44:38.843238+00:00,PUT,5.0,2027-06-17,303660,2169,35537,59062,7.885,REPEATEDHITS,False,False,22960,280700,3262413168.0,447,BID,LONG,0.5
SM,2026-03-27 14:44:38.843238+00:00,CALL,35.0,2026-08-21,97500,250,267,787,32.56,REPEATEDHITS,False,False,97500,0,7789577545.0,147,ASK,LONG,1.0
GLXY,2026-03-27 14:44:32.837937+00:00,PUT,20.0,2026-06-18,12865,31,61,861,18.16,REPEATEDHITS,False,False,10375,2490,3739393974.0,83,ASK,SHORT,1.0
ONDS,2026-03-27 14:44:29.030352+00:00,CALL,12.0,2026-04-17,11968,748,1041,10401,8.885,REPEATEDHITS,False,False,0,11968,3478259228.0,21,BID,SHORT,0.5
MARA,2026-03-27 14:44:29.030352+00:00,PUT,5.0,2027-06-17,976080,6972,25146,59062,7.875,REPEATEDHITS,False,False,976080,0,3262413168.0,447,ASK,SHORT,1.0
DIA,2026-03-27 14:44:29.030352+00:00,PUT,460.0,2026-09-18,54780,22,42,1555,455.24,REPEATEDHITS,False,False,0,54780,459.458301,175,BID,LONG,0.5
VG,2026-03-27 14:44:21.221312+00:00,CALL,20.0,2026-05-01,38430,366,3886,476,17.215,REPEATEDHITS,False,False,38430,0,8214313547.0,35,ASK,LONG,1.0
PFE,2026-03-27 14:44:17.412201+00:00,PUT,27.5,2026-04-17,96702,1362,1449,360,27.42,REPEATEDHITS,False,False,94785,1917,156770393073.0,21,ASK,SHORT,1.0
TSLA,2026-03-27 14:44:17.412201+00:00,PUT,355.0,2026-04-10,588770,647,1038,905,364.14,REPEATEDHITS,False,False,588770,0,1396317465566.0,14,ASK,SHORT,1.0
VIAV,2026-03-27 14:44:17.412201+00:00,CALL,35.0,2026-04-17,186506,848,859,1290,34.085,REPEATEDHITSDESCENDINGFILL,False,False,186506,0,7969049042.0,21,ASK,LONG,1.0
FIGR,2026-03-27 14:44:17.412201+00:00,CALL,30.0,2026-04-02,10750,50,50,88,31.15,REPEATEDHITS,False,False,7955,2795,5666972674.0,6,ASK,LONG,1.0
AAPL,2026-03-27 14:44:17.412201+00:00,PUT,252.5,2026-04-02,1071670,2713,4851,3084,252.47,REPEATEDHITS,False,False,0,1071670,3712713494600.0,6,BID,LONG,0.5
MSTR,2026-03-27 14:44:12.807110+00:00,PUT,105.0,2026-04-17,43512,147,3408,6734,124.72,REPEATEDHITS,False,False,0,43512,41754969042.0,21,BID,LONG,0.5
MARA,2026-03-27 14:44:08.601734+00:00,PUT,5.0,2027-06-17,210840,1506,11810,59062,7.8561,REPEATEDHITS,False,False,0,210840,3262413168.0,447,BID,LONG,0.5
SPY,2026-03-27 14:44:08.601734+00:00,CALL,640.0,2026-03-27,150777,974,132681,1577,638.865,REPEATEDHITSASCENDINGFILL,False,False,150777,0,645.206867,0,ASK,LONG,1.0
MARA,2026-03-27 14:44:04.596189+00:00,PUT,5.0,2027-06-17,307300,2195,10304,59062,7.85,REPEATEDHITS,False,False,0,307300,3262413168.0,447,BID,LONG,0.5
MARA,2026-03-27 14:44:04.596189+00:00,PUT,5.0,2027-06-17,280701,2005,7916,59062,7.845,REPEATEDHITSDESCENDINGFILL,False,False,280701,0,3262413168.0,447,ASK,SHORT,1.0
MARA,2026-03-27 14:44:03.585551+00:00,PUT,5.0,2027-06-17,358085,2533,4640,59062,7.845,REPEATEDHITSDESCENDINGFILL,False,False,3266,354819,3262413168.0,447,BID,LONG,0.5
MARA,2026-03-27 14:44:03.585551+00:00,PUT,5.0,2027-06-17,179211,1271,5911,59062,7.845,REPEATEDHITS,False,False,0,151716,3262413168.0,447,BID,LONG,0.5
NVDA,2026-03-27 14:44:03.585551+00:00,CALL,160.0,2028-12-15,601425,99,114,1213,167.82,REPEATEDHITS,False,False,230850,370575,4161132000000.0,994,BID,SHORT,0.5
MARA,2026-03-27 14:43:58.978172+00:00,PUT,5.0,2027-06-17,138734,977,977,59062,7.84,REPEATEDHITS,True,False,138166,0,3262413168.0,447,ASK,SHORT,1.0
MARA,2026-03-27 14:43:58.978172+00:00,PUT,5.0,2027-06-17,133809,949,2092,59062,7.84,REPEATEDHITS,False,False,133809,0,3262413168.0,447,ASK,SHORT,1.0
CRCL,2026-03-27 14:43:58.978172+00:00,CALL,95.0,2026-03-27,62128,1412,1858,568,93.065,REPEATEDHITS,False,False,62128,0,22415480848.0,0,ASK,LONG,1.0
AAPL,2026-03-27 14:43:53.769699+00:00,CALL,250.0,2026-04-02,102830,182,837,1088,252.55,REPEATEDHITS,False,False,0,102830,3712713494600.0,6,BID,SHORT,0.5
SBUX,2026-03-27 14:43:53.769699+00:00,PUT,85.0,2026-04-10,115785,747,873,48,87.34,REPEATEDHITS,False,False,98735,620,103926946000.0,14,ASK,SHORT,1.0
SPY,2026-03-27 14:43:48.963596+00:00,CALL,755.0,2027-01-15,284592,363,782,4563,638.91,REPEATEDHITS,False,False,284592,0,645.206867,294,ASK,LONG,1.0
GLD,2026-03-27 14:43:44.559487+00:00,PUT,375.0,2026-05-15,72680,79,235,10770,409.72,REPEATEDHITS,True,False,3680,1840,409.401097,49,ASK,SHORT,1.0
ACWI,2026-03-27 14:43:40.554392+00:00,PUT,129.0,2026-05-15,15110,57,57,0,135.27,REPEATEDHITS,False,False,0,13255,22456555986.0,49,BID,LONG,0.5
VG,2026-03-27 14:43:40.554392+00:00,CALL,20.0,2026-05-01,43470,414,3433,476,17.215,REPEATEDHITS,False,False,43470,0,8214313547.0,35,ASK,LONG,1.0
AMD,2026-03-27 14:43:38.350254+00:00,CALL,200.0,2026-05-15,160535,97,254,19464,197.71,REPEATEDHITS,False,False,0,160535,332228817478.0,49,BID,SHORT,0.5
