ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
XLF,2026-04-15 13:55:31.089721+00:00,PUT,50.0,2026-06-18,47509,617,1694,72903,51.96,REPEATEDHITS,False,False,47509,0,51.766288,64,ASK,SHORT,1.0
SPY,2026-04-15 13:55:31.089721+00:00,CALL,695.0,2026-04-24,103275,153,2416,5681,695.12,REPEATEDHITS,False,False,103275,0,694.339182,9,ASK,LONG,1.0
HOOD,2026-04-15 13:55:31.089721+00:00,CALL,85.0,2026-04-24,121354,303,5765,5643,85.175,REPEATEDHITSDESCENDINGFILL,False,False,47466,44688,62485422585.0,9,ASK,LONG,1.0
GME,2026-04-15 13:55:31.089721+00:00,CALL,25.5,2026-04-24,22500,750,1011,1798,24.42,REPEATEDHITS,False,False,22500,0,10774455023.0,9,ASK,LONG,1.0
META,2026-04-15 13:55:25.880342+00:00,CALL,630.0,2026-07-17,179910,24,53,881,669.345,REPEATEDHITSDESCENDINGFILL,True,False,97455,82455,1448983386273.0,93,ASK,LONG,1.0
HOOD,2026-04-15 13:55:25.880342+00:00,CALL,80.0,2026-06-18,63210,50,625,8692,85.1501,REPEATEDHITS,False,False,53130,10080,62485422585.0,64,ASK,LONG,1.0
HIMS,2026-04-15 13:55:25.880342+00:00,CALL,25.0,2026-04-24,14616,609,772,5010,21.52,REPEATEDHITS,False,False,11904,0,4689826014.0,9,ASK,LONG,1.0
XLF,2026-04-15 13:55:25.880342+00:00,PUT,50.0,2026-06-18,31878,414,1077,72903,51.965,REPEATEDHITS,False,False,31878,0,51.766288,64,ASK,SHORT,1.0
MP,2026-04-15 13:55:25.880342+00:00,PUT,55.0,2026-05-15,29500,100,104,1757,58.475,REPEATEDHITS,False,False,1180,28320,10191004932.0,30,BID,LONG,0.5
UUUU,2026-04-15 13:55:20.674823+00:00,CALL,20.0,2026-05-15,23500,100,141,709,20.505,REPEATEDHITS,False,False,0,2115,4720981240.0,30,BID,SHORT,0.5
GS,2026-04-15 13:55:19.867219+00:00,CALL,925.0,2026-04-24,62630,44,111,765,915.3,REPEATEDHITS,True,False,31380,31250,269935360439.0,9,ASK,LONG,1.0
ONDS,2026-04-15 13:55:19.867219+00:00,CALL,12.0,2026-05-15,11044,288,22534,8689,9.675,REPEATEDHITSDESCENDINGFILL,False,False,3900,7144,4391052691.0,30,BID,SHORT,0.5
ORCL,2026-04-15 13:55:19.867219+00:00,CALL,185.0,2026-05-01,96573,251,1594,1708,171.15,REPEATEDHITSDESCENDINGFILL,False,False,71938,24635,468795498000.0,16,ASK,LONG,1.0
XLF,2026-04-15 13:55:19.867219+00:00,PUT,50.0,2026-06-18,18942,246,663,72903,51.96,REPEATEDHITS,False,False,18942,0,51.766288,64,ASK,SHORT,1.0
COIN,2026-04-15 13:55:19.867219+00:00,CALL,200.0,2026-04-24,21216,50,486,1628,187.5,REPEATEDHITSDESCENDINGFILL,False,False,21216,0,41131042076.0,9,ASK,LONG,1.0
CRWV,2026-04-15 13:55:18.264194+00:00,CALL,117.0,2026-04-17,11628,30,454,944,116.66,REPEATEDHITS,False,False,11628,0,49110091093.0,2,ASK,LONG,1.0
RGTI,2026-04-15 13:55:13.257835+00:00,PUT,7.0,2027-01-15,171000,3000,3007,5425,18.4,REPEATEDHITS,True,False,0,171000,5603379897.0,275,BID,LONG,0.5
EWZ,2026-04-15 13:55:13.257835+00:00,CALL,43.0,2026-05-15,85188,916,917,27104,41.675,REPEATEDHITS,False,False,25203,59520,11397163128.0,30,BID,SHORT,0.5
MSFT,2026-04-15 13:55:10.049649+00:00,CALL,400.0,2026-04-17,117117,192,9759,24871,402.89,REPEATEDHITS,True,False,116510,607,2919089046066.0,2,ASK,LONG,1.0
LAC,2026-04-15 13:55:10.049649+00:00,CALL,4.5,2027-01-15,20803,176,194,3519,4.529,REPEATEDHITSASCENDINGFILL,False,False,8024,4165,1531899993.0,275,ASK,LONG,1.0
XLF,2026-04-15 13:55:10.049649+00:00,PUT,50.0,2026-06-18,21812,287,417,72903,51.99,REPEATEDHITS,False,False,21812,0,51.766288,64,ASK,SHORT,1.0
CAR,2026-04-15 13:55:10.049649+00:00,CALL,430.0,2026-04-17,16920,6,22,136,405.035,REPEATEDHITS,True,False,0,16920,14511050817.0,2,BID,SHORT,0.5
APLD,2026-04-15 13:55:07.244571+00:00,CALL,33.0,2026-04-24,20500,125,423,1582,31.55,REPEATEDHITS,False,False,20500,0,8993167392.0,9,ASK,LONG,1.0
SNAP,2026-04-15 13:55:05.040515+00:00,CALL,6.0,2026-04-24,55244,1973,5525,42797,6.0,REPEATEDHITS,False,False,0,53144,8034889839.0,9,BID,SHORT,0.5
ZETA,2026-04-15 13:55:02.420665+00:00,CALL,15.5,2026-04-24,14025,75,172,1188,17.1836,REPEATEDHITS,False,False,0,14025,3571859819.0,9,BID,SHORT,0.5
SOUN,2026-04-15 13:55:02.420665+00:00,CALL,7.5,2026-05-01,11508,200,1456,2101,7.6,REPEATEDHITSDESCENDINGFILL,False,False,11508,0,2720243145.0,16,ASK,LONG,1.0
GS,2026-04-15 13:54:58.416198+00:00,PUT,910.0,2026-04-17,53950,65,219,163,915.885,REPEATEDHITS,False,False,53950,0,269935360439.0,2,ASK,SHORT,1.0
ASTS,2026-04-15 13:54:56.411233+00:00,PUT,85.0,2026-04-17,12656,56,730,7860,87.34,REPEATEDHITS,True,False,227,12429,25918862544.0,2,BID,LONG,0.5
OKLO,2026-04-15 13:54:56.411233+00:00,CALL,64.0,2026-04-17,15700,56,827,425,64.37,REPEATEDHITS,False,False,0,15700,10167659601.0,2,BID,SHORT,0.5
SNDK,2026-04-15 13:54:52.603600+00:00,CALL,900.0,2026-04-17,75600,21,654,2324,908.5,REPEATEDHITS,False,False,0,75600,139371363991.0,2,BID,SHORT,0.5
AMZN,2026-04-15 13:54:52.603600+00:00,CALL,260.0,2026-04-24,278255,1919,3029,10228,248.63,REPEATEDHITS,False,False,0,278255,2673209995047.0,9,BID,SHORT,0.5
HOOD,2026-04-15 13:54:52.603600+00:00,CALL,85.0,2026-04-24,140000,350,5383,5643,85.17,REPEATEDHITS,True,False,0,140000,62485422585.0,9,BID,SHORT,0.5
HOOD,2026-04-15 13:54:52.603600+00:00,CALL,85.0,2026-04-24,264800,662,5033,5643,85.215,REPEATEDHITS,True,False,0,264800,62485422585.0,9,BID,SHORT,0.5
XLK,2026-04-15 13:54:51.198865+00:00,CALL,155.0,2026-05-01,11071,173,213,6,148.57,REPEATEDHITS,False,False,11071,0,147.908392,16,ASK,LONG,1.0
NVDA,2026-04-15 13:54:46.994358+00:00,PUT,210.0,2026-07-17,362790,174,295,685,197.9899,REPEATEDHITS,False,False,362790,0,4775193000000.0,93,ASK,SHORT,1.0
RDDT,2026-04-15 13:54:43.586187+00:00,CALL,165.0,2026-04-17,181552,973,1178,1100,158.73,REPEATEDHITSASCENDINGFILL,True,False,121823,59356,21581434966.0,2,ASK,LONG,1.0
FLWS,2026-04-15 13:54:43.586187+00:00,CALL,3.0,2026-12-18,10400,80,80,68,3.415,REPEATEDHITS,False,False,650,5200,123941906.0,247,BID,SHORT,0.5
RDDT,2026-04-15 13:54:43.586187+00:00,CALL,165.0,2026-04-17,40375,206,1384,1100,158.73,REPEATEDHITSASCENDINGFILL,False,False,20405,19970,21581434966.0,2,ASK,LONG,1.0
TSLA,2026-04-15 13:54:38.579276+00:00,CALL,360.0,2026-04-17,339300,261,5676,10063,370.969,REPEATEDHITS,False,False,339300,0,1366635728573.0,2,ASK,LONG,1.0
