ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
SLV,2026-04-20 19:56:50.822963+00:00,CALL,72.0,2026-05-01,1119932,4016,43856,2850,72.168,REPEATEDHITSDESCENDINGFILL,False,False,False,3627,1116305,39037449872.0,11,BID,SHORT,0.5
QQQ,2026-04-20 19:54:00.774240+00:00,CALL,646.0,2026-05-01,522000,500,27161,154,646.26,REPEATEDHITS,False,False,False,522000,0,425953661186.0,11,ASK,LONG,1.0
SNDK,2026-04-20 19:47:01.020831+00:00,CALL,930.0,2026-05-15,4428490,434,548,153,914.85,REPEATEDHITSASCENDINGFILL,True,False,False,1695510,622800,135907960657.0,25,ASK,LONG,1.0
NBIS,2026-04-20 19:40:32.707681+00:00,CALL,240.0,2028-01-21,560881,123,1239,52,158.1,REPEATEDHITS,False,False,False,18240,542641,31436631072.0,641,BID,SHORT,0.5
QQQ,2026-04-20 19:37:51.440595+00:00,CALL,646.0,2026-05-01,1024344,984,26630,154,646.31,REPEATEDHITS,False,False,False,1024344,0,425953661186.0,11,ASK,LONG,1.0
GLD,2026-04-20 19:35:38.239761+00:00,CALL,442.0,2026-05-01,834653,999,2202,580,442.03,REPEATEDHITSDESCENDINGFILL,False,False,False,0,834653,447.344009,11,BID,SHORT,0.5
QQQ,2026-04-20 19:32:30.376146+00:00,CALL,646.0,2026-05-01,524436,500,25636,154,646.47,REPEATEDHITSASCENDINGFILL,False,False,False,524436,0,425953661186.0,11,ASK,LONG,1.0
QQQ,2026-04-20 19:32:23.358406+00:00,CALL,646.0,2026-05-01,522000,500,25136,154,646.4268,REPEATEDHITS,False,False,False,522000,0,425953661186.0,11,ASK,LONG,1.0
QQQ,2026-04-20 19:30:34.210921+00:00,CALL,646.0,2026-05-01,519383,500,24635,154,646.3,REPEATEDHITSASCENDINGFILL,False,False,False,519383,0,425953661186.0,11,ASK,LONG,1.0
ALB,2026-04-20 19:22:09.841671+00:00,PUT,170.0,2026-12-18,3894700,1700,1700,16,195.78,FLOORTRADELARGECAP,False,True,True,0,3894700,23304287755.0,242,BID,LONG,0.5
DASH,2026-04-20 19:21:55.427907+00:00,PUT,200.0,2026-06-18,1824821,839,842,439,190.3,REPEATEDHITSDESCENDINGFILL,False,False,False,1750871,73950,75388805518.0,59,ASK,SHORT,1.0
SOXL,2026-04-20 19:20:40.345269+00:00,CALL,95.0,2026-05-15,1829000,1550,3509,1196,95.85,REPEATEDHITS,True,False,False,1829000,0,14206739681.0,25,ASK,LONG,1.0
AAOI,2026-04-20 19:16:02.426012+00:00,PUT,155.0,2026-05-01,645830,598,949,58,163.42,REPEATEDHITSDESCENDINGFILL,False,False,False,645830,0,11988195406.0,11,ASK,SHORT,1.0
CIFR,2026-04-20 19:14:08.698548+00:00,PUT,20.0,2026-05-01,785295,4155,5035,704,19.315,REPEATEDHITS,False,False,False,571914,0,7847162914.0,11,ASK,SHORT,1.0
TSLA,2026-04-20 19:12:02.344354+00:00,CALL,392.5,2026-04-29,1233470,938,3142,54,391.25,REPEATEDHITS,False,False,False,1233470,0,1503299301430.0,9,ASK,LONG,1.0
INTC,2026-04-20 19:11:28.707508+00:00,PUT,59.0,2026-05-15,749735,3455,4589,0,65.765,REPEATEDHITS,False,False,False,749735,0,342157500000.0,25,ASK,SHORT,1.0
GLD,2026-04-20 19:03:04.481033+00:00,CALL,442.0,2026-05-01,872080,991,1199,580,442.41,REPEATEDHITS,True,False,False,183920,443520,447.344009,11,BID,SHORT,0.5
SMH,2026-04-20 19:00:42.538936+00:00,PUT,445.0,2026-05-15,1005480,931,993,540,463.7,REPEATEDHITS,False,False,False,1005480,0,52910468236.0,25,ASK,SHORT,1.0
SPY,2026-04-20 18:57:48.127054+00:00,PUT,653.0,2026-05-29,897058,2866,3215,828,708.39,REPEATEDHITS,False,False,False,897058,0,710.197075,39,ASK,SHORT,1.0
GLW,2026-04-20 18:57:05.682851+00:00,CALL,172.5,2026-05-01,543487,782,813,140,165.42,REPEATEDHITS,False,False,False,543487,0,141029510157.0,11,ASK,LONG,1.0
QQQ,2026-04-20 18:54:59.143578+00:00,CALL,647.0,2026-04-21,624750,2550,53162,745,646.71,REPEATEDHITS,True,False,False,624750,0,425953661186.0,1,ASK,LONG,1.0
XLB,2026-04-20 18:44:38.851231+00:00,CALL,55.0,2026-09-18,2533460,13334,29135,407,52.34,REPEATEDHITS,False,False,False,0,0,51.890978,151,MIXED,,0.0
XLB,2026-04-20 18:44:38.851231+00:00,CALL,62.5,2026-09-18,600030,13334,29135,102,52.34,REPEATEDHITS,False,False,False,0,0,51.890978,151,MIXED,,0.0
ORCL,2026-04-20 18:42:06.522407+00:00,CALL,182.5,2026-05-01,906360,1992,2444,202,176.41,REPEATEDHITS,False,False,False,755300,151060,503480612760.0,11,ASK,LONG,1.0
ADI,2026-04-20 18:41:28.480054+00:00,PUT,350.0,2027-01-15,516755,159,259,60,381.53,REPEATEDHITSASCENDINGFILL,False,False,False,0,516755,181343434118.0,270,BID,LONG,0.5
FDX,2026-04-20 18:34:24.791030+00:00,PUT,400.0,2026-07-17,1011059,369,370,212,395.06,REPEATEDHITS,False,False,False,1011059,0,93624518919.0,88,ASK,SHORT,1.0
AMD,2026-04-20 18:32:25.455856+00:00,PUT,262.5,2026-05-01,857161,1478,1617,651,274.415,REPEATEDHITSDESCENDINGFILL,False,False,False,857161,0,453890074583.0,11,ASK,SHORT,1.0
QQQ,2026-04-20 18:28:52.615068+00:00,CALL,646.0,2026-05-01,521500,500,17993,154,646.38,REPEATEDHITS,False,False,False,521500,0,425953661186.0,11,ASK,LONG,1.0
QQQ,2026-04-20 18:25:08.770191+00:00,CALL,646.0,2026-05-01,526233,500,15461,154,646.64,REPEATEDHITSDESCENDINGFILL,False,False,False,0,526233,425953661186.0,11,BID,SHORT,0.5
QQQ,2026-04-20 18:25:08.770191+00:00,CALL,646.0,2026-05-01,525773,500,15961,154,646.61,REPEATEDHITSDESCENDINGFILL,False,False,False,0,525773,425953661186.0,11,BID,SHORT,0.5
QQQ,2026-04-20 18:24:21.292121+00:00,CALL,646.0,2026-05-01,504117,480,13959,154,646.5915,REPEATEDHITSASCENDINGFILL,False,False,False,0,504117,425953661186.0,11,BID,SHORT,0.5
VRT,2026-04-20 18:24:16.886921+00:00,PUT,300.0,2026-05-01,536240,429,462,75,314.98,REPEATEDHITSASCENDINGFILL,False,False,False,467500,68740,117587811926.0,11,ASK,SHORT,1.0
NVDA,2026-04-20 18:22:57.020226+00:00,PUT,192.5,2026-05-15,2494764,6397,6580,0,200.34,REPEATEDHITSDESCENDINGFILL,False,False,False,2494764,0,4900824000000.0,25,ASK,SHORT,1.0
QQQ,2026-04-20 18:22:28.781082+00:00,CALL,646.0,2026-05-01,521841,500,13456,154,646.37,REPEATEDHITSASCENDINGFILL,False,False,False,507225,0,425953661186.0,11,ASK,LONG,1.0
QQQ,2026-04-20 18:22:28.781082+00:00,CALL,646.0,2026-05-01,520465,500,12956,154,646.37,REPEATEDHITSASCENDINGFILL,False,False,False,520465,0,425953661186.0,11,ASK,LONG,1.0
QQQ,2026-04-20 18:18:12.751346+00:00,CALL,646.0,2026-05-01,519000,500,12455,154,646.3401,REPEATEDHITS,False,False,False,519000,0,425953661186.0,11,ASK,LONG,1.0
QQQ,2026-04-20 18:18:03.343989+00:00,CALL,646.0,2026-05-01,517443,500,11455,154,646.3401,REPEATEDHITSDESCENDINGFILL,False,False,False,0,517443,425953661186.0,11,BID,SHORT,0.5
QQQ,2026-04-20 18:18:03.343989+00:00,CALL,646.0,2026-05-01,519000,500,11955,154,646.3401,REPEATEDHITS,True,False,False,0,519000,425953661186.0,11,BID,SHORT,0.5
QQQ,2026-04-20 18:17:59.539520+00:00,CALL,646.0,2026-05-01,517560,500,10955,154,646.35,REPEATEDHITSASCENDINGFILL,False,False,False,0,517560,425953661186.0,11,BID,SHORT,0.5
QQQ,2026-04-20 18:17:42.923287+00:00,CALL,646.0,2026-05-01,517162,500,9955,154,646.2699,REPEATEDHITSASCENDINGFILL,False,False,False,517162,0,425953661186.0,11,ASK,LONG,1.0
QQQ,2026-04-20 18:17:42.923287+00:00,CALL,646.0,2026-05-01,517000,500,10455,154,646.2699,REPEATEDHITS,True,False,False,517000,0,425953661186.0,11,ASK,LONG,1.0
WDC,2026-04-20 18:14:28.712275+00:00,CALL,385.0,2026-05-01,654890,295,303,62,375.49,REPEATEDHITSDESCENDINGFILL,False,False,False,654890,0,126298406703.0,11,ASK,LONG,1.0
QQQ,2026-04-20 18:13:59.268095+00:00,CALL,646.0,2026-05-01,519980,506,9455,154,646.16,REPEATEDHITSASCENDINGFILL,False,False,False,508671,11309,425953661186.0,11,ASK,LONG,1.0
SMH,2026-04-20 18:11:08.096310+00:00,PUT,462.5,2026-05-01,1507840,1216,1338,25,462.92,REPEATEDHITS,False,False,False,1488000,0,52910468236.0,11,ASK,SHORT,1.0
QQQ,2026-04-20 18:07:46.914099+00:00,CALL,646.0,2026-05-01,517272,501,7448,154,646.23,REPEATEDHITSASCENDINGFILL,False,False,False,517272,0,425953661186.0,11,ASK,LONG,1.0
