ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
KLAC,2026-04-27 19:18:27.812788+00:00,CALL,2020.0,2026-06-18,1060800,104,106,5,1884.08,REPEATEDHITS,False,False,False,1060800,0,253633242285.0,52,ASK,LONG,1.0
SPY,2026-04-27 19:17:47.577674+00:00,PUT,715.0,2026-05-08,1110877,1500,4381,1153,715.06,REPEATEDHITSDESCENDINGFILL,False,False,False,0,660349,714.140718,11,BID,LONG,0.5
QQQ,2026-04-27 19:17:31.964273+00:00,PUT,664.0,2026-05-08,551354,561,2750,335,663.59,REPEATEDHITSDESCENDINGFILL,True,False,False,30473,520881,435321423339.0,11,BID,LONG,0.5
VZ,2026-04-27 19:13:55.357403+00:00,CALL,48.0,2026-05-08,621096,11091,12070,568,47.135,REPEATEDHITS,False,False,False,621096,0,195616191712.0,11,ASK,LONG,1.0
SMH,2026-04-27 19:10:52.983528+00:00,CALL,520.0,2026-05-08,1132717,1218,1416,163,503.83,REPEATEDHITSDESCENDINGFILL,False,False,False,1132717,0,58160518669.0,11,ASK,LONG,1.0
SPY,2026-04-27 19:09:41.511834+00:00,PUT,695.0,2026-05-11,524246,1814,2615,0,714.85,REPEATEDHITS,False,False,False,289,523957,714.140718,14,BID,LONG,0.5
LITE,2026-04-27 19:08:01.422869+00:00,PUT,800.0,2026-12-18,1047500,50,50,2,857.0,REPEATEDHITS,False,False,False,1047500,0,62949096000.0,235,ASK,SHORT,1.0
LYB,2026-04-27 19:05:30.484857+00:00,PUT,60.0,2027-03-19,10469000,14500,14500,27,70.71,LOWHISTORICVOLUMEFLOOR,False,True,False,10469000,0,22510016363.0,326,ASK,SHORT,1.0
PANW,2026-04-27 18:47:18.833412+00:00,CALL,220.0,2027-06-17,2306813,1015,1015,257,182.91,REPEATEDHITSASCENDINGFILL,True,False,False,36375,2270438,145688640000.0,416,BID,SHORT,0.5
PANW,2026-04-27 18:46:50.808424+00:00,PUT,155.0,2027-06-17,2035000,1000,1000,75,183.33,REPEATEDHITS,True,False,False,2035000,0,145688640000.0,416,ASK,SHORT,1.0
GLD,2026-04-27 18:45:52.534470+00:00,PUT,430.0,2026-05-08,665393,1001,2172,451,429.91,REPEATEDHITSASCENDINGFILL,True,False,False,538378,127015,432.71766,11,ASK,SHORT,1.0
SNDK,2026-04-27 18:44:37.245835+00:00,CALL,977.5,2026-05-01,780000,60,71,13,1058.94,REPEATEDHITS,True,False,False,26000,598000,146076819785.0,4,BID,SHORT,0.5
NVDA,2026-04-27 18:44:20.620086+00:00,PUT,210.0,2026-04-29,875818,7179,33895,767,215.615,REPEATEDHITSASCENDINGFILL,False,False,False,874618,1200,5060961000000.0,2,ASK,SHORT,1.0
QQQ,2026-04-27 18:43:52.992740+00:00,PUT,664.0,2026-05-08,502541,501,1741,335,663.51,REPEATEDHITSASCENDINGFILL,False,False,False,502541,0,435321423339.0,11,ASK,SHORT,1.0
QQQ,2026-04-27 18:43:18.352519+00:00,PUT,664.0,2026-05-08,510050,512,1240,335,663.5899,REPEATEDHITSASCENDINGFILL,False,False,False,510050,0,435321423339.0,11,ASK,SHORT,1.0
TSLA,2026-04-27 18:43:11.146583+00:00,PUT,380.0,2026-04-29,1255839,1932,14302,1508,378.61,REPEATEDHITSASCENDINGFILL,False,False,False,657,1255182,1413278892657.0,2,BID,LONG,0.5
NVDL,2026-04-27 18:38:28.480271+00:00,CALL,112.0,2026-05-01,642528,1718,4184,248,109.63,REPEATEDHITSASCENDINGFILL,True,False,False,445808,196720,4967821550.0,4,ASK,LONG,1.0
CRWV,2026-04-27 18:32:50.761734+00:00,PUT,103.0,2026-05-01,616170,2162,3207,1092,110.905,REPEATEDHITS,False,False,False,616170,0,46151752841.0,4,ASK,SHORT,1.0
AMZN,2026-04-27 18:32:20.132107+00:00,PUT,242.5,2026-05-04,511879,1875,1959,78,261.81,REPEATEDHITS,False,False,False,277,511602,2833911760471.0,7,BID,LONG,0.5
MU,2026-04-27 18:29:44.588610+00:00,PUT,455.0,2026-05-08,793613,907,1050,152,518.11,REPEATEDHITS,False,False,False,793613,0,560168057813.0,11,ASK,SHORT,1.0
WK,2026-04-27 18:28:31.113097+00:00,PUT,60.0,2026-05-15,531933,700,700,36,54.205,REPEATEDHITSASCENDINGFILL,False,False,False,0,531933,2829018080.0,18,BID,LONG,0.5
NVDA,2026-04-27 18:27:19.846155+00:00,PUT,217.5,2026-04-29,1021067,2521,3310,26,216.1,REPEATEDHITSASCENDINGFILL,False,False,False,0,1021067,5060961000000.0,2,BID,LONG,0.5
MDY,2026-04-27 18:19:10.350690+00:00,PUT,660.0,2026-06-18,813000,500,501,5,664.41,LOWHISTORICVOLUMEFLOOR,False,True,True,813000,0,664.583854,52,ASK,SHORT,1.0
TSLA,2026-04-27 18:18:30.112683+00:00,PUT,385.0,2026-04-29,1806818,2053,5503,981,379.92,REPEATEDHITSASCENDINGFILL,False,False,False,8950,1797868,1413278892657.0,2,BID,LONG,0.5
QQQ,2026-04-27 18:18:27.108237+00:00,CALL,664.0,2026-05-08,843575,806,4370,175,663.87,REPEATEDHITSDESCENDINGFILL,False,False,False,1046,841483,435321423339.0,11,BID,SHORT,0.5
NEM,2026-04-27 18:17:51.478684+00:00,PUT,105.0,2027-01-15,807194,690,704,461,116.46,REPEATEDHITSDESCENDINGFILL,False,False,False,807194,0,128853618615.0,263,ASK,SHORT,1.0
SPY,2026-04-27 18:07:32.123117+00:00,PUT,625.0,2028-01-21,1138308,348,348,219,714.995,REPEATEDHITS,False,False,False,1138308,0,714.140718,634,ASK,SHORT,1.0
SNDK,2026-04-27 17:59:07.042513+00:00,PUT,815.0,2026-05-01,529087,481,664,109,1061.37,REPEATEDHITSDESCENDINGFILL,False,False,False,529087,0,146076819785.0,4,ASK,SHORT,1.0
ELF,2026-04-27 17:54:24.996167+00:00,CALL,70.0,2026-11-20,568620,486,490,100,63.21,REPEATEDHITS,False,False,False,566280,2340,3913982401.0,207,ASK,LONG,1.0
CIFR,2026-04-27 17:54:22.192507+00:00,PUT,14.0,2027-01-15,625392,1787,1792,0,18.37,REPEATEDHITSDESCENDINGFILL,False,False,False,625392,0,7373173207.0,263,ASK,SHORT,1.0
QQQ,2026-04-27 17:50:23.979743+00:00,CALL,664.0,2026-05-08,733393,689,2321,175,664.06,REPEATEDHITSASCENDINGFILL,False,False,False,733393,0,435321423339.0,11,ASK,LONG,1.0
MU,2026-04-27 17:47:01.571637+00:00,PUT,475.0,2026-05-01,700084,1094,2982,567,522.6,REPEATEDHITSDESCENDINGFILL,False,False,False,700084,0,560168057813.0,4,ASK,SHORT,1.0
QQQ,2026-04-27 17:45:05.060778+00:00,CALL,664.0,2026-05-08,524000,500,806,175,663.855,REPEATEDHITS,False,False,False,0,524000,435321423339.0,11,BID,SHORT,0.5
QQQ,2026-04-27 17:45:05.060778+00:00,CALL,664.0,2026-05-08,519806,495,1301,175,663.89,REPEATEDHITSASCENDINGFILL,False,False,False,514546,5260,435321423339.0,11,ASK,LONG,1.0
GLD,2026-04-27 17:39:49.334406+00:00,PUT,430.0,2026-05-08,675000,1000,1098,451,429.8,REPEATEDHITS,True,False,False,0,675000,432.71766,11,BID,LONG,0.5
