ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
KTOS,2026-05-12 16:16:48.156299+00:00,CALL,85.0,2026-11-20,1233914,2742,2743,56,55.99,REPEATEDHITSASCENDINGFILL,False,False,False,0,1233914,10686763888.0,192,BID,SHORT,0.5
MU,2026-05-12 16:15:13.226353+00:00,PUT,590.0,2027-03-19,1416585,112,139,62,730.71,REPEATEDHITS,False,False,False,707065,709520,896920722782.0,311,BID,LONG,0.5
SNDK,2026-05-12 16:14:57.005108+00:00,PUT,1435.0,2026-05-15,832760,109,407,71,1415.67,REPEATEDHITS,False,False,False,634120,99320,229177785890.0,3,ASK,SHORT,1.0
ITB,2026-05-12 16:10:34.639745+00:00,CALL,95.5,2026-06-18,512500,2500,2500,69,90.125,LOWHISTORICVOLUMEFLOOR,False,True,False,0,512500,2498669382.0,37,BID,SHORT,0.5
RKLB,2026-05-12 16:02:14.352583+00:00,PUT,126.0,2026-05-15,770936,656,672,0,116.2,REPEATEDHITSASCENDINGFILL,True,False,False,2370,768566,67916428677.0,3,BID,LONG,0.5
SQQQ,2026-05-12 15:59:05.600360+00:00,CALL,40.0,2026-05-22,575120,1106,1460,267,44.7707,REPEATEDHITS,False,False,False,520,574600,42.2061,10,BID,SHORT,0.5
AMD,2026-05-12 15:57:17.448812+00:00,PUT,390.0,2026-07-17,654075,255,284,203,434.0261,REPEATEDHITS,False,False,False,548910,23085,748103267167.0,66,ASK,SHORT,1.0
CCL,2026-05-12 15:51:54.723377+00:00,CALL,28.0,2026-09-18,816816,4368,4376,2193,24.93,REPEATEDHITS,False,False,False,0,816816,13424175409.0,129,BID,SHORT,0.5
QQQ,2026-05-12 15:44:31.224625+00:00,PUT,701.0,2026-05-22,541500,500,4787,318,701.31,REPEATEDHITS,True,False,False,541500,0,463299064326.0,10,ASK,SHORT,1.0
CRWV,2026-05-12 15:42:34.249727+00:00,PUT,109.0,2026-05-15,621085,845,2248,722,103.44,REPEATEDHITSASCENDINGFILL,False,False,False,26460,568900,51336730803.0,3,BID,LONG,0.5
QQQ,2026-05-12 15:42:18.624367+00:00,PUT,701.0,2026-05-22,568743,511,3781,318,700.77,REPEATEDHITS,False,False,False,12243,556500,463299064326.0,10,BID,LONG,0.5
