ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
SPY,2026-06-15 20:07:05.964444+00:00,PUT,732.0,2026-06-18,554368,8535,9857,3887,754.5295,REPEATEDHITSASCENDINGFILL,False,False,False,510153,0,741.909192,3,ASK,SHORT,1.0
SNDK,2026-06-15 19:59:45.456604+00:00,PUT,2100.0,2026-06-18,529200,63,2079,29,2106.0,REPEATEDHITS,False,False,False,0,529200,293232529816.0,3,BID,LONG,0.5
AMD,2026-06-15 19:59:32.443454+00:00,PUT,547.5,2026-06-18,533780,314,2793,21,547.19,REPEATEDHITSDESCENDINGFILL,False,False,False,533780,0,834166368893.0,3,ASK,SHORT,1.0
SMH,2026-06-15 19:53:36.559553+00:00,PUT,340.0,2027-01-15,815570,1020,1020,731,648.41,REPEATEDHITSDESCENDINGFILL,False,False,False,115070,242100,71972318205.0,214,BID,LONG,0.5
CORZ,2026-06-15 19:47:36.959603+00:00,CALL,40.0,2028-01-21,3490480,4336,6180,1505,28.32,REPEATEDHITS,True,False,False,0,3490480,8773634059.0,585,BID,SHORT,0.5
ECL,2026-06-15 19:45:08.799905+00:00,CALL,240.0,2026-06-18,573600,200,205,4,269.01,LOWHISTORICVOLUMEFLOOR,False,True,True,0,573600,74696327406.0,3,BID,SHORT,0.5
SPX,2026-06-15 19:44:16.941706+00:00,CALL,7630.0,2026-09-18,1687500,75,3991,49,7555.43,REPEATEDHITS,False,False,False,0,0,,95,MIXED,,0.0
SPX,2026-06-15 19:44:16.941706+00:00,PUT,7630.0,2026-09-18,1732500,75,3995,30,7555.43,REPEATEDHITS,False,False,False,0,0,,95,MIXED,,0.0
SLV,2026-06-15 19:42:39.813843+00:00,PUT,64.0,2026-06-22,657176,3692,3812,75,63.39,REPEATEDHITS,False,False,False,0,657176,38529495748.0,7,BID,LONG,0.5
QQQ,2026-06-15 19:42:38.009223+00:00,PUT,730.0,2026-07-10,595661,500,2630,191,743.3,REPEATEDHITSASCENDINGFILL,False,False,False,0,595661,474326945686.0,25,BID,LONG,0.5
