ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
HAL,2026-04-14 18:08:24.975195+00:00,PUT,28.0,2026-09-18,17168,232,473,2185,37.73,REPEATEDHITS,False,False,11914,5254,32337741600.0,157,ASK,SHORT,1.0
NFLX,2026-04-14 18:06:18.016992+00:00,CALL,106.0,2026-04-17,75000,200,5774,6596,106.2501,REPEATEDHITS,False,False,75000,0,435558247394.0,3,ASK,LONG,1.0
NFLX,2026-04-14 17:55:48.016363+00:00,CALL,120.0,2027-01-15,151200,168,550,16761,106.525,REPEATEDHITS,False,False,151200,0,435558247394.0,276,ASK,LONG,1.0
NFLX,2026-04-14 17:49:26.807539+00:00,CALL,103.0,2026-04-17,58304,106,2127,10038,106.5,REPEATEDHITS,False,False,18700,34104,435558247394.0,3,BID,SHORT,0.5
NFLX,2026-04-14 17:44:38.293671+00:00,PUT,110.0,2026-05-15,1192474,1780,1935,307,106.54,REPEATEDHITSDESCENDINGFILL,False,False,1192474,0,435558247394.0,31,ASK,SHORT,1.0
NFLX,2026-04-14 17:39:17.541807+00:00,CALL,102.0,2026-04-24,414194,642,965,1536,106.395,REPEATEDHITSASCENDINGFILL,False,False,650,413544,435558247394.0,10,BID,SHORT,0.5
NFLX,2026-04-14 17:27:15.141984+00:00,PUT,105.0,2026-04-17,101238,359,3021,557,106.465,REPEATEDHITS,False,False,101238,0,435558247394.0,3,ASK,SHORT,1.0
NFLX,2026-04-14 17:15:23.539032+00:00,PUT,105.0,2026-04-17,73984,256,2545,557,106.25,REPEATEDHITS,False,False,73984,0,435558247394.0,3,ASK,SHORT,1.0
NFLX,2026-04-14 17:09:45.350045+00:00,CALL,110.0,2026-04-17,274401,1372,15341,21057,106.185,REPEATEDHITS,False,False,201,274200,435558247394.0,3,BID,SHORT,0.5
NFLX,2026-04-14 17:09:13.921926+00:00,PUT,85.0,2028-12-15,78400,70,379,1348,106.195,REPEATEDHITS,False,False,41440,36960,435558247394.0,976,ASK,SHORT,1.0
NFLX,2026-04-14 16:53:26.370398+00:00,CALL,110.0,2026-04-24,116632,488,3121,5823,106.18,REPEATEDHITS,False,False,0,116632,435558247394.0,10,BID,SHORT,0.5
NFLX,2026-04-14 16:46:28.374084+00:00,PUT,100.0,2026-04-17,82190,756,3465,12866,106.095,REPEATEDHITSASCENDINGFILL,False,False,35980,46210,435558247394.0,3,BID,LONG,0.5
NFLX,2026-04-14 16:45:31.287848+00:00,CALL,108.0,2026-04-17,55536,208,4667,12729,106.105,REPEATEDHITS,False,False,55536,0,435558247394.0,3,ASK,LONG,1.0
NFLX,2026-04-14 16:45:31.287848+00:00,CALL,107.0,2026-04-17,50820,164,2894,6463,106.105,REPEATEDHITSDESCENDINGFILL,False,False,36560,14260,435558247394.0,3,ASK,LONG,1.0
NFLX,2026-04-14 16:37:12.999035+00:00,PUT,100.0,2026-04-17,50925,485,2643,12866,106.16,REPEATEDHITS,True,False,50925,0,435558247394.0,3,ASK,SHORT,1.0
NFLX,2026-04-14 16:36:55.783947+00:00,PUT,104.0,2026-04-17,53906,223,2320,2344,106.11,REPEATEDHITSASCENDINGFILL,True,False,39446,14460,435558247394.0,3,ASK,SHORT,1.0
NFLX,2026-04-14 16:32:13.771525+00:00,CALL,110.0,2026-05-01,184414,696,3424,1806,106.125,REPEATEDHITS,True,False,177550,6864,435558247394.0,17,ASK,LONG,1.0
NFLX,2026-04-14 16:31:45.125142+00:00,PUT,106.0,2026-05-01,350400,876,976,43,106.135,REPEATEDHITS,True,False,0,350400,435558247394.0,17,BID,LONG,0.5
NFLX,2026-04-14 16:31:31.500084+00:00,CALL,110.0,2026-06-18,59375,125,1224,28722,106.11,REPEATEDHITS,False,False,40375,15200,435558247394.0,65,ASK,LONG,1.0
NFLX,2026-04-14 16:25:56.384091+00:00,CALL,105.0,2026-04-17,158507,400,6111,23162,106.025,REPEATEDHITSASCENDINGFILL,False,False,0,158507,435558247394.0,3,BID,SHORT,0.5
NFLX,2026-04-14 16:25:22.910110+00:00,CALL,110.0,2026-04-17,56700,300,12200,21057,106.03,REPEATEDHITS,False,False,56700,0,435558247394.0,3,ASK,LONG,1.0
NFLX,2026-04-14 16:24:49.449544+00:00,CALL,103.0,2026-05-15,1316733,1995,2200,2186,106.0201,REPEATEDHITSASCENDINGFILL,False,False,0,1316733,435558247394.0,31,BID,SHORT,0.5
NFLX,2026-04-14 16:23:32.714200+00:00,CALL,110.0,2026-06-18,95000,200,1094,28722,106.095,REPEATEDHITS,False,False,95000,0,435558247394.0,65,ASK,LONG,1.0
NFLX,2026-04-14 16:23:24.295746+00:00,CALL,120.0,2026-05-01,75887,1224,1648,1329,106.085,REPEATEDHITS,False,False,75826,61,435558247394.0,17,ASK,LONG,1.0
NFLX,2026-04-14 16:21:44.933185+00:00,CALL,100.0,2026-06-18,54904,55,2570,22375,106.0427,REPEATEDHITSASCENDINGFILL,False,False,28982,25922,435558247394.0,65,ASK,LONG,1.0
NFLX,2026-04-14 16:14:32.236947+00:00,CALL,106.0,2026-05-15,91176,188,942,2095,105.85,REPEATEDHITS,False,False,91176,0,435558247394.0,31,ASK,LONG,1.0
NFLX,2026-04-14 15:59:28.567587+00:00,CALL,100.0,2027-01-15,105600,60,611,23826,105.68,REPEATEDHITS,False,False,105600,0,435558247394.0,276,ASK,LONG,1.0
NFLX,2026-04-14 15:52:21.356240+00:00,PUT,105.0,2026-04-17,110260,370,1738,557,105.805,REPEATEDHITS,False,False,110260,0,435558247394.0,3,ASK,SHORT,1.0
NFLX,2026-04-14 15:45:09.184524+00:00,CALL,115.0,2026-08-21,165000,300,343,1476,105.635,REPEATEDHITS,False,False,0,165000,435558247394.0,129,BID,SHORT,0.5
NFLX,2026-04-14 15:42:33.738436+00:00,CALL,110.0,2026-08-21,116250,150,386,25841,105.575,REPEATEDHITS,False,False,116250,0,435558247394.0,129,ASK,LONG,1.0
NFLX,2026-04-14 15:42:19.525041+00:00,CALL,101.0,2026-04-24,69550,107,164,814,105.565,REPEATEDHITS,False,False,0,53300,435558247394.0,10,BID,SHORT,0.5
IONQ,2026-04-14 17:54:54.560634+00:00,CALL,60.0,2026-06-18,31724,349,935,2027,34.145,REPEATEDHITSASCENDINGFILL,True,False,0,31724,10911228899.0,65,BID,SHORT,0.5
IONQ,2026-04-14 17:32:00.009047+00:00,PUT,31.0,2026-04-17,17360,620,1521,122,34.23,REPEATEDHITS,False,False,0,17360,10911228899.0,3,BID,LONG,0.5
IONQ,2026-04-14 17:01:26.126584+00:00,PUT,33.5,2026-04-17,56193,484,1106,153,33.85,REPEATEDHITSDESCENDINGFILL,False,False,576,55617,10911228899.0,3,BID,LONG,0.5
IONQ,2026-04-14 16:54:04.639571+00:00,PUT,30.0,2026-06-18,71260,198,4348,22172,34.24,REPEATEDHITSASCENDINGFILL,True,False,70560,700,10911228899.0,65,ASK,SHORT,1.0
IONQ,2026-04-14 16:54:04.639571+00:00,PUT,22.5,2026-06-18,21505,187,723,289,34.24,REPEATEDHITS,True,False,345,21160,10911228899.0,65,BID,LONG,0.5
IONQ,2026-04-14 16:37:18.012074+00:00,PUT,35.0,2026-04-17,18000,100,3108,14094,34.22,REPEATEDHITS,False,False,0,18000,10911228899.0,3,BID,LONG,0.5
IONQ,2026-04-14 16:26:51.081079+00:00,CALL,50.0,2026-09-18,11500,25,233,1499,34.5053,REPEATEDHITS,False,False,0,11500,10911228899.0,157,BID,SHORT,0.5
IONQ,2026-04-14 16:24:02.181887+00:00,CALL,40.0,2026-05-15,12350,50,2123,4605,34.525,REPEATEDHITS,False,False,9139,494,10911228899.0,31,ASK,LONG,1.0
IONQ,2026-04-14 16:20:31.010877+00:00,CALL,70.0,2026-11-20,11055,33,37,246,34.1703,REPEATEDHITS,False,False,11055,0,10911228899.0,220,ASK,LONG,1.0
IONQ,2026-04-14 16:14:56.874170+00:00,PUT,34.0,2026-04-17,16214,121,3082,76,34.25,REPEATEDHITS,False,False,16214,0,10911228899.0,3,ASK,SHORT,1.0
IONQ,2026-04-14 16:14:56.874170+00:00,PUT,34.0,2026-04-17,22646,169,3251,76,34.23,REPEATEDHITS,False,False,22646,0,10911228899.0,3,ASK,SHORT,1.0
IONQ,2026-04-14 16:14:47.656231+00:00,PUT,34.0,2026-04-17,13200,100,2892,76,34.245,REPEATEDHITS,False,False,13200,0,10911228899.0,3,ASK,SHORT,1.0
IONQ,2026-04-14 16:14:13.409320+00:00,PUT,35.5,2026-04-17,12040,56,386,9,34.26,REPEATEDHITS,True,False,12040,0,10911228899.0,3,ASK,SHORT,1.0
IONQ,2026-04-14 16:14:13.409320+00:00,PUT,34.0,2026-04-17,67085,532,2662,76,34.24,REPEATEDHITSASCENDINGFILL,True,False,57257,9828,10911228899.0,3,ASK,SHORT,1.0
IONQ,2026-04-14 16:14:12.206847+00:00,PUT,34.0,2026-04-17,38840,321,2120,76,34.31,REPEATEDHITSASCENDINGFILL,True,False,38840,0,10911228899.0,3,ASK,SHORT,1.0
IONQ,2026-04-14 16:13:39.549460+00:00,CALL,34.0,2026-04-17,83376,579,7524,801,34.22,REPEATEDHITS,False,False,0,83376,10911228899.0,3,BID,SHORT,0.5
IONQ,2026-04-14 16:13:33.339219+00:00,CALL,34.0,2026-04-17,23520,160,6945,801,34.24,REPEATEDHITS,False,False,0,23520,10911228899.0,3,BID,SHORT,0.5
IONQ,2026-04-14 16:13:30.135643+00:00,CALL,34.0,2026-04-17,133206,894,6783,801,34.275,REPEATEDHITS,False,False,125011,8195,10911228899.0,3,ASK,LONG,1.0
IONQ,2026-04-14 16:13:25.127734+00:00,CALL,34.0,2026-04-17,65560,440,5760,801,34.29,REPEATEDHITS,False,False,63325,0,10911228899.0,3,ASK,LONG,1.0
IONQ,2026-04-14 16:13:17.319901+00:00,CALL,34.0,2026-04-17,55800,372,5318,801,34.28,REPEATEDHITS,False,False,6900,0,10911228899.0,3,ASK,LONG,1.0
IONQ,2026-04-14 16:13:09.507840+00:00,CALL,34.0,2026-04-17,175864,1157,4946,801,34.2897,REPEATEDHITS,False,False,93024,0,10911228899.0,3,ASK,LONG,1.0
IONQ,2026-04-14 16:13:00.494833+00:00,CALL,34.0,2026-04-17,78657,501,3633,801,34.34,REPEATEDHITS,False,False,34854,0,10911228899.0,3,ASK,LONG,1.0
IONQ,2026-04-14 16:12:54.887423+00:00,CALL,34.0,2026-04-17,96380,610,3132,801,34.335,REPEATEDHITS,True,False,16748,0,10911228899.0,3,ASK,LONG,1.0
IONQ,2026-04-14 16:02:53.467190+00:00,PUT,35.0,2026-04-17,30268,188,2283,14094,34.68,REPEATEDHITS,False,False,8855,15617,10911228899.0,3,BID,LONG,0.5
IONQ,2026-04-14 15:58:49.722630+00:00,CALL,35.0,2026-04-17,10715,75,13307,9949,34.985,REPEATEDHITSASCENDINGFILL,False,False,0,10715,10911228899.0,3,BID,SHORT,0.5
IONQ,2026-04-14 15:54:25.312261+00:00,CALL,40.0,2026-05-15,26956,92,1912,4605,35.415,REPEATEDHITS,False,False,0,26956,10911228899.0,31,BID,SHORT,0.5
IONQ,2026-04-14 15:53:46.861536+00:00,PUT,31.0,2026-04-17,10060,479,633,122,35.42,REPEATEDHITS,False,False,22,9534,10911228899.0,3,BID,LONG,0.5
IONQ,2026-04-14 15:48:44.960721+00:00,CALL,35.0,2026-07-17,12410,17,1006,5329,35.44,REPEATEDHITS,True,False,8760,3650,10911228899.0,94,ASK,LONG,1.0
IONQ,2026-04-14 15:37:38.538877+00:00,CALL,35.0,2026-08-21,15120,18,193,365,35.32,REPEATEDHITS,False,False,9240,5880,10911228899.0,129,ASK,LONG,1.0
IONQ,2026-04-14 15:36:20.814499+00:00,CALL,41.0,2026-04-17,14000,500,1286,590,35.37,REPEATEDHITS,False,False,0,14000,10911228899.0,3,BID,SHORT,0.5
BTDR,2026-04-14 18:08:05.156067+00:00,PUT,10.0,2026-06-18,27611,251,3021,590,12.185,REPEATEDHITS,False,False,110,27501,2162612042.0,65,BID,LONG,0.5
BTDR,2026-04-14 17:10:49.831836+00:00,PUT,12.5,2026-05-15,3433092,19396,20002,13,12.22,LOWHISTORICVOLUMEFLOOR,False,True,3433092,0,2162612042.0,31,ASK,SHORT,1.0
BTDR,2026-04-14 17:07:04.552391+00:00,CALL,11.5,2026-04-24,31590,243,244,137,12.24,REPEATEDHITS,False,False,26910,4030,2162612042.0,10,ASK,LONG,1.0
BTDR,2026-04-14 15:45:29.409651+00:00,CALL,12.5,2026-04-17,11150,223,8284,32254,12.27,REPEATEDHITS,False,False,11150,0,2162612042.0,3,ASK,LONG,1.0
BTDR,2026-04-14 15:29:02.443579+00:00,CALL,12.5,2026-04-17,29148,530,7776,32254,12.3699,REPEATEDHITSDESCENDINGFILL,False,False,29148,0,2162612042.0,3,ASK,LONG,1.0
BTDR,2026-04-14 15:26:16.388391+00:00,PUT,7.0,2026-05-29,12030,802,4123,5000,12.32,REPEATEDHITS,False,False,0,12030,2162612042.0,45,BID,LONG,0.5
BTDR,2026-04-14 15:26:11.977065+00:00,PUT,7.0,2026-05-29,42705,2847,2946,5000,12.28,REPEATEDHITS,False,False,0,42705,2162612042.0,45,BID,LONG,0.5
BTDR,2026-04-14 15:04:33.685909+00:00,CALL,12.5,2026-04-17,16249,325,7177,32254,12.25,REPEATEDHITS,False,False,13849,950,2162612042.0,3,ASK,LONG,1.0
BTDR,2026-04-14 15:00:27.543452+00:00,CALL,20.0,2026-06-18,11375,175,17198,16291,12.26,REPEATEDHITS,False,False,11375,0,2162612042.0,65,ASK,LONG,1.0
BTDR,2026-04-14 15:00:20.535097+00:00,CALL,15.0,2026-06-18,10295,71,9227,45373,12.25,REPEATEDHITS,False,False,10295,0,2162612042.0,65,ASK,LONG,1.0
BTDR,2026-04-14 15:00:01.303334+00:00,CALL,20.0,2026-06-18,50219,775,16955,16291,12.25,REPEATEDHITSDESCENDINGFILL,False,False,50219,0,2162612042.0,65,ASK,LONG,1.0
BTDR,2026-04-14 14:48:19.863605+00:00,CALL,12.5,2026-04-17,20239,506,6830,32254,12.08,REPEATEDHITS,False,False,19879,360,2162612042.0,3,ASK,LONG,1.0
BTDR,2026-04-14 14:46:45.301248+00:00,CALL,12.5,2026-05-15,18360,136,8976,32866,12.03,REPEATEDHITS,False,False,15255,0,2162612042.0,31,ASK,LONG,1.0
BTDR,2026-04-14 14:46:45.301248+00:00,CALL,12.5,2026-05-15,202365,1499,8840,32866,12.03,REPEATEDHITS,False,False,90990,0,2162612042.0,31,ASK,LONG,1.0
BTDR,2026-04-14 14:46:42.692139+00:00,CALL,12.5,2026-05-15,299815,2141,7341,32866,12.06,REPEATEDHITS,False,False,88900,124955,2162612042.0,31,BID,SHORT,0.5
BTDR,2026-04-14 14:46:41.888109+00:00,CALL,12.5,2026-05-15,109910,758,5200,32866,12.09,REPEATEDHITS,True,False,74240,0,2162612042.0,31,ASK,LONG,1.0
BTDR,2026-04-14 14:29:20.457542+00:00,CALL,12.5,2026-04-17,30420,676,6191,32254,12.1726,REPEATEDHITS,False,False,30375,0,2162612042.0,3,ASK,LONG,1.0
BTDR,2026-04-14 14:27:19.441289+00:00,CALL,10.5,2026-05-01,119105,581,2423,2424,12.195,REPEATEDHITS,True,False,119105,0,2162612042.0,17,ASK,LONG,1.0
BTDR,2026-04-14 14:27:15.436154+00:00,CALL,13.0,2026-05-01,92121,1085,1085,9,12.18,REPEATEDHITS,False,False,92121,0,2162612042.0,17,ASK,LONG,1.0
BTDR,2026-04-14 14:27:11.814589+00:00,CALL,10.5,2026-05-01,50430,246,1537,2424,12.125,REPEATEDHITS,False,False,50430,0,2162612042.0,17,ASK,LONG,1.0
BTDR,2026-04-14 14:26:14.708861+00:00,CALL,12.5,2026-04-17,16280,407,5513,32254,12.06,REPEATEDHITS,False,False,0,16280,2162612042.0,3,BID,SHORT,0.5
BTDR,2026-04-14 14:26:10.900875+00:00,CALL,15.0,2026-06-18,1206000,9000,9102,45373,12.06,FLOORTRADEMIDCAP,False,True,1206000,0,2162612042.0,65,ASK,LONG,1.0
BTDR,2026-04-14 14:25:22.177448+00:00,CALL,10.5,2026-05-01,103320,504,541,2424,12.09,REPEATEDHITS,True,False,103320,0,2162612042.0,17,ASK,LONG,1.0
BTDR,2026-04-14 13:59:11.570330+00:00,CALL,10.0,2026-04-17,34158,200,258,12542,11.745,REPEATEDHITSDESCENDINGFILL,False,False,0,34158,2162612042.0,3,BID,SHORT,0.5
BTDR,2026-04-14 13:51:03.561068+00:00,CALL,12.5,2026-05-15,99714,797,2506,32866,11.81,REPEATEDHITSASCENDINGFILL,True,False,0,99089,2162612042.0,31,BID,SHORT,0.5
BTDR,2026-04-14 13:50:11.043915+00:00,CALL,12.5,2026-05-15,20193,159,1568,32866,11.81,REPEATEDHITS,False,False,0,20193,2162612042.0,31,BID,SHORT,0.5
BTDR,2026-04-14 13:50:02.216215+00:00,CALL,12.5,2026-05-15,10180,80,1298,32866,11.855,REPEATEDHITSASCENDINGFILL,False,False,0,10180,2162612042.0,31,BID,SHORT,0.5
BTDR,2026-04-14 13:49:27.737882+00:00,CALL,12.5,2026-05-15,141960,1092,1098,32866,11.831,REPEATEDHITS,True,False,650,141310,2162612042.0,31,BID,SHORT,0.5
BTDR,2026-04-14 13:46:58.510584+00:00,CALL,12.0,2026-04-17,13650,273,378,254,11.87,REPEATEDHITS,True,False,13650,0,2162612042.0,3,ASK,LONG,1.0
BTDR,2026-04-14 13:40:58.981218+00:00,CALL,12.5,2026-04-17,20595,979,5052,32254,11.63,REPEATEDHITSDESCENDINGFILL,False,False,0,20595,2162612042.0,3,BID,SHORT,0.5
LCID,2026-04-14 15:42:15.720237+00:00,CALL,10.0,2026-08-21,14494,142,656,1939,8.79,REPEATEDHITSDESCENDINGFILL,True,False,0,13474,3027802405.0,129,BID,SHORT,0.5
LCID,2026-04-14 15:42:15.720237+00:00,PUT,10.0,2026-08-21,37788,141,667,2193,8.79,REPEATEDHITS,True,False,37788,0,3027802405.0,129,ASK,SHORT,1.0
LCID,2026-04-14 15:42:06.906506+00:00,PUT,10.0,2026-08-21,19564,73,370,2193,8.81,REPEATEDHITS,True,False,19564,0,3027802405.0,129,ASK,SHORT,1.0
LCID,2026-04-14 15:17:37.143098+00:00,CALL,8.0,2026-04-24,45000,500,691,14,8.705,REPEATEDHITS,False,False,45000,0,3027802405.0,10,ASK,LONG,1.0
