ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,dte,execution_side,direction,direction_confidence
SPY,2026-03-20 20:14:14.706158+00:00,CALL,655.0,2026-03-27,174850,269,41822,2646,649.0,REPEATEDHITS,True,False,174850,0,7,ASK,LONG,1.0
SPY,2026-03-20 20:14:14.706158+00:00,PUT,645.0,2026-03-23,615264,2488,52797,2572,649.0,REPEATEDHITSASCENDINGFILL,True,False,535731,246,3,ASK,SHORT,1.0
TLT,2026-03-20 20:14:08.700639+00:00,CALL,86.0,2026-03-27,16037,203,24800,793,85.0,REPEATEDHITS,False,False,16037,0,7,ASK,LONG,1.0
TLT,2026-03-20 20:13:59.890368+00:00,CALL,86.0,2026-03-27,31837,403,23871,793,85.0,REPEATEDHITS,False,False,31837,0,7,ASK,LONG,1.0
TLT,2026-03-20 20:13:59.890368+00:00,CALL,86.0,2026-03-27,24174,306,24180,793,85.0,REPEATEDHITS,False,False,24174,0,7,ASK,LONG,1.0
TLT,2026-03-20 20:13:47.275679+00:00,CALL,86.0,2026-03-23,63000,1500,5777,581,85.0,REPEATEDHITS,False,False,63000,0,3,ASK,LONG,1.0
IBIT,2026-03-20 20:13:44.270791+00:00,CALL,38.0,2026-03-20,91866,502,2800,11479,39.0,REPEATEDHITS,True,False,91866,0,0,ASK,LONG,1.0
SLV,2026-03-20 20:13:44.270791+00:00,CALL,63.0,2026-03-23,14497,195,4197,223,61.0,REPEATEDHITS,False,False,0,9472,3,BID,SHORT,0.5
SPY,2026-03-20 20:13:29.661491+00:00,PUT,645.0,2026-03-23,211500,846,50238,2572,649.0,REPEATEDHITS,True,False,180000,31500,3,ASK,SHORT,1.0
SPY,2026-03-20 20:13:29.661491+00:00,PUT,645.0,2026-03-24,152800,400,6179,5401,649.0,REPEATEDHITS,False,False,152800,0,4,ASK,SHORT,1.0
QQQ,2026-03-20 20:13:23.455130+00:00,PUT,600.0,2026-05-15,270411,90,794,16800,582.0,REPEATEDHITSASCENDINGFILL,False,False,78137,192274,56,BID,LONG,0.5
SPY,2026-03-20 20:13:23.455130+00:00,PUT,645.0,2026-03-23,105000,420,49382,2572,649.0,REPEATEDHITS,True,False,74000,31000,3,ASK,SHORT,1.0
SPY,2026-03-20 20:13:19.050273+00:00,PUT,645.0,2026-03-23,160500,642,48959,2572,649.0,REPEATEDHITS,True,False,160500,0,3,ASK,SHORT,1.0
TLT,2026-03-20 20:13:11.844398+00:00,CALL,88.0,2026-04-17,12200,200,5309,33808,85.0,REPEATEDHITS,True,False,12139,0,28,ASK,LONG,1.0
QQQ,2026-03-20 20:12:55.633429+00:00,PUT,585.0,2026-03-23,567152,1003,34294,1861,582.0,REPEATEDHITSASCENDINGFILL,True,False,294930,272222,3,ASK,SHORT,1.0
TLT,2026-03-20 20:12:52.427884+00:00,CALL,88.0,2026-04-17,12200,200,5099,33808,85.0,REPEATEDHITS,False,False,12200,0,28,ASK,LONG,1.0
IWM,2026-03-20 20:12:52.427884+00:00,PUT,220.0,2026-05-15,217919,500,9015,17407,242.0,REPEATEDHITS,True,False,182684,35235,56,ASK,SHORT,1.0
TLT,2026-03-20 20:12:20.811673+00:00,CALL,87.0,2026-05-15,367648,2501,10747,13995,85.0,REPEATEDHITS,False,False,148,367500,56,BID,SHORT,0.5
SLV,2026-03-20 20:11:22.782106+00:00,CALL,70.0,2026-09-18,11520,16,2210,15609,61.0,REPEATEDHITS,False,False,0,11520,182,BID,SHORT,0.5
DIA,2026-03-20 20:11:22.782106+00:00,CALL,455.0,2026-04-17,13400,10,222,90,456.0,REPEATEDHITS,False,False,13400,0,28,ASK,LONG,1.0
SPY,2026-03-20 20:11:14.575767+00:00,CALL,650.0,2026-03-24,163191,292,9520,74,649.0,REPEATEDHITSASCENDINGFILL,False,False,78347,69192,4,ASK,LONG,1.0
SLV,2026-03-20 20:11:02.968231+00:00,CALL,60.0,2026-09-18,21200,20,2424,5865,61.0,REPEATEDHITS,False,False,20140,1060,182,ASK,LONG,1.0
SPY,2026-03-20 20:10:53.959926+00:00,PUT,663.0,2026-03-25,600218,400,1035,569,649.0,REPEATEDHITSASCENDINGFILL,False,False,0,600218,5,BID,LONG,0.5
TLT,2026-03-20 20:10:53.959926+00:00,CALL,86.0,2026-03-27,287475,3833,23468,793,85.0,REPEATEDHITS,True,False,0,287475,7,BID,SHORT,0.5
SPY,2026-03-20 20:10:31.146213+00:00,PUT,550.0,2026-05-15,146235,380,15780,8050,649.0,REPEATEDHITS,True,False,146235,0,56,ASK,SHORT,1.0
SMCI,2026-03-20 19:59:25.192917+00:00,CALL,23.0,2026-04-17,228831,1702,9710,78,20.535,REPEATEDHITSDESCENDINGFILL,False,False,0,228831,28,BID,SHORT,0.5
SMCI,2026-03-20 19:59:24.188221+00:00,CALL,23.0,2026-04-17,78705,583,8008,78,20.525,REPEATEDHITS,False,False,0,78705,28,BID,SHORT,0.5
SMCI,2026-03-20 19:59:20.784447+00:00,CALL,23.0,2026-04-17,63920,470,7422,78,20.525,REPEATEDHITS,False,False,46784,0,28,ASK,LONG,1.0
SMCI,2026-03-20 19:59:16.772723+00:00,CALL,23.0,2026-04-17,112968,829,6321,78,20.535,REPEATEDHITSASCENDINGFILL,False,False,39664,0,28,ASK,LONG,1.0
SMCI,2026-03-20 19:59:16.772723+00:00,CALL,23.0,2026-04-17,86447,631,6952,78,20.535,REPEATEDHITS,False,False,86447,0,28,ASK,LONG,1.0
SMCI,2026-03-20 19:59:12.964730+00:00,CALL,23.0,2026-04-17,18471,131,5392,78,20.545,REPEATEDHITS,True,False,18471,0,28,ASK,LONG,1.0
SMCI,2026-03-20 19:59:09.356292+00:00,PUT,5.0,2027-01-15,67500,1500,5225,10117,20.545,REPEATEDHITS,False,False,67500,0,301,ASK,SHORT,1.0
SMCI,2026-03-20 19:59:04.940099+00:00,CALL,23.0,2026-04-17,92448,642,5151,78,20.575,REPEATEDHITS,False,False,0,92448,28,BID,SHORT,0.5
SMCI,2026-03-20 19:58:00.775575+00:00,PUT,20.0,2026-03-27,120753,930,63087,12340,20.555,REPEATEDHITSASCENDINGFILL,False,False,102048,0,7,ASK,SHORT,1.0
SMCI,2026-03-20 19:55:35.690803+00:00,PUT,5.0,2027-01-15,67500,1500,3724,10117,20.5598,REPEATEDHITS,False,False,62460,5040,301,ASK,SHORT,1.0
SMCI,2026-03-20 19:55:07.027206+00:00,PUT,20.0,2026-03-27,15778,113,61938,12340,20.46,REPEATEDHITSASCENDINGFILL,False,False,14398,1380,7,ASK,SHORT,1.0
SMCI,2026-03-20 19:55:02.815815+00:00,PUT,20.0,2026-03-27,15180,110,61730,12340,20.465,REPEATEDHITS,False,False,12420,2760,7,ASK,SHORT,1.0
SMCI,2026-03-20 19:53:45.351166+00:00,PUT,5.0,2027-01-15,47000,1000,2224,10117,20.445,REPEATEDHITS,False,False,42300,4700,301,ASK,SHORT,1.0
SMCI,2026-03-20 19:53:18.913615+00:00,PUT,20.0,2026-04-17,33440,152,22546,3618,20.46,REPEATEDHITS,False,False,33440,0,28,ASK,SHORT,1.0
SMCI,2026-03-20 19:53:18.913615+00:00,PUT,20.0,2026-04-17,19360,88,22394,3618,20.45,REPEATEDHITS,False,False,19360,0,28,ASK,SHORT,1.0
SMCI,2026-03-20 19:51:36.939776+00:00,PUT,20.0,2026-04-17,12540,57,22261,3618,20.395,REPEATEDHITS,False,False,12540,0,28,ASK,SHORT,1.0
SMCI,2026-03-20 19:51:02.073178+00:00,PUT,20.0,2026-04-02,55897,329,10178,3749,20.365,REPEATEDHITSDESCENDINGFILL,False,False,54060,1837,13,ASK,SHORT,1.0
SMCI,2026-03-20 19:50:56.462903+00:00,PUT,20.0,2026-03-27,84813,633,60986,12340,20.365,REPEATEDHITSASCENDINGFILL,False,False,59231,390,7,ASK,SHORT,1.0
SMCI,2026-03-20 19:50:47.451424+00:00,PUT,5.0,2027-01-15,45000,1000,1224,10117,20.3693,REPEATEDHITS,False,False,45000,0,301,ASK,SHORT,1.0
SMCI,2026-03-20 19:50:27.228430+00:00,PUT,20.0,2026-03-27,21710,167,60315,12340,20.405,REPEATEDHITS,True,False,21710,0,7,ASK,SHORT,1.0
SMCI,2026-03-20 19:46:55.828883+00:00,CALL,23.0,2026-03-27,10292,200,26980,71,20.505,REPEATEDHITS,False,False,7592,2700,7,ASK,LONG,1.0
SMCI,2026-03-20 19:46:43.611802+00:00,CALL,21.0,2026-03-27,36600,300,2664,0,20.535,REPEATEDHITS,True,False,7076,22204,7,BID,SHORT,0.5
SMCI,2026-03-20 19:45:01.418752+00:00,PUT,10.0,2026-09-18,16016,176,998,223,20.685,REPEATEDHITS,False,False,0,16016,182,BID,LONG,0.5
SMCI,2026-03-20 19:42:26.103795+00:00,PUT,21.0,2026-04-02,17400,87,2662,498,20.535,REPEATEDHITS,False,False,17400,0,13,ASK,SHORT,1.0
SMCI,2026-03-20 19:41:47.039334+00:00,PUT,8.0,2026-12-18,17000,200,314,320,20.565,REPEATEDHITS,False,False,0,17000,273,BID,LONG,0.5
SMCI,2026-03-20 19:39:14.568743+00:00,CALL,33.0,2026-06-18,45920,574,1469,2342,20.58,REPEATEDHITS,False,False,0,45920,90,BID,SHORT,0.5
SMCI,2026-03-20 19:35:27.152367+00:00,PUT,18.0,2027-01-15,402278,894,10421,5072,20.665,REPEATEDHITSDESCENDINGFILL,False,False,400928,0,301,ASK,SHORT,1.0
SMCI,2026-03-20 19:34:34.625248+00:00,PUT,22.0,2026-03-27,42960,200,9976,413,20.64,REPEATEDHITSASCENDINGFILL,False,False,38270,4690,7,ASK,SHORT,1.0
SMCI,2026-03-20 19:34:09.758456+00:00,CALL,30.0,2027-01-15,11272,30,2487,5278,20.6375,REPEATEDHITSDESCENDINGFILL,False,False,0,11272,301,BID,SHORT,0.5
SMCI,2026-03-20 19:33:11.672295+00:00,PUT,20.0,2026-03-27,14300,130,57158,12340,20.715,REPEATEDHITS,False,False,0,14300,7,BID,LONG,0.5
AGNC,2026-03-20 19:45:10.038136+00:00,CALL,10.0,2026-03-27,18004,1286,3787,918,9.815,REPEATEDHITS,False,False,18004,0,7,ASK,LONG,1.0
AGNC,2026-03-20 19:44:37.571848+00:00,PUT,9.5,2026-03-27,47270,4727,13368,232,9.82,REPEATEDHITS,False,False,47260,0,7,ASK,SHORT,1.0
AGNC,2026-03-20 19:27:24.934520+00:00,PUT,10.0,2027-01-15,18225,130,366,4184,9.775,REPEATEDHITSDESCENDINGFILL,False,False,0,18225,301,BID,LONG,0.5
AGNC,2026-03-20 18:29:28.092941+00:00,PUT,9.5,2026-03-27,51488,6436,6817,232,9.855,REPEATEDHITS,False,False,34864,2400,7,ASK,SHORT,1.0
AGNC,2026-03-20 16:17:51.388677+00:00,PUT,9.0,2026-04-17,42900,3900,39016,46650,9.885,REPEATEDHITS,False,False,27401,0,28,ASK,SHORT,1.0
AGNC,2026-03-20 16:02:57.472240+00:00,CALL,10.0,2026-04-10,10800,600,648,97,9.895,REPEATEDHITS,True,False,10800,0,21,ASK,LONG,1.0
AGNC,2026-03-20 15:53:00.656920+00:00,PUT,9.0,2026-06-18,12000,500,9742,16616,9.88,REPEATEDHITS,False,False,0,12000,90,BID,LONG,0.5
AGNC,2026-03-20 15:48:33.352098+00:00,PUT,9.0,2026-06-18,12000,500,9042,16616,9.8658,REPEATEDHITS,False,False,0,12000,90,BID,LONG,0.5
AGNC,2026-03-20 15:46:47.052606+00:00,PUT,9.0,2026-04-17,13990,1399,34256,46650,9.8886,REPEATEDHITS,False,False,13990,0,28,ASK,SHORT,1.0
AGNC,2026-03-20 15:45:01.328256+00:00,PUT,10.0,2026-03-20,11000,1000,35106,74726,9.8899,REPEATEDHITS,False,False,0,11000,0,BID,LONG,0.5
AGNC,2026-03-20 15:44:35.483494+00:00,PUT,8.0,2026-09-18,12000,500,528,740,9.89,REPEATEDHITS,False,False,12000,0,182,ASK,SHORT,1.0
AGNC,2026-03-20 15:28:18.037663+00:00,PUT,9.0,2026-06-18,12000,500,8042,16616,9.935,REPEATEDHITS,False,False,0,12000,90,BID,LONG,0.5
AGNC,2026-03-20 15:23:35.446189+00:00,PUT,9.0,2026-06-18,12000,500,6542,16616,9.935,REPEATEDHITS,False,False,0,12000,90,BID,LONG,0.5
AGNC,2026-03-20 15:18:30.899996+00:00,CALL,10.0,2028-01-21,14800,200,1728,15684,9.96,REPEATEDHITS,False,False,14800,0,672,ASK,LONG,1.0
AGNC,2026-03-20 15:15:07.638665+00:00,PUT,10.5,2026-03-20,50002,1000,1177,11172,9.99,REPEATEDHITSDESCENDINGFILL,False,False,0,50002,0,BID,LONG,0.5
AGNC,2026-03-20 14:14:10.903547+00:00,PUT,10.0,2026-06-18,72000,1000,1005,11569,9.9099,REPEATEDHITS,False,False,72000,0,90,ASK,SHORT,1.0
AGNC,2026-03-20 14:13:58.280114+00:00,PUT,9.0,2026-04-17,41232,3436,11135,46650,9.905,REPEATEDHITS,False,False,41232,0,28,ASK,SHORT,1.0
AGNC,2026-03-20 14:13:39.248903+00:00,PUT,9.0,2026-04-17,32530,3253,4958,46650,9.925,REPEATEDHITS,False,False,32530,0,28,ASK,SHORT,1.0
AGNC,2026-03-20 14:13:39.248903+00:00,PUT,9.0,2026-04-17,24530,2453,7411,46650,9.925,REPEATEDHITS,False,False,24530,0,28,ASK,SHORT,1.0
AGNC,2026-03-20 14:11:16.832877+00:00,PUT,10.0,2026-03-20,140000,20000,23953,74726,9.935,LOWHISTORICVOLUMEFLOOR,False,True,0,140000,0,BID,LONG,0.5
AGNC,2026-03-20 13:44:31.779627+00:00,CALL,10.5,2026-04-24,10800,600,601,451,10.18,REPEATEDHITS,True,False,9720,1080,35,ASK,LONG,1.0
AGNC,2026-03-19 17:36:47.252976+00:00,PUT,10.0,2026-03-27,29169,3241,21011,3219,10.315,REPEATEDHITS,False,False,24273,0,8,ASK,SHORT,1.0
AGNC,2026-03-19 15:47:25.979502+00:00,PUT,10.5,2026-03-20,20017,1000,1046,10817,10.355,REPEATEDHITSDESCENDINGFILL,False,False,12157,1200,1,ASK,SHORT,1.0
AGNC,2026-03-19 15:42:43.649201+00:00,PUT,10.0,2026-03-27,56882,8126,16911,3219,10.355,REPEATEDHITS,False,False,56882,0,8,ASK,SHORT,1.0
AGNC,2026-03-19 15:37:26.845527+00:00,CALL,9.0,2026-03-27,64600,475,482,205,10.35,REPEATEDHITS,False,False,0,64600,8,BID,SHORT,0.5
AGNC,2026-03-18 19:16:57.147336+00:00,PUT,10.0,2026-04-17,23886,1327,1582,56409,10.305,REPEATEDHITS,False,False,0,23886,30,BID,LONG,0.5
AGNC,2026-03-18 15:10:11.444372+00:00,CALL,10.0,2026-03-20,11186,238,289,2716,10.455,REPEATEDHITS,True,False,0,11186,2,BID,SHORT,0.5
AGNC,2026-03-17 19:31:08.571564+00:00,CALL,9.0,2026-03-27,14210,94,106,25,10.5063,REPEATEDHITS,False,False,0,14210,10,BID,SHORT,0.5
AGNC,2026-03-16 15:26:02.468828+00:00,PUT,10.0,2026-04-17,45000,2500,4242,57533,10.4,REPEATEDHITS,False,False,0,45000,32,BID,LONG,0.5
AGNC,2026-03-16 14:28:57.689246+00:00,PUT,10.0,2026-04-17,20102,1058,1249,57533,10.3986,REPEATEDHITS,False,False,0,18829,32,BID,LONG,0.5
DELL,2026-03-20 19:56:48.431522+00:00,CALL,155.0,2026-03-20,35045,101,913,3251,158.57,REPEATEDHITSASCENDINGFILL,False,False,0,35045,0,BID,SHORT,0.5
DELL,2026-03-20 19:49:11.248047+00:00,CALL,170.0,2026-03-27,10028,92,3043,357,158.52,REPEATEDHITS,True,False,0,10028,7,BID,SHORT,0.5
DELL,2026-03-20 19:49:02.025086+00:00,CALL,170.0,2026-03-27,13824,128,2945,357,158.53,REPEATEDHITS,False,False,0,10476,7,BID,SHORT,0.5
DELL,2026-03-20 19:41:50.646386+00:00,PUT,152.5,2026-03-27,39250,158,456,180,158.71,REPEATEDHITSASCENDINGFILL,False,False,8498,30752,7,BID,LONG,0.5
DELL,2026-03-20 19:33:42.914531+00:00,CALL,140.0,2026-03-20,274480,146,405,10868,159.285,REPEATEDHITS,False,False,0,274480,0,BID,SHORT,0.5
DELL,2026-03-20 19:29:37.921888+00:00,CALL,150.0,2026-04-17,16500,11,552,1928,159.485,REPEATEDHITS,False,False,0,16500,28,BID,SHORT,0.5
DELL,2026-03-20 19:18:56.385846+00:00,PUT,160.0,2027-06-17,581000,175,176,5,160.34,FLOORTRADELARGECAP,False,True,581000,0,454,ASK,SHORT,1.0
DELL,2026-03-20 19:17:14.439748+00:00,CALL,200.0,2026-05-15,14118,72,284,170,160.215,REPEATEDHITS,False,False,6897,7221,56,BID,SHORT,0.5
DELL,2026-03-20 19:14:33.532562+00:00,CALL,145.0,2026-03-20,109200,70,619,4518,160.44,REPEATEDHITS,False,False,9360,0,0,ASK,LONG,1.0
DELL,2026-03-20 19:11:45.502598+00:00,PUT,162.5,2026-03-20,14850,66,7814,2,160.43,REPEATEDHITS,False,False,0,14850,0,BID,LONG,0.5
DELL,2026-03-20 19:01:11.533372+00:00,CALL,185.0,2026-04-17,389862,2178,5845,1950,161.29,REPEATEDHITS,False,False,0,389862,28,BID,SHORT,0.5
DELL,2026-03-20 18:56:00.959728+00:00,CALL,170.0,2026-05-15,16710,19,700,1057,160.95,REPEATEDHITSASCENDINGFILL,False,False,14080,2630,56,ASK,LONG,1.0
DELL,2026-03-20 18:51:06.676309+00:00,CALL,160.0,2026-03-20,16940,110,2372,3986,161.075,REPEATEDHITS,False,False,14014,2926,0,ASK,LONG,1.0
DELL,2026-03-20 18:45:55.359370+00:00,PUT,162.5,2026-03-27,10600,20,804,4,161.655,REPEATEDHITS,False,False,9540,1060,7,ASK,SHORT,1.0
DELL,2026-03-20 18:05:44.797694+00:00,CALL,180.0,2026-09-18,44428,25,41,294,163.435,REPEATEDHITS,False,False,0,44428,182,BID,SHORT,0.5
DELL,2026-03-20 17:54:18.023646+00:00,CALL,150.0,2026-03-20,83104,60,399,4412,163.72,REPEATEDHITSDESCENDINGFILL,False,False,19702,63402,0,BID,SHORT,0.5
DELL,2026-03-20 17:49:07.680384+00:00,PUT,162.5,2026-03-27,36000,90,669,4,164.21,REPEATEDHITS,False,False,36000,0,7,ASK,SHORT,1.0
DELL,2026-03-20 17:42:01.414630+00:00,CALL,220.0,2026-10-16,115920,126,372,20,164.685,REPEATEDHITS,False,False,115920,0,210,ASK,LONG,1.0
DELL,2026-03-20 17:41:03.748567+00:00,CALL,190.0,2027-06-17,29500,10,18,54,164.61,REPEATEDHITS,False,False,0,23600,454,BID,SHORT,0.5
DELL,2026-03-20 17:34:14.800699+00:00,PUT,162.5,2026-03-20,14343,267,4606,2,163.555,REPEATEDHITSDESCENDINGFILL,True,False,14296,47,0,ASK,SHORT,1.0
DELL,2026-03-20 17:31:19.163198+00:00,CALL,167.5,2026-03-27,21045,61,720,76,164.78,REPEATEDHITS,False,False,8280,12765,7,BID,SHORT,0.5
DELL,2026-03-20 17:25:45.580035+00:00,CALL,165.0,2026-06-18,329650,190,2184,1280,164.65,REPEATEDHITS,False,False,0,190850,90,BID,SHORT,0.5
DELL,2026-03-20 17:23:26.014923+00:00,PUT,155.0,2026-03-27,23400,150,684,1688,164.8,REPEATEDHITS,False,False,0,0,7,MIXED,,0.0
DELL,2026-03-20 16:48:29.920256+00:00,CALL,180.0,2027-01-15,82850,32,55,741,165.47,REPEATEDHITSASCENDINGFILL,True,False,15525,54405,301,BID,SHORT,0.5
DELL,2026-03-20 16:48:24.914502+00:00,CALL,180.0,2027-01-15,13000,5,23,741,165.49,REPEATEDHITS,False,False,13000,0,301,ASK,LONG,1.0
DELL,2026-03-20 16:33:35.058027+00:00,CALL,165.0,2026-04-17,57903,60,424,833,165.875,REPEATEDHITS,False,False,27023,0,28,ASK,LONG,1.0
DELL,2026-03-20 16:30:56.023487+00:00,CALL,220.0,2026-10-16,232375,241,245,20,166.345,REPEATEDHITSASCENDINGFILL,True,False,143185,89190,210,ASK,LONG,1.0
DELL,2026-03-20 16:25:20.699437+00:00,CALL,160.0,2026-03-20,19500,30,1141,3986,166.37,REPEATEDHITS,False,False,1950,1300,0,ASK,LONG,1.0
DELL,2026-03-20 16:09:51.265011+00:00,CALL,167.5,2026-03-27,42500,100,579,76,166.043,REPEATEDHITS,False,False,42500,0,7,ASK,LONG,1.0
DELL,2026-03-20 16:08:26.965841+00:00,CALL,160.0,2026-04-10,51790,45,186,115,166.234,REPEATEDHITSDESCENDINGFILL,False,False,0,51790,21,BID,SHORT,0.5
PL,2026-03-20 19:58:33.648325+00:00,PUT,34.0,2026-03-27,55200,276,1032,0,33.73,REPEATEDHITS,False,False,0,55200,7,BID,LONG,0.5
PL,2026-03-20 18:38:58.125674+00:00,PUT,34.0,2026-03-20,15504,150,3577,2,33.2,REPEATEDHITS,False,False,15504,0,0,ASK,SHORT,1.0
PL,2026-03-20 18:29:33.501126+00:00,PUT,29.0,2026-04-17,34604,216,240,90,33.47,REPEATEDHITSASCENDINGFILL,False,False,0,33964,28,BID,LONG,0.5
PL,2026-03-20 17:18:29.931607+00:00,PUT,25.0,2026-04-17,11620,166,334,574,33.625,REPEATEDHITS,False,False,11620,0,28,ASK,SHORT,1.0
PL,2026-03-20 17:16:32.153196+00:00,CALL,31.0,2026-05-15,24570,39,80,647,33.7299,REPEATEDHITS,False,False,0,24570,56,BID,SHORT,0.5
PL,2026-03-20 16:54:01.940610+00:00,CALL,35.0,2026-05-15,47800,100,313,2529,34.03,REPEATEDHITSASCENDINGFILL,False,False,38300,0,56,ASK,LONG,1.0
PL,2026-03-20 15:43:55.021134+00:00,CALL,44.0,2026-07-17,1575000,3000,3016,65,34.835,FLOORTRADEMIDCAP,False,True,0,1575000,119,BID,SHORT,0.5
PL,2026-03-20 15:40:35.177361+00:00,PUT,25.0,2027-01-15,22400,40,310,2257,34.78,REPEATEDHITS,False,False,22400,0,301,ASK,SHORT,1.0
PL,2026-03-20 15:19:08.931365+00:00,CALL,33.0,2026-03-20,12600,70,401,1329,34.57,REPEATEDHITS,False,False,0,12600,0,BID,SHORT,0.5
PL,2026-03-20 14:56:20.403186+00:00,CALL,35.0,2026-03-20,10491,151,2939,1888,34.735,REPEATEDHITS,False,False,8531,0,0,ASK,LONG,1.0
PL,2026-03-20 14:38:52.459619+00:00,PUT,30.0,2026-04-17,68200,440,647,62,35.64,REPEATEDHITS,False,False,68045,155,28,ASK,SHORT,1.0
PL,2026-03-20 14:37:40.351758+00:00,CALL,40.0,2026-03-27,11340,126,1564,198,35.545,REPEATEDHITS,False,False,5850,5490,7,ASK,LONG,1.0
PL,2026-03-20 14:11:46.868044+00:00,CALL,35.0,2026-03-27,13336,58,707,218,34.965,REPEATEDHITSASCENDINGFILL,False,False,13336,0,7,ASK,LONG,1.0
PL,2026-03-20 14:03:08.264131+00:00,PUT,35.0,2026-04-24,1066573,2319,2321,0,34.2,REPEATEDHITS,False,False,1066113,460,35,ASK,SHORT,1.0
PL,2026-03-20 13:51:03.865348+00:00,CALL,30.0,2028-01-21,30770,17,22,10688,35.165,REPEATEDHITS,False,False,0,30770,672,BID,SHORT,0.5
PL,2026-03-20 13:31:15.369726+00:00,CALL,30.0,2026-04-17,33530,57,57,4700,34.28,REPEATEDHITSASCENDINGFILL,False,False,25700,7830,28,ASK,LONG,1.0
PL,2026-03-20 13:31:15.369726+00:00,CALL,30.0,2026-03-20,104520,217,390,6963,35.19,REPEATEDHITSDESCENDINGFILL,True,False,6530,96550,0,BID,SHORT,0.5
PL,2026-03-20 13:31:15.369726+00:00,CALL,30.0,2026-03-20,50570,137,137,6963,34.28,REPEATEDHITSASCENDINGFILL,False,False,10120,22450,0,BID,SHORT,0.5
PL,2026-03-19 19:28:05.778620+00:00,CALL,28.0,2026-04-17,19800,60,843,538,26.87,REPEATEDHITS,False,False,15840,3960,29,ASK,LONG,1.0
PL,2026-03-19 19:25:19.784383+00:00,PUT,21.0,2026-04-02,23250,310,317,4,26.925,REPEATEDHITS,False,False,0,18525,14,BID,LONG,0.5
PL,2026-03-19 19:04:59.752602+00:00,CALL,30.0,2026-04-17,50000,200,489,4291,26.71,REPEATEDHITS,False,False,50000,0,29,ASK,LONG,1.0
PL,2026-03-19 19:01:08.531990+00:00,CALL,27.0,2026-04-17,66850,191,473,353,26.56,REPEATEDHITS,False,False,66150,350,29,ASK,LONG,1.0
PL,2026-03-19 18:09:01.531153+00:00,PUT,21.0,2026-04-17,22745,175,210,227,26.19,REPEATEDHITS,False,False,17545,5200,29,ASK,SHORT,1.0
PL,2026-03-19 15:40:02.234459+00:00,PUT,25.0,2026-03-20,53200,280,377,1192,25.81,REPEATEDHITS,False,False,5320,4370,1,ASK,SHORT,1.0
PL,2026-03-19 15:39:30.795790+00:00,CALL,30.0,2027-01-15,16695,21,77,2720,25.78,REPEATEDHITS,False,False,10335,0,302,ASK,LONG,1.0
PL,2026-03-19 13:59:01.475193+00:00,PUT,23.5,2026-03-20,19965,121,177,632,24.74,REPEATEDHITS,False,False,0,19965,1,BID,LONG,0.5
PL,2026-03-18 19:42:45.840470+00:00,CALL,30.0,2026-03-20,24583,290,1188,5671,25.16,REPEATEDHITSDESCENDINGFILL,True,False,24583,0,2,ASK,LONG,1.0
PL,2026-03-18 18:22:03.355938+00:00,CALL,29.0,2026-03-20,22186,140,152,768,26.49,REPEATEDHITSASCENDINGFILL,False,False,0,22186,2,BID,SHORT,0.5
PL,2026-03-18 14:33:36.791629+00:00,PUT,25.0,2026-03-20,17677,94,126,955,26.17,REPEATEDHITSASCENDINGFILL,False,False,0,17677,2,BID,LONG,0.5
