ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
SPX,2026-04-30 20:54:00.630979+00:00,PUT,7245.0,2026-06-18,1141500.0,75,2453,40,7190.0,REPEATEDHITS,False,False,False,0.0,0,,49,MIXED,,0.0
SPY,2026-04-30 20:06:26.534864+00:00,PUT,704.0,2026-05-05,1156021.0,16730,27300,560,719.0,REPEATEDHITSASCENDINGFILL,False,False,False,1145453.0,0,711.243425,5,ASK,SHORT,1.0
SPX,2026-04-30 20:06:22.723778+00:00,PUT,7245.0,2026-06-18,4590000.0,300,2045,40,7190.0,REPEATEDHITS,False,False,False,0.0,0,,49,MIXED,,0.0
SPY,2026-04-30 20:06:07.114535+00:00,PUT,704.0,2026-05-05,646082.0,10001,10570,560,719.0,REPEATEDHITSASCENDINGFILL,False,False,False,611957.0,0,711.243425,5,ASK,SHORT,1.0
SOUN,2026-04-30 19:58:04.803030+00:00,CALL,10.0,2026-06-18,717200.0,16300,18570,14272,7.0,FLOORTRADEMIDCAP,False,True,True,0.0,717200,3009049448.0,49,BID,SHORT,0.5
META,2026-04-30 19:57:42.147850+00:00,CALL,575.0,2026-12-18,1914775.0,191,194,0,613.0,REPEATEDHITS,False,False,False,1914775.0,0,1469418023843.0,232,ASK,LONG,1.0
C,2026-04-30 19:54:27.545899+00:00,CALL,135.0,2026-10-16,576230.0,670,755,418,127.0,REPEATEDHITSASCENDINGFILL,False,False,False,0.0,576230,223230598738.0,169,BID,SHORT,0.5
STX,2026-04-30 19:50:15.105489+00:00,CALL,580.0,2026-09-18,1377600.0,82,217,73,661.0,REPEATEDHITS,False,False,False,117590.0,1260010,144246510554.0,141,BID,SHORT,0.5
SPY,2026-04-30 19:50:12.901208+00:00,CALL,719.0,2026-05-08,1250000.0,2000,5967,768,719.0,REPEATEDHITS,False,False,False,1250000.0,0,711.243425,8,ASK,LONG,1.0
QQQ,2026-04-30 19:50:11.696675+00:00,CALL,667.0,2026-05-08,2466000.0,3000,10802,384,668.0,REPEATEDHITS,False,False,False,2466000.0,0,432800082270.0,8,ASK,LONG,1.0
