ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
MU,2026-08-25 16:28:04.101522+00:00,PUT,930.0,2026-08-26,1242572.0,917,8429,357,929.86,REPEATEDHITSASCENDINGFILL,False,False,False,0.0,1242572,1028233406465.0,1,BID,LONG,0.5
SMH,2026-08-25 16:27:07.245960+00:00,PUT,540.0,2026-08-31,548250.0,1275,5467,90,555.87,REPEATEDHITS,False,False,False,0.0,548250,66853552027.0,6,BID,LONG,0.5
META,2026-08-25 16:21:28.692861+00:00,PUT,565.0,2026-08-28,798020.0,1050,1543,683,565.18,REPEATEDHITSDESCENDINGFILL,False,False,False,780.0,797240,1232710939101.0,3,BID,LONG,0.5
STX,2026-08-25 16:19:59.605055+00:00,PUT,780.0,2027-01-15,1143630.0,97,126,49,819.875,REPEATEDHITS,False,False,False,0.0,1143630,180103066229.0,143,BID,LONG,0.5
ZS,2026-08-25 16:10:38.439557+00:00,PUT,182.5,2026-09-18,521885.0,259,259,0,171.59,REPEATEDHITS,False,False,False,0.0,521885,28470578972.0,24,BID,LONG,0.5
DELL,2026-08-25 16:10:32.834891+00:00,CALL,510.0,2026-12-18,576802.0,103,123,96,451.03,REPEATEDHITS,False,False,False,0.0,576802,140732012112.0,115,BID,SHORT,0.5
SNDK,2026-08-25 16:06:31.025383+00:00,PUT,1495.0,2026-08-28,567912.0,133,388,97,1509.005,REPEATEDHITSASCENDINGFILL,False,False,False,0.0,567912,218621138773.0,3,BID,LONG,0.5
NVDA,2026-08-25 15:58:48.897326+00:00,CALL,220.0,2026-09-02,719780.0,1972,3221,1295,211.62,REPEATEDHITS,False,False,False,719780.0,0,5045216000000.0,8,ASK,LONG,1.0
DRAM,2026-08-25 15:56:54.392113+00:00,PUT,50.0,2026-10-02,654678.0,2949,2975,572,55.905,REPEATEDHITS,False,False,False,0.0,654678,286480.0,38,BID,LONG,0.5
MU,2026-08-25 15:56:49.185847+00:00,PUT,930.0,2026-08-28,2573190.0,984,2234,859,925.49,REPEATEDHITSASCENDINGFILL,False,False,False,0.0,2573190,1028233406465.0,3,BID,LONG,0.5
HOOD,2026-08-25 15:50:43.809476+00:00,CALL,115.0,2027-09-17,614565.0,197,377,4,110.77,REPEATEDHITSDESCENDINGFILL,False,False,False,102885.0,511680,81925104847.0,388,BID,SHORT,0.5
MU,2026-08-25 15:47:48.020287+00:00,PUT,925.0,2026-08-26,878868.0,692,6737,320,927.025,REPEATEDHITSASCENDINGFILL,False,False,False,0.0,878868,1028233406465.0,1,BID,LONG,0.5
META,2026-08-25 15:46:35.123331+00:00,CALL,567.5,2026-08-26,582750.0,1554,7543,332,565.36,REPEATEDHITS,False,False,False,582750.0,0,1232710939101.0,1,ASK,LONG,1.0
