ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
CRWV,2026-05-15 15:56:23.284052+00:00,PUT,90.0,2026-06-12,581393,1817,1991,795,108.355,REPEATEDHITSDESCENDINGFILL,False,False,False,581393,0,51119657443.0,28,ASK,SHORT,1.0
AVGO,2026-05-15 15:53:49.600005+00:00,PUT,385.0,2026-06-05,668947,831,856,797,426.06,REPEATEDHITSDESCENDINGFILL,False,False,False,668947,0,2082259720641.0,21,ASK,SHORT,1.0
SPX,2026-05-15 15:53:49.600005+00:00,CALL,7455.0,2026-06-18,1334320,104,1585,45,7413.75,REPEATEDHITS,False,False,False,0,0,,34,MIXED,,0.0
SPX,2026-05-15 15:53:49.600005+00:00,PUT,7455.0,2026-06-18,1511120,104,1576,27,7413.75,REPEATEDHITS,False,False,False,0,0,,34,MIXED,,0.0
SPX,2026-05-15 15:47:34.571134+00:00,CALL,7455.0,2026-06-18,3225000,250,1481,45,7421.15,REPEATEDHITS,False,False,False,0,0,,34,MIXED,,0.0
SPX,2026-05-15 15:47:34.571134+00:00,PUT,7455.0,2026-06-18,3600000,250,1472,27,7421.15,REPEATEDHITS,False,False,False,0,0,,34,MIXED,,0.0
NVDA,2026-05-15 15:38:25.775105+00:00,PUT,232.5,2026-05-22,985193,925,2428,668,229.04,REPEATEDHITSASCENDINGFILL,False,False,False,0,985193,5728482000000.0,7,BID,LONG,0.5
SPY,2026-05-15 15:37:07.614898+00:00,CALL,742.0,2026-05-22,1227120,2004,13918,1864,741.36,REPEATEDHITSDESCENDINGFILL,False,False,False,0,1227120,747.973604,7,BID,SHORT,0.5
QQQ,2026-05-15 15:30:45.219933+00:00,CALL,712.0,2026-05-22,2820000,3000,6936,1704,711.82,REPEATEDHITS,False,False,False,2284200,0,476049872973.0,7,ASK,LONG,1.0
TSLA,2026-05-15 15:30:45.219933+00:00,CALL,425.0,2026-05-18,1107523,1758,10290,805,426.515,REPEATEDHITSDESCENDINGFILL,False,False,False,1107523,0,1663453098507.0,3,ASK,LONG,1.0
IREN,2026-05-15 15:26:10.851210+00:00,CALL,51.0,2026-05-15,524514,2033,2058,425,53.37,REPEATEDHITS,False,False,False,524514,0,20870914562.0,0,ASK,LONG,1.0
PL,2026-05-15 15:24:01.497689+00:00,PUT,40.0,2026-06-05,965540,2099,2110,121,41.84,REPEATEDHITS,False,False,False,30360,935180,13887081142.0,21,BID,LONG,0.5
GLD,2026-05-15 15:21:02.840549+00:00,PUT,419.0,2026-05-22,596780,1005,4040,142,417.87,REPEATEDHITSDESCENDINGFILL,False,False,False,0,596780,429.998188,7,BID,LONG,0.5
QQQ,2026-05-15 15:20:42.800212+00:00,PUT,711.0,2026-05-22,1005164,1144,6587,484,711.42,REPEATEDHITSDESCENDINGFILL,False,False,False,1760,1003404,476049872973.0,7,BID,LONG,0.5
QQQ,2026-05-15 15:20:42.196430+00:00,PUT,711.0,2026-05-22,1287488,1454,5443,484,711.4,REPEATEDHITSDESCENDINGFILL,False,False,False,0,1276844,476049872973.0,7,BID,LONG,0.5
GLD,2026-05-15 15:19:36.503787+00:00,PUT,419.0,2026-05-22,509106,816,3035,142,417.46,REPEATEDHITSASCENDINGFILL,True,False,False,411765,97341,429.998188,7,ASK,SHORT,1.0
GLD,2026-05-15 15:17:59.149983+00:00,PUT,419.0,2026-05-22,545160,924,1953,142,417.87,REPEATEDHITS,True,False,False,545160,0,429.998188,7,ASK,SHORT,1.0
FEZ,2026-05-15 15:16:20.781759+00:00,CALL,64.0,2026-11-20,1034100,2298,3467,54,65.15,REPEATEDHITS,False,False,False,0,1034100,66.688972,189,BID,SHORT,0.5
SPY,2026-05-15 15:15:49.940200+00:00,PUT,706.0,2026-06-18,1953107,4000,8024,1556,740.965,REPEATEDHITSDESCENDINGFILL,False,False,False,86864,1674747,747.973604,34,BID,LONG,0.5
APLD,2026-05-15 15:15:49.940200+00:00,CALL,43.0,2026-09-18,1426845,1372,1378,639,42.86,REPEATEDHITSDESCENDINGFILL,False,False,False,1079485,347360,13348295167.0,126,ASK,LONG,1.0
W,2026-05-15 15:13:47.757861+00:00,PUT,50.0,2026-06-18,1152564,8277,10002,153,59.2075,SWEEPSFOLLOWEDBYFLOOR,True,True,False,89760,1050000,6873155645.0,34,BID,LONG,0.5
QQQ,2026-05-15 15:12:56.808663+00:00,PUT,690.0,2026-06-12,1937322,1952,2018,819,710.235,REPEATEDHITSASCENDINGFILL,False,False,False,1834915,102407,476049872973.0,28,ASK,SHORT,1.0
MCHP,2026-05-15 15:11:21.759743+00:00,PUT,82.5,2026-09-18,868753,1379,1381,204,94.3,REPEATEDHITSDESCENDINGFILL,False,False,False,868753,0,52511784844.0,126,ASK,SHORT,1.0
META,2026-05-15 15:11:16.351360+00:00,CALL,610.0,2026-05-18,1341197,1507,1934,233,615.7,REPEATEDHITSASCENDINGFILL,False,False,False,1339436,1761,1358100472987.0,3,ASK,LONG,1.0
QQQ,2026-05-15 15:10:45.319823+00:00,CALL,711.0,2026-05-22,2320878,2407,13183,1727,711.05,REPEATEDHITSDESCENDINGFILL,False,False,False,556692,1652256,476049872973.0,7,BID,SHORT,0.5
SNDK,2026-05-15 15:04:57.133033+00:00,PUT,1360.0,2026-08-21,4135628,153,155,8,1398.755,REPEATEDHITSASCENDINGFILL,False,False,False,162210,3973418,204766670182.0,98,BID,LONG,0.5
SNDK,2026-05-15 15:04:57.133033+00:00,PUT,1380.0,2026-08-21,649750,23,23,6,1398.755,REPEATEDHITS,False,False,False,0,649750,204766670182.0,98,BID,LONG,0.5
VLO,2026-05-15 15:04:23.498307+00:00,CALL,270.0,2026-07-17,629244,749,770,248,248.44,REPEATEDHITSASCENDINGFILL,True,False,False,0,553644,72680237050.0,63,BID,SHORT,0.5
GLD,2026-05-15 15:00:38.564893+00:00,CALL,420.0,2026-05-22,966565,1914,2267,158,418.73,REPEATEDHITS,False,False,False,6565,959500,429.998188,7,BID,SHORT,0.5
GLD,2026-05-15 14:57:24.804632+00:00,CALL,418.0,2026-05-22,1271275,2000,24139,1060,418.96,REPEATEDHITS,False,False,False,1271275,0,429.998188,7,ASK,LONG,1.0
GLD,2026-05-15 14:56:54.361928+00:00,CALL,418.0,2026-05-22,935415,1521,21661,1060,418.6,REPEATEDHITS,False,False,False,0,701715,429.998188,7,BID,SHORT,0.5
NOW,2026-05-15 14:55:45.690651+00:00,CALL,93.0,2026-05-15,597640,2988,12089,2682,94.85,REPEATEDHITSASCENDINGFILL,False,False,False,0,597640,93305500000.0,0,BID,SHORT,0.5
GLD,2026-05-15 14:55:36.682035+00:00,CALL,418.0,2026-05-22,703885,1183,19323,1060,418.3599,REPEATEDHITS,True,False,False,0,703885,429.998188,7,BID,SHORT,0.5
QQQ,2026-05-15 14:52:35.415866+00:00,CALL,711.0,2026-05-22,2577443,2838,7746,1727,709.54,REPEATEDHITSDESCENDINGFILL,False,False,False,2574719,1816,476049872973.0,7,ASK,LONG,1.0
VALE,2026-05-15 14:52:01.954830+00:00,CALL,14.0,2026-12-18,833910,2926,2933,495,15.99,REPEATEDHITS,False,False,False,833910,0,70776374738.0,217,ASK,LONG,1.0
GOOG,2026-05-15 14:50:19.548176+00:00,PUT,400.0,2026-06-05,912040,604,1019,535,393.1384,REPEATEDHITS,False,False,False,43790,868250,1879382770000.0,21,BID,LONG,0.5
AMD,2026-05-15 14:49:56.701069+00:00,PUT,375.0,2026-05-29,539047,1135,1218,494,432.49,REPEATEDHITSDESCENDINGFILL,False,False,False,538577,0,733281107358.0,14,ASK,SHORT,1.0
BE,2026-05-15 14:46:50.795286+00:00,CALL,290.0,2026-05-22,1327500,885,977,450,282.21,REPEATEDHITS,False,False,False,0,1258500,86303113990.0,7,BID,SHORT,0.5
AMAT,2026-05-15 14:41:04.338105+00:00,CALL,460.0,2027-02-19,785665,99,99,66,433.14,REPEATEDHITSASCENDINGFILL,False,False,False,350460,435205,349632763006.0,280,BID,SHORT,0.5
