ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,dte,execution_side,direction,direction_confidence
AXON,2026-03-25 16:03:52.751835+00:00,CALL,480.0,2026-04-17,36570,23,24,174,455.101,REPEATEDHITS,True,False,0,36570,23,BID,SHORT,0.5
TQQQ,2026-03-25 16:03:52.751835+00:00,PUT,44.5,2026-03-27,11900,100,2889,1759,44.3298,REPEATEDHITS,False,False,11900,0,2,ASK,SHORT,1.0
BP,2026-03-25 16:03:46.144497+00:00,CALL,40.0,2026-06-18,64000,100,109,4497,45.35,REPEATEDHITS,False,False,7680,56320,85,BID,SHORT,0.5
NFLX,2026-03-25 16:03:46.144497+00:00,CALL,95.0,2026-04-17,81810,303,2141,10265,91.6725,REPEATEDHITS,False,False,11880,49950,23,BID,SHORT,0.5
WULF,2026-03-25 16:03:46.144497+00:00,PUT,15.0,2026-06-18,11284,52,2944,1048,16.815,REPEATEDHITS,False,False,0,11284,85,BID,LONG,0.5
NFLX,2026-03-25 16:03:36.937990+00:00,CALL,95.0,2026-04-17,66096,243,1838,10265,91.68,REPEATEDHITS,False,False,15232,38896,23,BID,SHORT,0.5
SPY,2026-03-25 16:03:34.532986+00:00,PUT,654.0,2026-03-25,147538,2078,150724,5110,656.63,REPEATEDHITS,False,False,0,147538,0,BID,LONG,0.5
TERN,2026-03-25 16:03:28.926808+00:00,PUT,50.0,2028-01-21,12495,357,2979,0,52.755,REPEATEDHITS,False,False,0,12495,667,BID,LONG,0.5
IBIT,2026-03-25 16:03:28.926808+00:00,PUT,32.0,2026-06-18,60238,502,1107,15941,40.15,REPEATEDHITSASCENDINGFILL,False,False,60000,238,85,ASK,SHORT,1.0
RWAY,2026-03-25 16:03:23.921716+00:00,PUT,7.5,2026-04-17,47873,737,1010,191,7.01,REPEATEDHITSDESCENDINGFILL,False,False,47873,0,23,ASK,SHORT,1.0
SLV,2026-03-25 16:03:23.921716+00:00,CALL,70.0,2026-05-15,23750,50,989,68295,65.725,REPEATEDHITS,False,False,10925,12825,51,BID,SHORT,0.5
TERN,2026-03-25 16:03:17.914873+00:00,PUT,50.0,2028-01-21,16908,483,2200,0,52.75,REPEATEDHITSASCENDINGFILL,False,False,0,16908,667,BID,LONG,0.5
AMD,2026-03-25 16:03:14.308186+00:00,CALL,380.0,2026-11-20,76936,116,359,198,217.2401,REPEATEDHITSDESCENDINGFILL,False,False,675,76261,240,BID,SHORT,0.5
UVIX,2026-03-25 16:03:14.308186+00:00,CALL,9.0,2026-03-27,61970,1999,7701,9970,8.51,REPEATEDHITS,True,False,17702,40517,2,BID,SHORT,0.5
ASTS,2026-03-25 16:03:14.308186+00:00,CALL,100.0,2026-03-27,22300,100,6889,5927,96.625,REPEATEDHITS,False,False,0,19401,2,BID,SHORT,0.5
NVDL,2026-03-25 16:03:01.698164+00:00,PUT,78.0,2027-01-15,93310,43,43,22,77.08,REPEATEDHITS,False,False,2170,30380,296,BID,LONG,0.5
SLV,2026-03-25 16:02:59.094276+00:00,CALL,75.0,2026-04-17,73493,500,1611,20526,65.72,REPEATEDHITS,False,False,73493,0,23,ASK,LONG,1.0
TSLA,2026-03-25 16:02:55.690407+00:00,CALL,390.0,2026-04-02,194000,200,2964,1484,388.81,REPEATEDHITS,False,False,194000,0,8,ASK,LONG,1.0
