ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
ORCL,2026-04-23 19:54:47.314003+00:00,PUT,177.5,2026-05-15,1004000,1004,1039,395,176.18,REPEATEDHITS,True,False,False,585000,419000,539258625000.0,22,ASK,SHORT,1.0
GOOGL,2026-04-23 19:54:21.679883+00:00,PUT,345.0,2026-09-18,1980855,657,1308,178,339.04,REPEATEDHITS,False,False,False,0,0,1975521040000.0,148,MIXED,,0.0
QQQ,2026-04-23 19:49:33.061690+00:00,PUT,651.0,2026-05-01,1169203,1363,17662,180,650.57,REPEATEDHITSDESCENDINGFILL,False,False,False,16295,1152908,430729139803.0,8,BID,LONG,0.5
TAN,2026-04-23 19:41:41.278089+00:00,CALL,62.0,2026-06-18,2008590,8733,8734,2,58.6224,LOWHISTORICVOLUMEFLOOR,False,True,False,2008590,0,1518165096.0,56,ASK,LONG,1.0
CNC,2026-04-23 19:35:19.849962+00:00,CALL,40.0,2027-03-19,826450,929,930,16,40.85,REPEATEDHITSDESCENDINGFILL,False,False,False,706650,119800,19144645030.0,330,ASK,LONG,1.0
QQQ,2026-04-23 19:33:21.292411+00:00,CALL,651.0,2026-05-01,1119483,1207,8706,199,651.43,REPEATEDHITSDESCENDINGFILL,False,False,False,205309,914174,430729139803.0,8,BID,SHORT,0.5
QQQ,2026-04-23 19:33:21.292411+00:00,CALL,651.0,2026-05-01,703232,761,9467,199,651.39,REPEATEDHITSDESCENDINGFILL,True,False,False,0,703232,430729139803.0,8,BID,SHORT,0.5
SLV,2026-04-23 19:32:56.063044+00:00,CALL,68.0,2026-05-01,637242,2508,12517,914,68.57,REPEATEDHITSASCENDINGFILL,False,False,False,637242,0,38144927055.0,8,ASK,LONG,1.0
ARM,2026-04-23 19:32:07.002351+00:00,PUT,175.0,2026-06-18,562586,522,567,345,203.14,REPEATEDHITSDESCENDINGFILL,False,False,False,1075,561511,207678905479.0,56,BID,LONG,0.5
QQQ,2026-04-23 19:24:33.121888+00:00,PUT,652.0,2026-05-01,906395,1015,7523,581,651.0001,REPEATEDHITS,True,False,False,893000,4465,430729139803.0,8,ASK,SHORT,1.0
GLD,2026-04-23 19:24:08.683373+00:00,CALL,431.0,2026-05-01,725000,1000,6016,112,431.6,REPEATEDHITS,False,False,False,725000,0,435.524421,8,ASK,LONG,1.0
GLD,2026-04-23 19:23:17.593831+00:00,CALL,431.0,2026-05-01,644735,906,4016,112,431.41,REPEATEDHITSASCENDINGFILL,False,False,False,636930,7805,435.524421,8,ASK,LONG,1.0
GLD,2026-04-23 19:23:16.190768+00:00,CALL,431.0,2026-05-01,575100,810,3014,112,431.4,REPEATEDHITS,False,False,False,0,575100,435.524421,8,BID,SHORT,0.5
GLD,2026-04-23 19:23:09.578845+00:00,CALL,431.0,2026-05-01,709886,1003,2014,112,431.44,REPEATEDHITSASCENDINGFILL,True,False,False,709186,0,435.524421,8,ASK,LONG,1.0
AXTI,2026-04-23 19:22:19.529277+00:00,CALL,120.0,2026-09-18,711361,304,355,0,73.52,REPEATEDHITS,False,False,False,0,711361,4831568697.0,148,BID,SHORT,0.5
LLY,2026-04-23 19:20:03.996528+00:00,PUT,890.0,2026-05-08,890055,347,409,94,919.67,REPEATEDHITS,False,False,False,0,890055,869284995382.0,15,BID,LONG,0.5
QQQ,2026-04-23 19:16:59.212173+00:00,PUT,647.0,2026-04-30,626277,1000,12616,303,651.32,REPEATEDHITSDESCENDINGFILL,False,False,False,0,473916,430729139803.0,7,BID,LONG,0.5
