ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
QQQ,2026-04-14 20:18:11.067809+00:00,PUT,612.5,2026-04-24,182707,607,3282,792,628.0,REPEATEDHITS,False,False,0,182707,400164020159.0,10,BID,LONG,0.5
SPY,2026-04-14 20:14:59.780228+00:00,PUT,615.0,2026-06-18,151981,421,1384,8883,694.0,REPEATEDHITS,False,False,0,151981,686.240785,65,BID,LONG,0.5
SPY,2026-04-14 20:14:00.951786+00:00,PUT,650.0,2026-06-18,122400,180,8638,41873,694.0,REPEATEDHITS,False,False,0,122400,686.240785,65,BID,LONG,0.5
QQQ,2026-04-14 20:13:44.940882+00:00,PUT,627.0,2026-04-15,117852,644,44630,57,628.0,REPEATEDHITS,False,False,0,117852,400164020159.0,1,BID,LONG,0.5
QQQ,2026-04-14 20:10:46.059191+00:00,PUT,627.0,2026-04-15,174765,955,43985,57,628.0,REPEATEDHITS,True,False,174765,0,400164020159.0,1,ASK,SHORT,1.0
QQQ,2026-04-14 20:06:00.133180+00:00,CALL,670.0,2026-06-18,245000,500,4328,23081,628.0,REPEATEDHITS,False,False,245000,0,400164020159.0,65,ASK,LONG,1.0
SLV,2026-04-14 20:05:35.316630+00:00,CALL,140.0,2026-08-21,10695,69,73,5034,72.0,REPEATEDHITS,False,False,10695,0,36506144016.0,129,ASK,LONG,1.0
SPY,2026-04-14 20:04:56.497563+00:00,CALL,683.0,2026-04-14,110400,100,11188,8721,694.0,REPEATEDHITS,False,False,110400,0,686.240785,0,ASK,LONG,1.0
QQQ,2026-04-14 20:03:19.051615+00:00,CALL,626.0,2026-04-17,225164,390,12463,3429,628.0,REPEATEDHITSASCENDINGFILL,True,False,225164,0,400164020159.0,3,ASK,LONG,1.0
SPY,2026-04-14 20:02:09.813779+00:00,PUT,689.0,2026-04-17,127800,600,14217,689,694.0,REPEATEDHITS,False,False,127800,0,686.240785,3,ASK,SHORT,1.0
SPY,2026-04-14 20:01:28.187601+00:00,PUT,690.0,2026-06-30,454440,280,1191,3618,694.0,REPEATEDHITS,False,False,0,454440,686.240785,77,BID,LONG,0.5
SLV,2026-04-14 20:01:12.968391+00:00,CALL,90.0,2026-07-17,37904,100,1353,25155,72.0,REPEATEDHITSASCENDINGFILL,False,False,37904,0,36506144016.0,94,ASK,LONG,1.0
QQQ,2026-04-14 20:01:00.158737+00:00,CALL,680.0,2026-06-18,152500,500,2430,5170,628.0,REPEATEDHITS,False,False,152500,0,400164020159.0,65,ASK,LONG,1.0
HYG,2026-04-14 20:00:49.150593+00:00,PUT,80.0,2026-06-18,59422,814,4805,154815,80.0,REPEATEDHITS,False,False,59422,0,16866703981.0,65,ASK,SHORT,1.0
DIA,2026-04-14 20:00:26.934628+00:00,PUT,475.0,2026-05-15,190064,401,1828,684,485.0,REPEATEDHITSDESCENDINGFILL,True,False,0,190064,482.242131,31,BID,LONG,0.5
VELO,2026-04-14 20:00:23.523932+00:00,CALL,12.5,2026-05-15,11195,80,357,464,10.0,REPEATEDHITSASCENDINGFILL,False,False,0,11195,302279958.0,31,BID,SHORT,0.5
AAPL,2026-04-14 20:00:23.523932+00:00,CALL,260.0,2026-04-29,126720,264,1028,0,258.0,REPEATEDHITS,False,False,42240,84480,3805351488000.0,15,BID,SHORT,0.5
INTC,2026-04-14 19:59:59.302331+00:00,PUT,67.5,2026-05-15,57760,76,498,199,63.0,REPEATEDHITS,True,False,57760,0,325574100000.0,31,ASK,SHORT,1.0
MU,2026-04-14 19:59:59.302331+00:00,PUT,450.0,2026-04-17,279009,400,24813,2746,465.0,REPEATEDHITSDESCENDINGFILL,True,False,0,279009,481046236795.0,3,BID,LONG,0.5
SPX,2026-04-14 19:59:59.302331+00:00,CALL,6550.0,2026-04-17,1177840,28,32,10094,6945.0,REPEATEDHITS,False,False,1177840,0,,3,ASK,LONG,1.0
