ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
SPY,2026-06-04 20:12:15.989233+00:00,PUT,718.0,2026-07-17,794970,1815,11900,968,756.6,REPEATEDHITS,False,False,False,715254,0,753.741098,43,ASK,SHORT,1.0
VSAT,2026-06-04 19:53:21.773626+00:00,CALL,80.0,2026-06-18,980100,2970,5425,531,73.63,LOWHISTORICVOLUMEFLOOR,False,True,True,980100,0,9507930508.0,14,ASK,LONG,1.0
SNDK,2026-06-04 19:44:43.465692+00:00,PUT,1970.0,2026-07-10,999000,30,32,11,1789.5,REPEATEDHITS,False,False,False,0,999000,271226391777.0,36,BID,LONG,0.5
CIEN,2026-06-04 19:40:09.070542+00:00,CALL,500.0,2026-06-05,916000,200,1072,52,545.01,REPEATEDHITS,False,False,False,916000,0,87719342158.0,1,ASK,LONG,1.0
CIEN,2026-06-04 19:37:25.918723+00:00,CALL,500.0,2026-06-05,785400,187,865,52,539.78,REPEATEDHITS,False,False,False,785400,0,87719342158.0,1,ASK,LONG,1.0
GEV,2026-06-04 19:30:01.319137+00:00,CALL,940.0,2026-08-21,1065780,93,95,4,968.26,REPEATEDHITS,False,False,False,1065780,0,257799214403.0,78,ASK,LONG,1.0
MRVL,2026-06-04 19:25:23.135112+00:00,PUT,350.0,2026-06-05,583200,162,831,138,316.11,REPEATEDHITS,False,False,False,583200,0,263883420000.0,1,ASK,SHORT,1.0
MRVL,2026-06-04 19:25:20.529314+00:00,PUT,350.0,2026-06-05,543550,151,665,138,316.21,REPEATEDHITSDESCENDINGFILL,False,False,False,507600,35950,263883420000.0,1,ASK,SHORT,1.0
SMH,2026-06-04 19:24:03.023422+00:00,PUT,625.0,2026-06-26,847875,323,348,290,631.125,REPEATEDHITS,False,False,False,0,847875,73927426425.0,22,BID,LONG,0.5
CRWV,2026-06-04 19:17:36.055291+00:00,CALL,97.5,2026-09-18,898130,326,346,179,109.735,REPEATEDHITS,False,False,False,898130,0,49649377053.0,106,ASK,LONG,1.0
GLD,2026-06-04 19:06:26.761161+00:00,CALL,411.0,2026-06-12,1139520,2308,9315,1493,410.9801,REPEATEDHITSDESCENDINGFILL,True,False,False,27500,1084290,408.009715,8,BID,SHORT,0.5
GLD,2026-06-04 19:06:24.958468+00:00,CALL,411.0,2026-06-12,963582,1913,6995,1493,411.02,REPEATEDHITSDESCENDINGFILL,True,False,False,83325,866257,408.009715,8,BID,SHORT,0.5
GE,2026-06-04 18:58:50.712336+00:00,PUT,320.0,2026-09-18,634343,291,294,257,327.075,REPEATEDHITSDESCENDINGFILL,False,False,False,634343,0,328275627620.0,106,ASK,SHORT,1.0
SPY,2026-06-04 18:58:02.842014+00:00,CALL,762.0,2026-07-31,734160,456,831,211,757.62,REPEATEDHITS,False,False,False,734160,0,753.741098,57,ASK,LONG,1.0
XLE,2026-06-04 18:55:24.000978+00:00,PUT,62.5,2028-01-21,867255,969,2349,8,58.915,REPEATEDHITS,False,False,False,0,867255,58.703149,596,BID,LONG,0.5
GLD,2026-06-04 18:51:47.492267+00:00,CALL,410.0,2026-06-12,560286,1000,4156,182,411.03,REPEATEDHITSDESCENDINGFILL,True,False,False,467040,93246,408.009715,8,ASK,LONG,1.0
CRWD,2026-06-04 18:48:32.744650+00:00,PUT,560.0,2026-11-20,612531,173,179,74,716.01,REPEATEDHITSASCENDINGFILL,True,False,False,0,559356,190315205080.0,169,BID,LONG,0.5
CRWD,2026-06-04 18:48:32.744650+00:00,PUT,620.0,2026-12-18,555125,85,94,13,716.01,REPEATEDHITS,True,False,False,97950,457175,190315205080.0,197,BID,LONG,0.5
SPY,2026-06-04 18:46:21.194995+00:00,PUT,805.0,2026-09-18,1192598,237,239,187,757.77,REPEATEDHITSDESCENDINGFILL,False,False,False,523354,669244,753.741098,106,BID,LONG,0.5
FROG,2026-06-04 18:44:00.015990+00:00,CALL,120.0,2026-09-18,504000,1400,1400,0,85.545,REPEATEDHITS,False,False,False,0,0,10157100055.0,106,MIXED,,0.0
FROG,2026-06-04 18:44:00.015990+00:00,CALL,115.0,2026-09-18,613200,1400,1400,0,85.545,REPEATEDHITS,False,False,False,0,0,10157100055.0,106,MIXED,,0.0
FROG,2026-06-04 18:44:00.015990+00:00,CALL,105.0,2026-09-18,1364000,2000,2002,57,85.545,REPEATEDHITS,False,False,False,0,0,10157100055.0,106,MIXED,,0.0
BIDU,2026-06-04 18:39:31.852067+00:00,PUT,150.0,2026-08-21,546362,235,235,58,133.89,REPEATEDHITSDESCENDINGFILL,False,False,False,546362,0,36453726510.0,78,ASK,SHORT,1.0
AMD,2026-06-04 18:39:24.641911+00:00,PUT,525.0,2026-06-18,813895,300,508,102,527.24,REPEATEDHITSDESCENDINGFILL,True,False,False,507690,306205,884633458670.0,14,ASK,SHORT,1.0
CRWD,2026-06-04 18:35:25.545666+00:00,CALL,1060.0,2027-01-15,691221,146,149,0,714.98,REPEATEDHITSASCENDINGFILL,True,False,False,620271,0,190315205080.0,225,ASK,LONG,1.0
CRCL,2026-06-04 18:33:36.626369+00:00,PUT,95.0,2027-06-17,558000,180,186,22,91.535,FLOORTRADELARGECAP,False,True,False,0,558000,20717083424.0,378,BID,LONG,0.5
DNOW,2026-06-04 18:31:55.497293+00:00,CALL,14.0,2026-08-21,680000,8000,10002,9,13.4875,LOWHISTORICVOLUMEFLOOR,False,True,False,0,680000,2415083368.0,78,BID,SHORT,0.5
IWM,2026-06-04 18:28:07.799787+00:00,CALL,296.0,2026-06-12,531632,2501,8426,702,292.6,REPEATEDHITSASCENDINGFILL,False,False,False,528452,0,76844863080.0,8,ASK,LONG,1.0
XLE,2026-06-04 18:22:53.024318+00:00,PUT,62.5,2028-01-21,1248920,1380,1380,8,58.8751,REPEATEDHITSASCENDINGFILL,False,False,False,0,1248920,58.703149,596,BID,LONG,0.5
SMH,2026-06-04 18:17:23.248786+00:00,PUT,605.0,2026-07-24,880440,276,483,0,632.73,REPEATEDHITS,False,False,False,880440,0,73927426425.0,50,ASK,SHORT,1.0
CDW,2026-06-04 18:14:39.839670+00:00,PUT,150.0,2026-09-18,764267,386,390,98,139.645,REPEATEDHITS,False,False,False,764267,0,17540548822.0,106,ASK,SHORT,1.0
MPWR,2026-06-04 18:10:35.359480+00:00,PUT,1540.0,2026-07-17,876849,95,95,15,1661.2,REPEATEDHITS,False,False,False,876849,0,83024295700.0,43,ASK,SHORT,1.0
QQQ,2026-06-04 18:07:59.326989+00:00,CALL,742.0,2026-06-12,2239849,2393,10563,1747,743.2535,REPEATEDHITSDESCENDINGFILL,True,False,False,2239849,0,494254141054.0,8,ASK,LONG,1.0
LLY,2026-06-04 18:07:33.499588+00:00,PUT,1220.0,2026-09-18,858180,60,75,11,1127.99,REPEATEDHITS,False,False,False,858180,0,1015931793965.0,106,ASK,SHORT,1.0
