ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,is_multileg,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
QQQ,2026-05-01 15:52:06.623972+00:00,CALL,676.0,2026-05-08,650000,1000,2045,278,675.085,REPEATEDHITS,False,False,False,0,650000,440257379467.0,7,BID,SHORT,0.5
AAOI,2026-05-01 15:51:59.415494+00:00,PUT,185.0,2026-05-15,2038540,822,966,15,188.0,REPEATEDHITSDESCENDINGFILL,False,False,False,2038540,0,12359677562.0,14,ASK,SHORT,1.0
QQQ,2026-05-01 15:51:00.943207+00:00,CALL,674.0,2026-05-08,2241000,3000,9622,1707,674.77,REPEATEDHITS,False,False,False,2241000,0,440257379467.0,7,ASK,LONG,1.0
ADI,2026-05-01 15:47:06.388281+00:00,CALL,550.0,2027-01-15,699562,460,467,0,398.12,REPEATEDHITSASCENDINGFILL,False,False,False,6360,693202,196385004195.0,259,BID,SHORT,0.5
ANET,2026-05-01 15:46:42.339115+00:00,PUT,175.0,2026-06-18,590750,425,449,158,176.12,REPEATEDHITS,False,False,False,589360,0,217016661745.0,48,ASK,SHORT,1.0
IGV,2026-05-01 15:46:18.109428+00:00,CALL,90.0,2026-05-22,742630,4369,4914,970,86.61,REPEATEDHITSDESCENDINGFILL,False,False,False,742630,0,12107472452.0,21,ASK,LONG,1.0
TSLA,2026-05-01 15:45:56.486837+00:00,CALL,390.0,2026-06-05,1793613,771,3155,592,394.81,REPEATEDHITSASCENDINGFILL,True,False,False,1791298,2315,1432040618054.0,35,ASK,LONG,1.0
HOOD,2026-05-01 15:45:47.274032+00:00,CALL,80.0,2026-05-29,1371744,4763,5107,1289,75.22,REPEATEDHITS,False,False,False,1371744,0,57669452637.0,28,ASK,LONG,1.0
TSLA,2026-05-01 15:45:06.417212+00:00,PUT,392.5,2026-05-04,780860,2169,7424,77,394.77,REPEATEDHITSASCENDINGFILL,False,False,False,0,780860,1432040618054.0,3,BID,LONG,0.5
VST,2026-05-01 15:41:50.970468+00:00,CALL,155.0,2027-01-15,2266981,714,715,176,158.86,REPEATEDHITSASCENDINGFILL,False,False,False,0,2266981,53184859767.0,259,BID,SHORT,0.5
MSFT,2026-05-01 15:40:37.086150+00:00,CALL,415.0,2026-05-22,1732460,1462,1948,417,415.79,REPEATEDHITS,False,False,False,1732460,0,3029167103597.0,21,ASK,LONG,1.0
