ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
EEM,2026-03-26 19:07:11.522437+00:00,PUT,56.0,2026-04-17,11000,50,3505,64348,55.68,REPEATEDHITS,False,False,6600,2200,25616966842.0,22,ASK,SHORT,1.0
SPY,2026-03-26 19:07:07.116627+00:00,CALL,647.0,2026-03-26,187947,3000,165241,535,646.41,REPEATEDHITSDESCENDINGFILL,False,False,2240,185707,656.630875,0,BID,SHORT,0.5
KLAC,2026-03-26 19:07:07.116627+00:00,CALL,1800.0,2026-09-18,153807,15,21,52,1459.33,REPEATEDHITSDESCENDINGFILL,False,False,0,153807,202358693594.0,176,BID,SHORT,0.5
CVI,2026-03-26 19:07:07.116627+00:00,PUT,25.0,2026-09-18,23400,117,117,303,34.32,REPEATEDHITS,False,False,0,21000,3286345281.0,176,BID,LONG,0.5
GS,2026-03-26 19:07:00.908308+00:00,PUT,820.0,2026-04-02,163801,91,208,66,822.215,REPEATEDHITS,False,False,0,163801,249818479856.0,7,BID,LONG,0.5
BX,2026-03-26 19:07:00.908308+00:00,PUT,100.0,2026-04-24,77380,292,469,190,110.372,REPEATEDHITS,False,False,77380,0,80437548276.0,29,ASK,SHORT,1.0
DIA,2026-03-26 19:06:54.302176+00:00,PUT,335.0,2026-09-30,32760,72,808,2384,459.7135,REPEATEDHITS,False,False,910,31850,464.152332,188,BID,LONG,0.5
SOXL,2026-03-26 19:06:54.302176+00:00,PUT,52.0,2026-04-02,22560,48,480,1402,50.06,REPEATEDHITS,False,False,22090,470,12580175422.0,7,ASK,SHORT,1.0
XLE,2026-03-26 19:06:47.493273+00:00,CALL,62.5,2026-06-18,140490,446,1047,9392,61.655,REPEATEDHITS,True,False,0,140490,60.571127,84,BID,SHORT,0.5
QQQ,2026-03-26 19:06:41.485728+00:00,CALL,575.0,2026-03-26,107200,1072,48728,50,575.36,REPEATEDHITS,False,False,0,107200,379308098817.0,0,BID,SHORT,0.5
GS,2026-03-26 19:06:37.878268+00:00,PUT,820.0,2026-04-02,91800,51,103,66,822.72,REPEATEDHITS,False,False,1800,90000,249818479856.0,7,BID,LONG,0.5
GOOGL,2026-03-26 19:06:37.878268+00:00,CALL,285.0,2026-09-18,149500,52,122,65,280.575,REPEATEDHITS,True,False,0,149500,1693794460000.0,176,BID,SHORT,0.5
AVGO,2026-03-26 19:06:31.471383+00:00,CALL,400.0,2027-06-17,370185,87,1863,4157,311.475,REPEATEDHITS,False,False,0,370185,1509459563741.0,448,BID,SHORT,0.5
USO,2026-03-26 19:06:31.471383+00:00,CALL,130.0,2026-04-17,67670,101,2306,5362,117.675,REPEATEDHITS,False,False,0,67670,1228364647.0,22,BID,SHORT,0.5
SPY,2026-03-26 19:06:29.066637+00:00,PUT,640.0,2026-03-27,479435,3809,38028,44953,646.57,REPEATEDHITSASCENDINGFILL,False,False,479435,0,656.630875,1,ASK,SHORT,1.0
SPY,2026-03-26 19:06:29.066637+00:00,PUT,648.0,2026-03-27,1439326,3411,49187,4232,646.55,REPEATEDHITSDESCENDINGFILL,False,False,42409,1389303,656.630875,1,BID,LONG,0.5
CLSK,2026-03-26 19:06:28.261972+00:00,PUT,8.0,2026-04-17,13209,357,934,11437,9.275,REPEATEDHITS,False,False,13209,0,2547299013.0,22,ASK,SHORT,1.0
B,2026-03-26 19:06:28.261972+00:00,CALL,38.0,2026-04-10,205902,1271,1271,614,37.77,REPEATEDHITS,False,False,205902,0,65288794593.0,15,ASK,LONG,1.0
FTAI,2026-03-26 19:06:23.052975+00:00,CALL,250.0,2026-05-15,28280,14,692,1184,240.2,REPEATEDHITS,False,False,14140,6060,25307906115.0,50,ASK,LONG,1.0
SOXL,2026-03-26 19:06:23.052975+00:00,PUT,49.0,2026-03-27,31900,319,1884,2395,50.1901,REPEATEDHITS,True,False,31900,0,12580175422.0,1,ASK,SHORT,1.0
SOXL,2026-03-26 19:06:23.052975+00:00,PUT,50.5,2026-03-27,15391,91,484,600,50.14,REPEATEDHITS,True,False,13364,1520,12580175422.0,1,ASK,SHORT,1.0
SOXL,2026-03-26 19:06:23.052975+00:00,PUT,50.0,2026-03-27,29808,207,4151,6613,50.14,REPEATEDHITS,True,False,29808,0,12580175422.0,1,ASK,SHORT,1.0
SMH,2026-03-26 19:06:23.052975+00:00,CALL,387.5,2026-04-24,18155,11,33,25,383.0,REPEATEDHITS,True,False,1650,16505,43888957563.0,29,BID,SHORT,0.5
AVGO,2026-03-26 19:06:23.052975+00:00,CALL,400.0,2027-06-17,297850,70,1776,4157,311.56,REPEATEDHITS,True,False,63825,234025,1509459563741.0,448,BID,SHORT,0.5
GOOGL,2026-03-26 19:06:17.647794+00:00,PUT,285.0,2026-09-18,197784,70,134,1118,280.51,REPEATEDHITSDESCENDINGFILL,True,False,0,197784,1693794460000.0,176,BID,LONG,0.5
CLS,2026-03-26 19:06:12.442267+00:00,CALL,290.0,2026-04-10,62400,52,289,34,277.11,REPEATEDHITS,False,False,0,62400,34745584836.0,15,BID,SHORT,0.5
SMH,2026-03-26 19:06:12.442267+00:00,PUT,385.0,2026-03-27,10810,23,947,3718,383.04,REPEATEDHITS,True,False,9870,940,43888957563.0,1,ASK,SHORT,1.0
MSFT,2026-03-26 19:06:07.034528+00:00,CALL,365.0,2026-03-27,463941,1406,3213,158,366.19,REPEATEDHITSDESCENDINGFILL,False,False,463941,0,2755205412359.0,1,ASK,LONG,1.0
META,2026-03-26 19:06:02.027744+00:00,CALL,640.0,2026-06-18,436893,344,679,3074,545.86,REPEATEDHITSDESCENDINGFILL,True,False,25340,410288,1301130170508.0,84,BID,SHORT,0.5
USO,2026-03-26 19:06:02.027744+00:00,PUT,105.0,2026-04-17,83280,183,1022,3131,117.7,REPEATEDHITSASCENDINGFILL,False,False,460,82360,1228364647.0,22,BID,LONG,0.5
EWJ,2026-03-26 19:05:57.011463+00:00,PUT,84.0,2026-05-15,15538,37,88,57,83.01,REPEATEDHITS,False,False,8398,7140,19064815810.0,50,ASK,SHORT,1.0
INTC,2026-03-26 19:05:57.011463+00:00,PUT,23.0,2026-12-18,50000,500,800,21070,44.05,REPEATEDHITS,False,False,10000,40000,235664100000.0,267,BID,LONG,0.5
QQQ,2026-03-26 19:05:54.000065+00:00,CALL,590.0,2026-04-17,172600,200,4391,4138,575.52,REPEATEDHITS,False,False,0,172600,379308098817.0,22,BID,SHORT,0.5
