ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,marketcap,dte,execution_side,direction,direction_confidence
MU,2026-03-27 18:48:50.996359+00:00,PUT,360.0,2026-03-27,277437,931,28797,4781,357.86,REPEATEDHITS,False,False,277437,0,400864345768.0,0,ASK,SHORT,1.0
AIZ,2026-03-27 18:48:50.394104+00:00,PUT,210.0,2026-09-18,13600,10,23,4,213.055,REPEATEDHITS,False,False,13600,0,10805226778.0,175,ASK,SHORT,1.0
AMAT,2026-03-27 18:48:46.589701+00:00,PUT,332.5,2026-04-02,53100,60,72,89,335.275,REPEATEDHITS,False,False,53100,0,268676620473.0,6,ASK,SHORT,1.0
AMZN,2026-03-27 18:48:41.384093+00:00,CALL,200.0,2026-03-30,190074,802,5067,42,199.97,REPEATEDHITS,False,False,190074,0,2227925477360.0,3,ASK,LONG,1.0
MSTR,2026-03-27 18:48:41.384093+00:00,PUT,90.0,2026-04-02,70615,4159,6653,6890,126.915,REPEATEDHITSASCENDINGFILL,False,False,70615,0,41754969042.0,6,ASK,SHORT,1.0
XLB,2026-03-27 18:48:35.177236+00:00,CALL,49.0,2026-05-15,14910,70,212,29,48.95,REPEATEDHITS,False,False,14910,0,49.102459,49,ASK,LONG,1.0
SPY,2026-03-27 18:48:35.177236+00:00,PUT,620.0,2026-09-18,622485,200,459,6515,635.74,REPEATEDHITSASCENDINGFILL,False,False,0,622485,645.206867,175,BID,LONG,0.5
XLB,2026-03-27 18:48:22.368687+00:00,CALL,49.0,2026-05-15,11424,56,141,29,48.94,REPEATEDHITS,False,False,11424,0,49.102459,49,ASK,LONG,1.0
APA,2026-03-27 18:48:10.359691+00:00,CALL,40.0,2026-06-18,35000,50,74,3235,44.23,REPEATEDHITS,False,False,2800,3500,15119163173.0,83,BID,SHORT,0.5
TDOC,2026-03-27 18:48:10.359691+00:00,CALL,20.0,2027-01-15,20000,1000,2092,9316,5.21,REPEATEDHITS,False,False,20000,0,984748316.0,294,ASK,LONG,1.0
NEM,2026-03-27 18:47:51.945158+00:00,CALL,102.0,2026-04-24,480780,723,737,82,101.955,REPEATEDHITS,False,False,480780,0,108091181704.0,28,ASK,LONG,1.0
BMNR,2026-03-27 18:47:40.735237+00:00,CALL,30.0,2026-05-15,103125,3125,3666,7289,18.52,REPEATEDHITS,False,False,16500,86625,8856171921.0,49,BID,SHORT,0.5
CRWV,2026-03-27 18:47:31.327534+00:00,CALL,75.0,2026-03-27,18261,477,3627,820,74.77,REPEATEDHITSDESCENDINGFILL,False,False,15309,2952,33710809116.0,0,ASK,LONG,1.0
AVGO,2026-03-27 18:47:31.327534+00:00,CALL,350.0,2026-06-18,100100,77,410,5052,302.29,REPEATEDHITS,False,False,0,100100,1464977356152.0,83,BID,SHORT,0.5
ONDS,2026-03-27 18:47:25.921608+00:00,CALL,8.0,2026-04-02,153609,1551,1932,626,8.8699,REPEATEDHITSASCENDINGFILL,False,False,0,153609,3478259228.0,6,BID,SHORT,0.5
QQQ,2026-03-27 18:47:16.313341+00:00,CALL,610.0,2026-04-30,276923,1000,2239,4120,563.62,REPEATEDHITSASCENDINGFILL,False,False,276923,0,369779034999.0,34,ASK,LONG,1.0
IGV,2026-03-27 18:47:04.702015+00:00,CALL,80.0,2026-04-17,26040,168,11803,2822,77.13,REPEATEDHITS,False,False,0,26040,9788215199.0,21,BID,SHORT,0.5
SPY,2026-03-27 18:47:04.702015+00:00,PUT,640.0,2026-06-18,216825,75,1969,17173,635.795,REPEATEDHITS,False,False,216825,0,645.206867,83,ASK,SHORT,1.0
QQQ,2026-03-27 18:47:04.702015+00:00,CALL,600.0,2026-06-18,114660,84,4176,17802,563.52,REPEATEDHITS,False,False,114660,0,369779034999.0,83,ASK,LONG,1.0
SPXS,2026-03-27 18:47:04.702015+00:00,PUT,37.0,2026-10-16,23500,50,302,1,43.4973,REPEATEDHITS,False,False,4700,18800,471137201.0,203,BID,LONG,0.5
KKR,2026-03-27 18:46:55.894926+00:00,CALL,110.0,2026-09-18,297466,661,832,82,88.42,REPEATEDHITS,False,False,0,297466,80230664951.0,175,BID,SHORT,0.5
FN,2026-03-27 18:46:53.289579+00:00,CALL,560.0,2026-05-15,33261,5,24,15,549.73,REPEATEDHITSDESCENDINGFILL,False,False,13340,19921,19693616515.0,49,BID,SHORT,0.5
TQQQ,2026-03-27 18:46:53.289579+00:00,PUT,41.0,2026-04-17,114380,266,564,2264,38.97,REPEATEDHITS,False,False,114380,0,41.2103,21,ASK,SHORT,1.0
CRWV,2026-03-27 18:46:51.086320+00:00,PUT,62.0,2026-04-02,25470,500,31544,75,74.8431,REPEATEDHITSASCENDINGFILL,False,False,25470,0,33710809116.0,6,ASK,SHORT,1.0
PATH,2026-03-27 18:46:48.881566+00:00,PUT,10.0,2026-04-17,33896,892,1110,4042,10.79,REPEATEDHITS,False,False,33896,0,5069912073.0,21,ASK,SHORT,1.0
TDOC,2026-03-27 18:46:48.881566+00:00,CALL,20.0,2027-01-15,20000,1000,1092,9316,5.21,REPEATEDHITS,False,False,20000,0,984748316.0,294,ASK,LONG,1.0
ARKG,2026-03-27 18:46:45.073580+00:00,PUT,22.5,2026-04-17,50000,1000,1001,0,24.96,REPEATEDHITS,False,False,50,0,1374919000.0,21,ASK,SHORT,1.0
QQQ,2026-03-27 18:46:45.073580+00:00,CALL,645.0,2026-06-18,223565,967,2205,28481,563.56,REPEATEDHITSDESCENDINGFILL,False,False,7854,202313,369779034999.0,83,BID,SHORT,0.5
SPY,2026-03-27 18:46:39.267658+00:00,PUT,604.0,2026-04-17,669000,1000,11040,250,635.76,REPEATEDHITS,True,False,669000,0,645.206867,21,ASK,SHORT,1.0
AI,2026-03-27 18:46:36.664021+00:00,CALL,10.0,2028-01-21,26500,100,107,1310,7.735,REPEATEDHITS,False,False,0,26500,1178285121.0,665,BID,SHORT,0.5
DE,2026-03-27 18:46:28.255067+00:00,PUT,562.5,2026-04-10,118255,86,86,1,565.84,REPEATEDHITS,True,False,0,118255,156983651226.0,14,BID,LONG,0.5
