ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,entry_price,stop_price,target_1,rr_ratio
YPF,LONG,0.647824036457258,6.47824036457258,5.69,6.1861,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.2,NEUTRAL,ema_pullback,,,50.0,40.0,18.04,5.57,139043.0,55257.0,0.397,89083.0,21850.0,83367.0,71.7,0.509,1.9,0.94,1.0,1.2,0.65,0.01,1946086622546162.2,7,1.0,99.0,9.9e-05,3e-06,49725.880789846124,7.282642759426421e-12,2.485522,0.241954,2,0,0.0,0.0,,,,
BTDR,LONG,0.6424190714285715,6.424190714285714,0.0,3.8545,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3.4220198952074266,8,1.0,0.3180152264751656,0.000725,0.001713,226057.37916476734,710838.2251703931,0.417138,384.737101,1,2,0.238867,0.053927,,,,
BURL,LONG,0.628402103665035,6.28402103665035,4.66,5.72,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.9,NEUTRAL,trend_continuation,,,360.0,270.0,7.16,19.63,4187.0,25183.0,6.015,15693.0,11042.0,2635.0,21.0,0.323,1.67,0.52,0.05,1.4,1.03,0.0,40202999.10995674,7,1.0,99.0,8e-05,1.7e-05,10764.740125510047,0.0009993934140855576,281.106753,6.564103,0,0,0.383188,0.0,,,,
UVXY,LONG,0.612233761904762,6.12233761904762,2.48,5.3252,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.6,NEUTRAL,bounce_and_fail,,,50.0,35.0,29.74,9.19,147802.0,77556.0,0.525,98685.0,79411.0,47262.0,48.7,1.046,0.0,0.14,1.0,1.0,0.19,0.16,194534096.81099,4,1.0,1.0280974044068002e-08,0.000545,0.000311,0.00026150280285724915,25435.60578368867,3.130952,75.296392,0,1,0.364606,0.037303,,,,
CORZ,LONG,0.583140620765038,5.83140620765038,6.17,5.9667,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.0,POSITIVE,trend_continuation,19760830.08,18.82,20.0,12.0,6.24,36.25,1161260.0,619927.0,0.534,580719.0,731521.0,468947.0,65.9,0.897,1.74,0.17,1.0,1.4,1.43,0.43,19.470519642389057,7,1.0,99.0,0.000256,1.6e-05,86015.926978959,0.93820004196568,0.532072,0.546474,1,0,0.421192,0.0,,,,
SEDG,LONG,0.5787211904761904,5.787211904761904,0.0,3.4723,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,178776.48930443826,10,1.0,4.029665413468746e-06,0.000111,0.002608,7.173402780547419e-06,1.7801484849265776,0.119157,20.121307,5,0,0.56043,0.001138,,,,
KWEB,LONG,0.5731939765870562,5.731939765870562,5.28,5.57,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,5.6,POSITIVE,retest_and_confirm,56469129.44,29.31,33.0,28.0,12.63,4.44,2383940.0,843931.0,0.354,933060.0,1191951.0,1102860.0,73.6,0.333,0.0,0.76,1.0,1.4,1.67,0.45,71.38203449355812,3,1.0,99.0,0.000147,0.0,112515.65775886957,0.0,0.790531,,1,0,0.09422,0.0,,,,
USO,LONG,0.5550679677038771,5.550679677038771,0.0,3.3304,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.4871102848366242,5,1.0,0.9098500490923822,0.000128,0.000131,49454.51726195075,36236.38665241885,0.496371,0.491349,2,1,0.484139,0.609312,,,,
VST,LONG,0.5537888846318009,5.537888846318008,0.0,3.3227,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,109051.7163227462,18,1.0,50.23157452458177,1.6e-05,3.7e-05,43295.12043966565,689.5283828856029,38.589398,0.41318,4,3,0.500737,0.171148,,,,
NVT,LONG,0.5507676686613585,5.507676686613586,0.0,3.3046,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,219451997207655.1,13,1.0,99.0,4.2e-05,2.6e-05,20443.52937395531,0.00010213474175519788,5.169208,5.091763,0,3,0.301927,0.380484,,,,
CGON,LONG,0.5472510983747996,5.472510983747996,5.46,5.5143,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.7,NEUTRAL,trend_continuation,,,90.0,35.0,33.24,48.18,35331.0,13788.0,0.39,3306.0,36892.0,8921.0,92.8,0.887,2.5,0.78,0.4,1.4,0.31,0.07,186960895.74614617,4,1.0,1.0697424143258182e-08,6.5e-05,3.5e-05,0.0006470610738125667,60487.558981230344,8.654762,8.899035,1,0,0.265365,0.0,,,,
AAL,LONG,0.546573679746075,5.46573679746075,0.0,3.2794,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.1354577530638235,11,1.0,1.1533506266642837,0.000141,0.000112,111602.58877155774,80636.49956874947,1.205665,0.420367,1,1,0.639739,0.688378,,,,
JETS,LONG,0.5349174047619047,5.349174047619048,4.17,4.5256,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",3.0,NEGATIVE,retest_and_confirm,-1266235.6,,27.0,23.0,0.22,14.63,104314.0,235408.0,2.257,145576.0,98985.0,95161.0,84.2,0.416,0.0,0.32,0.8,1.4,1.41,0.24,39842069.113217965,7,1.0,4.8307804898188386e-08,0.000242,0.000122,0.0007713328364650612,39917.60948829551,0.313437,1.068835,1,1,0.647177,0.3199,,,,
BE,LONG,0.5295852327403975,5.295852327403975,0.0,3.1775,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4233065098560517,8,1.0,6.6978850139295,0.000103,1.4e-05,738605.4924172302,183790.72669486026,1.709669,0.900928,1,2,0.417351,0.510276,,,,
EL,LONG,0.5217304706546957,5.217304706546956,5.27,5.4497,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.3,NEUTRAL,trend_continuation,,,80.0,60.0,5.46,20.9,105304.0,93635.0,0.889,60884.0,74928.0,115953.0,73.5,0.15,0.0,0.9,1.0,1.4,1.97,0.0,1552430012.4267976,7,1.0,65.1293051870261,4.7e-05,2.7e-05,86067.64094765151,991.1165261992887,5.475464,0.795006,1,0,0.069711,0.286679,,,,
ARKK,LONG,0.5126168467490355,5.126168467490356,5.2,5.6631,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,7.7,NEGATIVE,support_ema_confluence,-11141385.74,,115.0,70.0,53.99,6.27,250124.0,339227.0,1.356,244991.0,198569.0,145791.0,38.5,0.391,0.0,0.41,1.0,1.6,1.84,0.35,2.7302903501094455,7,1.0,1.5463008529868376,7.7e-05,2.3e-05,24341.2178973742,39353.948894157074,1.109889,1.324503,0,2,0.594905,0.461208,,,,
WDC,LONG,0.5106284635330532,5.106284635330533,0.0,3.0638,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5.4889250205643405,14,1.0,5.812686366585492,8e-06,6e-06,57686.54196215165,17863.646683016985,89.44437,3.781285,1,0,0.617171,0.6063,,,,
CIFR,LONG,0.4955226801334824,4.955226801334824,0.0,2.9731,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.906082451352254,5,1.0,99.0,0.000133,0.0,123970.81386559387,0.0,0.536957,,0,0,0.702471,0.0,,,,
JPM,LONG,0.48701364734813984,4.8701364734813986,6.03,5.6641,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.1,NEGATIVE,trend_continuation,-55656999.57,,320.0,250.0,2.64,19.81,317975.0,384465.0,1.209,174767.0,221166.0,306507.0,36.2,0.232,1.87,0.14,1.0,1.4,1.43,0.18,60.65271470825955,14,1.0,1.5254526319989037,2e-06,0.0,21956.097813034572,52774.953671052186,3.122396,0.549446,1,0,0.392718,0.428877,,,,
EFA,LONG,0.48123545175442206,4.812354517544221,0.0,2.8874,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5.2644881004312646e+17,21,1.0,6.920382625878844,1e-05,1.3e-05,2234.73532797845,430.561034707654,20.72903,2.743709,0,2,0.058955,5e-06,,,,
CVNA,LONG,0.4793629006369889,4.793629006369889,0.0,2.8762,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.3044403251850543,13,1.0,5.470019524890777,3.6e-05,7e-06,129762.1178399801,79074.74385268679,1.360251,1.578165,3,1,0.762964,0.434183,,,,
DELL,LONG,0.47074939495285395,4.70749394952854,0.0,2.8245,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,12.979420795826652,27,1.0,0.30015541059011264,2.4e-05,3.6e-05,15469.988119124462,47858.50416461432,0.953508,0.595703,2,8,0.70851,0.363999,,,,
WIX,LONG,0.46946306282060507,4.694630628206051,0.0,2.8168,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,102209356361.14845,8,1.0,99.0,9.3e-05,0.000106,1.7110823144039706e-06,4.357118385862753e-11,0.384817,304.528441,1,1,5.5e-05,0.0,,,,
COP,LONG,0.46662682889727924,4.666268288972793,1.41,3.7161,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.8,POSITIVE,unknown,20165283.25,118.53,125.0,95.0,5.45,19.85,231662.0,171444.0,0.74,107166.0,128168.0,167772.0,78.5,0.334,0.0,0.2,1.0,0.0,0.1,0.11,2270566413.994087,25,1.0,8.33563989334966,1e-05,6e-06,20058.295065822997,6187.704085867759,1.701617,0.47378,3,1,0.461121,0.0,,,,
ANF,LONG,0.46255373349385553,4.625537334938556,0.0,2.7753,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,450.4573647996436,5,1.0,1.7144150728188512,8.5e-05,0.000164,0.0010826423482306966,0.0009472405767384643,1.073588,1.737524,0,0,0.088061,0.006012,,,,
BP,LONG,0.45586008206104933,4.5586008206104935,5.84,4.8313,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.0,POSITIVE,trend_continuation,20089149.82,45.99,55.0,38.0,19.6,17.36,337143.0,173048.0,0.513,110066.0,98474.0,301651.0,91.8,0.34,1.95,0.76,0.53,1.4,1.19,0.0,9.768616260714585e+23,16,1.0,0.048624178149914675,1.4e-05,9e-06,0.0008205519201703445,0.013125302540923235,3.380744,44.060504,0,2,0.121762,0.0,,,,
META,LONG,0.4491451945448272,4.491451945448272,0.0,2.6949,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.1268499503170828,26,1.0,4.726470688716822,4e-06,1e-06,271580.2171717444,78353.74091364421,11.199641,0.664526,2,3,0.724459,0.81749,,,,
AXON,LONG,0.44649968421049957,4.464996842104996,0.0,2.679,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,164716764.46377546,5,1.0,99.0,2.6e-05,2.4e-05,84363.16099732248,0.07024177658066968,4.785839,5.578383,0,0,1e-06,0.0,,,,
IDYA,LONG,0.44557374365314917,4.455737436531492,3.66,4.6059,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended","room_to_target, trend_aligned",6.4,NEUTRAL,ema_pullback,,,35.0,22.5,5.74,32.02,46044.0,17844.0,0.388,14345.0,45373.0,4170.0,6.7,0.629,0.0,0.77,0.0,1.2,0.74,0.95,2.9306467046522596e+33,4,1.0,99.0,6.1e-05,0.0,7793.010854299655,0.0,1.28038,,0,0,0.0,0.0,,,,
PSKY,LONG,0.4433333333333333,4.433333333333333,5.91,4.8297,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.2,POSITIVE,retest_and_confirm,376140.26,11.09,17.0,10.0,53.36,9.79,507866.0,490703.0,0.966,118767.0,86826.0,792976.0,77.7,0.614,1.86,0.15,1.0,1.4,1.5,0.0,15.031472901930607,2,1.0,99.0,0.000236,0.0,0.27058664698291457,0.0,0.105648,,0,0,0.062377,0.0,,,,
OKLO,LONG,0.43289066511372276,4.328906651137228,5.69,5.5115,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,8.2,NEGATIVE,flag_breakout,-1158530.31,,200.0,50.0,240.86,14.78,311703.0,193933.0,0.622,137717.0,90626.0,277293.0,57.3,0.989,0.0,0.6,1.0,1.6,1.59,0.9,0.5038739151583069,6,1.0,4.8387580712028,8e-05,1.2e-05,108127.06166590261,44692.0718394275,1.161156,0.135647,0,0,0.53221,0.301092,,,,
SQQQ,LONG,0.42496279708235163,4.249627970823516,0.0,2.5498,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.873634877724599,6,1.0,6.92858008208401,0.0,0.0,82292.01782809736,59385.91807640996,64.822408,0.146881,1,0,0.584474,0.0,,,,
FLEX,LONG,0.4222896073184033,4.2228960731840335,0.0,2.5337,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,783046212.4635514,11,1.0,9.830278460139586e-06,5.9e-05,2.7e-05,0.04746880754408918,2759.3351492864535,1.103967,2.661804,0,3,5.8e-05,0.0,,,,
AMAT,LONG,0.4147039300310869,4.147039300310869,4.82,4.9195,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",7.0,NEGATIVE,trend_continuation,-1645810.38,,430.0,240.0,8.28,39.56,180077.0,167560.0,0.93,94636.0,113866.0,139135.0,96.0,0.588,1.94,0.07,0.06,1.4,1.31,0.04,13.917230611900202,18,1.0,5.235080892574824,4e-06,2e-06,46533.21130645389,17777.456456290587,0.819715,4.647333,3,2,0.762343,0.542345,,,,
ETSY,LONG,0.41184284772904595,4.118428477290459,6.19,5.0762,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,5.8,NEUTRAL,support_ema_confluence,,,75.0,40.0,34.07,28.49,97087.0,80353.0,0.828,53865.0,57602.0,65973.0,77.5,0.657,1.63,0.57,1.0,1.6,1.39,0.0,3087051.7961451034,5,1.0,99.0,7.1e-05,4.3e-05,1.1441141417201777e-14,8.333486973989772e-18,0.183712,0.3914,1,0,0.000685,0.000309,,,,
ADBE,LONG,0.4054212411334196,4.054212411334196,2.9,4.6771,price_validation_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",8.9,NEGATIVE,unknown,-24678283.37,235.53,400.0,220.0,69.79,6.61,321036.0,209998.0,0.654,96450.0,128983.0,305601.0,56.7,0.42,0.0,0.62,1.0,0.0,0.98,0.3,17.197537206759645,16,1.0,0.7222140675152708,1.9e-05,6e-06,10768.428060131044,32802.65893157416,0.514248,0.125176,1,2,0.548746,0.496538,,,,
SJM,LONG,0.3995327657445012,3.995327657445012,3.57,4.4487,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.9,NEUTRAL,bounce_and_fail,,,110.0,90.0,19.06,2.59,18830.0,8489.0,0.451,7222.0,11711.0,8386.0,66.6,0.279,0.0,0.27,1.0,1.0,1.12,0.18,0.0,3,1.0,11.256944444444445,6.8e-05,6e-06,9.51377397534856e-28,1.6902942041334887e-28,4.625531,2.108527,0,0,0.07773,0.0,,,,
AXP,LONG,0.38635091098346785,3.8635091098346788,0.0,2.3181,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,9.85887558571392,23,1.0,0.8569001378926908,4e-06,5e-06,27812.702086262718,20865.43508124724,0.311347,6.526937,4,4,0.645628,0.749506,,,,
GME,LONG,0.3858965200068176,3.8589652000681762,7.06,4.8475,poor_rr (0.4:1),"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,4.0,POSITIVE,retest_and_confirm,31756017.14,24.17,25.0,5.0,3.41,79.32,918466.0,316357.0,0.344,465317.0,216045.0,553461.0,16.3,0.38,1.54,0.59,1.0,1.4,1.86,0.67,2.602383792621665,4,1.0,4.857268026528489,4.1e-05,1.1e-05,100855.92607433863,62291.76083561986,0.820901,1.105012,0,0,0.416524,0.0,24.17,22.01,25.0,0.38
CAR,LONG,0.3824024679603633,3.824024679603633,0.0,2.2944,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.027330055700594,5,1.0,5.488519105065121,3.4e-05,7e-06,139066.64044858786,38006.601904760384,0.018398,,2,1,0.258318,0.491,,,,
BTDR,SHORT,0.7950000000000002,7.950000000000001,0.0,4.77,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.4220198952074266,8,1.0,0.3180152264751656,0.000725,0.001713,226057.37916476734,710838.2251703931,0.417138,384.737101,1,2,0.238867,0.053927,,,,
KORU,SHORT,0.7590785954480902,7.590785954480902,0.0,4.5545,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,147865033.4291977,36,1.0,7.999408202569656,0.003806,0.000313,41944.782482633025,57678.3426504913,122.263389,25.767857,30,1,0.629685,0.381616,,,,
SPXS,SHORT,0.7561432394339536,7.561432394339535,0.0,4.5369,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,523505786.7074057,7,1.0,1.3684380541207439e-05,0.001328,0.000464,0.18029904514871178,17567.381010857032,8.397471,2.641939,4,3,8.2e-05,0.0,,,,
UVXY,SHORT,0.7558333333333334,7.558333333333334,0.0,4.535,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,194534096.81099,4,1.0,1.0280974044068002e-08,0.000545,0.000311,0.00026150280285724915,25435.60578368867,3.130952,75.296392,0,1,0.364606,0.037303,,,,
SOXS,SHORT,0.7425,7.425000000000001,0.0,4.455,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,482381.227262022,3,1.0,2.555259742445649,0.000345,0.000112,218695.50522036545,171172.81784516445,99.905556,66.444444,0,1,4e-06,0.0,,,,
DAVE,SHORT,0.7207355369118155,7.207355369118154,0.0,4.3244,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,146125212.39635742,10,1.0,9.066312618654054e-07,0.000576,9.5e-05,0.018040326745933706,179083.765961632,3.102595,35.1,1,0,0.11925,0.0,,,,
SEDG,SHORT,0.6333333333333334,6.333333333333334,4.35,5.5717,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.5,NEUTRAL,retest_and_confirm,,,70.0,35.0,63.02,18.49,96461.0,84403.0,0.875,30059.0,64380.0,86425.0,84.9,1.035,0.0,0.8,1.0,1.4,1.12,0.03,178776.48930443826,10,1.0,4.029665413468746e-06,0.000111,0.002608,7.173402780547419e-06,1.7801484849265776,0.119157,20.121307,5,0,0.56043,0.001138,,,,
WIX,SHORT,0.6325000000000001,6.325000000000001,0.0,3.795,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,102209356361.14845,8,1.0,99.0,9.3e-05,0.000106,1.7110823144039706e-06,4.357118385862753e-11,0.384817,304.528441,1,1,5.5e-05,0.0,,,,
JETS,SHORT,0.6295605440053469,6.295605440053469,0.0,3.7774,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,39842069.113217965,7,1.0,4.8307804898188386e-08,0.000242,0.000122,0.0007713328364650612,39917.60948829551,0.313437,1.068835,1,1,0.647177,0.3199,,,,
TTWO,SHORT,0.5914173322214876,5.914173322214876,4.75,5.2421,price_validation_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",4.3,NEUTRAL,ema_rally,,,290.0,200.0,40.95,2.79,81514.0,59397.0,0.729,28307.0,55005.0,57599.0,88.3,0.432,1.6,0.58,0.94,1.2,0.31,0.11,8008478948.465121,6,1.0,8.297436495782684e-12,9e-06,0.000288,4.5969618116938404e-05,1108043.8672908978,0.492126,0.383026,0,1,0.0,0.0,,,,
MRVL,SHORT,0.587274295859462,5.87274295859462,0.0,3.5236,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.999297790509573,22,1.0,0.8598584170627926,5e-06,2.6e-05,39644.81651182187,21516.23337639838,0.850729,13.186675,2,1,0.6385,0.714262,,,,
DUOL,SHORT,0.5730053477290459,5.7300534772904586,0.0,3.438,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,7531881.368071107,16,1.0,99.0,0.000519,7.1e-05,12536.739807634256,0.0027579223402855765,2.663626,3.376371,0,0,0.00542,0.431275,,,,
AXP,SHORT,0.560605819529735,5.60605819529735,0.0,3.3636,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,9.85887558571392,23,1.0,0.8569001378926908,4e-06,5e-06,27812.702086262718,20865.43508124724,0.311347,6.526937,4,4,0.645628,0.749506,,,,
GSAT,SHORT,0.5514717868271888,5.514717868271887,0.0,3.3088,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,53270.54366474351,3,1.0,99.0,8e-06,8.5e-05,10903.928333063659,7.411846395140908,1.144263,7.709447,0,0,1.9e-05,0.0,,,,
IWM,SHORT,0.5496998920804834,5.496998920804835,0.0,3.2982,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.7487100509967586,26,1.0,0.41160879993870675,2.1e-05,6.4e-05,89168.02468415619,216632.94054314273,0.225544,0.631625,1,5,0.798407,0.761574,,,,
