ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
EMN,LONG,0.6757854094473756,6.757854094473757,5.39,6.0959,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.5,NEUTRAL,trend_continuation,,,80.0,65.0,9.33,11.17,20666.0,5520.0,0.267,10502.0,9011.0,6673.0,0.5,0.316,1.95,0.84,0.63,1.4,0.57,0.0,False,sustained_trend,5.0,False,1,1.0,99.0,7.4e-05,0.0,412705.68864294054,0.0,11.496552,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.1e-05,0.0,0.417214,0.0,0.0,0.0,1.0,0.6757854094473756,0.6757854094473756,n/a,2026-08-13,2026-08-13,False,
TTWO,LONG,0.5101679146856302,5.101679146856302,4.67,5.3118,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",6.8,POSITIVE,ema_pullback,205838.58,241.29,290.0,200.0,20.18,17.11,148326.0,110632.0,0.746,76783.0,86891.0,95284.0,39.4,0.386,1.56,0.94,0.16,1.2,0.8,0.0,False,default,2.5,False,2,1.0,99.0,0.000214,0.0,0.008687174188240512,0.0,6.915136,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.542599,0.0,0.0,0.0,1.0,0.5101679146856302,0.5101679146856302,n/a,2026-08-13,2026-08-13,False,
KOD,LONG,0.5065163738543761,5.065163738543761,4.05,5.2276,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",7.4,NEUTRAL,ema_pullback,,,45.0,35.0,7.3,16.55,13410.0,6399.0,0.477,4588.0,9449.0,5772.0,26.4,0.866,1.58,0.98,0.29,1.2,0.0,0.0,False,default,2.5,False,1,1.0,99.0,0.000352,0.0,7.379471394224783e-36,0.0,4.896353,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.146037,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-13,2026-08-13,False,
GRAL,LONG,0.48696047672410725,4.869604767241072,5.82,5.3008,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.6,NEUTRAL,trend_continuation,,,80.0,55.0,17.13,19.47,15621.0,13304.0,0.852,3882.0,12296.0,12747.0,0.5,0.711,1.52,0.91,1.0,1.4,0.99,0.0,False,default,2.5,False,1,1.0,99.0,0.000169,0.0,0.02097503872363265,0.0,2.530303,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.106197,0.0,0.0,0.0,1.0,0.48696047672410725,0.48696047672410725,n/a,2026-08-13,2026-08-13,False,
TQQQ,LONG,0.393213426691796,3.9321342669179598,6.05,5.0211,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, trend_aligned","confirmation_volume, room_to_target",6.2,NEGATIVE,pullback_to_support,-192210.81,,80.0,60.0,3.56,22.33,843568.0,666381.0,0.79,568266.0,240083.0,701600.0,21.0,0.556,1.74,0.7,0.14,1.4,1.83,0.23,False,sustained_trend,5.0,False,2,1.0,99.0,0.0,0.0,8.798444052352405e-05,0.0,16.381469,0,0,0.253582,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.258364,0.0,0.0,0.0,1.0,0.393213426691796,0.393213426691796,n/a,2026-08-13,2026-08-13,False,
STX,LONG,0.36046827441782886,3.6046827441782887,5.66,4.8803,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",6.9,NEGATIVE,retest_and_confirm,-1342649.3,912.59,1000.0,500.0,9.5,45.25,115441.0,163201.0,1.414,75780.0,58246.0,144616.0,18.6,0.723,1.53,0.83,0.0,1.4,1.75,0.15,False,sustained_trend,5.0,False,9,1.0,99.0,1.9e-05,2e-06,259.23846305723305,0.013112080301589765,16.766031,1,0,1e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.446252,0.046979,0.0,0.0,1.0,0.36046827441782886,0.36046827441782886,n/a,2026-08-13,2026-08-13,False,5.472222
PAAS,LONG,0.3603230328644286,3.6032303286442864,4.41,3.8446,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",3.6,POSITIVE,trend_continuation,1085797.21,,60.0,42.0,27.58,10.7,196033.0,67370.0,0.344,73753.0,31901.0,157749.0,0.6,0.487,0.0,0.98,1.0,1.4,0.03,1.0,False,default,2.5,False,1,1.0,99.0,3.1e-05,0.0,26375.842849356097,0.0,1.032817,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.20834,0.0,0.0,0.0,1.0,0.3603230328644286,0.3603230328644286,n/a,2026-08-13,2026-08-13,False,
AFRM,LONG,0.3515412709674957,3.515412709674957,6.39,5.0947,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,7.1,NEUTRAL,retest_and_confirm,,,100.0,50.0,29.5,35.25,119013.0,125347.0,1.053,74131.0,46029.0,124200.0,47.0,0.674,1.5,0.91,0.88,1.4,1.53,0.16,False,sustained_trend,5.0,False,1,1.0,99.0,6.8e-05,0.0,0.0002294556914825707,0.0,104.117647,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.453425,0.0,0.0,0.0,1.0,0.3515412709674957,0.3515412709674957,n/a,2026-08-13,2026-08-13,False,
BE,LONG,0.34437713558771915,3.4437713558771916,4.91,3.8349,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",3.2,POSITIVE,support_ema_confluence,33979299.36,243.6,350.0,130.0,44.36,46.38,547026.0,587547.0,1.074,457563.0,245226.0,431784.0,3.4,0.952,0.0,0.71,1.0,1.6,1.5,0.1,False,default,2.5,False,7,1.0,99.0,0.000147,9.7e-05,0.0065431571181920846,4.972136002021305e-06,3.051074,1,1,0.000167,0.363397,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.426032,0.060844,0.0,0.0,1.0,0.34437713558771915,0.34437713558771915,n/a,2026-08-13,2026-08-13,False,3.473781
IREN,LONG,0.33943114787076356,3.3943114787076354,0.0,2.0366,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,99.0,4.2e-05,0.001109,412799.67108102055,2.1698959800817056e-06,1.569347,0,1,0.0,0.691409,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.001979,0.447851,0.0,0.0,,,,,,,False,7.507679
