ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,entry_price,stop_price,target_1,target_2,rr_ratio,time_stop_days,source
QQQ,SHORT,0.6333769520732364,6.758523980113656,9.0,7.6551,582.06,619.41,507.35,470.0,2.0,5,fresh
IWM,SHORT,0.6191363013885307,6.554059200977051,9.0,7.5324,242.22,268.75,189.15,162.62,2.0,5,fresh
ORCL,SHORT,0.5526531497140332,5.599505703078895,9.0,6.9597,149.68,167.64,113.76,95.8,2.0,5,fresh
AMAT,LONG,0.5693713359379835,5.269759286179925,8.0,6.3619,357.06,314.21,442.75,485.6,2.0,5,fresh
WFC,SHORT,0.5418338383595798,5.444163917406535,7.0,6.0665,77.6,86.91,58.98,49.66,2.0,5,fresh
U,SHORT,0.3227839758787493,2.2990841915096967,9.0,4.9795,18.39,20.6,13.98,11.77,2.0,5,fresh
