ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
DXYZ,LONG,0.5442619920144081,5.442619920144081,3.74,4.8233,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.9,NEUTRAL,bounce_and_fail,,,30.0,25.0,12.02,6.65,19313.0,22679.0,1.174,22980.0,10249.0,8763.0,6.3,0.88,0.0,0.73,0.24,1.0,1.77,0.0,False,default,2.5,False,1,1.0,99.0,0.005645,0.0,643366.3756146404,0.0,8.845815,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.002884,0.0,0.635401,0.0,0.0,0.0,1.0,0.5442619920144081,0.5442619920144081,n/a,2026-07-09,2026-07-09,False,
FROG,LONG,0.5065163738543761,5.065163738543761,5.96,5.5206,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.0,NEUTRAL,trend_continuation,,,105.0,57.5,10.28,39.61,67876.0,14404.0,0.212,47189.0,28101.0,6990.0,77.0,0.766,2.71,0.69,0.11,1.4,1.05,0.0,False,sustained_trend,5.0,False,3,1.0,99.0,0.000298,4.5e-05,1.2865873271748318e-31,7.42366034067645e-39,5.599338,0,1,0.0,0.475217,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.80762,0.699359,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-09,2026-07-09,False,11.450382
ITT,LONG,0.5065163738543761,5.065163738543761,4.82,4.4386,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",2.3,NEUTRAL,support_ema_confluence,,,195.0,180.0,1.2,6.59,5171.0,8109.0,1.568,8211.0,4642.0,427.0,91.8,0.398,0.0,0.94,0.38,1.6,1.64,0.27,False,default,2.5,False,1,1.0,99.0,3.4e-05,0.0,5.1522489463012894e-54,0.0,8.426966,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.55878,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-09,2026-07-09,False,
AS,LONG,0.5065163738543761,5.065163738543761,0.0,3.0391,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,4.133757492005225e-15,4.2e-05,6.7e-05,2.982959731239514e-55,3.6080487752470017e-41,47.144928,0,0,0.0,1e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.459276,0.299877,0.0,0.0,,,,,,,False,31.451358
MTSI,LONG,0.4831684694621136,4.831684694621136,2.51,4.4288,price_validation_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",6.3,NEUTRAL,unknown,,,350.0,250.0,8.53,22.48,11539.0,5751.0,0.498,4022.0,10178.0,3090.0,98.2,0.883,0.0,0.55,1.0,0.0,0.93,0.03,False,default,2.5,False,3,1.0,99.0,0.000116,0.0,123639.454350814,0.0,13.029954,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.169312,0.0,0.0,0.0,1.0,0.4831684694621136,0.4831684694621136,n/a,2026-07-09,2026-07-09,False,
NAMS,LONG,0.4808020881400903,4.808020881400903,5.51,5.037,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.9,NEUTRAL,trend_continuation,,,40.0,25.0,10.9,30.69,4412.0,21400.0,4.85,1785.0,10503.0,13524.0,81.2,0.834,2.03,0.74,0.07,1.4,1.27,0.0,False,sustained_trend,5.0,False,1,0.7,99.0,0.000268,0.0,5.697827928775418e-55,0.0,5.298013,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.409477,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-07-09,2026-07-09,False,
ALHC,LONG,0.4808020881400903,4.808020881400903,5.73,5.263,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,5.7,NEUTRAL,trend_continuation,,,25.0,20.0,18.01,5.59,22727.0,7060.0,0.311,6605.0,10494.0,12688.0,98.5,0.708,2.16,0.89,0.33,1.4,0.6,0.36,False,default,2.5,False,1,0.7,99.0,0.000131,0.0,1.955977012244703e-55,0.0,64.655172,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.396701,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-07-09,2026-07-09,False,
SEZL,LONG,0.45161314532608876,4.516131453260888,6.09,4.5851,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",2.5,NEUTRAL,trend_continuation,,,180.0,75.0,1.65,57.65,28916.0,22755.0,0.787,25031.0,7509.0,19131.0,77.9,0.924,2.71,0.67,0.1,1.4,1.21,0.0,False,sustained_trend,5.0,False,3,0.7,1.6288136052956332,0.000252,6.6e-05,9.295920811296849e-15,1.1414345731241138e-14,46.469512,1,0,0.167401,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.592313,0.595135,0.0,0.0,1.0,0.45161314532608876,0.45161314532608876,n/a,2026-07-09,2026-07-09,False,211.0
TSEM,LONG,0.41735295182415283,4.173529518241528,4.43,4.3758,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.8,NEUTRAL,bounce_and_fail,,,290.0,120.0,24.87,48.33,48321.0,40376.0,0.836,44109.0,24508.0,20080.0,98.9,1.078,0.0,0.74,1.0,1.0,1.47,0.22,False,default,2.5,False,7,1.0,1.8203310232489582,0.000152,9.3e-05,121260.02087253048,49960.70192336646,14.98941,1,0,0.001078,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,3e-06,0.081329,0.369297,0.0,0.0,1.0,0.41735295182415283,0.41735295182415283,n/a,2026-07-09,2026-07-09,False,15.529613
RGTI,LONG,0.41599818731244254,4.159981873124425,3.16,4.708,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.4,NEGATIVE,bounce_and_fail,-1369194.5,,30.0,14.0,74.32,18.65,401788.0,360955.0,0.898,318940.0,148207.0,295596.0,50.5,0.988,0.0,0.57,1.0,1.0,0.58,0.01,False,default,2.5,False,1,0.7,99.0,6e-05,0.0,277748.9444164506,0.0,4.454741,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.2e-05,0.0,0.453471,0.0,0.0,0.0,1.0,0.41599818731244254,0.41599818731244254,n/a,2026-07-09,2026-07-09,False,
