ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi
CRSR,LONG,0.6915163738543759,6.915163738543759,7.59,6.5546,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,4.1,NEUTRAL,trend_continuation,,,12.5,10.0,4.6,16.32,48004.0,10737.0,0.224,27004.0,23335.0,8402.0,98.8,1.555,2.55,0.0,1.0,1.4,1.64,1.0,True,sustained_trend,5.0,True,1,1.0,99.0,0.000247,0.0,211275.54592141032,0.0,1305.0,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,9.8e-05,0.0,0.48898,0.0,0.0,0.0,1.0,0.6915163738543759,0.6915163738543759,n/a,2026-05-28,2026-05-28,False,,,,,
COPX,LONG,0.6508020881400902,6.508020881400903,5.61,6.337,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,7.0,POSITIVE,ema_pullback,11284484.19,88.5,100.0,75.0,13.07,15.2,186078.0,73160.0,0.393,49750.0,116853.0,92635.0,52.5,0.482,1.59,0.51,0.25,1.2,1.93,0.14,False,default,2.5,False,1,0.7,99.0,0.002266,0.0,4429982.033969006,0.0,28.055713,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000565,0.0,0.288063,0.0,0.0,0.0,1.0,0.6508020881400902,0.6508020881400902,n/a,2026-05-28,2026-05-28,False,,,,,
DY,LONG,0.6203599033510387,6.203599033510388,7.42,6.5478,poor_rr (1.9:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.1,NEUTRAL,trend_continuation,,,660.0,410.0,23.32,23.39,6856.0,3191.0,0.465,7222.0,564.0,2261.0,70.7,0.519,2.11,0.3,1.0,1.4,1.61,1.0,False,sustained_trend,5.0,False,1,0.7,99.0,4.7e-05,0.0,628289.0009686814,0.0,9.571429,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.2e-05,0.0,0.796526,0.0,0.0,0.0,1.0,0.6203599033510387,0.6203599033510387,n/a,2026-05-28,2026-05-28,False,535.2,470.98,660.0,1.94,
BURL,LONG,0.5633245877314916,5.633245877314916,5.05,5.7116,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,6.9,NEUTRAL,support_ema_confluence,,,360.0,270.0,19.79,10.16,12103.0,44309.0,3.661,46292.0,5308.0,4812.0,40.3,0.359,0.0,0.7,1.0,1.6,0.75,1.0,False,default,2.5,False,3,1.0,27.786086465559634,8.2e-05,2.2e-05,229078.7856308159,16488.740572714694,256.288436,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,1e-06,0.121112,0.772347,0.0,0.0,1.0,0.5633245877314916,0.5633245877314916,n/a,2026-05-28,2026-05-28,False,,,,,13.25
INFQ,LONG,0.5129187064563525,5.129187064563525,6.64,5.8366,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned",none,6.4,NEUTRAL,bounce_and_fail,,,20.0,10.0,12.55,43.73,165878.0,60688.0,0.366,64885.0,64956.0,96725.0,84.3,1.273,2.13,0.15,0.57,1.0,1.8,0.99,False,default,2.5,False,1,1.0,99.0,8.2e-05,0.0,184654.17595283277,0.0,9.342246,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.7e-05,0.0,0.491809,0.0,0.0,0.0,1.0,0.5129187064563525,0.5129187064563525,n/a,2026-05-28,2026-05-28,False,,,,,
CPRI,LONG,0.5096361312102662,5.096361312102662,5.85,5.6032,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,6.5,NEUTRAL,support_ema_confluence,,,25.0,12.5,26.65,36.68,115475.0,21923.0,0.19,83631.0,24419.0,29348.0,18.7,0.489,0.0,0.55,1.0,1.6,1.7,1.0,False,consolidation_break,3.0,False,1,1.0,99.0,0.000493,0.0,2612.2844423446204,0.0,682.272727,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.332689,0.0,0.0,0.0,1.0,0.5096361312102662,0.5096361312102662,n/a,2026-05-28,2026-05-28,False,,,,,
TRIP,LONG,0.5065163738543761,5.065163738543761,5.49,5.5796,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,7.0,NEUTRAL,flag_breakout,,,20.0,8.0,83.49,26.61,137904.0,102099.0,0.74,43329.0,14854.0,181820.0,47.3,0.567,0.0,0.57,1.0,1.6,1.83,0.5,False,consolidation_break,3.0,False,1,1.0,99.0,0.000517,0.0,0.000113686498461413,0.0,23.465863,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.499092,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-05-28,2026-05-28,False,,,,,
SERV,LONG,0.5065163738543761,5.065163738543761,5.9,5.6426,price_validation_failed,"confirmation_volume, engulfing_at_support, momentum_aligned, not_extended, room_to_target",trend_aligned,6.7,NEUTRAL,unknown,,,10.0,8.0,5.37,15.7,128324.0,56664.0,0.442,100998.0,14854.0,69136.0,63.1,1.056,0.0,0.65,1.0,1.6,1.79,0.86,False,consolidation_break,3.0,False,1,1.0,99.0,0.00123,0.0,1.374698213964466e-15,0.0,2.121918,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.880341,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-05-28,2026-05-28,False,,,,,
BWA,LONG,0.5065163738543761,5.065163738543761,7.23,5.7016,poor_rr (1.0:1),"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.0,NEUTRAL,trend_continuation,,,80.0,67.5,12.19,5.34,42136.0,12248.0,0.291,23016.0,16253.0,15115.0,96.1,0.502,2.48,0.41,1.0,1.4,1.74,0.21,False,sustained_trend,5.0,False,1,1.0,99.0,4.9e-05,0.0,8.494292710554094e-29,0.0,833.333333,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.173028,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-05-28,2026-05-28,False,71.31,62.75,80.0,1.02,
VSH,LONG,0.48211737270160204,4.821173727016021,7.67,5.7716,poor_rr (0.4:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.3,NEUTRAL,trend_continuation,,,55.0,25.0,5.28,52.14,24662.0,4463.0,0.181,11937.0,9223.0,7965.0,98.3,1.086,3.0,0.05,1.0,1.4,1.8,0.43,False,sustained_trend,5.0,False,1,1.0,99.0,0.000433,0.0,181381.2303724054,0.0,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000196,0.0,0.64032,0.0,0.0,0.0,1.0,0.48211737270160204,0.48211737270160204,n/a,2026-05-28,2026-05-28,False,52.24,45.97,55.0,0.44,
