ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
SMTC,LONG,0.3626843874567791,3.626843874567791,6.05,4.5684,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.7,NEUTRAL,retest_and_confirm,,,140.0,40.0,0.41,71.31,59341.0,44736.0,0.754,16902.0,29962.0,57213.0,62.6,0.909,1.55,0.7,1.0,1.4,1.38,0.01,False,default,2.5,False,1,0.7,99.0,2.6e-05,0.0,290649.4093713656,0.0,5.782609,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.1e-05,0.0,0.47897,0.0,0.0,0.0,1.0,0.3626843874567791,0.3626843874567791,n/a,2026-08-14,2026-08-14,False,
RBLX,LONG,0.36080689291949025,3.6080689291949026,4.3,3.974,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.4,POSITIVE,trend_continuation,396301.02,38.3,40.0,35.0,4.58,8.5,276605.0,165500.0,0.598,107219.0,115682.0,219204.0,11.5,0.566,0.0,0.54,1.0,1.4,1.37,0.0,False,default,2.5,False,2,1.0,99.0,7.1e-05,0.0,1.8250630368403487e-07,0.0,3.1104,1,0,0.112709,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.362202,0.0,0.0,0.0,1.0,0.36080689291949025,0.36080689291949025,n/a,2026-08-14,2026-08-14,False,
MSFT,LONG,0.35538708868929897,3.5538708868929896,5.35,4.2619,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.4,NEGATIVE,trend_continuation,-50019417.65,,500.0,350.0,1.06,29.26,2840518.0,1502817.0,0.529,1035104.0,921680.0,2386551.0,8.8,0.247,2.78,0.52,0.35,1.4,0.29,0.0,False,sustained_trend,5.0,False,4,1.0,99.0,1e-06,0.0,8.693190437709472,0.0,107.422535,1,0,0.616598,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.405486,0.0,0.0,0.0,1.0,0.35538708868929897,0.35538708868929897,n/a,2026-08-14,2026-08-14,False,
CCJ,LONG,0.3394850280124411,3.394850280124411,5.45,4.5124,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.9,NEGATIVE,trend_continuation,-10556088.75,97.84,110.0,80.0,12.37,18.28,190117.0,242016.0,1.273,150059.0,131459.0,150615.0,0.0,0.426,1.77,0.62,1.0,1.4,0.67,0.0,False,default,2.5,False,4,1.0,14.846456228705687,3.7e-05,1.8e-05,139499.0203457795,28188.347076938982,1448.529412,0,0,6e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.061833,0.627405,0.0,0.0,1.0,0.3394850280124411,0.3394850280124411,n/a,2026-08-14,2026-08-14,False,14.482759
MPC,LONG,0.32175023959061,3.2175023959061,4.6,4.4488,price_validation_failed,"momentum_aligned, trend_aligned","confirmation_volume, continuation_pattern, not_extended, room_to_target",7.3,NEUTRAL,unknown,,,390.0,260.0,9.75,26.84,46870.0,33147.0,0.707,17337.0,24915.0,37765.0,57.6,0.394,2.64,0.0,0.0,0.0,1.84,0.12,True,default,2.5,True,1,1.0,99.0,7e-06,0.0,9.794947619482747e-40,0.0,1.059783,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.490266,0.0,0.0,0.0,1.0,0.32175023959061,0.32175023959061,n/a,2026-08-14,2026-08-14,False,
VST,LONG,0.32086406914685417,3.208640691468542,4.67,4.4053,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.0,NEGATIVE,bounce_and_fail,-19222070.82,148.7,165.0,110.0,10.94,26.04,296341.0,253563.0,0.856,128925.0,190463.0,230516.0,0.2,0.422,0.0,0.98,1.0,1.0,1.68,0.0,False,default,2.5,False,2,1.0,99.0,5.4e-05,2.5e-05,24.166888522775267,5.86634078277609e-07,4.658642,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.189231,0.018669,0.0,0.0,1.0,0.32086406914685417,0.32086406914685417,n/a,2026-08-14,2026-08-14,False,4.248636
LEU,LONG,0.31754840885135044,3.1754840885135045,0.0,1.9053,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,2.4193251292509333e-52,0.000153,0.000331,3.628124725391486e-49,749.8216509896748,4.032922,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.00692,0.297887,0.0,0.0,,,,,,,False,48.043765
TSEM,LONG,0.31298469745511887,3.1298469745511888,4.92,4.6009,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",7.8,NEUTRAL,ema_pullback,,,300.0,180.0,13.07,32.16,46656.0,34433.0,0.738,28837.0,33273.0,18979.0,34.4,0.795,1.63,0.58,0.0,1.2,1.5,0.0,False,default,2.5,False,1,1.0,99.0,9e-06,0.0,202656.25627943827,0.0,11.4375,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.337665,0.0,0.0,0.0,1.0,0.31298469745511887,0.31298469745511887,n/a,2026-08-14,2026-08-14,False,
BKNG,LONG,0.31071026462927837,3.1071026462927835,5.93,4.9126,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",7.9,NEGATIVE,trend_continuation,-367499.34,,224.0,160.0,5.14,24.9,347489.0,293215.0,0.844,49874.0,128145.0,462685.0,17.2,0.296,2.54,0.63,0.0,1.4,1.35,0.0,False,sustained_trend,5.0,False,1,1.0,99.0,1.3e-05,0.0,1.661358726745307e-11,0.0,1.046376,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.413186,0.0,0.0,0.0,1.0,0.31071026462927837,0.31071026462927837,n/a,2026-08-14,2026-08-14,False,
ANET,LONG,0.30318184345525706,3.0318184345525707,0.0,1.8191,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,9,1.0,6.15352608145347e-12,5e-06,2.3e-05,3.840622498861883e-06,178323.89095868586,22.732022,1,2,0.0,0.305776,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.063492,0.406007,0.0,0.0,,,,,,,False,6.096027
ON,LONG,0.2969388084017743,2.969388084017743,3.83,4.3737,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",8.7,NEGATIVE,bounce_and_fail,-750876.66,82.23,145.0,80.0,76.23,2.77,179028.0,147691.0,0.825,81958.0,101001.0,143760.0,33.2,0.531,0.0,0.83,1.0,1.0,1.0,0.0,False,default,2.5,False,1,1.0,99.0,3.8e-05,0.0,3.948256195376306e-08,0.0,3.32967,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.133077,0.0,0.0,0.0,1.0,0.2969388084017743,0.2969388084017743,n/a,2026-08-14,2026-08-14,False,
AMAT,LONG,0.2890800132577991,2.890800132577991,3.81,4.0484,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",7.3,NEGATIVE,ema_pullback,-53039911.83,,600.0,400.0,18.45,21.03,253183.0,326774.0,1.291,188390.0,104992.0,286575.0,26.9,0.534,0.0,0.72,1.0,1.2,0.28,0.61,False,default,2.5,False,2,1.0,99.0,5e-06,2e-06,1125731.2406208464,6.102250516370522e-07,2.635701,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.399929,0.338309,0.0,0.0,1.0,0.2890800132577991,0.2890800132577991,n/a,2026-08-14,2026-08-14,False,1.440613
MRVL,LONG,0.2877902618912534,2.877902618912534,0.0,1.7267,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,4.8493471758085214e-09,2e-06,2e-06,3.4835076670048062e-06,718.3456949386199,7.115646,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.008958,0.476499,0.0,0.0,,,,,,,False,1.921348
XOM,LONG,0.28516532504507397,2.85165325045074,0.0,1.711,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,3.492238923838977e-15,1e-06,6e-06,3.4230585508576137e-22,9.801902520159434e-08,6.085554,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.294762,0.151528,0.0,0.0,,,,,,,False,1.733055
ORCL,LONG,0.28366177544047877,2.836617754404788,5.75,3.9633,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.1,POSITIVE,trend_continuation,116655337.62,150.31,200.0,120.0,32.98,20.21,1844007.0,1452333.0,0.788,868751.0,739799.0,1687790.0,75.8,0.686,1.9,0.58,1.0,1.4,0.82,0.05,False,default,2.5,False,3,1.0,99.0,1.7e-05,3e-06,5087.611198683748,8.027482844609196e-07,508.871501,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.343718,0.515223,0.0,0.0,1.0,0.28366177544047877,0.28366177544047877,n/a,2026-08-14,2026-08-14,False,284.25
IWM,LONG,0.2826829546498576,2.826829546498576,0.0,1.6961,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,99.0,1.1e-05,5.2e-05,342.94294908680905,1.9055682764070209e-07,35.380484,0,1,0.0,0.206834,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.302074,0.424669,0.0,0.0,,,,,,,False,6.778407
APP,LONG,0.2813603730584192,2.813603730584192,3.09,3.6338,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.5,NEGATIVE,trend_continuation,-3703865.06,317.96,600.0,300.0,88.78,5.61,225274.0,156217.0,0.693,120786.0,61954.0,198751.0,6.8,0.538,0.0,0.04,1.0,1.4,0.62,0.02,False,default,2.5,False,4,0.7,99.0,1.9e-05,3e-06,2.3148675669185663,3.094541345415562e-05,41.653047,1,0,1e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.173029,0.035097,0.0,0.0,1.0,0.2813603730584192,0.2813603730584192,n/a,2026-08-14,2026-08-14,False,9.017544
PYPL,LONG,0.27865990880714187,2.7865990880714184,6.44,4.3053,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.9,POSITIVE,trend_continuation,53327047.64,61.95,70.0,40.0,13.85,34.94,1330828.0,501309.0,0.377,187868.0,261179.0,1383090.0,0.6,0.265,2.72,0.49,0.0,1.4,1.63,0.2,False,sustained_trend,5.0,False,1,1.0,99.0,1.6e-05,0.0,5.254303953118776e-13,0.0,2.655272,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.263877,0.0,0.0,0.0,1.0,0.27865990880714187,0.27865990880714187,n/a,2026-08-14,2026-08-14,False,
CBRS,LONG,0.2755023011042369,2.7550230110423692,3.57,3.5685,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",5.6,NEGATIVE,ema_pullback,-36354733.01,,330.0,125.0,51.57,42.59,151114.0,154065.0,1.02,196616.0,54930.0,53633.0,0.7,0.939,0.0,1.0,0.3,1.2,0.08,1.0,False,default,2.5,False,1,1.0,99.0,4e-05,0.0,8.838138622086486,0.0,134.666667,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.001902,0.0,0.0,0.0,1.0,0.2755023011042369,0.2755023011042369,n/a,2026-08-14,2026-08-14,False,
WDC,LONG,0.2747199894511226,2.7471998945112257,5.09,4.1606,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,6.3,NEGATIVE,support_ema_confluence,-630806.81,,600.0,90.0,19.94,82.01,214208.0,291791.0,1.362,171007.0,100428.0,234564.0,11.0,0.719,0.0,0.97,0.53,1.6,1.65,0.35,False,default,2.5,False,3,0.7,99.0,9e-06,0.0,0.0005724635259144685,0.0,4.131083,0,0,0.50353,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.258208,0.0,0.0,0.0,1.0,0.2747199894511226,0.2747199894511226,n/a,2026-08-14,2026-08-14,False,
SLV,LONG,0.27458577911151383,2.7458577911151383,0.0,1.6475,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,0.05496460667390368,4.3e-05,3e-05,6.7638584767439625,246.1168699658988,476.421875,0,0,0.386158,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.079353,0.270817,0.0,0.0,,,,,,,False,2.502021
MPWR,LONG,0.2738816511311804,2.738816511311804,5.61,3.8324,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,3.9,NEUTRAL,retest_and_confirm,,,1400.0,1000.0,0.04,28.54,8781.0,9761.0,1.112,5054.0,4821.0,8667.0,33.9,0.565,1.54,0.86,1.0,1.4,0.81,0.0,False,default,2.5,False,1,0.7,99.0,7e-06,0.0,392167.26625714934,0.0,1.107143,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.395637,0.0,0.0,0.0,1.0,0.2738816511311804,0.2738816511311804,n/a,2026-08-14,2026-08-14,False,
CIEN,LONG,0.2729153635650927,2.729153635650927,0.0,1.6375,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,1.7029911604569543e-08,2.7e-05,5.9e-05,0.001623867250941393,190707.65470158632,2.837427,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.686287,0.619862,0.0,0.0,,,,,,,False,9.173077
DELL,LONG,0.27133523538724835,2.7133523538724837,0.0,1.628,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,4e-06,4e-06,19774.29574655539,6.864650446716295e-06,25.0,1,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.839001,0.253174,0.0,0.0,,,,,,,False,2.182432
NET,LONG,0.2685914683040156,2.685914683040156,6.03,4.232,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.4,NEUTRAL,trend_continuation,,,400.0,160.0,26.52,49.39,128416.0,107980.0,0.841,78759.0,55349.0,102288.0,11.7,0.49,2.39,0.72,0.18,1.4,1.23,0.11,False,sustained_trend,5.0,False,2,1.0,99.0,9e-06,4e-06,4.9951754195638224e-08,1.7947465116110095e-25,1.769231,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.164161,0.024053,0.0,0.0,1.0,0.2685914683040156,0.2685914683040156,n/a,2026-08-14,2026-08-14,False,8.895105
SPCX,LONG,0.2649918831136798,2.649918831136798,6.06,4.003,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.3,POSITIVE,trend_continuation,21455731.75,139.64,150.0,100.0,7.48,28.35,2450253.0,2544076.0,1.038,2207322.0,1184713.0,1602294.0,66.0,0.632,1.83,0.67,1.0,1.4,0.97,0.19,False,default,2.5,False,1,1.0,99.0,0.0,0.0,81.27376995635414,0.0,2.464668,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.054473,0.0,0.0,0.0,1.0,0.2649918831136798,0.2649918831136798,n/a,2026-08-14,2026-08-14,False,
BMNR,LONG,0.26429298526660994,2.642929852666099,6.54,4.0835,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,4.0,POSITIVE,support_ema_confluence,10433027.61,18.16,20.0,15.0,10.04,17.47,1170693.0,457398.0,0.391,536462.0,104875.0,986754.0,1.7,0.709,1.86,0.89,1.0,1.6,1.06,0.13,False,sustained_trend,5.0,False,1,1.0,99.0,3.2e-05,0.0,1.1130292582047514e-15,0.0,32.031963,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.23662,0.0,0.0,0.0,1.0,0.26429298526660994,0.26429298526660994,n/a,2026-08-14,2026-08-14,False,
