ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
DJT,LONG,0.6663576436956458,6.663576436956458,2.71,5.2048,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",5.3,POSITIVE,ema_pullback,334442.01,8.9,25.0,5.0,180.47,43.91,317884.0,195276.0,0.614,57503.0,119603.0,336054.0,81.0,0.81,0.0,0.63,0.35,1.2,0.14,0.39,False,default,2.5,False,2,0.7,99.0,0.000651,0.0,223844.13482228963,0.0,21.311756,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.005143,0.0,0.0,0.0,1.0,0.6663576436956458,0.6663576436956458,n/a,2026-08-11,2026-08-11,False,
EXE,LONG,0.5357948177641058,5.357948177641058,6.58,5.513,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.3,NEUTRAL,trend_continuation,,,100.0,80.0,1.57,18.74,95339.0,129007.0,1.353,49505.0,121084.0,53757.0,27.6,0.305,1.73,0.56,1.0,1.4,1.9,0.0,False,sustained_trend,5.0,False,3,1.0,99.0,0.000117,0.0,5.100822730883592e-39,0.0,76.399909,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.17593,0.0,0.0,0.0,1.0,0.5357948177641058,0.5357948177641058,n/a,2026-08-11,2026-08-11,False,
SKHY,LONG,0.499058330685369,4.99058330685369,3.64,4.7473,price_validation_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",5.8,NEGATIVE,trend_continuation,-8185673.38,139.46,200.0,85.0,43.37,39.07,439231.0,519342.0,1.182,448697.0,175585.0,334291.0,0.0,0.744,0.0,0.72,1.0,1.4,0.51,0.0,False,default,2.5,False,10,1.0,3.1281437348093037,2.6e-05,2e-06,25179.754660614082,72444.81429154715,490.701559,2,0,0.665031,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.255828,0.461039,0.0,0.0,1.0,0.499058330685369,0.499058330685369,n/a,2026-08-11,2026-08-11,False,48.086957
MPWR,LONG,0.47249091697180257,4.724909169718026,0.0,2.8349,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,21,1.0,99.0,7.6e-05,0.000193,5625.079319418366,0.002306006308040527,14.705873,0,0,0.00014,0.073194,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.237238,0.360927,0.0,0.0,,,,,,,False,9.507651
SIMO,LONG,0.4630706226724315,4.630706226724315,2.57,4.4664,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.9,NEUTRAL,unknown,,,240.0,135.0,6.64,40.01,35617.0,19659.0,0.552,26851.0,22575.0,5850.0,58.9,0.821,0.0,0.51,1.0,0.0,0.07,1.0,False,default,2.5,False,9,1.0,0.73513752346396,0.000378,0.000221,3.4417050354447163e-10,9.363431808588521e-10,17.211383,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.374267,0.390406,0.0,0.0,1.0,0.4630706226724315,0.4630706226724315,n/a,2026-08-11,2026-08-11,False,26.366667
RRX,LONG,0.4558029653594129,4.558029653594129,1.23,3.888,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.2,NEUTRAL,unknown,,,280.0,170.0,62.3,1.46,7099.0,8107.0,1.142,5625.0,1188.0,8393.0,55.4,0.52,0.0,0.14,1.0,0.0,0.02,0.07,False,default,2.5,False,1,0.7,99.0,4.9e-05,0.0,0.3442156978334449,0.0,36.375,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.461864,0.0,0.0,0.0,1.0,0.4558029653594129,0.4558029653594129,n/a,2026-08-11,2026-08-11,False,
ESLT,LONG,0.43195764142965454,4.319576414296545,0.0,2.5917,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7,99.0,1.5e-05,1.5e-05,0.001493376823359523,4.963064266382298e-13,20.666667,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.545522,0.701915,0.0,0.0,,,,,,,False,40.0
RBLX,LONG,0.3733909354064173,3.7339093540641732,1.77,3.998,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",8.0,NEGATIVE,unknown,-1771368.54,,80.0,35.0,118.1,4.58,261178.0,160977.0,0.616,94606.0,113725.0,213824.0,13.0,0.597,0.0,0.17,1.0,0.0,0.6,0.0,False,default,2.5,False,2,1.0,99.0,7.2e-05,0.0,0.0008187626337388561,0.0,3.1104,1,0,0.112709,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.362202,0.0,0.0,0.0,1.0,0.3733909354064173,0.3733909354064173,n/a,2026-08-11,2026-08-11,False,
MDT,LONG,0.37157167533401464,3.7157167533401463,6.77,5.0689,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.9,NEUTRAL,trend_continuation,,,95.0,75.0,5.32,16.85,129740.0,90904.0,0.701,65949.0,72491.0,82204.0,91.1,0.313,1.82,0.58,1.0,1.4,1.93,0.04,False,sustained_trend,5.0,False,1,1.0,99.0,6e-06,0.0,416574.17729690904,0.0,7.336854,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.187584,0.0,0.0,0.0,1.0,0.37157167533401464,0.37157167533401464,n/a,2026-08-11,2026-08-11,False,
CMG,LONG,0.36605730421262656,3.6605730421262654,2.86,4.1883,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.5,NEGATIVE,bounce_and_fail,-7245282.97,,40.0,30.0,24.51,6.61,529794.0,348765.0,0.658,279065.0,200696.0,398798.0,17.6,0.348,0.0,0.51,1.0,1.0,0.27,0.07,False,default,2.5,False,1,1.0,99.0,4e-05,0.0,70970.18851360725,0.0,2.46665,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.517447,0.0,0.0,0.0,1.0,0.36605730421262656,0.36605730421262656,n/a,2026-08-11,2026-08-11,False,
