ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,entry_price,stop_price,target_1,rr_ratio
COST,LONG,0.36038219891520923,3.603821989152092,4.25,3.7369,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",3.3,POSITIVE,support_ema_confluence,30066837.19,,1000.0,900.0,3.08,7.23,154839.0,175456.0,1.133,178060.0,38256.0,113979.0,64.7,0.232,7,1.0,1.1680896739814629e-07,1.2e-05,3e-06,8.875460004563949e-09,0.1899567345354514,2.845185,3.238201,2,0,0.04091,0.080698,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.415256,0.686156,0.0,0.0,False,0.0,0.61,0.25,1.6,1.68,0.11,False,default,2.5,False,1.0,0.36038219891520923,0.36038219891520923,n/a,2026-08-24,2026-08-24,,,,
PBR,LONG,0.3587995634592015,3.5879956345920148,6.21,4.697,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.2,POSITIVE,trend_continuation,14583744.2,18.63,20.0,10.0,7.38,46.31,911444.0,941439.0,1.033,471221.0,199324.0,1182338.0,31.7,0.327,1,1.0,99.0,7e-06,0.0,317050.0859689235,0.0,2.11897,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.239227,0.0,0.0,0.0,False,1.67,0.91,1.0,1.4,0.88,0.36,False,sustained_trend,5.0,False,1.0,0.3587995634592015,0.3587995634592015,n/a,2026-08-24,2026-08-24,,,,
MOD,LONG,0.3528174969002224,3.528174969002224,2.25,3.4791,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.2,POSITIVE,unknown,507431.71,191.03,250.0,160.0,30.87,16.24,11169.0,8165.0,0.731,8736.0,3181.0,7417.0,25.2,0.698,1,1.0,99.0,5.8e-05,0.0,4.8337273294944e-24,0.0,5.641026,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.596226,0.0,0.0,0.0,False,0.0,0.63,1.0,0.0,0.53,0.09,False,default,2.5,False,1.0,0.3528174969002224,0.3528174969002224,n/a,2026-08-24,2026-08-24,,,,
RDDT,LONG,0.3493602754295953,3.493602754295953,3.31,4.0598,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.6,NEGATIVE,bounce_and_fail,-5628133.99,151.7,220.0,115.0,45.0,24.2,272153.0,227552.0,0.836,140625.0,59054.0,300026.0,8.5,0.581,1,1.0,99.0,3.3e-05,0.0,532771.0522387797,0.0,4.672897,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.7e-05,0.0,0.707403,0.0,0.0,0.0,False,0.0,0.66,1.0,1.0,0.65,0.0,False,default,2.5,False,1.0,0.3493602754295953,0.3493602754295953,n/a,2026-08-24,2026-08-24,,,,
BR,LONG,0.34430263505798364,3.4430263505798364,6.83,4.7105,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.7,POSITIVE,trend_continuation,1578590.82,185.66,190.0,170.0,2.32,8.45,5412.0,3502.0,0.647,5214.0,14.0,3686.0,29.0,0.325,1,0.7,99.0,7.7e-05,0.0,371.3032253575575,0.0,13.993007,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.447059,0.0,0.0,0.0,False,2.51,0.41,0.63,1.4,1.86,0.01,False,sustained_trend,5.0,False,1.0,0.34430263505798364,0.34430263505798364,n/a,2026-08-24,2026-08-24,,,,
CLF,LONG,0.34068282928693133,3.406828292869313,4.26,4.0214,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,5.2,POSITIVE,ema_pullback,1666604.05,11.28,15.0,8.0,33.04,29.05,451708.0,241149.0,0.534,228981.0,64816.0,399060.0,19.2,0.618,1,1.0,99.0,0.000118,0.0,7.110700373769168e-66,0.0,3.225101,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.239306,0.0,0.0,0.0,False,0.0,0.85,1.0,1.2,0.87,0.34,False,default,2.5,False,1.0,0.34068282928693133,0.34068282928693133,n/a,2026-08-24,2026-08-24,,,,
FN,LONG,0.3357207794092292,3.3572077940922918,1.61,3.7816,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",8.1,NEGATIVE,unknown,-1788184.46,420.69,450.0,400.0,6.98,4.9,10739.0,9843.0,0.917,5500.0,7235.0,7847.0,16.8,0.639,3,1.0,99.0,3.3e-05,1.7e-05,1.2124339545017736e-18,1.2924479366835965e-37,1.549911,84.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.534261,0.541302,0.0,0.0,False,0.0,0.26,1.0,0.0,0.13,0.22,False,default,2.5,False,1.0,0.3357207794092292,0.3357207794092292,n/a,2026-08-24,2026-08-24,,,,
DELL,LONG,0.3096892167932124,3.0968921679321237,4.0,3.2284,price_validation_failed,"ema_pullback, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target",2.4,POSITIVE,ema_pullback,19621610.92,432.65,450.0,100.0,4.01,76.89,290180.0,354110.0,1.22,234964.0,49515.0,359811.0,78.4,0.797,2,1.0,99.0,1.5e-05,0.0,0.0016048549095394693,0.0,19.621951,,2,0,6e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.427851,0.0,0.0,0.0,False,1.52,0.82,0.14,1.2,0.24,0.09,False,default,2.5,False,1.0,0.3096892167932124,0.3096892167932124,n/a,2026-08-24,2026-08-24,,,,
NVTS,LONG,0.3091502501157412,3.091502501157412,0.0,1.8549,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,99.0,0.000311,0.000219,25.112793391365617,4.514275750357555e-24,1453.396714,3.585259,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.449381,0.055534,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
CORZ,LONG,0.30780052351330645,3.0780052351330642,1.56,2.867,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.3,POSITIVE,unknown,1361946.38,17.38,30.0,12.0,72.66,30.94,1014399.0,451425.0,0.445,721195.0,119138.0,625491.0,5.2,0.741,1,1.0,99.0,0.000199,0.0,0.002901692474177294,0.0,298.507463,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.013224,0.0,0.0,0.0,False,0.0,0.32,1.0,0.0,0.17,0.06,False,default,2.5,False,1.0,0.30780052351330645,0.30780052351330645,n/a,2026-08-24,2026-08-24,,,,
ON,LONG,0.30525244206184604,3.0525244206184605,1.53,3.6453,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",8.3,NEGATIVE,unknown,-3013990.25,72.31,145.0,50.0,100.64,30.81,157930.0,124328.0,0.787,100772.0,33482.0,148004.0,38.2,0.553,1,1.0,99.0,4.2e-05,0.0,3.725204762029048e-20,0.0,3.32967,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.133077,0.0,0.0,0.0,False,0.0,0.23,1.0,0.0,0.27,0.03,False,default,2.5,False,1.0,0.30525244206184604,0.30525244206184604,n/a,2026-08-24,2026-08-24,,,,
SE,LONG,0.29861252916398656,2.9861252916398655,5.75,3.9781,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,3.8,POSITIVE,ema_pullback,1010883.99,116.1,120.0,100.0,3.43,13.81,145055.0,94016.0,0.648,61941.0,52571.0,124559.0,13.0,0.421,1,1.0,99.0,8e-06,0.0,2.1430769810033424e-08,0.0,3.343949,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.447862,0.0,0.0,0.0,False,1.96,0.96,1.0,1.2,0.63,0.0,False,default,2.5,False,1.0,0.29861252916398656,0.29861252916398656,n/a,2026-08-24,2026-08-24,,,,
GLD,LONG,0.29381415720328663,2.9381415720328663,7.74,4.5511,poor_rr (0.6:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.8,POSITIVE,trend_continuation,2899095487.85,,445.0,325.0,4.51,23.67,4091949.0,2377189.0,0.581,2225157.0,1895165.0,2348816.0,67.0,0.263,2,1.0,5.60583197784315e-05,1.3e-05,4e-06,20.300879907691133,362138.5726138356,1.73535,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.372487,0.483951,0.0,0.0,False,2.41,0.32,1.0,1.4,1.77,0.84,False,sustained_trend,5.0,False,1.0,0.29381415720328663,0.29381415720328663,n/a,2026-08-24,2026-08-24,425.8,395.99,445.0,0.64
FSLR,LONG,0.2906776584308926,2.906776584308926,1.67,3.3944,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.2,NEGATIVE,unknown,-27560423.93,209.72,410.0,180.0,95.41,14.21,350519.0,232239.0,0.663,94686.0,19830.0,468242.0,12.3,0.502,2,0.7,99.0,2.9e-05,0.0,0.0006181523102300793,0.0,64.311594,,0,0,0.439933,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.132169,0.0,0.0,0.0,False,0.0,0.57,1.0,0.0,0.1,0.0,False,default,2.5,False,1.0,0.2906776584308926,0.2906776584308926,n/a,2026-08-24,2026-08-24,,,,
CDE,LONG,0.2895395496673595,2.8953954966735953,6.78,4.2817,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.0,POSITIVE,trend_continuation,4713502.67,20.84,25.0,15.0,19.98,28.01,337293.0,116998.0,0.347,111827.0,70700.0,271764.0,5.4,0.65,1,0.7,99.0,2.7e-05,0.0,2.5791216950955194e-19,0.0,1.208472,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.062137,0.0,0.0,0.0,False,2.14,0.57,1.0,1.4,1.38,0.28,False,sustained_trend,5.0,False,1.0,0.2895395496673595,0.2895395496673595,n/a,2026-08-24,2026-08-24,,,,
IBIT,LONG,0.28784622313247854,2.8784622313247854,0.0,1.7271,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,0.9362804430851961,2.7e-05,2.8e-05,235.25481346378865,251.26532888862425,6.064815,2.770983,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.395924,0.327884,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
HUM,LONG,0.2869978919909071,2.869978919909071,6.14,4.677,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,7.0,NEGATIVE,ema_pullback,-199417.9,385.11,400.0,220.0,3.96,42.82,64804.0,50917.0,0.786,24865.0,20828.0,70028.0,53.3,0.496,1,1.0,99.0,6e-06,0.0,187860.1641485212,0.0,1.278912,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.541745,0.0,0.0,0.0,False,1.58,0.9,1.0,1.2,1.26,0.2,False,default,2.5,False,1.0,0.2869978919909071,0.2869978919909071,n/a,2026-08-24,2026-08-24,,,,
SNOW,LONG,0.28598255976426334,2.8598255976426334,5.66,4.0679,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.7,POSITIVE,ema_pullback,7136213.71,,360.0,160.0,11.22,50.57,260268.0,239991.0,0.922,104691.0,39547.0,356021.0,66.3,0.699,2,1.0,99.0,1e-05,0.0,5.972223960773775e-16,0.0,21.907895,,0,0,2.5e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.497866,0.0,0.0,0.0,False,2.32,0.75,0.37,1.2,0.96,0.06,False,default,2.5,False,1.0,0.28598255976426334,0.28598255976426334,n/a,2026-08-24,2026-08-24,,,,
AMAT,LONG,0.2836787697943306,2.836787697943306,3.34,3.7204,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.5,NEGATIVE,bounce_and_fail,-2005826.58,485.0,500.0,400.0,3.06,17.55,205820.0,299534.0,1.455,145788.0,82695.0,276871.0,35.2,0.552,1,1.0,99.0,5e-06,0.0,1.0621345654409722e-06,0.0,2.635701,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.399929,0.0,0.0,0.0,False,0.0,0.58,1.0,1.0,0.53,0.23,False,default,2.5,False,1.0,0.2836787697943306,0.2836787697943306,n/a,2026-08-24,2026-08-24,,,,
WDC,LONG,0.2832372246594469,2.8323722465944687,3.42,3.6622,price_validation_failed,"not_extended, pullback_to_support, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.1,NEGATIVE,pullback_to_support,-54220.87,436.77,700.0,90.0,60.3,79.39,158031.0,250290.0,1.584,132272.0,49932.0,226117.0,7.6,0.701,4,0.7,99.0,2.7e-05,0.0,459885.77431118913,0.0,3.944494,,1,0,2e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,8e-06,0.0,0.717478,0.0,0.0,0.0,False,0.0,0.54,1.0,1.4,0.34,0.14,False,default,2.5,False,1.0,0.2832372246594469,0.2832372246594469,n/a,2026-08-24,2026-08-24,,,,
GDX,LONG,0.2812848314967185,2.812848314967185,7.17,4.2774,poor_rr (0.6:1),"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.6,POSITIVE,trend_continuation,4781129.32,103.19,110.0,70.0,6.61,32.15,959965.0,1499138.0,1.562,847215.0,282499.0,1329389.0,79.3,0.509,1,1.0,99.0,0.0,0.0,5.682649061953727,0.0,9.018692,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.502717,0.0,0.0,0.0,False,2.54,0.24,1.0,1.4,1.81,0.17,False,sustained_trend,5.0,False,1.0,0.2812848314967185,0.2812848314967185,n/a,2026-08-24,2026-08-24,103.18,90.79,110.0,0.55
RIOT,LONG,0.2811715952390955,2.811715952390955,4.11,3.6589,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.1,POSITIVE,ema_pullback,3377582.48,20.05,30.0,11.0,49.63,45.14,507761.0,379958.0,0.748,392448.0,153497.0,341774.0,58.8,0.887,1,1.0,99.0,0.000114,0.0,0.4512345721173234,0.0,3900.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.000126,0.0,0.0,0.0,False,0.0,0.93,0.9,1.2,1.01,0.06,False,default,2.5,False,1.0,0.2811715952390955,0.2811715952390955,n/a,2026-08-24,2026-08-24,,,,
RKLB,LONG,0.274909380358389,2.7490938035838903,1.65,3.0695,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.0,NEGATIVE,unknown,-171996.14,68.95,90.0,60.0,30.57,12.96,560497.0,444857.0,0.794,205887.0,111765.0,687702.0,0.0,0.712,3,1.0,0.6788479122444796,3.4e-05,1.6e-05,1.6822653305655813e-18,4.956236294528757e-18,1.919527,1.025868,1,0,0.015528,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.006469,0.161584,0.0,0.0,False,0.0,0.52,1.0,0.0,0.03,0.1,False,default,2.5,False,1.0,0.274909380358389,0.274909380358389,n/a,2026-08-24,2026-08-24,,,,
GE,LONG,0.26924793114976137,2.6924793114976135,0.0,1.6155,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,5,1.0,4.701690045108081e-18,2e-06,7e-06,4.4403426397927014e-36,2.361035392163239e-19,10.703704,2.395087,0,0,0.0,0.377897,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.485422,0.46878,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
SMH,LONG,0.2673555150531815,2.673555150531815,0.0,1.6041,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,6,1.0,0.10772372450600955,4e-06,7.1e-05,51.446822139759256,95.51623354220213,26.31016,12.278599,0,0,0.0,0.659358,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.34783,0.320906,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
CSCO,LONG,0.2639643445088209,2.639643445088209,0.0,1.5838,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,99.0,1e-06,7e-06,7.598529915164544e-33,6.147194965933393e-37,1.475789,1.682822,0,1,0.0,0.145133,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.137418,0.786294,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
BMNR,LONG,0.2613679616666279,2.6136796166662792,7.71,4.6598,poor_rr (0.3:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none,5.2,POSITIVE,unknown,9832353.56,,25.0,15.0,3.39,37.97,1029209.0,382901.0,0.372,334199.0,168805.0,909106.0,44.1,0.836,1,1.0,99.0,3.2e-05,0.0,0.2806525419123778,0.0,19.900862,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.525667,0.0,0.0,0.0,False,2.47,0.23,1.0,1.4,1.77,0.84,False,sustained_trend,5.0,False,1.0,0.2613679616666279,0.2613679616666279,n/a,2026-08-24,2026-08-24,24.18,21.28,25.0,0.28
