ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train
RKLB,LONG,0.29671144832181684,2.967114483218168,4.86,3.8216,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,4.4,POSITIVE,bounce_and_fail,6383435.15,72.64,85.0,60.0,17.2,17.27,598186.0,406016.0,0.679,274129.0,120672.0,609401.0,89.3,1.024,0.0,0.49,1.0,1.0,1.7,0.67,False,default,2.5,False,1,1.0,99.0,4.7e-05,0.0,1.5530550573641755,0.0,5.714026,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.217827,0.0,0.0,0.0,1.0,0.29671144832181684,0.29671144832181684,n/a,2026-07-22,2026-07-22,False
MRVL,LONG,0.29338957171439245,2.9338957171439244,0.0,1.7603,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,2.553660938201077e-06,1.9e-05,3.1e-05,0.00979061100390896,1916.9755188419692,1.52049,23.146428,1,2,0.165579,2e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.052642,0.011203,0.0,0.0,,,,,,,False
COST,LONG,0.2903581115686352,2.903581115686352,2.92,3.8878,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.8,NEGATIVE,ema_pullback,-77733464.77,921.91,1000.0,900.0,8.42,2.42,150141.0,168397.0,1.122,165053.0,46367.0,107118.0,38.4,0.223,0.0,0.66,1.0,1.2,0.06,0.0,False,default,2.5,False,3,1.0,0.014559344370818376,6e-06,2e-06,1.6494103574704e-05,0.0022657755946433283,10.336142,4.427083,1,1,8e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.448431,0.518506,0.0,0.0,1.0,0.2903581115686352,0.2903581115686352,n/a,2026-07-22,2026-07-22,False
CRM,LONG,0.29017238084418684,2.9017238084418686,0.0,1.741,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,4.8534321333811244e-05,6e-06,1.2e-05,2.0966782318218745e-06,0.04319990831645217,1.61011,4.59961,0,1,3.5e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.045012,0.421154,0.0,0.0,,,,,,,False
KRE,LONG,0.2888696434465052,2.888696434465052,5.8,4.3643,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.9,NEGATIVE,trend_continuation,-47047097.44,,80.0,65.0,6.11,13.78,584872.0,1231147.0,2.105,590932.0,350220.0,874867.0,7.3,0.233,2.25,0.94,0.63,1.4,0.26,0.32,False,sustained_trend,5.0,False,1,1.0,99.0,0.0,0.0,0.022006958294894664,0.0,12.006098,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.375271,0.0,0.0,0.0,1.0,0.2888696434465052,0.2888696434465052,n/a,2026-07-22,2026-07-22,False
CDNS,LONG,0.28814932659761383,2.8814932659761383,3.71,3.4937,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.7,NEUTRAL,bounce_and_fail,,,400.0,320.0,16.26,6.99,41907.0,56114.0,1.339,45357.0,26079.0,26585.0,99.0,0.585,0.0,0.49,1.0,1.0,0.98,0.25,False,default,2.5,False,1,1.0,99.0,5e-06,0.0,0.41165718043071164,0.0,67.518519,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.007637,0.0,0.0,0.0,1.0,0.28814932659761383,0.28814932659761383,n/a,2026-07-22,2026-07-22,False
SMCI,LONG,0.2847720803096433,2.8477208030964327,0.0,1.7086,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,0.9107263577243181,5.6e-05,6.3e-05,2.441958307730781e-21,1.3406652212376044e-21,5.488912,3.847449,0,2,0.0,0.467507,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.382423,0.247082,0.0,0.0,,,,,,,False
ARM,LONG,0.2835436206134616,2.835436206134616,4.42,3.6437,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.5,NEGATIVE,bounce_and_fail,-3324129.45,,300.0,200.0,4.87,30.09,344600.0,390410.0,1.133,213049.0,156105.0,365856.0,97.5,1.103,0.0,0.73,1.0,1.0,1.69,0.0,False,default,2.5,False,1,1.0,99.0,2e-06,0.0,31796.752791298983,0.0,2.666667,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.000111,0.0,0.0,0.0,1.0,0.2835436206134616,0.2835436206134616,n/a,2026-07-22,2026-07-22,False
FCX,LONG,0.28184154643348514,2.8184154643348514,5.6,3.9092,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,4.1,POSITIVE,support_ema_confluence,7012726.28,64.75,70.0,50.0,8.13,22.76,496637.0,534720.0,1.077,249559.0,161171.0,620627.0,71.3,0.546,0.0,0.63,1.0,1.6,1.99,0.37,False,consolidation_break,3.0,False,1,1.0,99.0,4e-06,0.0,5.5212293500049106e-11,0.0,10.645848,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.008985,0.0,0.0,0.0,1.0,0.28184154643348514,0.28184154643348514,n/a,2026-07-22,2026-07-22,False
VRT,LONG,0.28028609531244,2.8028609531243998,0.0,1.6817,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,8.634387184441658e-05,3.6e-05,3.9e-05,0.07878533350217234,1368.690072946972,1.898854,217.944444,0,0,0.036708,0.001044,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.094179,0.279527,0.0,0.0,,,,,,,False
TXN,LONG,0.27896611904790825,2.7896611904790825,4.54,3.7968,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.2,NEUTRAL,retest_and_confirm,,,400.0,220.0,35.62,25.41,136363.0,97056.0,0.712,82449.0,63933.0,87037.0,95.5,0.678,0.0,0.94,0.32,1.4,1.71,0.17,False,default,2.5,False,2,1.0,99.0,7e-06,0.0,37441.96902953107,0.0,4.184313,,0,0,0.049866,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.121692,0.0,0.0,0.0,1.0,0.27896611904790825,0.27896611904790825,n/a,2026-07-22,2026-07-22,False
ORCL,LONG,0.2766029358058769,2.766029358058769,2.29,3.47,price_validation_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",7.0,NEGATIVE,unknown,-27353297.72,,200.0,120.0,59.28,4.43,1559091.0,1269708.0,0.814,841544.0,546353.0,1440902.0,69.6,0.658,0.0,0.21,1.0,0.0,0.94,0.14,False,default,2.5,False,1,1.0,99.0,1e-06,0.0,316366.53360786295,0.0,24.942308,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.198002,0.0,0.0,0.0,1.0,0.2766029358058769,0.2766029358058769,n/a,2026-07-22,2026-07-22,False
CBRS,LONG,0.2765982964722842,2.7659829647228418,0.0,1.6596,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,2.7e-05,5.6e-05,0.0001829571585198513,2.3332077062760564e-22,3.367893,1.439516,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,2e-06,0.394738,0.0,0.0,,,,,,,False
SNOW,LONG,0.2699161442720833,2.6991614427208335,5.41,4.4126,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,7.2,NEGATIVE,ema_pullback,-3732615.72,,300.0,160.0,12.53,39.98,263652.0,234746.0,0.89,107732.0,60849.0,329817.0,69.4,0.628,2.24,0.81,0.37,1.2,0.71,0.08,False,default,2.5,False,1,1.0,99.0,5e-06,0.0,2119.6858457411513,0.0,1.296703,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.311117,0.0,0.0,0.0,1.0,0.2699161442720833,0.2699161442720833,n/a,2026-07-22,2026-07-22,False
IWM,LONG,0.2677355478687164,2.677355478687164,0.0,1.6064,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,1.1414472227182646,7e-06,6e-06,466224.4544797312,408450.2946789386,1.529298,1.125894,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,2e-06,0.455407,0.466784,0.0,0.0,,,,,,,False
SNDK,LONG,0.267242664257268,2.67242664257268,5.1,4.0262,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.8,NEGATIVE,bounce_and_fail,-1875472.82,1590.5,2000.0,900.0,25.77,43.4,374076.0,527627.0,1.41,374629.0,91249.0,435825.0,98.4,1.443,0.0,0.79,1.0,1.0,1.89,0.42,False,default,2.5,False,3,1.0,73.59245393417797,1.6e-05,2e-06,96474.14870972383,2621.8489410887573,1.598859,15.0,0,1,0.008156,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.358605,0.117075,0.0,0.0,1.0,0.267242664257268,0.267242664257268,n/a,2026-07-22,2026-07-22,False
AVGO,LONG,0.26512832542348624,2.6512832542348623,5.21,4.0486,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.8,NEGATIVE,retest_and_confirm,-302110.54,391.5,400.0,300.0,2.2,23.35,956656.0,992604.0,1.038,478771.0,436049.0,1034440.0,65.0,0.519,0.0,0.85,1.0,1.4,1.93,0.03,False,default,2.5,False,1,1.0,99.0,0.0,0.0,57294.011070250126,0.0,8.268293,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.511604,0.0,0.0,0.0,1.0,0.26512832542348624,0.26512832542348624,n/a,2026-07-22,2026-07-22,False
EXP,LONG,0.25925301228537023,2.5925301228537023,3.94,3.5983,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",5.6,NEUTRAL,support_ema_confluence,,,240.0,130.0,16.81,36.73,6120.0,325.0,0.053,1737.0,159.0,4549.0,95.8,0.434,0.0,0.72,1.0,1.6,0.62,0.0,False,default,2.5,False,1,1.0,99.0,0.000109,0.0,9.560517702147635e-36,0.0,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.353898,0.0,0.0,0.0,1.0,0.25925301228537023,0.25925301228537023,n/a,2026-07-22,2026-07-22,False
PANW,LONG,0.259075131890388,2.59075131890388,0.0,1.5545,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,0.0002162053575527603,1e-06,7e-06,0.00013416693271137438,0.20685107626381524,2.934211,2.507447,0,0,0.0,0.195949,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.534091,0.431937,0.0,0.0,,,,,,,False
GEV,LONG,0.25725969382300734,2.5725969382300735,3.68,3.3303,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",4.7,NEUTRAL,ema_pullback,,,1200.0,800.0,19.45,20.37,88683.0,119071.0,1.343,67307.0,43788.0,96659.0,89.6,0.607,0.0,0.64,0.56,1.2,0.28,1.0,False,default,2.5,False,1,1.0,99.0,6e-06,0.0,1317822.8637977885,0.0,3.179487,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.588217,0.0,0.0,0.0,1.0,0.25725969382300734,0.25725969382300734,n/a,2026-07-22,2026-07-22,False
CVNA,LONG,0.2554086225592518,2.554086225592518,0.0,1.5325,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.02064377151281557,6e-06,1.2e-05,1.626188011350887e-14,7.877378464208229e-13,2.479358,4.07165,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.187824,0.003522,0.0,0.0,,,,,,,False
SPCX,LONG,0.25362288586394577,2.5362288586394577,3.17,3.3791,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.8,NEGATIVE,bounce_and_fail,-82785518.62,,330.0,100.0,165.23,19.63,1648206.0,1661585.0,1.008,1648686.0,765572.0,895533.0,98.4,0.97,0.0,0.44,1.0,1.0,0.52,0.21,False,default,2.5,False,1,1.0,99.0,1e-06,0.0,1697066.2532991082,0.0,2.916914,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.597182,0.0,0.0,0.0,1.0,0.25362288586394577,0.25362288586394577,n/a,2026-07-22,2026-07-22,False
GOOG,LONG,0.25325196488917534,2.5325196488917534,2.22,3.1923,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.3,NEGATIVE,unknown,-35347906.42,346.86,400.0,330.0,15.35,4.83,879291.0,707561.0,0.805,402260.0,361826.0,822766.0,93.4,0.389,0.0,0.71,1.0,0.0,0.34,0.17,False,default,2.5,False,1,1.0,99.0,0.0,0.0,303604.0758227581,0.0,14.857143,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.460136,0.0,0.0,0.0,1.0,0.25325196488917534,0.25325196488917534,n/a,2026-07-22,2026-07-22,False
UNH,LONG,0.2524470457785904,2.524470457785904,6.18,4.3562,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.2,NEGATIVE,trend_continuation,-3554761.11,,500.0,200.0,15.08,53.97,514016.0,422197.0,0.821,191290.0,135053.0,609870.0,6.9,0.276,2.47,0.8,0.69,1.4,0.77,0.05,False,sustained_trend,5.0,False,1,1.0,99.0,5e-06,0.0,190433.18639125745,0.0,12.965517,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.722956,0.0,0.0,0.0,1.0,0.2524470457785904,0.2524470457785904,n/a,2026-07-22,2026-07-22,False
SOFI,LONG,0.24984949915286025,2.4984949915286023,4.89,3.5962,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,4.4,POSITIVE,support_ema_confluence,17733676.01,17.28,20.0,15.0,15.64,13.27,2747556.0,1267054.0,0.461,1085155.0,729852.0,2199603.0,76.9,0.675,0.0,0.83,0.99,1.6,1.13,0.34,False,default,2.5,False,3,1.0,3.3908577181029138e-12,6.9e-05,2.5e-05,3.339867086092131e-63,4.9248116018868075e-52,1.606178,17.751711,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.524882,0.297655,0.0,0.0,1.0,0.24984949915286025,0.24984949915286025,n/a,2026-07-22,2026-07-22,False
