ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi
DOCN,LONG,0.5575155190012593,5.575155190012593,6.54,5.3896,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.2,NEUTRAL,trend_continuation,,,175.0,67.5,0.76,61.14,88628.0,48652.0,0.549,46115.0,19572.0,71593.0,89.2,0.979,2.63,0.62,0.0,1.4,1.61,0.28,False,sustained_trend,5.0,False,1,1.0,99.0,0.000207,0.0,2263792.421609963,0.0,24.617021,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6.1e-05,0.0,0.48493,0.0,0.0,0.0,1.0,0.5575155190012593,0.5575155190012593,n/a,2026-06-03,2026-06-03,False,,,,,
HIMX,LONG,0.5552862247661708,5.552862247661708,6.41,5.7994,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.5,NEUTRAL,trend_continuation,,,30.0,7.0,24.02,71.06,139730.0,35899.0,0.257,68908.0,7437.0,99284.0,97.6,1.095,2.72,0.48,0.0,1.4,1.66,0.14,False,sustained_trend,5.0,False,1,0.7,99.0,9.2e-05,0.0,469293.25865419133,0.0,1.466411,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.6e-05,0.0,0.45546,0.0,0.0,0.0,1.0,0.5552862247661708,0.5552862247661708,n/a,2026-06-03,2026-06-03,False,,,,,
BTDR,LONG,0.5295078372701512,5.295078372701512,7.85,6.0025,poor_rr (1.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.0,POSITIVE,trend_continuation,7659100.76,19.66,25.0,7.5,26.84,61.95,688008.0,230061.0,0.334,292422.0,386812.0,238835.0,98.9,1.283,2.82,0.43,1.0,1.4,1.66,0.54,False,sustained_trend,5.0,False,1,1.0,99.0,0.000228,0.0,523343.73396286514,0.0,3.442784,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4.3e-05,0.0,0.363555,0.0,0.0,0.0,1.0,0.5295078372701512,0.5295078372701512,n/a,2026-06-03,2026-06-03,False,19.71,17.34,23.73,1.7,
KEEL,LONG,0.5072671896699054,5.072671896699053,6.65,5.3713,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,4.2,POSITIVE,trend_continuation,1775310.08,,7.0,3.0,13.82,51.22,783015.0,194740.0,0.249,276351.0,124804.0,576600.0,92.8,1.258,2.85,0.46,0.06,1.4,1.5,0.38,False,sustained_trend,5.0,False,1,1.0,99.0,0.000193,0.0,356635.0896074955,0.0,1.33872,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,5.7e-05,0.0,0.588258,0.0,0.0,0.0,1.0,0.5072671896699054,0.5072671896699054,n/a,2026-06-03,2026-06-03,False,,,,,
SIMO,LONG,0.4877069063522693,4.877069063522693,7.66,5.8365,poor_rr (0.9:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.5,NEUTRAL,trend_continuation,,,340.0,210.0,10.9,31.5,22234.0,10399.0,0.468,17510.0,1543.0,13580.0,98.8,0.978,2.67,0.54,1.0,1.4,1.68,0.37,False,sustained_trend,5.0,False,1,0.7,99.0,0.000107,0.0,659687.8224303656,0.0,21.375,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.9e-05,0.0,0.44997,0.0,0.0,0.0,1.0,0.4877069063522693,0.4877069063522693,n/a,2026-06-03,2026-06-03,False,306.57,269.78,340.0,0.91,
FWONK,LONG,0.4808020881400903,4.808020881400903,3.16,4.632,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.4,NEUTRAL,ema_pullback,,,100.0,80.0,15.1,7.92,2846.0,9755.0,3.428,70.0,11534.0,997.0,69.2,0.345,0.0,0.55,0.71,1.2,0.45,0.26,False,default,2.5,False,1,0.7,99.0,0.000267,0.0,4.692283233019045e-11,0.0,361.363636,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.2377,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-06-03,2026-06-03,False,,,,,
TLN,LONG,0.47634216176392685,4.763421617639269,5.51,5.1347,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.5,NEUTRAL,trend_continuation,,,430.0,260.0,13.28,31.51,41610.0,30918.0,0.743,17977.0,11544.0,43007.0,78.6,0.601,1.7,0.89,0.19,1.4,1.06,0.27,False,sustained_trend,5.0,False,1,0.7,99.0,7.5e-05,0.0,804578.6752215228,0.0,7.380952,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.9e-05,0.0,0.422649,0.0,0.0,0.0,1.0,0.47634216176392685,0.47634216176392685,n/a,2026-06-03,2026-06-03,False,,,,,
BLK,LONG,0.45938615641298775,4.5938615641298775,1.74,3.9189,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.5,NEUTRAL,unknown,,,1200.0,390.0,21.11,60.64,15189.0,19249.0,1.267,11154.0,5684.0,17600.0,70.4,0.293,0.0,0.09,1.0,0.0,0.18,0.47,False,default,2.5,False,5,1.0,99.0,1e-05,4e-06,128532.17928080577,0.0004778701731549763,6.990977,0,0,0.446673,0.317976,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.465578,0.521686,0.0,0.0,1.0,0.45938615641298775,0.45938615641298775,n/a,2026-06-03,2026-06-03,False,,,,,20.5625
NXT,LONG,0.4273187001196729,4.273187001196729,4.35,4.3416,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern",4.5,NEUTRAL,unknown,,,150.0,40.0,2.41,72.69,22083.0,30181.0,1.367,14180.0,19024.0,19060.0,88.3,0.814,2.16,0.61,0.39,0.0,0.94,0.25,False,default,2.5,False,1,1.0,99.0,2.4e-05,0.0,327935.7876687808,0.0,1.492228,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,5e-06,0.0,0.380619,0.0,0.0,0.0,1.0,0.4273187001196729,0.4273187001196729,n/a,2026-06-03,2026-06-03,False,,,,,
OKTA,LONG,0.4177458433929845,4.177458433929845,7.4,5.1687,poor_rr (0.4:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.3,NEUTRAL,trend_continuation,,,130.0,50.0,4.29,59.89,112694.0,121245.0,1.076,84729.0,25847.0,123363.0,65.7,0.613,2.81,0.35,1.0,1.4,1.32,0.51,False,sustained_trend,5.0,False,1,0.7,99.0,4e-05,0.0,549407.3580818119,0.0,5.835714,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.250651,0.0,0.0,0.0,1.0,0.4177458433929845,0.4177458433929845,n/a,2026-06-03,2026-06-03,False,124.65,109.69,130.0,0.36,
ZETA,LONG,0.41288378539291687,4.128837853929169,6.68,5.1084,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.2,POSITIVE,trend_continuation,3551741.22,23.27,30.0,17.5,28.92,24.8,252451.0,105432.0,0.418,131136.0,49780.0,176967.0,64.8,0.773,2.54,0.56,0.55,1.4,1.2,0.42,False,sustained_trend,5.0,False,1,1.0,99.0,0.000243,0.0,5.122329159945755e-13,0.0,76.067708,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.287385,0.0,0.0,0.0,1.0,0.41288378539291687,0.41288378539291687,n/a,2026-06-03,2026-06-03,False,,,,,
JCI,LONG,0.4016617648744786,4.016617648744786,7.04,5.0603,poor_rr (0.2:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",none,4.7,NEUTRAL,support_ema_confluence,,,150.0,80.0,2.07,45.56,43499.0,46494.0,1.069,47138.0,9028.0,33827.0,61.9,0.329,1.59,0.43,1.0,1.6,1.83,0.58,False,consolidation_break,3.0,False,1,0.7,99.0,8e-06,0.0,5.9957672799004736e-05,0.0,1.130117,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.479221,0.0,0.0,0.0,1.0,0.4016617648744786,0.4016617648744786,n/a,2026-06-03,2026-06-03,False,146.96,132.52,150.0,0.21,
TSM,LONG,0.3889484361787302,3.889484361787302,5.82,4.3907,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.5,POSITIVE,trend_continuation,89226356.73,437.11,500.0,400.0,14.5,8.4,784188.0,1022112.0,1.303,619471.0,273884.0,912945.0,90.0,0.462,2.21,0.7,0.13,1.4,1.24,0.13,False,sustained_trend,5.0,False,4,1.0,99.0,4e-06,0.0,2.35527825311085e-21,0.0,69.036017,3,0,0.676903,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.457346,0.0,0.0,0.0,1.0,0.3889484361787302,0.3889484361787302,n/a,2026-06-03,2026-06-03,False,,,,,
CIFR,LONG,0.38512540034511034,3.8512540034511034,6.94,5.2276,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.1,POSITIVE,trend_continuation,9102350.0,26.2,30.0,12.0,14.33,54.27,913971.0,448782.0,0.491,393274.0,138899.0,830580.0,51.1,1.094,2.06,0.63,1.0,1.4,1.25,0.61,False,sustained_trend,5.0,False,4,1.0,99.0,0.00036,0.0,0.015140883831644825,0.0,7.92776,0,0,0.474383,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.39115,0.0,0.0,0.0,1.0,0.38512540034511034,0.38512540034511034,n/a,2026-06-03,2026-06-03,False,,,,,
STX,LONG,0.37989148548622437,3.7989148548622436,6.34,4.7015,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.5,NEUTRAL,trend_continuation,,,1050.0,200.0,11.62,78.74,91937.0,117696.0,1.28,84883.0,17947.0,106803.0,99.8,0.867,2.81,0.45,0.0,1.4,1.48,0.19,False,sustained_trend,5.0,False,6,1.0,99.0,2.8e-05,0.0,39040.92931669453,0.0,161.833514,2,0,0.046463,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.505883,0.0,0.0,0.0,1.0,0.37989148548622437,0.37989148548622437,n/a,2026-06-03,2026-06-03,False,,,,,
ZS,LONG,0.3702085267546074,3.702085267546074,3.94,4.333,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_support, room_to_target",trend_aligned,6.5,NEGATIVE,pullback_to_support,-5910784.92,,200.0,120.0,48.84,10.69,172842.0,122808.0,0.711,127053.0,52513.0,116084.0,77.8,0.672,0.0,0.49,1.0,1.4,0.68,0.38,False,default,2.5,False,2,1.0,99.0,6.9e-05,0.0,0.019641191815496145,0.0,2.606268,1,0,0.44214,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.425095,0.0,0.0,0.0,1.0,0.3702085267546074,0.3702085267546074,n/a,2026-06-03,2026-06-03,False,,,,,
LITE,LONG,0.35890615923844815,3.5890615923844815,5.52,4.7505,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.5,NEUTRAL,ema_pullback,,,1000.0,800.0,6.61,14.71,96849.0,130960.0,1.352,115070.0,29568.0,83171.0,51.4,0.958,1.56,0.93,0.49,1.2,1.08,0.27,False,default,2.5,False,5,1.0,0.021313876267557673,8.1e-05,1.8e-05,3269.9377958550413,613673.0371907594,503.875,0,0,0.688745,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.65846,0.002215,0.0,0.0,1.0,0.35890615923844815,0.35890615923844815,n/a,2026-06-03,2026-06-03,False,,,,,4.974359
OKLO,LONG,0.3577396474856411,3.577396474856411,4.12,4.4847,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",7.3,NEGATIVE,trend_continuation,-318028.3,65.2,200.0,50.0,206.7,23.32,430453.0,278226.0,0.646,266639.0,109048.0,332992.0,69.7,1.057,0.0,0.88,1.0,1.4,0.24,0.6,False,default,2.5,False,5,1.0,99.0,0.000447,0.000156,714.2161511022192,0.00017232052014653552,2.583448,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.165222,0.036306,0.0,0.0,1.0,0.3577396474856411,0.3577396474856411,n/a,2026-06-03,2026-06-03,False,,,,,2.840027
MCHP,LONG,0.3516400678033082,3.516400678033082,6.88,4.7222,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.5,POSITIVE,trend_continuation,6588179.74,96.53,120.0,62.5,24.29,35.27,261952.0,179057.0,0.684,96544.0,38228.0,306237.0,82.8,0.549,2.3,0.88,0.66,1.4,1.39,0.24,False,sustained_trend,5.0,False,3,0.7,99.0,2.2e-05,8e-06,15564.522866793952,3.086607285630051e-29,6.571245,0,0,0.411478,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.333828,0.423783,0.0,0.0,1.0,0.3516400678033082,0.3516400678033082,n/a,2026-06-03,2026-06-03,False,,,,,5.685279
