ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,entry_price,stop_price,target_1,target_2,rr_ratio,time_stop_days,source
CMG,SHORT,0.8362353797503885,9.660270506547164,8.0,8.9962,33.37,37.37,25.36,21.36,2.0,5,fresh
QQQ,SHORT,0.6333769520732364,6.745321030450057,8.0,7.2472,582.06,619.41,507.35,470.0,2.0,5,fresh
IWM,SHORT,0.6194752520013901,6.545562243963852,8.0,7.1273,242.22,268.75,189.15,162.62,2.0,5,fresh
HOOD,SHORT,0.6142478603675713,6.47044787637837,8.0,7.0823,70.89,79.4,53.88,45.37,2.0,5,fresh
ORCL,SHORT,0.553153464444049,5.592559393119667,9.0,6.9555,149.68,167.64,113.76,95.8,2.0,5,fresh
LEU,SHORT,0.5437850965828609,5.4579417718477705,9.0,6.8748,186.76,209.17,141.94,119.53,2.0,5,fresh
AMAT,LONG,0.5695576943956888,5.2455126851252345,8.0,6.3473,357.06,314.21,442.75,485.6,2.0,5,fresh
