ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,entry_price,stop_price,target_1,rr_ratio
CLF,LONG,0.3442493291309178,3.4424932913091784,6.88,5.0052,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,6.1,POSITIVE,ema_pullback,2114626.84,,15.0,8.0,27.44,32.03,451708.0,241149.0,0.534,228981.0,64816.0,399060.0,36.0,0.646,1,1.0,99.0,0.000118,0.0,1.1085900505915605e-65,0.0,3.225101,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.239306,0.0,0.0,0.0,False,1.67,0.91,1.0,1.2,1.37,0.74,False,default,2.5,False,1.0,0.3442493291309178,0.3442493291309178,n/a,2026-08-24,2026-08-24,,,,
FN,LONG,0.3357207794092292,3.3572077940922918,3.11,4.2316,price_validation_failed,"confirmation_volume, hammer_at_support, not_extended, room_to_target","momentum_aligned, trend_aligned",8.1,NEGATIVE,unknown,-1777674.53,423.42,450.0,400.0,6.28,5.53,10739.0,9843.0,0.917,5500.0,7235.0,7847.0,16.5,0.636,3,1.0,99.0,3.3e-05,1.7e-05,1.8902388629934545e-18,2.0149842465595613e-37,1.549911,84.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.534261,0.541302,0.0,0.0,False,0.0,0.29,1.0,1.2,0.18,0.44,False,default,2.5,False,1.0,0.3357207794092292,0.3357207794092292,n/a,2026-08-24,2026-08-24,,,,
LLY,LONG,0.3304224016780156,3.3042240167801564,5.47,3.8331,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,2.7,POSITIVE,trend_continuation,13258718.91,1240.74,1300.0,800.0,4.82,35.5,151066.0,192755.0,1.276,119670.0,57868.0,166283.0,12.9,0.322,7,1.0,99.0,4e-06,2e-06,30.578632668935438,2.3057160607303858e-18,3.967312,14.190476,1,0,0.002936,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.455357,0.448461,0.0,0.0,False,1.93,0.86,0.31,1.4,0.94,0.04,False,sustained_trend,5.0,False,1.0,0.3304224016780156,0.3304224016780156,n/a,2026-08-24,2026-08-24,,,,
PDD,LONG,0.3279468553710128,3.279468553710128,4.26,4.3777,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",7.3,NEGATIVE,ema_pullback,-10877220.9,,100.0,80.0,15.09,7.92,596469.0,436814.0,0.732,295108.0,112829.0,625346.0,19.7,0.348,1,1.0,99.0,2.5e-05,0.0,9.268440411475462e-16,0.0,1.503456,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.365121,0.0,0.0,0.0,False,0.0,0.85,1.0,1.2,0.21,1.0,False,default,2.5,False,1.0,0.3279468553710128,0.3279468553710128,n/a,2026-08-24,2026-08-24,,,,
SLS,LONG,0.3129164881814547,3.129164881814547,6.84,4.5766,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.8,POSITIVE,trend_continuation,1133790.15,,30.0,5.0,111.79,64.7,654698.0,307981.0,0.47,188113.0,219833.0,554733.0,77.9,1.716,1,1.0,99.0,0.000528,0.0,409.69688142457085,0.0,11.36456,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.013829,0.0,0.0,0.0,False,2.28,0.76,0.36,1.4,1.04,1.0,False,sustained_trend,5.0,False,1.0,0.3129164881814547,0.3129164881814547,n/a,2026-08-24,2026-08-24,,,,
GDX,LONG,0.31283596399185565,3.1283596399185565,7.43,4.5132,poor_rr (0.6:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.6,POSITIVE,trend_continuation,84698847.75,,110.0,70.0,7.07,31.86,959965.0,1499138.0,1.562,847215.0,282499.0,1329389.0,79.7,0.511,1,1.0,99.0,0.0,0.0,8.859504521276968,0.0,9.018692,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.502717,0.0,0.0,0.0,False,2.55,0.25,1.0,1.4,1.76,0.48,False,sustained_trend,5.0,False,1.0,0.31283596399185565,0.31283596399185565,n/a,2026-08-24,2026-08-24,102.74,90.41,110.0,0.59
DELL,LONG,0.3096892167932124,3.0968921679321237,4.32,3.3444,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, trend_aligned","momentum_aligned, room_to_target",2.5,POSITIVE,ema_pullback,14803083.74,,450.0,100.0,3.75,76.94,290180.0,354110.0,1.22,234964.0,49515.0,359811.0,76.4,0.792,2,1.0,99.0,1.5e-05,0.0,0.002502040715878747,0.0,19.621951,,2,0,6e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.427851,0.0,0.0,0.0,False,1.52,0.83,0.12,1.2,0.3,0.35,False,default,2.5,False,1.0,0.3096892167932124,0.3096892167932124,n/a,2026-08-24,2026-08-24,,,,
ON,LONG,0.30525244206184604,3.0525244206184605,1.46,3.6443,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",8.4,NEGATIVE,unknown,-3024594.19,,145.0,50.0,102.95,30.02,157930.0,124328.0,0.787,100772.0,33482.0,148004.0,35.8,0.543,1,1.0,99.0,4.2e-05,0.0,5.807761146617731e-20,0.0,3.32967,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.133077,0.0,0.0,0.0,False,0.0,0.16,1.0,0.0,0.1,0.19,False,default,2.5,False,1.0,0.30525244206184604,0.30525244206184604,n/a,2026-08-24,2026-08-24,,,,
ETSY,LONG,0.3046806730245828,3.046806730245828,6.21,4.2264,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.2,POSITIVE,retest_and_confirm,5612236.27,84.47,90.0,35.0,6.5,58.58,89069.0,58974.0,0.662,65464.0,9100.0,73479.0,3.3,0.423,1,1.0,99.0,4.7e-05,0.0,3.4925931458709867e-43,0.0,13.513966,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.114661,0.0,0.0,0.0,False,1.67,0.81,0.22,1.4,1.85,0.26,False,sustained_trend,5.0,False,1.0,0.3046806730245828,0.3046806730245828,n/a,2026-08-24,2026-08-24,,,,
RGTI,LONG,0.29859009407895015,2.9859009407895014,4.6,4.053,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,5.9,NEGATIVE,trend_continuation,-10641.02,16.82,20.0,3.0,18.94,82.16,342347.0,280524.0,0.819,183624.0,114721.0,324526.0,3.1,0.793,1,1.0,99.0,0.000241,0.0,9.914816118285682e-25,0.0,2.429676,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.590349,0.0,0.0,0.0,False,0.0,0.89,1.0,1.4,0.77,0.53,False,default,2.5,False,1.0,0.29859009407895015,0.29859009407895015,n/a,2026-08-24,2026-08-24,,,,
WULF,LONG,0.2939046650092658,2.939046650092658,4.39,3.6465,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_support, room_to_target",trend_aligned,4.3,POSITIVE,pullback_to_support,3993334.53,15.97,25.0,9.0,56.45,43.68,1650370.0,784825.0,0.476,632322.0,585344.0,1217529.0,9.1,0.871,2,1.0,99.0,0.00019,0.0,4.808037308653528,0.0,1.837975,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,1.9e-05,0.0,0.0,0.0,False,0.0,0.7,1.0,1.4,0.87,0.42,False,default,2.5,False,1.0,0.2939046650092658,0.2939046650092658,n/a,2026-08-24,2026-08-24,,,,
OKTA,LONG,0.2927848009789665,2.9278480097896646,2.75,3.4889,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.0,NEGATIVE,ema_pullback,-1059865.1,130.14,160.0,50.0,22.89,61.6,75508.0,98809.0,1.309,70445.0,9706.0,94166.0,82.1,0.722,1,1.0,99.0,2.3e-05,0.0,0.00279499912993952,0.0,1.663158,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.172131,0.0,0.0,0.0,False,0.0,0.34,1.0,1.2,0.06,0.15,False,default,2.5,False,1.0,0.2927848009789665,0.2927848009789665,n/a,2026-08-24,2026-08-24,,,,
HUM,LONG,0.29148333030764734,2.9148333030764735,6.02,4.4434,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.9,NEGATIVE,ema_pullback,-336865.62,384.56,400.0,220.0,4.02,42.79,64804.0,50917.0,0.786,24865.0,20828.0,70028.0,70.5,0.55,1,1.0,99.0,6e-06,0.0,238184.320481746,0.0,1.626087,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.420982,0.0,0.0,0.0,False,1.59,0.9,1.0,1.2,1.24,0.09,False,default,2.5,False,1.0,0.29148333030764734,0.29148333030764734,n/a,2026-08-24,2026-08-24,,,,
WDC,LONG,0.2904184226700498,2.9041842267004983,3.64,3.7841,price_validation_failed,"confirmation_volume, not_extended, pullback_to_support, room_to_target","momentum_aligned, trend_aligned",6.2,NEGATIVE,pullback_to_support,-9322924.27,,700.0,90.0,61.85,79.19,158031.0,250290.0,1.584,132272.0,49932.0,226117.0,7.6,0.702,4,0.7,99.0,2.7e-05,0.0,716982.5291622268,0.0,3.944494,,1,0,2e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.2e-05,0.0,0.717478,0.0,0.0,0.0,False,0.0,0.51,1.0,1.4,0.26,0.47,False,default,2.5,False,1.0,0.2904184226700498,0.2904184226700498,n/a,2026-08-24,2026-08-24,,,,
IBIT,LONG,0.28784622313247854,2.8784622313247854,0.0,1.7271,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,0.9362804430851945,2.7e-05,2.8e-05,366.77279571757117,391.7339066797079,6.064815,2.770983,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.395924,0.327884,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
SNOW,LONG,0.2870171556791382,2.870171556791382,5.95,4.1801,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.8,POSITIVE,ema_pullback,3260026.96,325.71,360.0,160.0,10.47,50.9,260268.0,239991.0,0.922,104691.0,39547.0,356021.0,67.0,0.704,2,1.0,99.0,1e-05,0.0,9.310964764092388e-16,0.0,21.907895,,0,0,2.5e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.497866,0.0,0.0,0.0,False,2.32,0.69,0.3,1.2,1.18,0.26,False,default,2.5,False,1.0,0.2870171556791382,0.2870171556791382,n/a,2026-08-24,2026-08-24,,,,
AMAT,LONG,0.2836787697943306,2.836787697943306,2.45,3.4734,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.6,NEGATIVE,unknown,-4727527.11,481.59,500.0,400.0,3.88,16.9,205820.0,299534.0,1.455,145788.0,82695.0,276871.0,38.5,0.556,2,1.0,99.0,5e-06,2e-06,1.655915380685791e-06,8.97621929838507e-19,2.635701,1.440613,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.399929,0.338309,0.0,0.0,False,0.0,0.54,1.0,0.0,0.36,0.56,False,default,2.5,False,1.0,0.2836787697943306,0.2836787697943306,n/a,2026-08-24,2026-08-24,,,,
RIOT,LONG,0.2811715952390955,2.811715952390955,4.83,3.6749,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,4.1,POSITIVE,retest_and_confirm,4801400.68,20.75,30.0,11.0,44.55,47.0,507761.0,379958.0,0.748,392448.0,153497.0,341774.0,76.7,0.926,1,1.0,99.0,0.000114,0.0,0.7034949172904714,0.0,3900.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.000126,0.0,0.0,0.0,False,0.0,0.94,0.76,1.4,1.33,0.4,False,default,2.5,False,1.0,0.2811715952390955,0.2811715952390955,n/a,2026-08-24,2026-08-24,,,,
GE,LONG,0.27550306892576426,2.7550306892576426,0.0,1.653,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,5,1.0,4.7016900451081255e-18,2e-06,7e-06,6.92269314264812e-36,3.68095997196308e-19,10.703704,2.395087,0,0,0.0,0.377897,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.485422,0.46878,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
RKLB,LONG,0.274909380358389,2.7490938035838903,2.05,2.6895,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",3.5,POSITIVE,unknown,2739715.05,69.53,90.0,60.0,29.44,13.71,560497.0,444857.0,0.794,205887.0,111765.0,687702.0,0.9,0.73,3,1.0,0.6788479122444843,3.4e-05,1.6e-05,2.6227270309402574e-18,7.72699446704844e-18,1.919527,1.025868,1,0,0.015528,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.006469,0.161584,0.0,0.0,False,0.0,0.56,1.0,0.0,0.1,0.39,False,default,2.5,False,1.0,0.274909380358389,0.274909380358389,n/a,2026-08-24,2026-08-24,,,,
PYPL,LONG,0.27422934566091833,2.7422934566091834,6.33,4.1101,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.2,POSITIVE,trend_continuation,39097835.68,61.97,70.0,50.0,12.95,19.32,1296295.0,473830.0,0.366,314587.0,130904.0,1324634.0,7.6,0.288,1,1.0,99.0,1.6e-05,0.0,7.728916473854711e-25,0.0,2.655272,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.263877,0.0,0.0,0.0,False,2.7,0.64,0.0,1.4,1.45,0.14,False,sustained_trend,5.0,False,1.0,0.27422934566091833,0.27422934566091833,n/a,2026-08-24,2026-08-24,,,,
XLE,LONG,0.27226804735538845,2.7226804735538845,0.0,1.6336,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,0.6258419092225255,6e-06,1.8e-05,1.1434620901464375e-09,9.135390849479418e-10,3.122525,16.196926,0,0,0.0,0.039759,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.431201,0.475089,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
SMH,LONG,0.2673555150531815,2.673555150531815,0.0,1.6041,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,6,1.0,0.10772372450600952,4e-06,7.1e-05,80.20790099535459,148.91408807700495,26.31016,12.278599,0,0,0.0,0.659358,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.34783,0.320906,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
BMNR,LONG,0.2613679616666279,2.6136796166662792,7.98,4.3608,"wall_proximity (1.0%, 0.2 ATR to call wall)","confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none,3.3,POSITIVE,unknown,9578345.14,24.73,25.0,15.0,1.01,39.39,1029209.0,382901.0,0.372,334199.0,168805.0,909106.0,56.1,0.872,1,1.0,99.0,3.2e-05,0.0,0.4375498885946921,0.0,19.900862,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.525667,0.0,0.0,0.0,False,2.49,0.15,1.0,1.4,1.94,1.0,False,sustained_trend,5.0,False,1.0,0.2613679616666279,0.2613679616666279,n/a,2026-08-24,2026-08-24,,,,
AXP,LONG,0.25727481315615996,2.5727481315615996,6.12,4.5624,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.2,NEGATIVE,trend_continuation,-18423248.3,,480.0,300.0,40.81,12.0,137252.0,95285.0,0.694,64578.0,24129.0,143830.0,11.7,0.242,1,1.0,99.0,2e-06,0.0,498255.49146029254,0.0,2.781931,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.461472,0.0,0.0,0.0,False,1.57,0.98,0.46,1.4,1.39,0.32,False,sustained_trend,5.0,False,1.0,0.25727481315615996,0.25727481315615996,n/a,2026-08-24,2026-08-24,,,,
ARM,LONG,0.2538473251654942,2.538473251654942,0.0,1.5231,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,5,1.0,4.5307057787330464e-08,4e-06,8e-06,1.4462487483511843e-06,7.980261900584114,2.107822,21.399913,0,1,0.0,0.437933,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.187745,0.10008,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
UNH,LONG,0.2531122241650263,2.5311222416502632,4.65,3.6006,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.7,NEGATIVE,bounce_and_fail,-21188509.21,396.21,400.0,200.0,0.89,49.55,471271.0,397993.0,0.845,188904.0,72473.0,607887.0,17.0,0.281,2,0.7,99.0,2e-06,0.0,1.8305252349538755e-24,0.0,1.953551,,0,0,0.000302,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.247702,0.0,0.0,0.0,False,0.0,0.77,1.0,1.0,1.6,0.28,False,default,2.5,False,1.0,0.2531122241650263,0.2531122241650263,n/a,2026-08-24,2026-08-24,,,,
