ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
FROG,LONG,0.6508020881400902,6.508020881400903,6.45,6.469,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.4,NEUTRAL,trend_continuation,,,90.0,57.5,3.31,34.0,36710.0,13154.0,0.358,16246.0,16475.0,17143.0,61.1,0.679,2.87,0.46,0.0,1.4,1.5,0.23,False,sustained_trend,5.0,False,1,0.7,99.0,0.000329,0.0,3224711.9142115004,0.0,5.599338,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000256,0.0,0.80762,0.0,0.0,0.0,1.0,0.6508020881400902,0.6508020881400902,n/a,2026-06-08,2026-06-08,False,
PSKY,LONG,0.529560513366814,5.29560513366814,3.63,5.3168,price_validation_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",7.9,NEGATIVE,trend_continuation,-1333158.03,10.05,17.0,10.0,69.07,0.55,538668.0,606617.0,1.126,106946.0,108153.0,930186.0,65.0,0.567,0.0,0.62,1.0,1.4,0.43,0.18,False,default,2.5,False,1,0.7,99.0,0.002609,0.0,801662.9221125789,0.0,1.219512,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000496,0.0,0.199203,0.0,0.0,0.0,1.0,0.529560513366814,0.529560513366814,n/a,2026-06-08,2026-06-08,False,
EWY,LONG,0.5201751580475368,5.201751580475368,6.47,5.7219,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,5.9,NEGATIVE,trend_continuation,-8907836.35,,220.0,135.0,17.83,27.7,399766.0,797671.0,1.995,640388.0,293107.0,263942.0,98.8,0.837,1.83,0.85,0.97,1.4,0.58,0.84,False,default,2.5,False,2,1.0,99.0,0.000269,0.0,2766651.415351736,0.0,15.06129,0,0,0.372429,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000115,0.0,0.45645,0.0,0.0,0.0,1.0,0.5201751580475368,0.5201751580475368,n/a,2026-06-08,2026-06-08,False,
MRVL,LONG,0.49549283987647924,4.9549283987647925,5.45,5.2725,price_validation_failed,"confirmation_volume, momentum_aligned, trend_aligned","continuation_pattern, not_extended, room_to_target",5.8,NEGATIVE,unknown,-3847535.42,300.14,320.0,130.0,6.57,56.71,839028.0,947050.0,1.129,753057.0,355763.0,677258.0,99.6,1.084,2.93,0.0,0.19,0.0,1.33,1.0,True,default,2.5,True,8,1.0,10.399673642003831,5.9e-05,9e-06,673.3167851463435,194.23209083028706,31.328799,5,0,0.794394,0.355284,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.636968,0.620709,0.0,0.0,1.0,0.49549283987647924,0.49549283987647924,n/a,2026-06-08,2026-06-08,False,39.6875
LUNR,LONG,0.4457692976437174,4.457692976437174,1.87,4.0498,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.3,NEGATIVE,unknown,-453861.08,29.79,40.0,20.0,33.98,33.01,219420.0,153771.0,0.701,152811.0,48954.0,171426.0,96.4,1.321,0.0,0.62,1.0,0.0,0.21,0.05,False,default,2.5,False,1,0.7,99.0,6.4e-05,0.0,262241.80231337505,0.0,1.808126,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.6e-05,0.0,0.459572,0.0,0.0,0.0,1.0,0.4457692976437174,0.4457692976437174,n/a,2026-06-08,2026-06-08,False,
CPNG,LONG,0.4309860106985863,4.309860106985862,2.09,3.6219,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",4.2,POSITIVE,unknown,3019748.25,15.22,25.0,15.0,64.2,1.48,549177.0,167884.0,0.306,226841.0,108956.0,381264.0,90.0,0.576,0.0,0.34,1.0,0.0,0.31,0.44,False,default,2.5,False,1,1.0,99.0,5.7e-05,0.0,4.684155047961129e-09,0.0,11.44763,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.472333,0.0,0.0,0.0,1.0,0.4309860106985863,0.4309860106985863,n/a,2026-06-08,2026-06-08,False,
CRWD,LONG,0.4007803715626027,4.007803715626027,6.12,5.1799,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",6.7,NEGATIVE,ema_pullback,-4490079.27,,700.0,350.0,6.42,46.79,211102.0,207746.0,0.984,135217.0,71725.0,211906.0,72.9,0.524,2.71,0.93,1.0,1.2,0.07,0.21,False,default,2.5,False,8,1.0,0.0032845330162804354,2.8e-05,1.1e-05,0.09614358556365143,48.78602482559763,8.200254,1,1,0.468715,0.053927,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.374298,0.204108,0.0,0.0,1.0,0.4007803715626027,0.4007803715626027,n/a,2026-06-08,2026-06-08,False,2.084899
GEV,LONG,0.3951890300728018,3.951890300728018,2.14,3.7979,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.9,NEUTRAL,unknown,,,1000.0,900.0,6.28,4.35,93349.0,123083.0,1.319,82003.0,28951.0,105478.0,59.6,0.514,0.0,0.47,1.0,0.0,0.55,0.12,False,default,2.5,False,8,1.0,73.32576444778681,3.9e-05,6e-06,205.7942312450849,8.41972393175492,7.809987,1,1,0.37188,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.48716,0.116133,0.0,0.0,1.0,0.3951890300728018,0.3951890300728018,n/a,2026-06-08,2026-06-08,False,2.519703
AAPL,LONG,0.39499953938471666,3.949995393847167,6.54,4.657,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.6,POSITIVE,trend_continuation,1551311290.81,313.17,320.0,250.0,1.71,20.54,2999188.0,2132119.0,0.711,1405957.0,1077113.0,2648237.0,45.0,0.251,2.65,0.65,0.0,1.4,1.55,0.29,False,sustained_trend,5.0,False,11,1.0,3.9306252636245115e-08,1e-06,1e-06,3.01501569072021e-09,0.06392146050787183,33.360396,3,0,0.507711,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.528441,0.543557,0.0,0.0,1.0,0.39499953938471666,0.39499953938471666,n/a,2026-06-08,2026-06-08,False,60.183138
GD,LONG,0.3869542461802601,3.8695424618026006,4.0,4.6748,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",7.7,NEUTRAL,support_ema_confluence,,,360.0,320.0,5.84,5.92,16795.0,11657.0,0.694,8920.0,4416.0,15116.0,49.1,0.223,0.0,0.92,0.62,1.6,0.83,0.02,False,default,2.5,False,1,1.0,99.0,1.1e-05,0.0,793245.0610232707,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4e-06,0.0,0.493925,0.0,0.0,0.0,1.0,0.3869542461802601,0.3869542461802601,n/a,2026-06-08,2026-06-08,False,
