ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
PLNT,LONG,0.676516373854376,6.765163738543761,4.13,5.4616,price_validation_failed,"ema_pullback, momentum_aligned, not_extended","confirmation_volume, room_to_target, trend_aligned",4.2,NEUTRAL,ema_pullback,,,55.0,50.0,4.01,5.45,58236.0,10133.0,0.174,37126.0,17354.0,13889.0,95.2,0.569,0.0,0.8,0.15,1.2,1.69,0.3,False,default,2.5,False,1,1.0,99.0,0.001211,0.0,2368552.405608031,0.0,14.718954,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000414,0.0,0.721901,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-07-16,2026-07-16,False,,,,,
SRRK,LONG,0.676516373854376,6.765163738543761,5.03,6.3316,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",7.2,NEUTRAL,ema_pullback,,,75.0,30.0,44.98,42.01,5351.0,5028.0,0.94,3330.0,794.0,6255.0,48.5,0.597,1.85,0.76,0.94,1.2,0.24,0.04,False,default,2.5,False,1,1.0,99.0,0.000177,0.0,531555.3221147408,0.0,272.727273,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.7e-05,0.0,0.203258,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-07-16,2026-07-16,False,,,,,
COKE,LONG,0.5696683662498259,5.696683662498259,5.38,5.1623,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",3.5,NEUTRAL,retest_and_confirm,,,190.0,170.0,4.14,6.82,2293.0,4503.0,1.964,3850.0,2108.0,838.0,99.4,0.522,0.0,0.96,1.0,1.4,1.87,0.15,False,default,2.5,False,1,1.0,99.0,3.8e-05,0.0,166277.1800577104,0.0,30.03125,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.37493,0.0,0.0,0.0,1.0,0.5696683662498259,0.5696683662498259,n/a,2026-07-16,2026-07-16,False,,,,,
PVH,LONG,0.521516373854376,5.21516373854376,4.98,4.9216,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.1,NEUTRAL,trend_continuation,,,80.0,50.0,0.21,37.37,9200.0,36548.0,3.973,2038.0,36479.0,7231.0,35.5,0.426,0.0,0.8,1.0,1.4,1.56,0.23,False,default,2.5,False,1,1.0,99.0,0.000285,0.0,2.6294149109261823e-20,0.0,34.333333,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.459326,0.0,0.0,0.0,1.0,0.521516373854376,0.521516373854376,n/a,2026-07-16,2026-07-16,False,,,,,
ASHR,LONG,0.519147000838503,5.191470008385029,1.84,4.1277,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.9,NEGATIVE,unknown,-6409337.08,,36.0,32.0,4.2,7.38,322165.0,335200.0,1.04,190353.0,18019.0,448993.0,94.4,0.24,0.0,0.45,1.0,0.0,0.12,0.28,False,default,2.5,False,3,0.7,2.0754450547708427,0.001455,0.000795,1.438891465379403e-21,1.3865859393114854e-21,44.727941,0,0,0.419051,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.701194,0.35274,0.0,0.0,1.0,0.519147000838503,0.519147000838503,n/a,2026-07-16,2026-07-16,False,2.746432,,,,
CXW,LONG,0.5065163738543761,5.065163738543761,3.84,4.7846,price_validation_failed,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned",5.5,NEUTRAL,unknown,,,33.0,20.0,7.67,34.75,129774.0,9420.0,0.073,69999.0,47880.0,21315.0,91.8,0.544,2.62,0.73,0.44,0.0,0.05,0.0,False,default,2.5,False,3,1.0,5.64789429411677e-26,0.001031,0.000178,9.877400473725296e-32,8.744321298660162e-07,3.313478,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.903551,0.418642,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-16,2026-07-16,False,2.330373,,,,
ITT,LONG,0.5065163738543761,5.065163738543761,3.63,4.6216,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.0,NEUTRAL,retest_and_confirm,,,210.0,180.0,7.5,7.85,5984.0,8213.0,1.372,8594.0,5155.0,448.0,86.3,0.386,0.0,0.84,0.24,1.4,1.14,0.0,False,default,2.5,False,1,1.0,99.0,3.3e-05,0.0,1.3249335775288388e-62,0.0,8.426966,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.55878,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-16,2026-07-16,False,,,,,
PWR,LONG,0.4987482967031691,4.987482967031691,0.0,2.9925,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,11,1.0,99.0,4e-05,2.9e-05,46727.328833314656,8.933179612666756e-13,62.667521,0,0,0.001301,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.556559,0.492874,0.0,0.0,,,,,,,False,47.4375,,,,
AA,LONG,0.48756176150755254,4.875617615075526,1.61,4.4808,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.8,NEGATIVE,unknown,-1370820.67,46.88,65.0,45.0,38.74,3.95,154934.0,116383.0,0.751,90503.0,66086.0,114728.0,58.2,0.618,0.0,0.18,1.0,0.0,0.21,0.22,False,default,2.5,False,1,1.0,99.0,7.7e-05,0.0,702869.1509804284,0.0,6.638065,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,5e-06,0.0,0.085764,0.0,0.0,0.0,1.0,0.48756176150755254,0.48756176150755254,n/a,2026-07-16,2026-07-16,False,,,,,
SIMO,LONG,0.4530222504671845,4.530222504671845,3.43,4.2941,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",5.0,NEUTRAL,ema_pullback,,,280.0,230.0,2.77,15.58,23028.0,10266.0,0.446,7336.0,22342.0,3616.0,99.4,1.186,0.0,0.54,1.0,1.2,0.25,0.44,False,default,2.5,False,1,1.0,99.0,7.5e-05,0.0,469856.38950957404,0.0,53.3,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.9e-05,0.0,0.396106,0.0,0.0,0.0,1.0,0.4530222504671845,0.4530222504671845,n/a,2026-07-16,2026-07-16,False,,,,,
GDDY,LONG,0.44786477798566865,4.478647779856686,0.0,2.6872,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,2.5e-05,4.3e-05,1.4067793149830347e-37,1.8598836468813198e-55,16.290323,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.255297,0.658068,0.0,0.0,,,,,,,False,36.363636,,,,
SEZL,LONG,0.44521684011162166,4.452168401116216,6.4,5.0861,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.7,NEUTRAL,ema_pullback,,,200.0,75.0,10.84,58.43,33272.0,24754.0,0.744,26008.0,12701.0,19317.0,96.3,1.113,2.58,0.57,0.21,1.2,1.21,0.62,False,default,2.5,False,3,0.7,1.6288136052956315,0.000224,5.9e-05,2.3905051454817617e-23,2.935271583819908e-23,46.469512,1,0,0.167401,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.592313,0.595135,0.0,0.0,1.0,0.44521684011162166,0.44521684011162166,n/a,2026-07-16,2026-07-16,False,211.0,,,,
ROST,LONG,0.44237522625877085,4.423752262587708,5.77,4.8429,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.5,NEUTRAL,retest_and_confirm,,,240.0,210.0,3.13,9.76,14688.0,25216.0,1.717,17498.0,10781.0,11625.0,63.9,0.29,1.65,0.32,0.46,1.4,1.87,0.07,False,default,2.5,False,2,1.0,99.0,1.4e-05,0.0,9.301302797511515e-13,0.0,498.067227,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.20255,0.0,0.0,0.0,1.0,0.44237522625877085,0.44237522625877085,n/a,2026-07-16,2026-07-16,False,,,,,
QUBT,LONG,0.43830804768524234,4.383080476852424,1.56,4.3595,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",8.5,NEGATIVE,unknown,-588340.5,7.67,10.0,5.0,30.89,34.55,309744.0,227509.0,0.735,177448.0,114329.0,245476.0,49.1,0.966,0.0,0.27,1.0,0.0,0.12,0.17,False,default,2.5,False,3,1.0,99.0,0.001091,0.000364,3.0888255823941342e-49,7.411604183324822e-53,63.91704,0,0,0.353233,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.069842,0.006823,0.0,0.0,1.0,0.43830804768524234,0.43830804768524234,n/a,2026-07-16,2026-07-16,False,174.820513,,,,
INOD,LONG,0.4063251970091709,4.063251970091709,1.57,3.5226,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.1,NEUTRAL,unknown,,,120.0,50.0,96.82,17.99,33214.0,35359.0,1.065,39787.0,9152.0,19634.0,84.6,1.106,0.0,0.18,1.0,0.0,0.08,0.31,False,default,2.5,False,2,1.0,99.0,0.000414,0.0,3.343686473688624e-53,0.0,41.6,2,0,0.473029,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.607861,0.0,0.0,0.0,1.0,0.4063251970091709,0.4063251970091709,n/a,2026-07-16,2026-07-16,False,,,,,
