ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
QBTS,LONG,0.5730363644796689,5.730363644796689,0.0,3.4382,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,0.32202726016993916,6,1.0,1.2415547902673665,0.000122,0.000108,161825.03841521358,260681.26784862205,1.852255,1,0,0.670428,0.233574,0.733074,,,,
PGY,LONG,0.5659444425256124,5.659444425256124,0.0,3.3957,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.830564601247275e+27,2,1.0,99.0,8.6e-05,3e-05,63283.23405120813,4.040783600784558e-24,0.474057,1,1,0.0,0.0,1.238876,,,,
AXTI,LONG,0.5631394867625474,5.631394867625474,0.0,3.3788,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.0766816725423018,13,1.0,0.477122866736425,0.000543,0.001118,470288.34677652834,295702.6666904614,0.808265,1,1,0.22349,0.847804,0.54255,,,,
CNK,LONG,0.5506904931672938,5.506904931672938,4.71,5.6865,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",7.6,NEUTRAL,trend_continuation,,,35.0,23.0,16.05,23.74,79953.0,16931.0,0.212,20744.0,66151.0,9989.0,32.5,0.408,1.81,0.42,0.19,1.4,0.85,0.05,12556664.157032883,2,1.0,99.0,7.8e-05,0.0,273.6927153692854,0.0,75.956739,0,0,0.0,0.0,,,,,
CELH,LONG,0.53838614,5.3838614,3.71,4.6049,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.0,POSITIVE,bounce_and_fail,369596.24,35.12,60.0,30.0,70.77,14.62,329508.0,148696.0,0.451,113133.0,65401.0,299670.0,96.1,0.783,0.0,0.56,1.0,1.0,1.01,0.14,272495003.0289951,6,1.0,99.0,0.0001,1.7e-05,508.4855648110057,0.00015494276976599382,1.639769,0,1,0.0,0.001618,1.362844,,,,
STNE,LONG,0.5332148271118058,5.332148271118058,5.39,5.3431,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,5.3,NEUTRAL,trend_continuation,,,20.0,12.0,35.14,18.92,100670.0,90239.0,0.896,41792.0,0.0,149117.0,89.0,0.583,0.0,0.65,1.0,1.4,1.34,1.0,822.8072290617533,3,1.0,0.8805639288158675,6.4e-05,3.1e-05,1.424553291131747e-29,3.235547686009364e-29,19.683373,1,1,0.001987,0.0,89.119048,,,,
LITE,LONG,0.5314610100843025,5.314610100843025,5.23,5.1863,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",4.8,NEUTRAL,ema_pullback,,,1000.0,350.0,23.57,56.75,85738.0,99257.0,1.158,95987.0,33316.0,55692.0,78.0,1.056,2.11,0.84,0.65,1.2,0.11,0.32,3.6965972168232084,11,1.0,1.9059662019479933,8.4e-05,4e-05,517016.31632764864,325514.47080177936,0.420531,1,0,0.438082,0.386877,3.099382,,,,
LMND,LONG,0.5253957123669128,5.253957123669128,4.72,5.183,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.7,NEUTRAL,ema_pullback,,,75.0,50.0,17.21,21.86,77688.0,54060.0,0.696,36409.0,26803.0,68536.0,77.6,0.948,0.0,0.59,1.0,1.2,1.8,0.13,134348019181.86119,3,1.0,0.4543217939391996,0.000228,3e-05,30628.460284252276,134831.56957401513,1.510479,0,0,0.0,0.0,0.312413,,,,
PDD,LONG,0.5235301714740029,5.23530171474003,0.0,3.1412,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2235.6905099674987,28,1.0,1.4323402561956695,1.1e-05,8e-06,14267.700796087496,11493.590029731258,25.858632,1,1,0.470764,0.407344,2.433191,,,,
HPQ,LONG,0.5199040651935837,5.199040651935837,0.0,3.1194,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,9.511832847867403,10,1.0,0.18745882233469635,2.8e-05,7.1e-05,164.6698074526031,1317.6478338154325,3.763966,0,0,0.611641,0.350719,3.823282,,,,
NKE,LONG,0.5188809517019649,5.188809517019649,5.47,5.4954,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,6.3,POSITIVE,flag_breakout,19934001.62,45.43,60.0,42.5,32.07,6.45,1168257.0,778587.0,0.666,650196.0,291972.0,1004676.0,40.6,0.336,0.0,0.55,1.0,1.6,1.75,0.57,114.83957020293077,20,1.0,0.4957240825683388,3.8e-05,1e-05,7402.182262414079,34841.47577179387,1.243537,3,0,0.415712,0.182139,0.477393,,,,
AAOI,LONG,0.5183119745288884,5.183119745288884,5.59,5.2286,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.8,NEUTRAL,trend_continuation,,,150.0,20.0,8.53,85.53,128150.0,114421.0,0.893,118605.0,48501.0,75465.0,98.0,1.588,2.54,0.27,0.29,1.4,0.78,0.31,8.789848426440079,2,1.0,99.0,5.2e-05,0.0,82655.09982927373,0.0,4.931442,0,0,0.102147,0.0,,,,,
FAS,LONG,0.5140047838095239,5.140047838095239,6.9,6.08,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,7.2,NEUTRAL,retest_and_confirm,,,167.91,80.0,21.12,42.29,37356.0,18980.0,0.508,24841.0,2171.0,29324.0,52.6,0.49,1.86,0.38,1.0,1.4,1.82,0.44,76135507.70929879,7,1.0,2.612083190777377e-08,0.000149,8.2e-05,0.0003938272388253775,11307.849235503427,1.150871,1,2,0.181002,0.454939,3.711008,,,,
WIX,LONG,0.5080741413522059,5.080741413522059,0.0,3.0484,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.292323419607226e+16,11,1.0,0.3234010710177254,0.000107,0.000142,7217.035576125505,18596.71118129441,0.608114,1,1,0.0,0.427884,203.226337,,,,
MP,LONG,0.5059303936722921,5.059303936722921,0.0,3.0356,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,34.38412462605561,7,1.0,34.384320923362715,6.7e-05,0.0001,97471.05574114244,7086.8824164355465,0.574407,2,0,0.474827,0.0,0.386548,,,,
WDC,LONG,0.5011641121144957,5.011641121144957,5.25,5.2808,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.0,NEGATIVE,trend_continuation,-1203630.71,355.18,400.0,90.0,12.73,74.64,167946.0,200288.0,1.193,140213.0,60936.0,167085.0,83.6,0.841,2.14,0.07,0.02,1.4,1.38,0.24,7.044240024281302,12,1.0,0.23447166035022668,7e-06,3e-06,6155.924532332927,78763.35063015188,89.60115,0,0,0.707326,0.021565,6.398194,,,,
JAZZ,LONG,0.4984150373522684,4.9841503735226835,5.42,5.3181,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.0,NEUTRAL,trend_continuation,,,220.0,170.0,9.91,15.07,4830.0,3214.0,0.665,3237.0,2380.0,2427.0,73.6,0.39,2.3,0.08,0.0,1.4,1.59,0.06,4.621377810613317e+25,3,1.0,99.0,3.4e-05,0.0,96810.13457839488,0.0,2.920471,1,0,0.159178,0.0,,,,,
POET,LONG,0.49237385176789433,4.923738517678943,0.0,2.9542,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,4.006818353317799,3,1.0,0.24957457808686578,6e-05,0.000198,42277.39433854824,84698.91978307455,0.103746,0,1,0.0,0.344235,2.266304,,,,
CAT,LONG,0.4869529623868778,4.869529623868778,3.61,4.4778,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned","continuation_pattern, momentum_aligned",4.8,NEUTRAL,unknown,,,800.0,700.0,5.34,7.83,109071.0,119801.0,1.098,84840.0,40687.0,103345.0,82.4,0.404,1.9,0.67,0.42,0.0,0.14,0.5,661163.0790547145,19,1.0,11.623995499313022,5e-06,2e-06,20352.17203853494,3793.5641624057002,3.860533,0,1,0.418366,0.290029,0.825023,,,,
NNE,LONG,0.4843596423759187,4.8435964237591875,0.0,2.9062,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,8.264505425360563,3,1.0,0.10100956799606706,5.4e-05,9.1e-05,310.1228570844489,1535.1162431291855,4.904255,0,0,0.0,0.11339,10.663121,,,,
ARRY,LONG,0.47603253250370353,4.760325325037035,5.56,5.2082,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,5.8,NEUTRAL,flag_breakout,,,9.0,5.0,16.35,35.36,68226.0,24449.0,0.358,51215.0,0.0,41460.0,82.7,0.938,0.0,0.75,1.0,1.6,1.2,1.0,0.0,1,0.7,99.0,5.7e-05,0.0,45529.76639686975,0.0,16.207407,1,0,0.0,0.0,,,,,
C,LONG,0.47340249576808946,4.734024957680894,0.0,2.8404,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.076570660502483,9,1.0,2.5164799531332354,5e-06,2e-06,142727.63896418602,198510.11956311122,7.253575,1,0,0.606899,0.475296,0.75799,,,,
JPM,LONG,0.4696878616338542,4.696878616338542,5.47,4.7894,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.0,POSITIVE,trend_continuation,15937044.25,304.89,320.0,250.0,4.94,18.01,334697.0,388414.0,1.16,253363.0,155406.0,314342.0,49.1,0.244,1.96,0.68,1.0,1.4,0.13,0.3,159.38230390376597,14,1.0,10.15906137218593,2e-06,0.0,11929.116160761709,4305.524987693624,3.138029,1,0,0.150157,0.428877,0.549446,,,,
LYFT,LONG,0.46759631620546316,4.675963162054631,0.0,2.8056,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,4170024867.8406024,5,1.0,99.0,8.1e-05,5.9e-05,1412.3706069732295,0.00030749422099030235,1.290943,0,0,0.0,0.001652,0.241976,,,,
APP,LONG,0.4512215193646761,4.512215193646761,5.42,5.1421,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,6.3,NEGATIVE,support_ema_confluence,-3494838.37,,500.0,200.0,10.4,55.84,192768.0,137737.0,0.715,129241.0,55369.0,145895.0,93.5,0.899,0.0,0.6,1.0,1.6,1.83,0.4,4.178399662642814,8,1.0,3.0541089579213883,3e-06,1e-06,36380.63480404735,35736.08732231463,2.737736,3,2,0.458616,0.449297,0.043074,,,,
NOW,LONG,0.4444159791053224,4.444159791053224,5.02,4.9881,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned,6.3,NEGATIVE,unknown,-7963282.01,,100.0,85.0,7.11,8.95,560805.0,424520.0,0.757,341424.0,159519.0,484382.0,99.4,0.692,0.0,0.49,1.0,1.4,1.52,0.61,146.06275097685617,18,1.0,0.23443242502988365,1.8e-05,8e-06,3708.0404422145416,31634.19430347034,1.627364,0,3,0.377887,0.019237,0.800873,,,,
TTWO,LONG,0.43611199569824705,4.361119956982471,0.0,2.6167,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.4289999673035658e+17,10,1.0,8.29743682542266e-12,2.1e-05,0.000284,9.375818147276754e-07,75331.03972984383,29.388758,0,1,0.0,0.0,9.708077,,,,
APA,LONG,0.4299631430381815,4.299631430381815,0.0,2.5798,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,420916371.69274145,6,1.0,99.0,1.9e-05,4.8e-05,5931.980843431891,0.005211086120790575,2.993042,0,0,0.478479,0.001352,1.02335,,,,
MRVL,LONG,0.4276300909700606,4.276300909700606,0.0,2.5658,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.7666261814854705,19,1.0,7.817909372708852,4e-05,6e-06,252157.6867805009,55292.316601179235,0.580383,5,2,0.540798,0.309123,0.455789,,,,
TXN,LONG,0.4249373826027878,4.2493738260278775,5.3,4.7147,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.0,NEUTRAL,trend_continuation,,,230.0,200.0,8.06,6.04,105480.0,82935.0,0.786,67140.0,58013.0,63262.0,86.5,0.427,2.15,0.29,1.0,1.4,0.46,0.0,6064908.075717331,16,1.0,0.4135664635393454,6e-06,1e-06,1280.574610672253,6812.119433883765,1.239103,2,0,0.630742,0.0,0.119145,,,,
EWY,LONG,0.4212158132617826,4.212158132617826,5.45,4.8211,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.4,NEGATIVE,trend_continuation,-3206632.88,,150.0,110.0,4.55,23.33,387200.0,329153.0,0.85,410615.0,81772.0,223966.0,75.4,0.516,1.85,0.23,0.48,1.4,1.37,0.12,3.7345301041466663,5,1.0,1.4508718055777274,5e-05,3e-05,18935.333159732432,19576.5054020667,0.838254,2,0,0.416373,0.346473,0.069876,,,,
BX,LONG,0.4209048664819141,4.209048664819141,0.0,2.5254,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3154829.5945718577,22,1.0,73.55466861093743,3e-05,4e-06,30893.149179263164,1428.0087068990754,0.21383,1,2,0.324558,0.48984,7.691045,,,,
ASML,LONG,0.41776696810116354,4.177669681011635,0.0,2.5066,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,34.88212136386985,21,1.0,0.8067715650813055,5e-06,7e-06,121392.7169396856,136788.42955823874,0.851912,4,6,0.554156,0.488344,1.527608,,,,
ENPH,LONG,0.4137352980127934,4.137352980127934,3.17,4.2797,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_continuation","room_to_target, trend_aligned",6.3,NEGATIVE,trend_continuation,-2041069.03,,50.0,30.0,56.84,5.9,186702.0,149741.0,0.802,108108.0,86430.0,141905.0,90.0,0.894,0.0,0.14,0.12,1.4,0.68,0.83,17.35441413243599,2,1.0,99.0,4.1e-05,0.0,39398.015712679844,0.0,1.60937,0,0,0.054483,0.0,,,,,
RELY,LONG,0.41112033533868614,4.111203353386862,0.0,2.4667,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,7401406.081958166,3,1.0,99.0,2.1e-05,7.1e-05,59304.86777095052,0.005759988104172109,2.37037,0,0,0.0,0.304456,5.672811,,,,
BMNR,LONG,0.4003855454351389,4.003855454351389,0.0,2.4023,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.072714158790847,5,1.0,1.2215685198998212,6.3e-05,5.1e-05,192136.61817850833,235930.21805391455,0.890049,0,0,0.420765,0.416516,0.642958,,,,
SQQQ,LONG,0.3947245952380953,3.947245952380953,0.0,2.3683,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.584051628335551,4,1.0,36.71880776668301,0.0,0.0,59299.22875500516,4844.8655358149135,159.606625,1,0,0.457811,0.0,0.146881,,,,
BULL,LONG,0.3941156704824982,3.941156704824982,0.0,2.3647,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.8463366989477195,2,1.0,99.0,6.7e-05,0.0,66515.23837764742,0.0,0.496904,0,0,0.458387,0.0,,,,,
CRM,LONG,0.39396805701241644,3.9396805701241644,4.83,5.0188,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",8.0,NEGATIVE,bounce_and_fail,-37850645.01,,190.0,170.0,7.21,4.07,512793.0,397017.0,0.774,326432.0,159745.0,423633.0,55.5,0.428,0.0,0.72,1.0,1.0,1.91,0.19,45.48216221509135,14,1.0,40.11930959777648,1.3e-05,3e-06,14680.743369579166,914.8177970136862,0.692492,2,2,0.328717,0.339338,0.303166,,,,
REGN,LONG,0.39076942509576035,3.9076942509576034,3.11,3.8668,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.9,NEUTRAL,ema_pullback,,,1000.0,700.0,34.07,6.15,17870.0,19031.0,1.065,9071.0,8512.0,19318.0,84.6,0.439,0.0,0.72,0.63,1.2,0.49,0.08,1.262567851576679e+16,8,1.0,0.3873555579843729,9e-06,6e-06,274.84498443743655,1182.5697724488941,2.659041,0,1,0.0,0.0,16.705276,,,,
DAVE,SHORT,0.8232694652105753,8.232694652105753,0.0,4.9396,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,9469436612.634073,19,1.0,1.8313175282297304e-08,0.000938,0.000501,0.0010202299740555093,120705.3524604813,2.856607,2,1,0.120377,0.435115,15.628246,,,,
SVIX,SHORT,0.7816666666666667,7.816666666666667,2.91,6.1813,price_validation_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.0,NEUTRAL,ema_rally,,,19.0,14.0,1.93,24.89,46178.0,42226.0,0.914,41529.0,18529.0,28346.0,47.7,0.614,0.0,0.42,0.79,1.2,0.48,0.02,14086359.89102448,3,1.0,0.0,0.0,0.000386,0.0,22446.508957053495,,0,2,0.0,0.003554,11.29965,,,,
POET,SHORT,0.7292569304761904,7.292569304761905,4.93,6.0253,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, resistance_ema_confluence, room_to_target",trend_aligned,4.5,POSITIVE,resistance_ema_confluence,2332582.03,,10.0,5.0,48.7,25.65,714550.0,79065.0,0.111,217018.0,3296.0,573301.0,62.7,0.993,0.0,0.69,0.84,1.6,1.19,0.61,4.006818353317799,3,1.0,0.24957457808686578,6e-05,0.000198,42277.39433854824,84698.91978307455,0.103746,0,1,0.0,0.344235,2.266304,,,,
WIX,SHORT,0.7000527484883364,7.0005274848833645,0.0,4.2003,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.292323419607226e+16,11,1.0,0.3234010710177254,0.000107,0.000142,7217.035576125505,18596.71118129441,0.608114,1,1,0.0,0.427884,203.226337,,,,
AXTI,SHORT,0.6817092058101665,6.8170920581016645,4.28,5.3525,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.3,POSITIVE,bounce_and_fail,828746.39,59.88,60.0,50.0,0.28,16.43,179954.0,71021.0,0.395,177831.0,15292.0,57852.0,97.3,1.897,0.0,0.77,1.0,1.0,1.22,0.29,1.0766816725423018,13,1.0,0.477122866736425,0.000543,0.001118,470288.34677652834,295702.6666904614,0.808265,1,1,0.22349,0.847804,0.54255,,,,
SOFI,SHORT,0.6797794,6.797794000000001,5.14,5.6809,price_validation_failed,"confirmation_volume, ema_rally, not_extended, room_to_target, trend_aligned",momentum_aligned,3.7,POSITIVE,ema_rally,35330729.96,18.36,20.0,15.0,8.93,18.3,2870734.0,1579199.0,0.55,1541221.0,650255.0,2258457.0,83.3,0.708,2.02,0.19,1.0,1.2,0.19,0.53,63.89218555016293,3,1.0,0.06938494863614161,1e-05,0.000126,91745.85619938455,2644546.3462257423,0.411069,1,0,0.459604,0.0,2.16299,,,,
TTWO,SHORT,0.6646549815392367,6.646549815392367,2.45,5.1383,price_validation_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.4,NEUTRAL,ema_rally,,,290.0,185.0,36.66,12.82,82876.0,65198.0,0.787,34415.0,45882.0,67777.0,96.3,0.454,0.0,0.15,1.0,1.2,0.05,0.05,1.4289999673035658e+17,10,1.0,8.29743682542266e-12,2.1e-05,0.000284,9.375818147276754e-07,75331.03972984383,29.388758,0,1,0.0,0.0,9.708077,,,,
W,SHORT,0.6591052085714286,6.591052085714287,4.24,5.0675,price_validation_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",2.5,NEUTRAL,ema_rally,,,92.5,75.0,21.12,1.79,72066.0,77529.0,1.076,69147.0,13787.0,66661.0,93.1,0.865,1.51,0.8,0.58,1.2,0.14,0.0,539186631.0951968,13,1.0,99.0,0.000101,0.000241,0.0003224751664407385,3.8947290228395506e-11,1.812352,1,2,0.000136,0.250996,2.388663,,,,
FAS,SHORT,0.6528212784339167,6.528212784339167,0.0,3.9169,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,76135507.70929879,7,1.0,2.612083190777377e-08,0.000149,8.2e-05,0.0003938272388253775,11307.849235503427,1.150871,1,2,0.181002,0.454939,3.711008,,,,
SNDK,SHORT,0.631597661969475,6.31597661969475,3.54,5.5,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.4,NEGATIVE,bounce_and_fail,-2538517.52,879.37,1000.0,250.0,13.6,71.6,297918.0,314830.0,1.057,324413.0,65965.0,222370.0,91.4,1.142,0.0,0.08,1.0,1.0,1.06,0.4,0.1796509484365726,18,1.0,0.05618051771562952,7e-06,0.00014,109353.73556608334,1557176.6158454027,9.060998,0,1,0.722369,0.149136,5.845696,,,,
EAT,SHORT,0.6232430276033065,6.232430276033066,1.24,4.6082,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.6,NEUTRAL,unknown,,,165.0,40.0,2.98,75.04,6261.0,13414.0,2.142,8562.0,120.0,10993.0,93.7,0.583,0.0,0.19,1.0,0.0,0.02,0.03,83456696722.93608,7,1.0,0.2259054976129648,8e-06,6.9e-05,44247.74862154415,32644.733519907604,4.428571,0,1,0.0,0.244838,3.790753,,,,
SOXS,SHORT,0.6228958439457166,6.228958439457166,0.0,3.7374,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,482381.2272620225,3,1.0,2.5552597424456494,0.00035,0.000113,17841.77714852349,13964.746402999372,99.905556,0,1,4e-06,0.0,66.444444,,,,
