ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi
NPO,LONG,0.5114994530821066,5.1149945308210665,5.87,5.5385,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.1,NEUTRAL,trend_continuation,,,310.0,270.0,2.41,10.8,1933.0,2306.0,1.193,1424.0,1631.0,1184.0,54.6,0.424,1.97,0.72,0.05,1.4,1.61,0.13,False,sustained_trend,5.0,False,1,1.0,99.0,3.9e-05,0.0,54.08840576109296,0.0,5.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.318434,0.0,0.0,0.0,1.0,0.5114994530821066,0.5114994530821066,n/a,2026-05-07,2026-05-07,False,,,,,
ORA,LONG,0.5114994530821066,5.1149945308210665,7.1,5.8675,poor_rr (0.2:1),"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.9,NEUTRAL,flag_breakout,,,125.0,105.0,2.27,14.09,20062.0,8052.0,0.401,14441.0,8932.0,4741.0,58.1,0.366,1.63,0.56,1.0,1.6,1.31,1.0,False,sustained_trend,5.0,False,1,1.0,99.0,9.2e-05,0.0,9.82927556272555e-24,0.0,20.689655,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.250847,0.0,0.0,0.0,1.0,0.5114994530821066,0.5114994530821066,n/a,2026-05-07,2026-05-07,False,122.22,107.55,125.0,0.19,
MTSI,LONG,0.48578516736782085,4.8578516736782085,0.0,2.9147,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7,1.2997093073093258,3.3e-05,2.5e-05,145.5064628565571,111.95308215325961,52.875,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.419099,0.445556,0.0,0.0,,,,,,,False,,,,,205.125
RSP,LONG,0.459319443828566,4.59319443828566,5.97,5.2476,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,5.8,NEGATIVE,trend_continuation,-27554912.06,,205.0,170.0,0.44,16.71,85484.0,179917.0,2.105,62221.0,105891.0,97289.0,41.5,0.138,1.8,0.76,0.0,1.4,1.33,0.68,False,sustained_trend,5.0,False,1,1.0,99.0,2.3e-05,0.0,5.094825843874963e-21,0.0,2.634082,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.224336,0.0,0.0,0.0,1.0,0.459319443828566,0.459319443828566,n/a,2026-05-07,2026-05-07,False,,,,,
MDB,LONG,0.4278912617229547,4.2789126172295475,5.57,4.8505,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,5.2,NEUTRAL,flag_breakout,,,500.0,250.0,68.87,15.57,129468.0,69312.0,0.535,91561.0,26864.0,80355.0,99.2,0.961,0.0,0.29,1.0,1.6,1.67,1.0,False,consolidation_break,3.0,False,1,1.0,99.0,3.3e-05,0.0,589617.6314292316,0.0,10.554217,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.097346,0.0,0.0,0.0,1.0,0.4278912617229547,0.4278912617229547,n/a,2026-05-07,2026-05-07,False,,,,,
RCL,LONG,0.3712206198217537,3.7122061982175367,4.67,4.0771,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,4.1,NEUTRAL,support_ema_confluence,,,290.0,250.0,0.93,13.0,55127.0,68027.0,1.234,33634.0,53114.0,36406.0,64.3,0.479,0.0,0.49,0.33,1.6,1.91,0.34,False,default,2.5,False,2,1.0,0.017094517386111178,4.3e-05,8e-06,3.264180106304913e-06,0.00019094894769927632,9.443396,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.209031,0.256004,0.0,0.0,1.0,0.3712206198217537,0.3712206198217537,n/a,2026-05-07,2026-05-07,False,,,,,23.977636
NOK,LONG,0.36714191618123415,3.6714191618123415,0.0,2.2029,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,0.4589186765700397,1.3e-05,1.1e-05,588.986260421821,2566.8437154221183,30.2612,2,1,0.110384,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.556028,0.651732,0.0,0.0,,,,,,,False,,,,,39.515528
GFS,LONG,0.3548853371997831,3.548853371997831,0.0,2.1293,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,0.31011287618317124,1e-05,4.9e-05,1203.6509855405748,1940.6659284112188,1238.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.705392,0.725084,0.0,0.0,,,,,,,False,,,,,480.297468
WULF,LONG,0.34580458813529447,3.4580458813529447,6.97,4.76,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.7,POSITIVE,trend_continuation,19540163.81,23.92,25.0,11.0,4.41,54.06,1713606.0,819129.0,0.478,805552.0,759974.0,967209.0,32.3,0.952,2.23,0.63,1.0,1.4,1.21,0.5,False,sustained_trend,5.0,False,1,1.0,99.0,4.5e-05,0.0,480609.39329260774,0.0,1.480738,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.1e-05,0.0,0.47085,0.0,0.0,0.0,1.0,0.34580458813529447,0.34580458813529447,n/a,2026-05-07,2026-05-07,False,,,,,
JBTM,LONG,0.3414994530821066,3.4149945308210663,5.24,4.7395,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,7.3,NEUTRAL,trend_continuation,,,220.0,115.0,57.01,17.93,2278.0,1518.0,0.666,874.0,1485.0,1437.0,54.0,0.42,0.0,0.35,1.0,1.4,1.87,0.62,False,consolidation_break,3.0,False,1,1.0,99.0,8.4e-05,0.0,3.5040160855456194e-14,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.501872,0.0,0.0,0.0,1.0,0.3414994530821066,0.3414994530821066,n/a,2026-05-07,2026-05-07,False,,,,,
