ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,entry_price,stop_price,target_1,target_2,rr_ratio,time_stop_days,source
QQQ,SHORT,0.6333769520732364,6.75869388076655,9.0,7.6552,582.06,619.41,507.35,470.0,2.0,5,fresh
IWM,SHORT,0.6191318282993397,6.5541667819891805,9.0,7.5325,242.22,268.75,189.15,162.62,2.0,5,fresh
ORCL,SHORT,0.5526465469095804,5.599591593322724,9.0,6.9598,149.68,167.64,113.76,95.8,2.0,5,fresh
AMAT,LONG,0.5693688757649028,5.2700742535464755,8.0,6.362,357.06,314.21,442.75,485.6,2.0,5,fresh
WFC,SHORT,0.5418256498750819,5.44422848719864,7.0,6.0665,77.6,86.91,58.98,49.66,2.0,5,fresh
U,SHORT,0.32274544134783073,2.2987423432504017,9.0,4.9792,18.39,20.6,13.98,11.77,2.0,5,fresh
