ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi
EWZ,LONG,0.676516373854376,6.765163738543761,5.45,6.4976,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,7.4,POSITIVE,retest_and_confirm,109031031.52,35.76,40.0,30.0,11.89,16.08,3014364.0,1436751.0,0.477,1079830.0,1216518.0,2154767.0,43.5,0.282,0.0,0.61,1.0,1.4,1.96,0.48,False,consolidation_break,3.0,False,1,1.0,99.0,0.003938,0.0,25037331.98372061,0.0,9.235423,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000461,0.0,0.147368,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-08-25,2026-08-25,False,,,,,
VOYA,LONG,0.676516373854376,6.765163738543761,6.18,5.8966,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,3.3,POSITIVE,retest_and_confirm,545799.51,100.23,105.0,72.5,4.61,27.77,3107.0,4944.0,1.591,2152.0,5398.0,501.0,7.9,0.249,1.7,0.89,0.44,1.4,1.64,0.11,False,sustained_trend,5.0,False,1,1.0,99.0,0.000125,0.0,1075430.5767539556,0.0,1000.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.8e-05,0.0,0.3173,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-08-25,2026-08-25,False,,,,,
PURR,LONG,0.5488746337931211,5.488746337931211,7.82,6.1904,poor_rr (1.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.5,POSITIVE,trend_continuation,2143330.43,,23.0,7.0,93.77,41.03,336429.0,103995.0,0.309,199550.0,51397.0,189477.0,60.4,1.117,2.52,0.1,1.0,1.4,1.91,0.89,False,sustained_trend,5.0,False,1,1.0,99.0,0.0002,0.0,179260.408207242,0.0,1019.0,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000102,0.0,0.811052,0.0,0.0,0.0,1.0,0.5488746337931211,0.5488746337931211,n/a,2026-08-25,2026-08-25,False,11.87,10.45,14.29,1.7,
NAMS,LONG,0.5065163738543761,5.065163738543761,4.37,5.4036,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,7.8,NEGATIVE,ema_pullback,-307374.0,27.38,35.0,25.0,27.64,8.83,5411.0,19408.0,3.587,5217.0,259.0,19343.0,51.1,0.722,0.0,0.8,1.0,1.2,0.72,0.65,False,default,2.5,False,1,1.0,99.0,0.000171,0.0,1.8905261538868933e-09,0.0,2.792287,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.801354,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-25,2026-08-25,False,,,,,
REAL,LONG,0.4808020881400903,4.808020881400903,3.65,4.939,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.2,POSITIVE,ema_pullback,562027.44,11.05,12.5,10.0,12.82,9.75,61690.0,13810.0,0.224,15659.0,26907.0,32934.0,38.2,0.748,0.0,0.75,1.0,1.2,0.7,0.0,False,default,2.5,False,1,0.7,99.0,0.000569,0.0,9.459140431810188e-17,0.0,34.486207,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.194798,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-08-25,2026-08-25,False,,,,,
GRAL,LONG,0.4763725533141634,4.763725533141634,5.42,5.0279,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.1,POSITIVE,trend_continuation,388278.16,81.53,85.0,55.0,4.27,32.53,16723.0,14429.0,0.863,5158.0,13110.0,12884.0,31.1,0.832,1.76,0.68,0.0,1.4,1.52,0.05,False,sustained_trend,5.0,False,1,1.0,99.0,0.000152,0.0,6.263590138519171e-17,0.0,2.530303,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.106197,0.0,0.0,0.0,1.0,0.4763725533141634,0.4763725533141634,n/a,2026-08-25,2026-08-25,False,,,,,
DASH,LONG,0.43941678842344517,4.394167884234451,6.46,4.9351,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.0,POSITIVE,trend_continuation,21375731.54,233.37,250.0,150.0,7.04,35.77,128311.0,65895.0,0.514,69644.0,39440.0,85122.0,7.2,0.374,2.56,0.5,0.0,1.4,1.88,0.11,False,sustained_trend,5.0,False,4,1.0,99.0,3.5e-05,3e-06,0.01961158672445343,7.863149084846149e-09,56.515568,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.263561,0.626534,0.0,0.0,1.0,0.43941678842344517,0.43941678842344517,n/a,2026-08-25,2026-08-25,False,,,,,
LULU,LONG,0.39855220092343047,3.9855220092343044,4.19,4.6098,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,6.8,NEGATIVE,ema_pullback,-6242954.22,,200.0,100.0,69.42,15.29,213957.0,154367.0,0.721,115783.0,22381.0,230160.0,71.7,0.569,0.0,0.82,1.0,1.2,0.76,0.41,False,default,2.5,False,1,0.7,99.0,5.2e-05,0.0,502222.2553487863,0.0,1.61039,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.2e-05,0.0,0.326834,0.0,0.0,0.0,1.0,0.39855220092343047,0.39855220092343047,n/a,2026-08-25,2026-08-25,False,,,,,
WPM,LONG,0.39736366850989613,3.9736366850989615,7.4,5.0268,poor_rr (1.7:1),"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.1,POSITIVE,trend_continuation,311541.66,163.48,230.0,150.0,40.67,8.26,47488.0,69828.0,1.47,27190.0,7401.0,82725.0,69.4,0.501,2.74,0.08,1.0,1.4,1.97,0.22,False,sustained_trend,5.0,False,1,0.7,99.0,1.6e-05,0.0,8.685905911723436,0.0,23.704918,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.175598,0.0,0.0,0.0,1.0,0.39736366850989613,0.39736366850989613,n/a,2026-08-25,2026-08-25,False,163.5,143.88,196.85,1.7,
XLI,LONG,0.3892376789211025,3.892376789211025,2.9,3.6562,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.2,POSITIVE,ema_pullback,1577086.89,178.54,195.0,170.0,9.24,4.76,142643.0,411880.0,2.887,265595.0,147808.0,141120.0,19.4,0.172,0.0,0.41,1.0,1.2,0.11,0.18,False,default,2.5,False,1,0.7,99.0,6.3e-05,0.0,3.725374549686075e-09,0.0,4.647305,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.397079,0.0,0.0,0.0,1.0,0.3892376789211025,0.3892376789211025,n/a,2026-08-25,2026-08-25,False,,,,,
SUI,LONG,0.3700169207722694,3.700169207722694,5.52,4.4861,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",4.9,POSITIVE,retest_and_confirm,1041663.65,126.08,135.0,115.0,7.07,8.8,1898.0,1852.0,0.976,3383.0,8.0,359.0,15.8,0.214,1.67,0.38,0.12,1.4,1.95,0.0,False,default,2.5,False,1,1.0,99.0,5.4e-05,0.0,1.1647621840504998e-28,0.0,54.08,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.552775,0.0,0.0,0.0,1.0,0.3700169207722694,0.3700169207722694,n/a,2026-08-25,2026-08-25,False,,,,,
SE,LONG,0.3683196661359495,3.6831966613594953,6.28,4.7256,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.0,POSITIVE,retest_and_confirm,2086893.43,122.99,175.0,100.0,42.33,18.67,146627.0,94236.0,0.643,63358.0,53128.0,124377.0,12.9,0.425,1.99,0.44,0.55,1.4,1.88,0.01,False,default,2.5,False,1,1.0,99.0,1.3e-05,0.0,830642.2955760319,0.0,3.432967,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.472014,0.0,0.0,0.0,1.0,0.3683196661359495,0.3683196661359495,n/a,2026-08-25,2026-08-25,False,,,,,
BURL,LONG,0.33802340419149496,3.3802340419149495,2.04,3.5221,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.1,NEGATIVE,unknown,-19806099.53,316.51,480.0,305.0,51.65,3.64,6213.0,30815.0,4.96,19215.0,13539.0,4274.0,82.6,0.487,0.0,0.03,1.0,0.0,0.19,0.83,False,default,2.5,False,1,1.0,99.0,3e-05,0.0,7.660640222739627e-05,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.106936,0.0,0.0,0.0,1.0,0.33802340419149496,0.33802340419149496,n/a,2026-08-25,2026-08-25,False,,,,,
MPC,LONG,0.31851980028126975,3.1851980028126974,5.32,3.7286,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",2.7,POSITIVE,trend_continuation,8307376.18,,370.0,160.0,3.81,55.11,41417.0,33117.0,0.8,21182.0,10778.0,42574.0,75.8,0.412,2.78,0.68,0.23,1.4,0.15,0.08,False,sustained_trend,5.0,False,1,1.0,99.0,6e-06,0.0,5.750548349430049e-53,0.0,1.059783,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.490266,0.0,0.0,0.0,1.0,0.31851980028126975,0.31851980028126975,n/a,2026-08-25,2026-08-25,False,,,,,
CVNA,LONG,0.30961963835083156,3.0961963835083157,6.28,4.8321,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,7.0,NEGATIVE,retest_and_confirm,-5257791.37,,80.0,50.0,5.95,33.78,502024.0,504851.0,1.006,314149.0,106311.0,586415.0,17.7,0.569,1.6,0.73,0.66,1.4,1.82,0.08,False,sustained_trend,5.0,False,1,1.0,99.0,1.4e-05,0.0,597579.5455415857,0.0,2.125255,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.264507,0.0,0.0,0.0,1.0,0.30961963835083156,0.30961963835083156,n/a,2026-08-25,2026-08-25,False,,,,,
ON,LONG,0.3028562780911269,3.028562780911269,1.47,3.5153,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.8,NEGATIVE,unknown,-2850546.53,71.94,145.0,50.0,101.31,30.58,162006.0,124616.0,0.769,101840.0,35972.0,148810.0,30.0,0.532,0.0,0.25,1.0,0.0,0.22,0.0,False,default,2.5,False,1,1.0,99.0,4.3e-05,0.0,2.3179948509665857e-21,0.0,3.32967,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.133077,0.0,0.0,0.0,1.0,0.3028562780911269,0.3028562780911269,n/a,2026-08-25,2026-08-25,False,,,,,
FSLR,LONG,0.29071054465386986,2.9071054465386985,1.57,3.3446,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.1,NEGATIVE,unknown,-31174972.11,206.19,410.0,180.0,98.85,12.7,352298.0,233209.0,0.662,96025.0,20242.0,469240.0,9.4,0.493,0.0,0.49,1.0,0.0,0.08,0.0,False,default,2.5,False,2,0.7,99.0,3e-05,0.0,3.846429830734922e-05,0.0,64.311594,0,0,0.439933,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.132169,0.0,0.0,0.0,1.0,0.29071054465386986,0.29071054465386986,n/a,2026-08-25,2026-08-25,False,,,,,
BIDU,LONG,0.2880017521103805,2.880017521103805,3.17,3.711,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.6,NEGATIVE,bounce_and_fail,-10500510.27,92.87,150.0,90.0,61.48,3.11,304674.0,167045.0,0.548,205321.0,51328.0,215070.0,7.0,0.413,0.0,0.09,1.0,1.0,1.08,0.0,False,default,2.5,False,1,1.0,99.0,4.2e-05,0.0,0.039560656924581765,0.0,6.53913,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.856621,0.0,0.0,0.0,1.0,0.2880017521103805,0.2880017521103805,n/a,2026-08-25,2026-08-25,False,,,,,
CRCL,LONG,0.2838972425925397,2.838972425925397,7.54,4.8015,poor_rr (0.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.6,POSITIVE,trend_continuation,8504899.36,,100.0,60.0,8.44,34.94,431425.0,339374.0,0.787,279846.0,108704.0,382249.0,54.7,0.86,2.34,0.44,1.0,1.4,1.88,0.48,False,sustained_trend,5.0,False,1,1.0,99.0,1.9e-05,0.0,3.206696363635104,0.0,1.22252,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.72367,0.0,0.0,0.0,1.0,0.2838972425925397,0.2838972425925397,n/a,2026-08-25,2026-08-25,False,92.22,81.15,100.0,0.7,
RKLB,LONG,0.2750902046684025,2.750902046684025,1.66,3.0735,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.0,NEGATIVE,unknown,-1534313.86,66.86,90.0,60.0,34.57,10.29,579632.0,455052.0,0.785,226278.0,115989.0,692417.0,0.0,0.713,0.0,0.43,1.0,0.0,0.07,0.16,False,default,2.5,False,3,1.0,0.6788479122444943,3.6e-05,1.7e-05,1.0467833644899295e-19,3.0839996576815556e-19,1.919527,1,0,0.015528,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.006469,0.161584,0.0,0.0,1.0,0.2750902046684025,0.2750902046684025,n/a,2026-08-25,2026-08-25,False,,,,,1.025868
WDC,LONG,0.27378363474443124,2.737836347444312,3.66,3.6069,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",5.7,NEGATIVE,pullback_to_support,-7444086.55,444.33,700.0,90.0,57.54,79.74,165317.0,255171.0,1.544,139702.0,52375.0,228411.0,4.0,0.683,0.0,0.64,1.0,1.4,0.62,0.0,False,default,2.5,False,4,0.7,99.0,2.9e-05,0.0,28616.221791402517,0.0,3.944494,1,0,2e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.717478,0.0,0.0,0.0,1.0,0.27378363474443124,0.27378363474443124,n/a,2026-08-25,2026-08-25,False,,,,,
RIOT,LONG,0.2724589051942227,2.7245890519422273,4.53,3.8613,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.7,POSITIVE,retest_and_confirm,6194611.44,21.22,25.0,11.0,17.87,48.14,520976.0,397198.0,0.762,414907.0,154940.0,348327.0,55.0,0.883,0.0,0.85,0.67,1.4,1.54,0.07,False,default,2.5,False,1,1.0,99.0,0.000113,0.0,0.0280779039425568,0.0,3900.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.000126,0.0,0.0,0.0,1.0,0.2724589051942227,0.2724589051942227,n/a,2026-08-25,2026-08-25,False,,,,,
W,LONG,0.27222076167336146,2.7222076167336144,0.0,1.6333,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7,2.1918224259076754e-11,2.3e-05,2.1e-05,2.278561455496524e-19,1.039573931064661e-08,13.076923,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.511184,0.627355,0.0,0.0,,,,,,,False,,,,,9.285714
TQQQ,LONG,0.26739461037097156,2.6739461037097154,4.03,3.986,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",7.2,NEGATIVE,trend_continuation,-12656432.5,,80.0,60.0,14.47,14.15,799013.0,687919.0,0.861,687665.0,72791.0,726476.0,19.4,0.563,0.0,0.79,1.0,1.4,0.68,0.16,False,default,2.5,False,1,1.0,99.0,1.1e-05,0.0,227259.4589352136,0.0,2.532528,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.220906,0.0,0.0,0.0,1.0,0.26739461037097156,0.26739461037097156,n/a,2026-08-25,2026-08-25,False,,,,,
PANW,LONG,0.2660179944266725,2.660179944266725,4.87,4.0711,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",6.4,NEGATIVE,ema_pullback,-2084028.85,,400.0,150.0,17.56,55.91,273665.0,272842.0,0.997,154982.0,53733.0,337792.0,85.2,0.61,1.79,0.55,1.0,1.2,0.23,0.1,False,default,2.5,False,1,1.0,99.0,2e-06,0.0,3.15779589429829e-08,0.0,5.532468,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.435345,0.0,0.0,0.0,1.0,0.2660179944266725,0.2660179944266725,n/a,2026-08-25,2026-08-25,False,,,,,
BMNR,LONG,0.26217527504507165,2.6217527504507165,7.72,4.3069,"wall_proximity (1.3%, 0.2 ATR to call wall)","confirmation_volume, momentum_aligned, not_extended, pullback_to_support, room_to_target, trend_aligned",none,3.4,POSITIVE,pullback_to_support,9206299.62,,25.0,15.0,1.32,39.21,1064882.0,413063.0,0.388,386802.0,180699.0,910444.0,33.2,0.807,2.66,0.27,1.0,1.4,1.7,0.69,False,sustained_trend,5.0,False,1,1.0,99.0,3.1e-05,0.0,0.01746350036096371,0.0,19.900862,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.525667,0.0,0.0,0.0,1.0,0.26217527504507165,0.26217527504507165,n/a,2026-08-25,2026-08-25,False,,,,,
