ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi
SIMO,LONG,0.4776828603704681,4.776828603704681,6.35,5.3934,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.5,NEUTRAL,retest_and_confirm,,,280.0,210.0,5.43,20.93,24415.0,11468.0,0.47,17035.0,2259.0,16589.0,97.9,0.991,2.15,0.95,0.74,1.4,1.1,0.0,False,default,2.5,False,1,1.0,99.0,5.9e-05,0.0,440579.0507523911,0.0,5.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.1e-05,0.0,0.403189,0.0,0.0,0.0,1.0,0.4776828603704681,0.4776828603704681,n/a,2026-06-11,2026-06-11,False,,,,,
OSCR,LONG,0.458019744012485,4.58019744012485,7.51,5.6431,poor_rr (1.7:1),"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.5,POSITIVE,trend_continuation,4154220.63,28.71,40.0,20.0,39.32,30.34,399354.0,188538.0,0.472,156038.0,60133.0,371721.0,61.2,0.797,2.8,0.41,1.0,1.4,1.8,0.1,False,sustained_trend,5.0,False,2,0.7,3.466472398357115,0.00014,4e-05,930937.797353925,268554.7987617411,2.283105,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,7.3e-05,2.1e-05,0.576917,0.571634,0.0,0.0,1.0,0.458019744012485,0.458019744012485,n/a,2026-06-11,2026-06-11,False,28.71,25.26,34.57,1.7,3.618721
QUBT,LONG,0.43721566489432795,4.37215664894328,3.66,4.6041,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.6,POSITIVE,ema_pullback,589298.55,9.74,16.0,8.0,63.85,18.07,307605.0,164164.0,0.534,126205.0,164354.0,181210.0,50.5,0.987,0.0,0.7,1.0,1.2,0.76,0.0,False,default,2.5,False,3,1.0,99.0,0.000921,0.000307,7.159868661130525e-07,1.7180028818512866e-10,63.91704,0,0,0.353233,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.069842,0.006823,0.0,0.0,1.0,0.43721566489432795,0.43721566489432795,n/a,2026-06-11,2026-06-11,False,,,,,174.820513
FIG,LONG,0.4307821944494541,4.307821944494541,1.8,4.4739,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",8.9,NEGATIVE,unknown,-601065.37,,25.0,17.5,29.87,9.09,301174.0,153351.0,0.509,175513.0,92749.0,186263.0,45.6,0.802,0.0,0.41,1.0,0.0,0.26,0.13,False,default,2.5,False,1,0.7,99.0,0.000115,0.0,960950.4429564789,0.0,6.128293,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6.3e-05,0.0,0.577143,0.0,0.0,0.0,1.0,0.4307821944494541,0.4307821944494541,n/a,2026-06-11,2026-06-11,False,,,,,
CPNG,LONG,0.41788612503030625,4.178861250303062,6.0,4.7094,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned,4.1,POSITIVE,unknown,12764977.9,16.87,25.0,15.0,47.75,11.35,672797.0,172686.0,0.257,306361.0,154609.0,384513.0,92.9,0.602,0.0,0.75,1.0,1.4,1.85,1.0,False,default,2.5,False,1,1.0,99.0,5.7e-05,0.0,1.1140086081987333e-12,0.0,11.44763,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.472333,0.0,0.0,0.0,1.0,0.41788612503030625,0.41788612503030625,n/a,2026-06-11,2026-06-11,False,,,,,
AAPL,LONG,0.40570087117458464,4.057008711745846,5.98,4.4825,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,3.3,POSITIVE,retest_and_confirm,1051201120.0,296.64,300.0,250.0,1.13,15.72,3120398.0,2201436.0,0.705,1501866.0,1112218.0,2707750.0,36.8,0.24,2.12,0.81,0.94,1.4,0.62,0.1,False,default,2.5,False,11,1.0,3.930625263624498e-08,1e-06,1e-06,7.170457422792872e-13,1.5202113620342235e-05,33.360396,3,0,0.507711,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.528441,0.543557,0.0,0.0,1.0,0.40570087117458464,0.40570087117458464,n/a,2026-06-11,2026-06-11,False,,,,,60.183138
ADBE,LONG,0.39609696806455497,3.9609696806455497,0.0,2.3766,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,9,1.0,99.0,3.2e-05,2.3e-05,366366.10312193754,2.3150566534733447e-07,20.533197,2,0,0.655168,0.452357,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.1e-05,0.0,0.590728,0.261929,0.0,0.0,,,,,,,False,,,,,1.965474
EWY,LONG,0.37703493491878654,3.7703493491878652,7.06,4.6632,poor_rr (1.1:1),"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.3,POSITIVE,trend_continuation,17295114.73,194.35,220.0,135.0,13.24,30.51,434982.0,847019.0,1.947,701862.0,303155.0,276984.0,98.8,0.865,1.9,0.92,0.61,1.4,1.98,0.25,False,sustained_trend,5.0,False,4,1.0,5.1056260693877125,0.000333,8.9e-05,523.8157384206035,307.78736905232563,16.356012,0,0,0.474462,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.427315,0.34904,0.0,0.0,1.0,0.37703493491878654,0.37703493491878654,n/a,2026-06-11,2026-06-11,False,194.28,170.97,220.0,1.1,12.5
DOCN,LONG,0.37689005448587604,3.7689005448587602,6.3,4.3545,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",2.9,NEUTRAL,trend_continuation,,,175.0,67.5,0.25,61.33,98042.0,52045.0,0.531,45413.0,25463.0,79211.0,89.1,0.994,2.36,0.8,0.1,1.4,1.56,0.09,False,sustained_trend,5.0,False,1,1.0,99.0,0.000209,0.0,0.0010661181872250417,0.0,24.617021,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.48493,0.0,0.0,0.0,1.0,0.37689005448587604,0.37689005448587604,n/a,2026-06-11,2026-06-11,False,,,,,
KLAC,LONG,0.37406590543699175,3.7406590543699174,0.0,2.2444,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,13,1.0,0.00497742372370518,2.7e-05,5.2e-05,3873.754306205096,345895.52268497506,5.291811,0,0,6e-06,0.391364,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,8e-06,0.649782,0.689086,0.0,0.0,,,,,,,False,,,,,28.834921
