ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
BTDR,LONG,0.5295078372701512,5.295078372701512,7.96,6.0355,poor_rr (1.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.0,POSITIVE,trend_continuation,8977133.18,20.32,25.0,7.5,22.91,63.13,688008.0,230061.0,0.334,292422.0,386812.0,238835.0,98.1,1.261,2.84,0.34,1.0,1.4,2.0,0.39,False,sustained_trend,5.0,False,20.34,17.9,24.49,1.7,1,1.0,99.0,0.000228,0.0,967675.8243716068,0.0,3.442784,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,8e-05,0.0,0.363555,0.0,0.0,0.0,1.0,0.5295078372701512,0.5295078372701512,n/a,2026-06-03,2026-06-03,False,
KEEL,LONG,0.5072671896699054,5.072671896699053,6.81,5.4593,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,4.4,POSITIVE,trend_continuation,1883087.48,6.25,7.0,3.0,11.55,52.19,783015.0,194740.0,0.249,276351.0,124804.0,576600.0,81.0,1.226,2.86,0.41,0.0,1.4,1.71,0.44,False,sustained_trend,5.0,False,,,,,1,1.0,99.0,0.000193,0.0,659427.3169615573,0.0,1.33872,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000105,0.0,0.588258,0.0,0.0,0.0,1.0,0.5072671896699054,0.5072671896699054,n/a,2026-06-03,2026-06-03,False,
FWONK,LONG,0.4808020881400903,4.808020881400903,2.96,4.852,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.8,NEUTRAL,ema_pullback,,,100.0,80.0,15.3,7.76,2846.0,9755.0,3.428,70.0,11534.0,997.0,47.5,0.317,0.0,0.53,0.73,1.2,0.4,0.1,False,default,2.5,False,,,,,1,0.7,99.0,0.000267,0.0,8.676150589048537e-11,0.0,361.363636,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.2377,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-06-03,2026-06-03,False,
SPY,LONG,0.4079520477563964,4.079520477563964,5.92,5.2158,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",7.0,NEGATIVE,trend_continuation,-3187971270.51,,800.0,530.0,5.82,29.89,5798641.0,12284314.0,2.118,8047498.0,3935312.0,6100145.0,21.6,0.134,2.5,0.61,0.07,1.4,1.21,0.14,False,sustained_trend,5.0,False,,,,,2,1.0,99.0,0.0,0.0,831993.9127902021,0.0,638.5,0,0,0.413314,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.443961,0.0,0.0,0.0,1.0,0.4079520477563964,0.4079520477563964,n/a,2026-06-03,2026-06-03,False,
AAPL,LONG,0.4034718440064741,4.034718440064741,0.0,2.4208,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1.0,3.93062536884182e-08,1e-06,1e-06,0.002346063370918509,44765.078405509346,28.046062,3,2,0.507711,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.528441,0.543557,0.0,0.0,,,,,,,False,46.481168
JCI,LONG,0.4016617648744786,4.016617648744786,6.81,4.7313,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,3.4,NEUTRAL,support_ema_confluence,,,150.0,80.0,1.13,46.06,43499.0,46494.0,1.069,47138.0,9028.0,33827.0,62.5,0.331,1.58,0.34,1.0,1.6,2.0,0.29,False,consolidation_break,3.0,False,,,,,1,0.7,99.0,8e-06,0.0,0.00011086325618889873,0.0,1.130117,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.479221,0.0,0.0,0.0,1.0,0.4016617648744786,0.4016617648744786,n/a,2026-06-03,2026-06-03,False,
TSM,LONG,0.38998710852683416,3.899871085268342,5.93,4.4489,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.6,POSITIVE,trend_continuation,66170791.79,440.65,500.0,400.0,13.48,9.22,784188.0,1022112.0,1.303,619471.0,273884.0,912945.0,84.7,0.454,2.22,0.66,0.03,1.4,1.46,0.16,False,sustained_trend,5.0,False,,,,,4,1.0,99.0,4e-06,0.0,4.354969167100601e-21,0.0,69.036017,3,0,0.676903,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.457346,0.0,0.0,0.0,1.0,0.38998710852683416,0.38998710852683416,n/a,2026-06-03,2026-06-03,False,
NRG,LONG,0.38843532442188883,3.884353244218888,4.42,4.0282,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",3.8,NEUTRAL,trend_continuation,,,140.0,40.0,4.24,70.22,25873.0,30038.0,1.161,23002.0,2191.0,30718.0,70.7,0.509,0.0,0.78,1.0,1.4,1.21,0.02,False,default,2.5,False,,,,,1,1.0,99.0,2e-05,0.0,3.9052805133266954e-13,0.0,143.071429,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.435271,0.0,0.0,0.0,1.0,0.38843532442188883,0.38843532442188883,n/a,2026-06-03,2026-06-03,False,
STX,LONG,0.37958709911827443,3.795870991182744,6.26,4.6959,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.6,NEUTRAL,trend_continuation,,,1050.0,200.0,11.88,78.69,91937.0,117696.0,1.28,84883.0,17947.0,106803.0,99.1,0.864,2.81,0.46,0.0,1.4,1.44,0.15,False,sustained_trend,5.0,False,,,,,6,1.0,99.0,2.8e-05,0.0,72187.66751002449,0.0,161.833514,2,0,0.046463,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.505883,0.0,0.0,0.0,1.0,0.37958709911827443,0.37958709911827443,n/a,2026-06-03,2026-06-03,False,
POWL,LONG,0.3745053181879081,3.745053181879081,0.0,2.247,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,0.02837797793920198,7.5e-05,0.000108,0.0004588062845511027,0.016167687688462728,1.467113,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.115096,0.748581,0.0,0.0,,,,,,,False,28.25
