ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
TTMI,LONG,0.676516373854376,6.765163738543761,7.51,6.7356,poor_rr (1.9:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.5,NEUTRAL,trend_continuation,,,230.0,85.0,22.35,54.78,19449.0,6377.0,0.328,18591.0,995.0,6240.0,86.6,0.894,2.39,0.53,1.0,1.4,1.83,0.36,False,sustained_trend,5.0,False,187.99,165.43,230.0,1.86,1,1.0,99.0,0.000184,0.0,2170883.6841108254,0.0,47.849057,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4.3e-05,0.0,0.362922,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-05-22,2026-05-22,False,
BURL,LONG,0.5162991828950864,5.162991828950863,5.33,5.2205,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",5.2,NEUTRAL,support_ema_confluence,,,400.0,260.0,24.29,19.21,7034.0,40055.0,5.694,40811.0,1374.0,4904.0,76.7,0.486,0.0,0.58,1.0,1.6,1.91,0.24,False,consolidation_break,3.0,False,,,,,1,1.0,99.0,3.6e-05,0.0,394804.54054101097,0.0,41.988636,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.092825,0.0,0.0,0.0,1.0,0.5162991828950864,0.5162991828950864,n/a,2026-05-22,2026-05-22,False,
TRIP,LONG,0.5126243045829872,5.126243045829872,5.0,5.4631,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",7.0,NEUTRAL,retest_and_confirm,,,20.0,8.0,100.3,19.88,123592.0,101635.0,0.822,40945.0,9042.0,175240.0,31.9,0.505,0.0,0.84,1.0,1.4,1.73,0.03,False,default,2.5,False,,,,,1,1.0,99.0,0.000533,0.0,2253.867924081278,0.0,23.465863,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.499092,0.0,0.0,0.0,1.0,0.5126243045829872,0.5126243045829872,n/a,2026-05-22,2026-05-22,False,
BWA,LONG,0.5065163738543761,5.065163738543761,6.56,5.5606,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.3,NEUTRAL,trend_continuation,,,70.0,60.0,5.41,9.65,31262.0,8300.0,0.265,19858.0,7922.0,11782.0,88.8,0.445,2.16,0.59,0.4,1.4,1.69,0.32,False,sustained_trend,5.0,False,,,,,1,1.0,99.0,5.5e-05,0.0,1.6840182552172931e-21,0.0,833.333333,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.173028,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-05-22,2026-05-22,False,
ROST,LONG,0.4694257964664786,4.694257964664786,6.75,5.5121,price_validation_failed,"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.7,NEUTRAL,unknown,,,240.0,180.0,3.15,22.64,19056.0,27350.0,1.435,31130.0,628.0,14648.0,49.0,0.264,1.96,0.33,1.0,1.2,1.77,0.48,False,consolidation_break,3.0,False,,,,,1,1.0,99.0,1e-05,0.0,370051.9975771704,0.0,364.705882,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.211949,0.0,0.0,0.0,1.0,0.4694257964664786,0.4694257964664786,n/a,2026-05-22,2026-05-22,False,
JETS,LONG,0.46262182821096004,4.6262182821096,4.4,4.8931,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.3,NEGATIVE,ema_pullback,-2205298.14,,29.5,27.0,8.04,1.12,91083.0,204729.0,2.248,169451.0,6802.0,119559.0,80.8,0.449,0.0,0.51,0.72,1.2,1.93,0.03,False,default,2.5,False,,,,,1,1.0,99.0,0.000944,0.0,0.00023835199822301503,0.0,1.66299,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.407533,0.0,0.0,0.0,1.0,0.46262182821096004,0.46262182821096004,n/a,2026-05-22,2026-05-22,False,
AXTI,LONG,0.44302859220161966,4.430285922016196,6.06,5.2731,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",6.2,POSITIVE,ema_pullback,443003.38,133.63,165.0,45.0,23.58,66.3,140966.0,133564.0,0.947,136582.0,28385.0,109563.0,45.2,1.434,2.53,0.27,0.0,1.2,1.92,0.13,False,default,2.5,False,,,,,1,1.0,99.0,6.8e-05,0.0,509041.42475667,0.0,2.857143,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.1e-05,0.0,0.171038,0.0,0.0,0.0,1.0,0.44302859220161966,0.44302859220161966,n/a,2026-05-22,2026-05-22,False,
ARM,LONG,0.4040971182685179,4.040971182685179,7.57,5.4515,poor_rr (1.2:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.8,NEGATIVE,trend_continuation,-781880.21,,350.0,110.0,14.38,64.05,410158.0,464070.0,1.131,368206.0,62909.0,443113.0,97.5,0.871,2.69,0.19,1.0,1.4,1.84,0.46,False,sustained_trend,5.0,False,305.99,269.27,350.0,1.2,5,1.0,72.15218475968618,2.6e-05,5e-06,1182280.711712629,65543.72348670493,16.286839,1,0,0.530054,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.382502,0.213433,0.0,0.0,1.0,0.4040971182685179,0.4040971182685179,n/a,2026-05-22,2026-05-22,False,12.637931
SMH,LONG,0.3821132649797328,3.821132649797328,6.33,4.2296,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",2.1,POSITIVE,trend_continuation,31617613.35,578.99,600.0,500.0,3.62,13.65,550579.0,1676150.0,3.044,1256949.0,203218.0,766562.0,94.2,0.444,2.43,0.55,0.0,1.4,1.87,0.07,False,sustained_trend,5.0,False,,,,,1,1.0,99.0,3.5e-05,0.0,1929850.386359757,0.0,8.898477,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.082142,0.0,0.0,0.0,1.0,0.3821132649797328,0.3821132649797328,n/a,2026-05-22,2026-05-22,False,
DHI,LONG,0.358417883465225,3.58417883465225,5.41,4.5351,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",5.6,NEUTRAL,support_ema_confluence,,,150.0,140.0,4.46,2.5,27358.0,32941.0,1.204,28205.0,544.0,31550.0,47.0,0.373,0.0,0.98,1.0,1.6,1.79,0.05,False,default,2.5,False,,,,,1,1.0,99.0,1.1e-05,0.0,2.440902432206128e-07,0.0,3.121118,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.403212,0.0,0.0,0.0,1.0,0.358417883465225,0.358417883465225,n/a,2026-05-22,2026-05-22,False,
