ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train
TWLO,LONG,0.34692304558252923,3.469230455825292,6.48,4.2386,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,2.8,NEUTRAL,trend_continuation,,,220.0,130.0,0.64,40.53,51734.0,32306.0,0.624,26541.0,21915.0,35584.0,97.6,0.75,1.92,0.72,0.56,1.4,1.78,0.1,False,sustained_trend,5.0,False,2,1.0,99.0,3e-05,0.0,8851.641730582136,0.0,4.297649,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.188837,0.0,0.0,0.0,1.0,0.34692304558252923,0.34692304558252923,n/a,2026-07-08,2026-07-08,
OXY,LONG,0.2959071555803019,2.959071555803019,4.9,3.9695,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",5.1,POSITIVE,support_ema_confluence,12831596.49,52.31,60.0,50.0,14.72,4.4,591132.0,286171.0,0.484,196086.0,235534.0,445683.0,73.9,0.387,0.0,0.97,1.0,1.6,1.22,0.12,False,consolidation_break,3.0,False,1,1.0,99.0,1e-05,0.0,267290.5718315022,0.0,2.06381,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.369132,0.0,0.0,0.0,1.0,0.2959071555803019,0.2959071555803019,n/a,2026-07-08,2026-07-08,
DOCN,LONG,0.2898880744487987,2.898880744487987,3.28,3.4734,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",5.2,NEUTRAL,unknown,,,180.0,67.5,27.8,52.07,98004.0,57039.0,0.582,45412.0,21396.0,88235.0,99.4,1.077,0.0,0.74,1.0,0.0,1.32,0.22,False,default,2.5,False,1,0.7,99.0,6.6e-05,0.0,3.798990525415561e-13,0.0,18.533333,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.482828,0.0,0.0,0.0,1.0,0.2898880744487987,0.2898880744487987,n/a,2026-07-08,2026-07-08,
SHOP,LONG,0.28758588505691784,2.8758588505691787,6.24,4.3299,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.1,POSITIVE,retest_and_confirm,996884.22,123.16,160.0,100.0,29.9,18.81,546252.0,276350.0,0.506,164990.0,405805.0,251807.0,86.9,0.722,1.7,0.75,0.79,1.4,1.49,0.12,False,sustained_trend,5.0,False,1,1.0,99.0,1.3e-05,0.0,1.373040877568895e-46,0.0,37.457627,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.079205,0.0,0.0,0.0,1.0,0.28758588505691784,0.28758588505691784,n/a,2026-07-08,2026-07-08,
ASTS,LONG,0.2840729312144479,2.8407293121444788,3.06,3.5784,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.2,POSITIVE,ema_pullback,2061808.36,73.94,100.0,45.0,35.35,39.09,826738.0,431051.0,0.521,445543.0,251644.0,560602.0,38.4,1.028,0.0,0.64,1.0,1.2,0.22,0.0,False,default,2.5,False,2,1.0,99.0,0.000438,0.0,0.14231022026203424,0.0,5.031466,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.526393,0.0,0.0,0.0,1.0,0.2840729312144479,0.2840729312144479,n/a,2026-07-08,2026-07-08,
FUTU,LONG,0.2807495724048832,2.807495724048832,4.45,3.8787,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.7,NEUTRAL,retest_and_confirm,,,100.0,67.45,3.07,30.48,53007.0,70863.0,1.337,34784.0,42860.0,46226.0,58.8,0.54,0.0,0.89,1.0,1.4,1.17,0.0,False,default,2.5,False,1,0.7,99.0,3.4e-05,0.0,7.444654083980263e-21,0.0,1.185567,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.228263,0.0,0.0,0.0,1.0,0.2807495724048832,0.2807495724048832,n/a,2026-07-08,2026-07-08,
UCO,LONG,0.2582967204074696,2.582967204074696,3.11,3.1645,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",4.7,NEUTRAL,unknown,,,35.0,30.0,0.95,13.47,82676.0,43645.0,0.528,59836.0,12492.0,53993.0,36.4,0.68,0.0,0.69,1.0,0.0,1.11,0.31,False,default,2.5,False,1,1.0,99.0,0.0,0.0,1.8161028394698004e-09,0.0,5.133166,,1,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.265573,0.0,0.0,0.0,1.0,0.2582967204074696,0.2582967204074696,n/a,2026-07-08,2026-07-08,
LLY,LONG,0.24167125998216024,2.4167125998216026,5.73,3.6274,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.5,POSITIVE,trend_continuation,169437551.74,1215.26,1300.0,600.0,6.82,50.7,171998.0,189240.0,1.1,133455.0,71326.0,156457.0,85.1,0.432,2.38,0.75,0.14,1.4,1.06,0.0,False,sustained_trend,5.0,False,1,1.0,99.0,0.0,0.0,315512.17279045336,0.0,7.7,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.662404,0.0,0.0,0.0,1.0,0.24167125998216024,0.24167125998216024,n/a,2026-07-08,2026-07-08,
CAPR,SHORT,0.5652013579813602,5.652013579813602,5.94,5.748,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.7,NEUTRAL,trend_continuation,,,30.0,20.0,33.33,11.11,72164.0,39741.0,0.551,11679.0,51227.0,48999.0,86.5,2.802,2.29,0.68,0.14,1.4,1.31,0.12,False,sustained_trend,5.0,False,2,1.0,0.0,0.0,0.002365,0.0,2.1412215323138506e-09,,3864.0,0,2,0.0,0.283812,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.022206,0.0,0.0,1.0,0.5652013579813602,0.5652013579813602,n/a,2026-07-08,2026-07-08,
NVMI,SHORT,0.4769732939398322,4.769732939398322,5.32,5.0409,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.3,NEUTRAL,ema_rally,,,580.0,440.0,22.37,7.17,4749.0,3724.0,0.784,1721.0,2540.0,4212.0,99.4,0.848,1.72,0.68,0.56,1.2,0.89,0.26,False,default,2.5,False,1,1.0,0.0,0.0,3.9e-05,0.0,888.1876461100068,,42.666667,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.358198,0.0,0.0,1.0,0.4769732939398322,0.4769732939398322,n/a,2026-07-08,2026-07-08,
RCL,SHORT,0.4507886792172748,4.507886792172748,6.05,5.3489,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume,6.4,NEUTRAL,resistance_ema_confluence,,,330.0,260.0,14.55,9.75,35281.0,72213.0,2.047,29615.0,43291.0,34588.0,78.7,0.544,1.62,0.73,0.72,1.6,1.38,0.0,False,default,2.5,False,1,1.0,0.0,0.0,9e-05,0.0,3.922566733784605e-12,,8.890339,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.321523,0.0,0.0,1.0,0.4507886792172748,0.4507886792172748,n/a,2026-07-08,2026-07-08,
TDG,SHORT,0.40735545642053134,4.073554564205313,5.45,4.5718,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned",4.5,NEUTRAL,resistance_ema_confluence,,,1400.0,1100.0,8.05,15.1,4370.0,2504.0,0.573,4199.0,1807.0,868.0,80.4,0.331,0.0,0.93,1.0,1.6,1.79,0.13,False,default,2.5,False,3,1.0,1.0395781667251822e-10,4e-06,1.6e-05,1.5942389747866011e-13,0.0007667720551541972,4.909091,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.549525,0.857701,0.0,0.0,1.0,0.40735545642053134,0.40735545642053134,n/a,2026-07-08,2026-07-08,
ROKU,SHORT,0.3954614494703124,3.954614494703124,2.89,3.7443,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",4.5,NEUTRAL,unknown,,,150.0,35.0,6.94,75.05,65169.0,58579.0,0.899,34761.0,21192.0,67795.0,0.0,0.197,0.0,0.59,1.0,0.0,1.31,0.0,False,default,2.5,False,1,1.0,0.0,0.0,2e-05,0.0,3.2864663257870763e-23,,1.416337,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.709704,0.0,0.0,1.0,0.3954614494703124,0.3954614494703124,n/a,2026-07-08,2026-07-08,
MRNA,SHORT,0.3442564952911735,3.4425649529117353,2.69,3.2483,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",3.6,POSITIVE,unknown,15183576.32,76.58,80.0,45.0,4.49,41.22,292142.0,304172.0,1.041,172479.0,120309.0,303526.0,99.5,1.005,0.0,0.23,1.0,0.0,1.45,0.0,False,default,2.5,False,2,1.0,0.0,0.0,4.9e-05,0.0,813.0105216094241,,14.916252,0,1,0.0,1.1e-05,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.460206,0.0,0.0,1.0,0.3442564952911735,0.3442564952911735,n/a,2026-07-08,2026-07-08,
QXO,SHORT,0.3064458021840236,3.0644580218402364,6.43,4.1412,watchlist_reeval_failed,"consolidation_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,3.4,POSITIVE,unknown,1525508.24,14.6,25.0,13.0,71.47,10.84,458911.0,152142.0,0.332,207963.0,133264.0,269826.0,99.4,0.672,1.97,0.47,1.0,1.2,1.5,0.28,False,consolidation_break,3.0,False,1,1.0,0.0,0.0,3.4e-05,0.0,2.9831582162324293e-23,,1.856342,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.299094,0.0,0.0,1.0,0.3064458021840236,0.3064458021840236,n/a,2026-07-08,2026-07-08,
MCHP,SHORT,0.2927878183973687,2.927878183973687,5.71,3.9769,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.0,POSITIVE,trend_continuation,10461004.79,88.36,120.0,72.5,35.96,17.86,262621.0,167634.0,0.638,80800.0,207990.0,141465.0,100.0,0.729,1.7,0.85,1.0,1.4,0.56,0.21,False,default,2.5,False,1,1.0,0.0,0.0,1.3e-05,0.0,1207.553591481289,,6.833333,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.752795,0.0,0.0,1.0,0.2927878183973687,0.2927878183973687,n/a,2026-07-08,2026-07-08,
SNDK,SHORT,0.2683131580167453,2.683131580167453,4.44,3.9736,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,6.5,NEGATIVE,trend_continuation,-92410903.56,,2000.0,250.0,7.63,86.55,372517.0,499766.0,1.342,327014.0,132388.0,412881.0,100.0,1.347,0.0,0.96,1.0,1.4,0.68,0.39,False,default,2.5,False,1,1.0,0.0,0.0,2e-06,0.0,1044.1303227987107,,2.933333,0,1,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.352878,0.0,0.0,1.0,0.2683131580167453,0.2683131580167453,n/a,2026-07-08,2026-07-08,
CAT,SHORT,0.2681635177749725,2.681635177749725,4.73,3.4398,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",3.4,POSITIVE,retest_and_confirm,2055180.03,937.85,1000.0,600.0,6.57,36.06,129689.0,149328.0,1.151,108044.0,73148.0,97825.0,98.8,0.501,0.0,0.76,1.0,1.4,1.37,0.19,False,default,2.5,False,2,1.0,0.1478859269635981,1e-06,6e-06,5.999531131729219e-10,4.056864135020768e-09,12.0,1.232246,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.688149,0.515695,0.0,0.0,1.0,0.2681635177749725,0.2681635177749725,n/a,2026-07-08,2026-07-08,
HUT,SHORT,0.2615454310544403,2.615454310544403,4.0,3.4877,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",4.9,NEUTRAL,retest_and_confirm,,,150.0,70.0,41.22,34.1,158599.0,88734.0,0.559,101647.0,47697.0,97989.0,75.1,1.104,0.0,0.84,1.0,1.4,0.62,0.14,False,default,2.5,False,1,0.7,0.0,0.0,9.4e-05,0.0,9.900549004469143e-12,7.297297,8.163043,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.108888,0.0,0.0,1.0,0.2615454310544403,0.2615454310544403,n/a,2026-07-08,2026-07-08,
AMD,SHORT,0.23386297007578177,2.3386297007578176,3.89,3.0563,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.6,POSITIVE,ema_rally,269805435.82,546.82,600.0,200.0,9.75,63.42,1418010.0,1554821.0,1.096,724750.0,596416.0,1651665.0,99.3,0.836,0.0,0.75,1.0,1.2,0.69,0.25,False,default,2.5,False,1,1.0,0.0,0.0,1e-06,0.0,489651.9418321618,1.538462,29.2,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.393839,0.0,0.0,1.0,0.23386297007578177,0.23386297007578177,n/a,2026-07-08,2026-07-08,
MS,SHORT,0.22804361303395812,2.2804361303395813,2.08,2.6442,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.4,POSITIVE,unknown,17184321.34,222.12,240.0,190.0,8.04,14.46,147406.0,221936.0,1.506,78254.0,74581.0,216507.0,82.5,0.361,0.0,0.6,1.0,0.0,0.36,0.12,False,default,2.5,False,1,0.7,0.0,0.0,2e-06,0.0,5.535632245620243e-11,,19.235294,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.490038,0.0,0.0,1.0,0.22804361303395812,0.22804361303395812,n/a,2026-07-08,2026-07-08,
SOLS,LONG,0.5018172522983632,5.018172522983631,2.1,4.5591,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",7.1,NEUTRAL,unknown,,,95.0,55.0,51.27,12.42,41988.0,46251.0,1.102,12127.0,63288.0,12824.0,55.0,0.573,0.0,0.0,1.0,0.0,0.22,0.88,True,default,2.5,False,2,1.0,99.0,0.000109,0.0,2.0830826925485537e-06,0.0,8.642937,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.021682,0.0,0.0,0.0,1.0,0.5018172522983632,0.5018172522983632,n/a,2026-07-09,2026-07-09,
BIDU,LONG,0.316448184300614,3.16448184300614,4.55,3.9672,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.1,POSITIVE,retest_and_confirm,8913585.63,117.52,150.0,110.0,27.65,6.39,233378.0,120967.0,0.518,92120.0,99477.0,162748.0,76.9,0.543,0.0,0.85,0.75,1.4,1.47,0.08,False,default,2.5,False,1,1.0,99.0,7.3e-05,0.0,1.606018931414669e-06,0.0,5.045,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.5245,0.0,0.0,0.0,1.0,0.316448184300614,0.316448184300614,n/a,2026-07-09,2026-07-09,
HAL,LONG,0.28868809772267057,2.8868809772267054,4.17,3.5144,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.1,POSITIVE,trend_continuation,5292207.54,34.12,35.0,25.0,2.58,26.73,293022.0,201742.0,0.688,90785.0,138760.0,265219.0,73.3,0.4,0.0,0.55,1.0,1.4,1.21,0.0,False,default,2.5,False,1,0.7,99.0,1.8e-05,0.0,5.7631803276100656e-36,0.0,2.402597,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.59046,0.0,0.0,0.0,1.0,0.28868809772267057,0.28868809772267057,n/a,2026-07-09,2026-07-09,
STM,LONG,0.2850083120986094,2.8500831209860937,6.19,4.502,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.1,NEGATIVE,ema_pullback,-640359.52,71.52,80.0,50.0,12.06,29.96,188244.0,138299.0,0.735,100644.0,33270.0,192629.0,95.9,0.882,1.68,0.98,0.71,1.2,1.47,0.15,False,default,2.5,False,1,1.0,99.0,9e-06,0.0,1.3834535970143843e-39,0.0,2.1625,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.327021,0.0,0.0,0.0,1.0,0.2850083120986094,0.2850083120986094,n/a,2026-07-09,2026-07-09,
UNH,LONG,0.2754887615068992,2.7548876150689923,6.6,4.6774,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.6,NEGATIVE,trend_continuation,-5143861.97,,500.0,200.0,15.83,53.67,568099.0,416235.0,0.733,210799.0,181885.0,591650.0,79.8,0.381,2.55,0.67,0.0,1.4,1.73,0.26,False,sustained_trend,5.0,False,2,1.0,99.0,2e-06,0.0,7378.203708480434,0.0,1.999437,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.566988,0.0,0.0,0.0,1.0,0.2754887615068992,0.2754887615068992,n/a,2026-07-09,2026-07-09,
BABA,LONG,0.2486830734986948,2.486830734986948,5.08,3.9274,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.8,POSITIVE,trend_continuation,27503139.39,111.25,150.0,100.0,34.96,10.02,1305110.0,825794.0,0.633,457884.0,549429.0,1123591.0,66.8,0.462,0.0,0.55,1.0,1.4,1.88,0.25,False,consolidation_break,3.0,False,1,0.7,99.0,2.9e-05,0.0,1.016483148304102e-05,0.0,1.845511,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.561204,0.0,0.0,0.0,1.0,0.2486830734986948,0.2486830734986948,n/a,2026-07-09,2026-07-09,
AMD,LONG,0.23945817505281564,2.3945817505281566,5.51,3.5103,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,3.3,POSITIVE,ema_pullback,269805435.82,546.82,600.0,200.0,9.75,63.42,1418010.0,1554821.0,1.096,724750.0,596416.0,1651665.0,99.3,0.836,1.81,0.75,0.21,1.2,1.31,0.25,False,default,2.5,False,1,1.0,99.0,0.0,0.0,398194.24418122374,0.0,1.538462,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.655128,0.0,0.0,0.0,1.0,0.23945817505281564,0.23945817505281564,n/a,2026-07-09,2026-07-09,
TGT,LONG,0.22974697783131895,2.2974697783131894,6.38,3.8027,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.7,POSITIVE,trend_continuation,13579324.38,132.09,135.0,120.0,2.06,9.28,251415.0,223348.0,0.888,89935.0,89912.0,294916.0,21.3,0.314,1.55,0.94,0.8,1.4,1.49,0.2,False,sustained_trend,5.0,False,1,0.7,99.0,5e-06,0.0,2.6048392316153114e-55,0.0,34.090909,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.285789,0.0,0.0,0.0,1.0,0.22974697783131895,0.22974697783131895,n/a,2026-07-09,2026-07-09,
CRWV,LONG,0.22936534730669098,2.2936534730669096,3.19,3.0438,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",4.7,POSITIVE,unknown,1622677.61,89.64,150.0,70.0,67.22,21.96,996482.0,825220.0,0.828,562845.0,338395.0,920462.0,67.4,0.953,0.0,0.68,1.0,0.0,1.31,0.21,False,default,2.5,False,1,0.7,99.0,4.8e-05,0.0,0.005674775661003008,0.0,8.992308,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.491434,0.0,0.0,0.0,1.0,0.22936534730669098,0.22936534730669098,n/a,2026-07-09,2026-07-09,
AVGO,LONG,0.21708551342033452,2.1708551342033453,4.94,3.4674,watchlist_reeval_failed,"consolidation_breakout, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.5,POSITIVE,unknown,331107269.18,401.2,500.0,300.0,24.65,25.21,1041009.0,1061802.0,1.02,540392.0,460852.0,1101567.0,64.6,0.512,0.0,0.72,1.0,1.2,1.75,0.27,False,consolidation_break,3.0,False,1,0.7,99.0,1e-06,0.0,1293344.6887821357,0.0,1.029221,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.560659,0.0,0.0,0.0,1.0,0.21708551342033452,0.21708551342033452,n/a,2026-07-09,2026-07-09,
META,LONG,0.20780318197587705,2.0780318197587704,6.98,4.453,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,6.6,NEGATIVE,retest_and_confirm,-372712.11,631.48,750.0,500.0,18.77,20.82,2024523.0,854195.0,0.422,721177.0,518915.0,1638626.0,100.0,0.539,1.64,0.45,1.0,1.4,1.94,0.55,False,consolidation_break,3.0,False,1,0.7,99.0,2e-06,0.0,0.01498876704203418,0.0,2.19893,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.159655,0.0,0.0,0.0,1.0,0.20780318197587705,0.20780318197587705,n/a,2026-07-09,2026-07-09,
M,SHORT,0.3369652689987538,3.3696526899875376,4.71,4.1978,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.5,NEUTRAL,trend_continuation,,,25.0,22.0,10.23,3.0,75510.0,82826.0,1.097,26136.0,75319.0,56881.0,17.9,0.422,0.0,0.66,1.0,1.4,1.63,0.02,False,default,2.5,False,1,0.7,0.0,0.0,9.2e-05,0.0,3.4001033492650103e-37,,11.12766,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.611655,0.0,0.0,1.0,0.3369652689987538,0.3369652689987538,n/a,2026-07-09,2026-07-09,
BE,SHORT,0.3023214494059381,3.023214494059381,4.62,3.9576,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.3,NEGATIVE,retest_and_confirm,-35004975.67,256.36,330.0,250.0,28.39,2.73,445145.0,579714.0,1.302,437208.0,242643.0,345008.0,99.4,1.526,0.0,0.71,1.0,1.4,1.4,0.11,False,default,2.5,False,3,1.0,0.36087012307185035,1.3e-05,3.7e-05,2967.6222249346183,4111.759377131583,720.0,315.8483,0,0,0.0,0.381343,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.481965,0.298419,0.0,0.0,1.0,0.3023214494059381,0.3023214494059381,n/a,2026-07-09,2026-07-09,
IWM,SHORT,0.28320047672586046,2.8320047672586046,4.15,3.961,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.5,NEGATIVE,trend_continuation,-167559946.66,,300.0,290.0,0.93,2.44,2452180.0,6857899.0,2.797,2619344.0,1997074.0,4693661.0,18.9,0.198,0.0,0.83,1.0,1.4,0.86,0.06,False,default,2.5,False,3,1.0,0.0,0.0,0.000215,0.0,1425.6253650970539,,14.038728,0,1,0.0,1e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.529395,0.0,0.0,1.0,0.28320047672586046,0.28320047672586046,n/a,2026-07-09,2026-07-09,
STX,SHORT,0.2645708845572146,2.645708845572146,4.17,3.6339,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.3,NEUTRAL,retest_and_confirm,,,1000.0,200.0,12.35,77.53,98150.0,141189.0,1.439,69697.0,47585.0,122057.0,100.0,1.08,0.0,0.89,1.0,1.4,0.63,0.26,False,default,2.5,False,1,1.0,0.0,0.0,6e-06,0.0,905796.250343073,,2.695652,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,4e-06,0.0,0.776504,0.0,0.0,1.0,0.2645708845572146,0.2645708845572146,n/a,2026-07-09,2026-07-09,
AAPL,SHORT,0.25164007919913634,2.516400791991363,1.41,2.4212,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",3.7,POSITIVE,unknown,1651645297.47,316.04,320.0,250.0,1.2,20.94,2829530.0,2000527.0,0.707,1246144.0,1138347.0,2445566.0,76.3,0.278,0.0,0.26,1.0,0.0,0.03,0.12,False,default,2.5,False,1,1.0,0.0,0.0,0.0,0.0,9.290247039316662e-11,,4.218157,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.290412,0.0,0.0,1.0,0.25164007919913634,0.25164007919913634,n/a,2026-07-09,2026-07-09,
