ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
EWZ,LONG,0.676516373854376,6.765163738543761,5.03,6.3316,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",7.2,POSITIVE,trend_continuation,190523945.38,35.83,45.0,30.0,25.61,16.26,4451745.0,1444125.0,0.324,1113665.0,2613451.0,2168754.0,45.2,0.284,0.0,0.61,1.0,1.4,1.72,0.31,False,consolidation_break,3.0,False,1,1.0,99.0,0.003872,0.0,2271821.50625665,0.0,9.235423,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4.1e-05,0.0,0.147368,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-08-26,2026-08-26,False,,,,,
CELC,LONG,0.6259675936709095,6.259675936709095,3.88,5.0738,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm","confirmation_volume, room_to_target, trend_aligned",3.9,POSITIVE,retest_and_confirm,211359.28,94.49,115.0,90.0,21.61,4.83,11904.0,9318.0,0.783,11962.0,1517.0,7743.0,0.1,0.527,0.0,0.78,0.0,1.4,1.66,0.04,False,default,2.5,False,1,1.0,99.0,6e-05,0.0,256244.61620832075,0.0,361.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.5e-05,0.0,0.620292,0.0,0.0,0.0,1.0,0.6259675936709095,0.6259675936709095,n/a,2026-08-26,2026-08-26,False,,,,,
MRNA,LONG,0.509311964297135,5.09311964297135,6.9,5.8166,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.0,NEGATIVE,trend_continuation,-581195.27,147.8,200.0,50.0,35.31,66.17,393846.0,568949.0,1.445,411331.0,126830.0,424634.0,77.9,0.82,2.97,0.38,0.56,1.4,1.17,0.41,False,sustained_trend,5.0,False,6,1.0,0.14372324034845688,0.000127,3.7e-05,8934.470691337876,62164.411751893844,10.13593,1,1,0.559943,0.570155,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.315506,0.059803,0.0,0.0,1.0,0.509311964297135,0.509311964297135,n/a,2026-08-26,2026-08-26,False,8.717593,,,,
SRRK,LONG,0.5065163738543761,5.065163738543761,8.12,6.1486,poor_rr (1.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.9,POSITIVE,trend_continuation,697254.7,60.58,75.0,30.0,23.82,50.47,7401.0,4247.0,0.574,4055.0,1739.0,5854.0,58.2,0.61,2.36,0.5,1.0,1.4,1.86,1.0,False,sustained_trend,5.0,False,1,1.0,99.0,0.000162,0.0,4.4273482420742115e-44,0.0,272.727273,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.203258,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-26,2026-08-26,False,,60.57,53.3,72.93,1.7
REAL,LONG,0.4808020881400903,4.808020881400903,3.89,4.751,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.9,POSITIVE,trend_continuation,606631.71,11.06,12.5,10.0,13.02,9.58,65447.0,14070.0,0.215,15669.0,30790.0,33058.0,29.1,0.722,0.0,0.75,1.0,1.4,0.74,0.0,False,default,2.5,False,1,0.7,99.0,0.000577,0.0,8.582974686624305e-18,0.0,34.486207,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.194798,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-08-26,2026-08-26,False,,,,,
EMBJ,LONG,0.4808020881400903,4.808020881400903,6.35,5.409,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,5.5,POSITIVE,trend_continuation,132725.33,75.31,85.0,75.0,12.86,0.42,13726.0,12769.0,0.93,6027.0,11376.0,9092.0,17.8,0.357,2.54,0.84,0.58,1.4,0.53,0.46,False,sustained_trend,5.0,False,1,0.7,99.0,1.2e-05,0.0,2.8840711051235043e-21,0.0,4.38587,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.555385,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-08-26,2026-08-26,False,,,,,
TTWO,LONG,0.4703846548221649,4.703846548221649,3.0,4.7319,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.4,NEGATIVE,ema_pullback,-6841750.93,233.7,300.0,200.0,28.37,14.42,152827.0,120062.0,0.786,148826.0,35647.0,88416.0,61.7,0.431,0.0,0.71,0.55,1.2,0.3,0.24,False,default,2.5,False,1,1.0,99.0,0.000161,0.0,4.707770079030364e-18,0.0,4.954082,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.542599,0.0,0.0,0.0,1.0,0.4703846548221649,0.4703846548221649,n/a,2026-08-26,2026-08-26,False,,,,,
ESLT,LONG,0.4469068381596968,4.469068381596967,0.0,2.6814,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7,99.0,1.7e-05,1.8e-05,1.7733014205562854e-21,5.893361123744303e-31,20.666667,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.545522,0.701915,0.0,0.0,,,,,,,False,40.0,,,,
ETHA,LONG,0.4299140983156384,4.299140983156384,6.51,5.2826,price_validation_failed,"confirmation_volume, consolidation_breakout, momentum_aligned, room_to_target, trend_aligned",not_extended,5.9,POSITIVE,unknown,18105377.88,18.49,20.0,15.0,8.11,18.92,1426822.0,937052.0,0.657,1207904.0,190332.0,965638.0,36.7,0.537,2.54,0.0,1.0,1.2,1.41,0.36,True,consolidation_break,3.0,True,1,1.0,99.0,6.1e-05,0.0,352021.24328712135,0.0,1.754818,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-05,0.0,0.390134,0.0,0.0,0.0,1.0,0.4299140983156384,0.4299140983156384,n/a,2026-08-26,2026-08-26,False,,,,,
DASH,LONG,0.4186462872649655,4.186462872649655,6.61,4.9162,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.2,POSITIVE,trend_continuation,19763544.23,235.0,250.0,150.0,6.33,36.2,130006.0,72179.0,0.555,75821.0,39566.0,86798.0,7.0,0.373,2.66,0.51,0.0,1.4,1.75,0.3,False,sustained_trend,5.0,False,4,1.0,99.0,3.4e-05,3e-06,0.0017795036835953615,7.134814208427205e-10,56.515568,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.263561,0.626534,0.0,0.0,1.0,0.4186462872649655,0.4186462872649655,n/a,2026-08-26,2026-08-26,False,,,,,
