ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
YPF,LONG,0.5322718820556531,5.322718820556531,7.11,6.1944,poor_rr (0.3:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,7.0,NEUTRAL,trend_continuation,,,50.0,40.0,3.76,17.0,90160.0,44553.0,0.494,28661.0,30830.0,75222.0,37.2,0.451,1.65,0.55,1.0,1.4,1.8,0.7,False,sustained_trend,5.0,False,48.19,42.41,50.0,0.31,2,1.0,99.0,6.7e-05,0.0,14808.015436975356,0.0,20.363035,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.531945,0.0,0.0,0.0,1.0,0.5322718820556531,0.5322718820556531,n/a,2026-05-19,2026-05-19,False,
NXE,LONG,0.521516373854376,5.21516373854376,1.53,4.2266,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.8,NEUTRAL,unknown,,,13.0,10.0,22.82,5.53,153119.0,75332.0,0.492,92384.0,20819.0,115248.0,16.8,0.644,0.0,0.17,1.0,0.0,0.12,0.23,False,default,2.5,False,,,,,1,1.0,99.0,9.2e-05,0.0,0.027115628433751357,0.0,2.32849,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.255265,0.0,0.0,0.0,1.0,0.521516373854376,0.521516373854376,n/a,2026-05-19,2026-05-19,False,
BTU,LONG,0.48125140514297327,4.812514051429733,1.75,4.0913,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.8,NEUTRAL,unknown,,,45.0,5.0,90.36,78.85,78355.0,57567.0,0.735,26868.0,9812.0,99242.0,13.9,0.546,0.0,0.39,1.0,0.0,0.36,0.0,False,default,2.5,False,,,,,1,1.0,99.0,0.000352,0.0,8.91299487250248e-13,0.0,10.859914,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.437035,0.0,0.0,0.0,1.0,0.48125140514297327,0.48125140514297327,n/a,2026-05-19,2026-05-19,False,
AS,LONG,0.48024003083387967,4.802400308338797,5.03,5.2902,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,6.9,NEUTRAL,trend_continuation,,,42.5,30.0,24.63,12.02,45122.0,27972.0,0.62,58787.0,1225.0,13082.0,26.1,0.461,0.0,0.91,0.8,1.4,0.93,1.0,False,default,2.5,False,,,,,1,1.0,99.0,2.1e-05,0.0,6.912435808099917e-17,0.0,40.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.071483,0.0,0.0,0.0,1.0,0.48024003083387967,0.48024003083387967,n/a,2026-05-19,2026-05-19,False,
JETS,LONG,0.4600186727719024,4.600186727719024,1.53,3.9591,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.0,NEGATIVE,unknown,-7390763.22,,27.0,23.0,8.48,7.59,70780.0,202142.0,2.856,151320.0,2738.0,118864.0,79.9,0.444,0.0,0.43,1.0,0.0,0.06,0.04,False,default,2.5,False,,,,,1,1.0,99.0,0.000944,0.0,0.9651655133198452,0.0,1.66299,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.407533,0.0,0.0,0.0,1.0,0.4600186727719024,0.4600186727719024,n/a,2026-05-19,2026-05-19,False,
SMMT,LONG,0.45914238230433785,4.591423823043378,0.0,2.7549,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.03139437198383587,8.1e-05,0.000161,1.8689264747489015e-27,5.953062146652152e-26,21.771014,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.381442,0.157717,0.0,0.0,,,,,,,False,6.218905
OKLO,LONG,0.45414463040054576,4.541446304005458,1.59,4.2277,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.4,NEGATIVE,unknown,-5787509.07,,200.0,40.0,259.49,28.1,349984.0,241833.0,0.691,222232.0,43658.0,325927.0,13.1,0.889,0.0,0.31,1.0,0.0,0.17,0.11,False,default,2.5,False,,,,,2,1.0,99.0,0.000267,0.0,430627.35009946715,0.0,4.497238,0,0,0.061249,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.9e-05,0.0,0.462595,0.0,0.0,0.0,1.0,0.45414463040054576,0.45414463040054576,n/a,2026-05-19,2026-05-19,False,
NRG,LONG,0.4471698414506637,4.471698414506637,1.42,4.0018,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.7,NEUTRAL,unknown,,,175.0,40.0,41.96,67.55,16803.0,29382.0,1.749,18346.0,662.0,27177.0,34.8,0.453,0.0,0.0,1.0,0.0,0.24,0.18,True,default,2.5,False,,,,,1,1.0,99.0,2.1e-05,0.0,419543.7703056725,0.0,143.071429,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,7e-06,0.0,0.435271,0.0,0.0,0.0,1.0,0.4471698414506637,0.4471698414506637,n/a,2026-05-19,2026-05-19,False,
QCOM,LONG,0.3631952534826524,3.631952534826524,6.08,4.88,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.2,NEGATIVE,ema_pullback,-9569230.36,,220.0,130.0,10.14,34.92,564676.0,410038.0,0.726,420626.0,101414.0,452674.0,96.4,0.653,2.62,0.63,1.0,1.2,0.61,0.01,False,default,2.5,False,,,,,5,1.0,99.0,1.1e-05,3e-06,111241.03921511024,0.03129119523028332,12.849845,0,1,0.055628,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.153183,0.495014,0.0,0.0,1.0,0.3631952534826524,0.3631952534826524,n/a,2026-05-19,2026-05-19,False,18.804878
SPOT,LONG,0.35556796274260805,3.5556796274260805,4.17,4.3688,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.7,NEGATIVE,trend_continuation,-5487953.9,438.57,600.0,400.0,36.9,8.73,72398.0,81186.0,1.121,72424.0,10864.0,70296.0,65.6,0.496,0.0,0.78,1.0,1.4,0.95,0.04,False,default,2.5,False,,,,,2,1.0,99.0,3.2e-05,0.0,4.3338944484225654e-20,0.0,17.133242,2,0,0.221132,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.586648,0.0,0.0,0.0,1.0,0.35556796274260805,0.35556796274260805,n/a,2026-05-19,2026-05-19,False,
