ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio
CXW,LONG,0.5065163738543761,5.065163738543761,3.98,4.6666,price_validation_failed,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned",4.7,NEUTRAL,unknown,,,33.0,20.0,6.14,35.67,120125.0,9451.0,0.079,74994.0,33231.0,21351.0,90.7,0.537,2.66,0.56,0.29,0.0,0.47,0.0,False,default,2.5,False,3,1.0,5.647894294116773e-26,0.001023,0.000177,1.5659286876599627e-30,1.386294259518224e-05,3.313478,2.330373,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.903551,0.418642,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-15,2026-07-15,False,,,,
CPRI,LONG,0.5065163738543761,5.065163738543761,3.42,4.9186,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",6.8,NEUTRAL,bounce_and_fail,,,20.0,7.5,21.14,54.57,47740.0,20592.0,0.431,9929.0,21842.0,36561.0,73.6,0.62,0.0,0.16,1.0,1.0,0.26,1.0,False,default,2.5,False,1,1.0,99.0,0.00054,0.0,3.4004902059144004e-55,0.0,682.272727,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.332689,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-15,2026-07-15,False,,,,
RMD,LONG,0.49731042369240236,4.973104236924024,4.13,4.7256,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.0,NEUTRAL,trend_continuation,,,220.0,195.0,10.79,1.8,6438.0,15667.0,2.434,8472.0,7111.0,6522.0,87.5,0.38,0.0,0.86,1.0,1.4,0.87,0.0,False,default,2.5,False,1,1.0,99.0,1.1e-05,0.0,0.12603062611257893,0.0,66.75,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.325121,0.0,0.0,0.0,1.0,0.49731042369240236,0.49731042369240236,n/a,2026-07-15,2026-07-15,False,,,,
SEZL,LONG,0.45150952513681175,4.515095251368118,7.91,5.6705,poor_rr (0.5:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.2,NEUTRAL,trend_continuation,,,200.0,75.0,6.07,60.22,31312.0,24936.0,0.796,26217.0,10926.0,19105.0,85.6,0.957,2.6,0.63,1.0,1.4,1.74,0.55,False,sustained_trend,5.0,False,3,0.7,1.6288136052956526,0.000231,6.1e-05,3.7898236436462343e-22,4.653477391550064e-22,46.469512,211.0,1,0,0.167401,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.592313,0.595135,0.0,0.0,1.0,0.45150952513681175,0.45150952513681175,n/a,2026-07-15,2026-07-15,False,188.55,165.92,200.0,0.51
ROST,LONG,0.44808550350379506,4.48085503503795,4.73,4.5194,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",4.3,NEUTRAL,retest_and_confirm,,,230.0,210.0,1.86,7.0,14676.0,28517.0,1.943,17364.0,14225.0,11604.0,40.2,0.262,0.0,0.69,0.94,1.4,1.6,0.09,False,default,2.5,False,2,1.0,99.0,1.5e-05,0.0,1.474596167481487e-11,0.0,498.067227,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.20255,0.0,0.0,0.0,1.0,0.44808550350379506,0.44808550350379506,n/a,2026-07-15,2026-07-15,False,,,,
ETSY,LONG,0.43626392254509266,4.362639225450927,7.83,5.4903,poor_rr (0.4:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.8,NEUTRAL,trend_continuation,,,90.0,35.0,4.97,59.18,95624.0,49995.0,0.523,36113.0,52707.0,56799.0,94.8,0.697,2.7,0.46,1.0,1.4,1.74,0.53,False,sustained_trend,5.0,False,1,1.0,99.0,4.4e-05,0.0,240753.15164650025,0.0,13.513966,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4e-06,0.0,0.114661,0.0,0.0,0.0,1.0,0.43626392254509266,0.43626392254509266,n/a,2026-07-15,2026-07-15,False,85.74,75.45,90.0,0.41
ECHO,LONG,0.40899952206268175,4.089995220626817,3.97,4.716,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.4,NEGATIVE,bounce_and_fail,-13225965.49,96.72,150.0,85.0,55.33,11.98,480961.0,229680.0,0.478,184758.0,193271.0,332612.0,0.0,0.562,0.0,0.66,1.0,1.0,1.32,0.0,False,default,2.5,False,2,0.7,1.8668880780163737,2.3e-05,1.2e-05,365581.62925746304,195824.07406334975,46.692308,175.0,1,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,8e-06,4e-06,0.620005,0.646715,0.0,0.0,1.0,0.40899952206268175,0.40899952206268175,n/a,2026-07-15,2026-07-15,False,,,,
MCD,LONG,0.35313834163037394,3.5313834163037394,1.96,3.6937,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.7,NEGATIVE,unknown,-43513861.38,,300.0,260.0,13.23,1.87,146392.0,105320.0,0.719,61068.0,70925.0,119719.0,99.0,0.268,0.0,0.36,1.0,0.0,0.12,0.48,False,default,2.5,False,4,1.0,1.2548817920728885,1e-05,6e-06,3.0863819077014635e-06,7.3785003349276285e-06,1.75081,2.947368,0,0,0.424534,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.395429,0.546069,0.0,0.0,1.0,0.35313834163037394,0.35313834163037394,n/a,2026-07-15,2026-07-15,False,,,,
CLF,LONG,0.34363134494136766,3.4363134494136767,4.63,3.9072,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",4.0,POSITIVE,pullback_to_support,2975514.63,9.86,12.0,8.0,21.83,18.78,581771.0,184874.0,0.318,241540.0,197250.0,327855.0,96.5,0.812,0.0,0.67,0.89,1.4,1.45,0.22,False,default,2.5,False,1,1.0,99.0,0.000136,0.0,7.641787560609491e-18,0.0,3.225101,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.239306,0.0,0.0,0.0,1.0,0.34363134494136766,0.34363134494136766,n/a,2026-07-15,2026-07-15,False,,,,
NVTS,LONG,0.3362667418272607,3.362667418272607,3.18,3.5553,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.6,POSITIVE,bounce_and_fail,429017.27,13.27,17.0,10.0,28.11,24.64,366213.0,169112.0,0.462,173448.0,132170.0,229707.0,81.1,1.261,0.0,0.31,1.0,1.0,0.71,0.15,False,default,2.5,False,3,1.0,99.0,0.001016,0.000244,3.6365355617354825e-11,2.5890893162978517e-20,8.979922,5.274052,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.548826,0.029732,0.0,0.0,1.0,0.3362667418272607,0.3362667418272607,n/a,2026-07-15,2026-07-15,False,,,,
