ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bearish_vol_oi,bullish_score_z_shadow,bearish_score_z_shadow
SNOW,LONG,0.2955445016283182,2.955445016283182,5.42,3.8637,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",3.8,POSITIVE,retest_and_confirm,3368425.19,150.57,220.0,140.0,46.17,6.98,277102.0,222036.0,0.801,110276.0,106470.0,282392.0,90.3,0.679,0.0,0.92,1.0,1.4,1.87,0.22,2,1.0,4.472029438665981,2.6e-05,6e-06,0.0024854811819887083,0.000555783725504753,6.81457,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.425109,0.432589,0.0,0.0,12.748344,,
FISV,LONG,0.2855162160317315,2.855162160317315,5.66,4.0056,price_validation_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",4.4,POSITIVE,trend_continuation,4538755.2,,70.0,40.0,9.14,37.64,179790.0,111732.0,0.621,76740.0,71551.0,143231.0,76.6,0.595,1.82,0.0,0.49,1.4,1.72,0.23,1,1.0,99.0,9e-06,0.0,1.0305125096860182e-08,0.0,119.010417,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.001157,0.0,0.0,0.0,,,
META,LONG,0.28296759445109104,2.8296759445109103,0.0,1.6978,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,3.154033533515692e-08,0.0,1e-06,0.03359945702837924,1065285.3456166994,154.0,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.784616,0.776307,0.0,0.0,6.085714,,
NOW,LONG,0.2826239741569261,2.826239741569261,5.62,3.8391,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",3.7,NEGATIVE,support_ema_confluence,-5951735.46,,100.0,85.0,0.27,14.77,511227.0,407165.0,0.796,246825.0,205609.0,465958.0,97.5,0.687,0.0,0.92,1.0,1.6,1.86,0.24,2,1.0,2.246072933236802e-06,6e-06,3e-06,2.811293806654114e-07,0.12516484950480997,12.770667,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.047215,0.774521,0.0,0.0,1.258303,,
CELH,LONG,0.28076415591729353,2.8076415591729353,3.48,3.4478,price_validation_failed,"confirmation_volume, hammer_at_support, not_extended, room_to_target","momentum_aligned, trend_aligned",5.0,POSITIVE,unknown,1105901.9,33.73,60.0,30.0,77.62,11.19,314161.0,135643.0,0.432,70200.0,131168.0,248436.0,94.5,0.784,0.0,0.37,1.0,1.2,0.42,0.49,1,1.0,99.0,7.9e-05,0.0,8.76465237000606e-12,0.0,2.60574,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.037806,0.0,0.0,0.0,,,
CRCL,LONG,0.27984518744178094,2.7984518744178093,0.0,1.6791,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,14.08441555854926,3e-05,2.2e-05,0.02136894272095484,0.0015172047879532964,6.093117,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.852464,0.546425,0.0,0.0,5.478417,,
HYG,LONG,0.27441923474450736,2.7441923474450736,6.16,3.8401,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target, trend_aligned",confirmation_volume,3.1,POSITIVE,pullback_to_support,29054681.11,80.58,81.0,79.0,0.5,1.99,1220113.0,5940544.0,4.869,2900391.0,3349666.0,910600.0,54.3,0.048,1.87,0.53,1.0,1.4,1.36,0.0,1,0.7,99.0,3.9e-05,0.0,3.5006950527013396e-07,0.0,44.117647,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.514201,0.0,0.0,0.0,,,
RDDT,LONG,0.273677759104457,2.73677759104457,6.08,4.5124,price_validation_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",6.6,NEGATIVE,trend_continuation,-5495778.02,,220.0,115.0,32.25,30.87,213464.0,172448.0,0.808,78863.0,73186.0,233863.0,78.8,0.853,1.85,0.0,1.0,1.4,1.72,0.11,1,1.0,99.0,2.5e-05,0.0,3.579779741873174e-19,0.0,12.844828,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.167754,0.0,0.0,0.0,,,
MU,LONG,0.27335410525687875,2.7335410525687873,5.09,3.7338,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.2,POSITIVE,trend_continuation,130500125.64,448.24,500.0,300.0,11.5,33.1,1131871.0,1255538.0,1.109,728247.0,621770.0,1037392.0,69.0,0.699,1.97,0.44,0.16,1.4,1.02,0.1,3,1.0,0.09111041339460071,1.2e-05,6e-06,0.09616379219621127,2.110928676829163,3.471081,1,0,0.14717,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.374721,0.759607,0.0,0.0,2.280851,,
JPM,LONG,0.26842833329232363,2.6842833329232363,6.42,4.0081,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.7,POSITIVE,trend_continuation,123704564.39,317.02,320.0,250.0,0.92,21.16,293499.0,323466.0,1.102,137426.0,188951.0,290588.0,37.4,0.233,1.93,0.01,0.98,1.4,1.99,0.11,2,1.0,99.0,1e-06,0.0,3.675933566849506e-11,0.0,15.489185,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.518483,0.0,0.0,0.0,,,
BE,LONG,0.2584333580611239,2.584333580611239,5.29,4.6392,price_validation_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",8.8,NEGATIVE,trend_continuation,-1877616.43,218.29,260.0,75.0,19.16,65.63,317541.0,303421.0,0.956,173944.0,211414.0,235604.0,54.5,1.151,2.34,0.0,0.08,1.4,1.29,0.19,1,1.0,99.0,2.1e-05,0.0,0.04435555275041854,0.0,3.644377,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.320843,0.0,0.0,0.0,,,
TTD,LONG,0.24910020207939457,2.4910020207939456,5.49,3.8525,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,4.8,POSITIVE,support_ema_confluence,1439971.55,24.0,30.0,20.0,24.74,16.84,554251.0,285188.0,0.515,174133.0,183846.0,481460.0,99.6,0.969,0.0,0.64,1.0,1.6,1.84,0.41,1,0.7,99.0,6e-05,0.0,6.660587669529511e-12,0.0,5.112078,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.067002,0.0,0.0,0.0,,,
QBTS,LONG,0.24302932380957956,2.430293238095796,6.89,4.2021,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, volume_capitulation_reversal",not_extended,4.6,POSITIVE,unknown,1699358.97,21.64,30.0,5.0,38.44,76.93,279870.0,195446.0,0.698,132129.0,88261.0,254926.0,76.0,1.073,2.21,0.0,1.0,1.4,1.77,0.5,1,1.0,99.0,3.2e-05,0.0,0.1434388155761987,0.0,2.417592,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.109074,0.0,0.0,0.0,,,
LUV,LONG,0.22801546619597554,2.2801546619597555,2.85,2.9751,price_validation_failed,"ema_pullback, momentum_aligned, not_extended","confirmation_volume, room_to_target, trend_aligned",4.9,POSITIVE,ema_pullback,1516067.26,41.81,55.0,37.5,31.48,10.35,206645.0,116924.0,0.566,42085.0,157360.0,124124.0,92.8,0.59,0.0,0.7,0.12,1.2,0.72,0.11,1,1.0,99.0,5.6e-05,0.0,4.232611941024273e-26,0.0,1.416417,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.28779,0.0,0.0,0.0,,,
TLT,LONG,0.20747687524374941,2.0747687524374943,4.71,3.1304,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.4,POSITIVE,ema_pullback,941659986.67,87.03,90.0,85.0,3.39,2.35,4580224.0,2682602.0,0.586,1774829.0,1548746.0,3939251.0,11.6,0.101,0.0,0.87,1.0,1.2,1.63,0.0,2,1.0,99.0,4.7e-05,0.0,2.7780864805739793,0.0,1.990637,0,0,0.00046,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.521596,0.0,0.0,0.0,,,
CRM,LONG,0.18637471248197443,1.8637471248197444,0.0,1.1182,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,4,1.0,1.708096148846972,5e-06,8e-06,6.229684772589134e-07,1.2157170380981192e-07,1.52203,0,2,0.0,0.37078,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.216541,0.391769,0.0,0.0,2.928721,,
MRVL,LONG,0.1755569203213846,1.755569203213846,0.0,1.0533,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7,99.0,5e-06,0.0,86.65571393971943,0.0,1.615108,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.352824,0.0,0.0,0.0,,,
VG,LONG,0.16391047518787896,1.6391047518787896,1.73,2.1986,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.3,POSITIVE,unknown,1483216.39,11.42,12.5,7.5,9.17,34.5,447889.0,270320.0,0.604,175621.0,93859.0,448729.0,89.2,0.912,0.0,0.18,1.0,0.0,0.53,0.02,1,1.0,99.0,7.6e-05,0.0,0.01614450561265712,0.0,1.140794,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.497685,0.0,0.0,0.0,,,
ONDS,LONG,0.15877550065901838,1.5877550065901838,7.07,4.0949,weak_relative_strength (-9.7% vs SPY),"confirmation_volume, engulfing_at_support, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.9,POSITIVE,unknown,5454301.94,10.71,30.0,5.0,179.59,53.4,963087.0,478305.0,0.497,421613.0,429755.0,590024.0,14.6,1.107,1.55,0.64,1.0,1.6,1.62,0.65,1,0.7,99.0,0.000185,0.0,8.040338357922291,0.0,1.96531,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.176227,0.0,0.0,0.0,,,
AMZN,LONG,0.13201790078439163,1.3201790078439162,0.0,0.7921,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,8.284339063659809,0.0,1e-06,226.0804630091352,27.290102598632487,1.240876,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.282821,0.465222,0.0,0.0,1.219573,,
EEFT,SHORT,0.6448028797064418,6.448028797064418,1.36,4.772,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.7,NEUTRAL,unknown,,,85.0,70.0,13.0,6.94,1960.0,3015.0,1.538,3288.0,5.0,1682.0,89.8,0.475,0.0,0.0,1.0,0.0,0.23,0.13,2,1.0,0.0,0.0,0.000305,0.0,95473.8281209086,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,3.5e-05,0.0,0.539135,0.0,0.0,259.269231,,
SEDG,SHORT,0.5121780693655085,5.121780693655085,5.72,5.3169,price_validation_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.2,NEUTRAL,ema_rally,,,70.0,20.0,75.79,49.77,87109.0,77957.0,0.895,46472.0,33879.0,84715.0,79.1,1.005,1.73,0.63,0.82,1.2,1.17,0.18,3,1.0,0.0,0.0,0.001414,0.0,1.625620709710236e-07,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.79026,0.0,0.0,32.447797,,
WSM,SHORT,0.5114994530821066,5.1149945308210665,1.58,4.5315,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.5,NEUTRAL,unknown,,,230.0,180.0,13.83,10.91,6102.0,8127.0,1.332,3193.0,5454.0,5582.0,35.9,0.386,0.0,0.18,1.0,0.0,0.36,0.04,1,1.0,0.0,0.0,6.2e-05,0.0,1.4193869218432538e-17,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.45224,0.0,0.0,9.803922,,
UUUU,SHORT,0.4772228336665309,4.772228336665309,1.91,4.0991,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.7,POSITIVE,unknown,4106192.49,21.5,30.0,10.0,39.47,53.51,358582.0,115504.0,0.322,85664.0,100168.0,288254.0,25.8,0.899,0.0,0.3,1.0,0.0,0.31,0.3,1,1.0,0.0,0.0,0.000157,0.0,618218.7310464776,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,7.2e-05,0.0,0.573293,0.0,0.0,31.903226,,
HPQ,SHORT,0.4369218055416417,4.369218055416416,3.36,4.0526,price_validation_failed,"not_extended, retest_and_confirm, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.3,POSITIVE,retest_and_confirm,22398.93,19.61,20.0,18.0,2.09,8.12,140246.0,159702.0,1.139,111101.0,54427.0,134420.0,76.3,0.444,0.0,0.67,0.64,1.4,0.59,0.06,1,1.0,0.0,0.0,3.5e-05,0.0,0.002300926205617353,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.253984,0.0,0.0,10.056381,,
DASH,SHORT,0.37032537263515913,3.7032537263515914,1.33,3.3706,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.6,NEUTRAL,unknown,,,210.0,140.0,10.64,26.24,102124.0,49595.0,0.486,28623.0,45936.0,77160.0,90.7,0.645,0.0,0.0,1.0,0.0,0.09,0.25,1,1.0,0.0,0.0,2.4e-05,0.0,1693707.6081264107,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.4e-05,0.0,0.61139,0.0,0.0,1.917995,,
CRM,SHORT,0.35457288722490954,3.5457288722490956,4.14,4.0749,price_validation_failed,"ema_rally, not_extended, trend_aligned","confirmation_volume, momentum_aligned, room_to_target",5.3,NEGATIVE,ema_rally,-13485117.52,,190.0,180.0,2.01,3.36,459352.0,352455.0,0.767,211277.0,207660.0,392870.0,71.3,0.445,1.54,0.71,0.16,1.2,0.3,0.23,4,1.0,1.708096148846972,5e-06,8e-06,6.229684772589134e-07,1.2157170380981192e-07,1.52203,0,2,0.0,0.37078,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.216541,0.391769,0.0,0.0,2.928721,,
SPY,SHORT,0.3278720852059578,3.278720852059578,2.29,3.8464,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",7.6,NEGATIVE,bounce_and_fail,-4740390.82,,800.0,600.0,12.87,15.35,5503002.0,11516318.0,2.093,7425539.0,4857383.0,4736398.0,66.9,0.158,0.0,0.0,1.0,1.0,0.29,0.0,1,1.0,0.0,0.0,0.0,0.0,794819.06642459,,0,0,0.0,0.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.220991,0.0,0.0,3.88285,,
DIA,SHORT,0.3278720852059578,3.278720852059578,0.0,1.9672,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,2.5467339181793216,0.0,0.0,244.01539302591212,95.81503245551482,172.0,0,0,0.0,0.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.645876,0.421066,0.0,0.0,3.242812,,
CAVA,SHORT,0.3126779952308328,3.1267799523083277,1.42,3.0894,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.5,NEUTRAL,unknown,,,135.0,65.0,38.6,33.26,70865.0,41909.0,0.591,15509.0,29399.0,67866.0,82.3,0.71,0.0,0.0,1.0,0.0,0.07,0.35,1,1.0,0.0,0.0,5.3e-05,0.0,1.1462811889030589e-09,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.377228,0.0,0.0,4.495536,,
