ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,entry_price,stop_price,target_1,rr_ratio
IONS,LONG,0.36713886373814875,3.6713886373814875,6.51,4.8487,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.3,NEUTRAL,trend_continuation,,,80.0,72.5,4.55,5.25,47482.0,26561.0,0.559,21039.0,34705.0,18299.0,73.2,0.482,1,0.7,99.0,5.5e-05,0.0,2.328982066211955e-61,0.0,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.523402,0.0,0.0,0.0,False,1.54,0.74,1.0,1.4,1.23,0.6,False,consolidation_break,3.0,False,1.0,0.36713886373814875,0.36713886373814875,n/a,2026-06-24,2026-06-24,,,,
RDDT,LONG,0.359200091373587,3.5920009137358697,3.44,4.448,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.1,NEGATIVE,ema_pullback,-6566895.05,,220.0,115.0,36.88,28.45,244934.0,191816.0,0.783,110447.0,60503.0,265800.0,52.9,0.709,1,1.0,99.0,3.7e-05,0.0,596978.1313880432,0.0,1.340694,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.3e-05,0.0,0.498696,0.0,0.0,0.0,False,0.0,0.74,1.0,1.2,0.28,0.22,False,default,2.5,False,1.0,0.359200091373587,0.359200091373587,n/a,2026-06-24,2026-06-24,,,,
AXP,LONG,0.35236559974475523,3.5236559974475523,4.48,4.3458,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern",6.2,NEUTRAL,unknown,,,480.0,310.0,40.12,9.5,135026.0,80059.0,0.593,51331.0,29099.0,134655.0,69.4,0.319,4,1.0,99.0,8e-06,0.0,162.9811695505904,0.0,4.078056,,1,0,2.9e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.485677,0.0,0.0,0.0,False,1.99,0.17,1.0,0.0,1.21,0.11,False,default,2.5,False,1.0,0.35236559974475523,0.35236559974475523,n/a,2026-06-24,2026-06-24,,,,
DASH,LONG,0.33933634570877946,3.3933634570877946,0.0,2.036,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,2.1621552065955734e-11,2e-05,1.8e-05,7.189383782021175e-30,1.662550347932986e-19,24.697674,5.185561,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.550472,0.389802,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
W,LONG,0.33382427022913214,3.3382427022913213,0.0,2.0029,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,0.8193665833709223,4.2e-05,3.7e-05,608.0666826088008,742.1179908352849,5.943262,20.210526,1,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.410187,0.337755,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
NBIS,LONG,0.33049104896328085,3.3049104896328085,5.43,4.4415,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.8,NEGATIVE,trend_continuation,-9474459.14,,350.0,170.0,34.79,34.53,505114.0,582105.0,1.152,394640.0,166263.0,526316.0,100.0,1.184,2,1.0,99.0,1.1e-05,0.0,237411.99590485508,0.0,6.125,,0,0,0.439045,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.354775,0.0,0.0,0.0,False,2.1,0.9,0.43,1.4,0.41,0.2,False,sustained_trend,5.0,False,1.0,0.33049104896328085,0.33049104896328085,n/a,2026-06-24,2026-06-24,,,,
DELL,LONG,0.32426054572918045,3.2426054572918046,6.63,4.7703,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.8,NEGATIVE,trend_continuation,-1618416.53,,500.0,100.0,15.19,76.96,244722.0,326894.0,1.336,168380.0,100612.0,302624.0,94.5,0.787,1,1.0,99.0,8e-06,0.0,840496.1153296566,0.0,1.111111,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4e-06,0.0,0.624029,0.0,0.0,0.0,False,2.64,0.67,0.29,1.4,1.62,0.0,False,sustained_trend,5.0,False,1.0,0.32426054572918045,0.32426054572918045,n/a,2026-06-24,2026-06-24,,,,
TSLA,LONG,0.3195743645155596,3.195743645155596,1.39,3.4349,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.1,NEGATIVE,unknown,-31178727.45,375.36,500.0,300.0,33.15,20.11,3343636.0,2422835.0,0.725,1725924.0,777732.0,3262815.0,67.0,0.476,4,1.0,11.895574062704947,6e-06,0.0,4121.575258667282,1039.43918223903,2.834345,4.78209,1,0,0.659241,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.547167,0.594973,0.0,0.0,False,0.0,0.38,0.72,0.0,0.12,0.17,False,default,2.5,False,1.0,0.3195743645155596,0.3195743645155596,n/a,2026-06-24,2026-06-24,,,,
KEEL,LONG,0.3153685285325302,3.1536852853253023,6.17,4.6078,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,5.9,POSITIVE,trend_continuation,1784791.48,,7.0,2.5,14.38,59.15,766423.0,190753.0,0.249,188162.0,112490.0,656524.0,53.8,1.168,1,1.0,99.0,0.000179,0.0,2.1758751968727627e-20,0.0,1.33872,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.588258,0.0,0.0,0.0,False,2.59,0.87,0.58,1.4,0.36,0.37,False,sustained_trend,5.0,False,1.0,0.3153685285325302,0.3153685285325302,n/a,2026-06-24,2026-06-24,,,,
UNH,LONG,0.3151739213544714,3.1517392135447144,0.0,1.891,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,8,1.0,0.004127749372138923,3e-06,1.4e-05,6.157268207289328e-07,8.950061138182058e-05,3.188648,4.259764,1,1,0.000413,0.574637,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.478704,0.527585,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
BA,LONG,0.3103821840263881,3.103821840263881,3.58,4.1459,price_validation_failed,"not_extended, room_to_target, support_ema_confluence","confirmation_volume, momentum_aligned, trend_aligned",7.6,NEGATIVE,support_ema_confluence,-23703897.84,220.19,250.0,200.0,13.51,9.19,421269.0,354052.0,0.84,166703.0,247300.0,361318.0,72.3,0.348,3,1.0,99.0,1.7e-05,0.0,1.9382662497777258e-20,0.0,1.301126,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.456775,0.0,0.0,0.0,False,0.0,0.95,0.47,1.6,0.52,0.04,False,default,2.5,False,1.0,0.3103821840263881,0.3103821840263881,n/a,2026-06-24,2026-06-24,,,,
HD,LONG,0.30888158522081505,3.0888158522081506,6.94,4.5464,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none,4.6,NEUTRAL,unknown,,,360.0,300.0,5.0,12.5,126796.0,98422.0,0.776,62741.0,61013.0,101464.0,70.0,0.298,2,1.0,0.2552548705147183,5e-06,1e-06,9.320314476711693e-30,3.6513757633370105e-29,1.913994,2.795918,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.527838,0.347446,0.0,0.0,False,1.74,0.34,1.0,1.4,2.0,0.47,False,consolidation_break,3.0,False,1.0,0.30888158522081505,0.30888158522081505,n/a,2026-06-24,2026-06-24,,,,
MAGS,LONG,0.29180204971778356,2.9180204971778356,1.21,2.622,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.0,NEUTRAL,unknown,,,65.0,55.0,3.7,12.25,58863.0,38227.0,0.649,43224.0,17072.0,36794.0,87.0,0.306,1,0.7,99.0,0.000541,0.0,9.970611429186947e-27,0.0,32.520325,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.298768,0.0,0.0,0.0,False,0.0,0.05,1.0,0.0,0.06,0.1,False,default,2.5,False,1.0,0.29180204971778356,0.29180204971778356,n/a,2026-06-24,2026-06-24,,,,
APP,LONG,0.2905121475555661,2.905121475555661,2.78,4.0066,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.6,NEGATIVE,bounce_and_fail,-3268403.53,,600.0,400.0,29.04,13.97,138750.0,113444.0,0.818,67917.0,56524.0,127753.0,45.8,0.696,5,1.0,2.3539075957625785e-30,1.9e-05,7e-06,1.814134146002691e-26,11560.357016149006,5.916667,87.125,0,1,0.036332,0.4226,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.427812,0.514681,0.0,0.0,False,0.0,0.52,0.46,1.0,0.49,0.3,False,default,2.5,False,1.0,0.2905121475555661,0.2905121475555661,n/a,2026-06-24,2026-06-24,,,,
QCOM,LONG,0.28987150827341746,2.8987150827341743,3.54,3.2914,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",3.9,POSITIVE,ema_pullback,11495147.32,197.06,250.0,130.0,26.64,34.15,550156.0,442430.0,0.804,386000.0,188468.0,418118.0,87.0,0.748,4,1.0,53.012819947783754,1.3e-05,5e-06,268049.90021774976,5056.322234541983,84.336366,19.304907,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.682317,0.513858,0.0,0.0,False,0.0,0.61,1.0,1.2,0.3,0.43,False,default,2.5,False,1.0,0.28987150827341746,0.28987150827341746,n/a,2026-06-24,2026-06-24,,,,
CRDO,LONG,0.2893376454047355,2.893376454047355,6.08,4.3107,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.2,NEUTRAL,trend_continuation,,,340.0,100.0,26.4,62.82,99759.0,91714.0,0.919,63965.0,32863.0,94645.0,79.6,1.09,2,1.0,99.0,2.7e-05,0.0,96281.33788365943,0.0,2.796242,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.418372,0.0,0.0,0.0,False,2.58,0.81,0.42,1.4,0.79,0.08,False,sustained_trend,5.0,False,1.0,0.2893376454047355,0.2893376454047355,n/a,2026-06-24,2026-06-24,,,,
ONDS,LONG,0.2878846074868517,2.878846074868517,1.46,2.7374,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.3,POSITIVE,unknown,276923.26,7.67,30.0,5.0,290.63,34.9,1031941.0,495626.0,0.48,583604.0,213402.0,730561.0,8.2,0.918,1,1.0,99.0,0.000157,0.0,8.412997447238907e-29,0.0,4.449747,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.08937,0.0,0.0,0.0,False,0.0,0.13,1.0,0.0,0.04,0.29,False,default,2.5,False,1.0,0.2878846074868517,0.2878846074868517,n/a,2026-06-24,2026-06-24,,,,
HOOD,LONG,0.2843553274414995,2.8435532744149947,0.0,1.7061,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,4,0.7,0.007289038877816207,1.1e-05,1.1e-05,870.7859620646393,119465.12793543041,5.286594,1.054112,0,0,0.434001,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.715129,0.456789,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
SMCI,LONG,0.283794799503169,2.8379479950316897,3.54,3.221,price_validation_failed,"momentum_aligned, not_extended, support_ema_confluence","confirmation_volume, room_to_target, trend_aligned",3.7,POSITIVE,support_ema_confluence,14517666.49,32.38,35.0,10.0,7.86,69.18,1296294.0,1063299.0,0.82,707977.0,395572.0,1256044.0,92.5,0.892,1,1.0,99.0,5.5e-05,0.0,9.662468613756352e-05,0.0,111.111111,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.349715,0.0,0.0,0.0,False,0.0,0.76,0.03,1.6,1.04,0.1,False,default,2.5,False,1.0,0.283794799503169,0.283794799503169,n/a,2026-06-24,2026-06-24,,,,
COIN,LONG,0.28171053217775965,2.8171053217775963,0.0,1.6903,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,0.7,23.93216366682755,4e-05,3.9e-05,536170.4924861601,11201.880865233841,12.410714,1.494062,0,0,0.0,1e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.395035,0.148029,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
LUV,LONG,0.27240663988716984,2.7240663988716984,7.89,5.009,poor_rr (0.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.4,NEUTRAL,trend_continuation,,,55.0,47.5,7.97,6.75,122630.0,91973.0,0.75,42204.0,88831.0,83568.0,74.1,0.515,1,0.7,99.0,1.3e-05,0.0,1.7818519009132306e-18,0.0,1.335113,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.621938,0.0,0.0,0.0,False,2.51,0.4,1.0,1.4,1.83,0.75,False,sustained_trend,5.0,False,1.0,0.27240663988716984,0.27240663988716984,n/a,2026-06-24,2026-06-24,50.94,44.83,55.0,0.66
WDC,LONG,0.27089217017448963,2.708921701744896,6.64,4.4865,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,5.7,NEGATIVE,trend_continuation,-639951.26,,900.0,90.0,39.79,86.02,157098.0,228541.0,1.455,138434.0,61506.0,185699.0,99.2,0.973,3,1.0,3.995100609950853,6e-06,2e-06,61562.757833283475,7704.781912118205,12.958333,8.708333,0,0,0.0,0.386964,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.022469,0.058449,0.0,0.0,False,2.54,0.84,1.0,1.4,0.34,0.52,False,sustained_trend,5.0,False,1.0,0.27089217017448963,0.27089217017448963,n/a,2026-06-24,2026-06-24,,,,
