ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
FUTU,LONG,0.38096877292735726,3.8096877292735725,3.46,4.1228,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.9,NEUTRAL,bounce_and_fail,,,267.45,67.45,175.95,30.41,66560.0,83310.0,1.252,71944.0,20633.0,57293.0,64.9,0.562,0.0,0.58,1.0,1.0,0.88,0.0,False,default,2.5,False,,,,,2,1.0,99.0,0.000109,0.0,97438.47926378276,0.0,1.497416,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,5e-06,0.0,0.228263,0.0,0.0,0.0,1.0,0.38096877292735726,0.38096877292735726,n/a,2026-06-17,2026-06-17,False,
AMC,LONG,0.37465683216097995,3.7465683216097996,7.93,5.1723,poor_rr (1.0:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.6,POSITIVE,trend_continuation,1884033.26,2.69,3.0,1.0,11.75,62.75,1060960.0,175657.0,0.166,706321.0,102947.0,427349.0,76.3,1.057,2.79,0.36,1.0,1.4,1.63,0.75,False,sustained_trend,5.0,False,2.68,2.36,3.0,0.98,1,1.0,99.0,0.000345,0.0,9.657777700647158e-11,0.0,2.003641,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.241289,0.0,0.0,0.0,1.0,0.37465683216097995,0.37465683216097995,n/a,2026-06-17,2026-06-17,False,
ITT,LONG,0.3700169207722694,3.700169207722694,4.37,3.6211,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",2.3,NEUTRAL,ema_pullback,,,195.0,175.0,1.85,8.59,4444.0,4657.0,1.048,8746.0,0.0,355.0,73.9,0.352,0.0,0.85,1.0,1.2,1.12,0.19,False,default,2.5,False,,,,,1,1.0,99.0,3.3e-05,0.0,1.4847710096002139e-27,0.0,8.426966,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.55878,0.0,0.0,0.0,1.0,0.3700169207722694,0.3700169207722694,n/a,2026-06-17,2026-06-17,False,
FTAI,LONG,0.36847042594372176,3.6847042594372175,6.8,4.8424,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,4.8,NEUTRAL,support_ema_confluence,,,280.0,200.0,0.74,28.04,27128.0,12790.0,0.471,18818.0,6096.0,15004.0,55.5,0.654,1.62,0.66,0.91,1.6,1.76,0.24,False,sustained_trend,5.0,False,,,,,1,1.0,99.0,1.8e-05,0.0,382492.1287574623,0.0,11.576923,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4e-06,0.0,0.295627,0.0,0.0,0.0,1.0,0.36847042594372176,0.36847042594372176,n/a,2026-06-17,2026-06-17,False,
BTDR,LONG,0.34633908856440865,3.4633908856440865,6.28,4.4357,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.1,POSITIVE,ema_pullback,13348065.02,18.25,20.0,5.0,9.23,72.69,895094.0,232580.0,0.26,864992.0,392.0,262290.0,96.6,1.332,2.5,0.68,0.43,1.2,1.37,0.11,False,default,2.5,False,,,,,2,1.0,5.578395740068237e-16,0.000234,0.000137,1.191542347267175e-11,21359.946529225614,3.442784,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.363555,0.235096,0.0,0.0,1.0,0.34633908856440865,0.34633908856440865,n/a,2026-06-17,2026-06-17,False,2.695361
COST,LONG,0.3451789014286492,3.451789014286492,1.7,3.5359,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.5,NEGATIVE,unknown,-16825140.49,964.25,1000.0,900.0,3.74,6.64,152641.0,161971.0,1.061,173127.0,28478.0,113007.0,34.7,0.215,0.0,0.6,0.94,0.0,0.16,0.0,False,default,2.5,False,,,,,4,1.0,99.0,9e-06,0.0,377.2793997981148,0.0,2.215759,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.502298,0.0,0.0,0.0,1.0,0.3451789014286492,0.3451789014286492,n/a,2026-06-17,2026-06-17,False,
SLS,LONG,0.3404925431279585,3.404925431279585,5.96,4.5705,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.4,POSITIVE,ema_pullback,989381.95,,10.0,6.0,30.8,21.52,648703.0,159439.0,0.246,230647.0,18463.0,559032.0,62.0,1.395,1.83,0.97,0.88,1.2,1.08,0.0,False,default,2.5,False,,,,,2,1.0,0.09697030461158482,0.000469,0.000291,1.3058750379163529e-21,1.3466751941710855e-20,3.845668,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.022308,5.8e-05,0.0,0.0,1.0,0.3404925431279585,0.3404925431279585,n/a,2026-06-17,2026-06-17,False,23.852679
GS,LONG,0.3392142468967717,3.392142468967717,6.08,4.8401,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.6,NEGATIVE,trend_continuation,-1078471.41,,1300.0,800.0,17.71,27.56,221929.0,205779.0,0.927,134986.0,26919.0,265803.0,76.6,0.342,2.24,0.58,0.0,1.4,1.71,0.15,False,sustained_trend,5.0,False,,,,,8,1.0,82.03226851091038,1.4e-05,5e-06,259658.68995080522,5275.539627357542,14.251333,0,2,0.424416,0.246544,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.388048,0.221631,0.0,0.0,1.0,0.3392142468967717,0.3392142468967717,n/a,2026-06-17,2026-06-17,False,3.191054
SNDK,LONG,0.33884135613953226,3.3884135613953226,6.53,4.6332,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.9,POSITIVE,trend_continuation,4547617.54,2012.83,2400.0,250.0,19.3,87.57,333139.0,506359.0,1.52,384154.0,52531.0,402813.0,58.1,1.064,2.75,0.62,0.23,1.4,1.38,0.15,False,sustained_trend,5.0,False,,,,,4,1.0,8.101403328798039,5.1e-05,7e-06,3531535.1895425175,1307749.427925275,5.810526,0,0,0.260064,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.7e-05,4e-06,0.475189,0.794397,0.0,0.0,1.0,0.33884135613953226,0.33884135613953226,n/a,2026-06-17,2026-06-17,False,68.0
DASH,LONG,0.3388140951272557,3.3881409512725567,0.0,2.0329,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,2.1621552065955886e-11,2e-05,1.8e-05,2.6828983017710277e-21,6.204222281515518e-11,24.697674,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.550472,0.389802,0.0,0.0,,,,,,,False,5.185561
SMTC,LONG,0.3381891374002497,3.381891374002497,5.04,4.3229,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.6,NEUTRAL,ema_pullback,,,200.0,140.0,31.64,7.85,60804.0,31359.0,0.516,38996.0,1715.0,51452.0,78.9,0.873,2.03,0.91,0.59,1.2,0.21,0.1,False,default,2.5,False,,,,,1,1.0,99.0,4e-05,0.0,1.9224901324366712e-21,0.0,155.833333,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.448038,0.0,0.0,0.0,1.0,0.3381891374002497,0.3381891374002497,n/a,2026-06-17,2026-06-17,False,
QCOM,LONG,0.334797470492143,3.34797470492143,6.03,4.743,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.3,NEGATIVE,ema_pullback,-18601453.45,,300.0,200.0,39.62,6.92,606087.0,524073.0,0.865,541390.0,81602.0,507168.0,90.5,0.772,1.75,0.99,0.89,1.2,1.19,0.0,False,default,2.5,False,,,,,4,1.0,99.0,1.7e-05,3e-06,5.470789263503962e-06,1.3130949845458222e-10,1.489611,1,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.02698,0.107516,0.0,0.0,1.0,0.334797470492143,0.334797470492143,n/a,2026-06-17,2026-06-17,False,6.859813
TSEM,LONG,0.3343395102685552,3.3433951026855517,5.36,4.4197,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.7,NEUTRAL,ema_pullback,,,300.0,190.0,12.46,28.78,75445.0,50851.0,0.674,90334.0,16683.0,19279.0,76.0,0.907,1.82,0.81,0.5,1.2,1.0,0.03,False,default,2.5,False,,,,,1,1.0,99.0,1.2e-05,0.0,352716.4914959763,0.0,24.333333,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.100026,0.0,0.0,0.0,1.0,0.3343395102685552,0.3343395102685552,n/a,2026-06-17,2026-06-17,False,
DELL,LONG,0.3335517380160477,3.335517380160477,0.0,2.0013,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1.0,32.80648673595164,1.8e-05,2.6e-05,0.40154875398701195,0.004895967766605948,3.208457,1,0,0.002238,0.0425,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.367422,0.589487,0.0,0.0,,,,,,,False,7.630754
ADSK,LONG,0.33313269770020043,3.3313269770020044,1.06,3.3037,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.6,NEUTRAL,unknown,,,300.0,170.0,55.08,12.12,30412.0,38526.0,1.267,38834.0,1347.0,28757.0,54.3,0.395,0.0,0.0,1.0,0.0,0.02,0.04,True,default,2.5,False,,,,,1,1.0,99.0,6e-06,0.0,232579.63830593726,0.0,160.785714,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.063219,0.0,0.0,0.0,1.0,0.33313269770020043,0.33313269770020043,n/a,2026-06-17,2026-06-17,False,
JPM,LONG,0.3266737092258318,3.266737092258318,6.95,5.1184,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.0,NEGATIVE,trend_continuation,-65534260.01,,350.0,285.0,5.46,14.13,341419.0,474461.0,1.39,364965.0,60221.0,390694.0,64.0,0.259,2.19,0.45,1.0,1.4,1.59,0.32,False,sustained_trend,5.0,False,,,,,4,1.0,0.8733391454591932,2e-06,0.0,57064.611973267594,196022.1716957285,2.468707,2,1,2e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.418037,0.269656,0.0,0.0,1.0,0.3266737092258318,0.3266737092258318,n/a,2026-06-17,2026-06-17,False,1.755488
XOP,LONG,0.32288900597822723,3.2288900597822723,0.0,1.9373,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.47328995749441655,0.0,0.0,285921.6509542952,604115.1865295351,87.263158,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.351067,0.629943,0.0,0.0,,,,,,,False,1.452196
ARM,LONG,0.321573175443284,3.21573175443284,0.0,1.9294,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1.0,1.2066488592771922,3e-06,8e-06,24581.730857280094,6790.6335987988705,25.679894,0,4,0.173141,0.48922,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.136822,0.142663,0.0,0.0,,,,,,,False,123.511819
GOOG,LONG,0.3179970693684314,3.1799706936843144,0.0,1.908,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.0,9.062461372071739e-05,2e-06,9e-06,2.099597591277146e-06,0.011584036086198313,4.72185,1,5,0.0,0.323434,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.547589,0.843255,0.0,0.0,,,,,,,False,8.531842
W,LONG,0.31192047844279147,3.1192047844279145,7.0,4.9596,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.5,NEUTRAL,trend_continuation,,,105.0,70.0,26.98,15.35,94212.0,99642.0,1.058,77881.0,9218.0,106755.0,36.6,0.645,2.24,0.64,1.0,1.4,1.35,0.38,False,sustained_trend,5.0,False,,,,,1,1.0,99.0,2.8e-05,0.0,548.3228931712212,0.0,33.272727,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.274734,0.0,0.0,0.0,1.0,0.31192047844279147,0.31192047844279147,n/a,2026-06-17,2026-06-17,False,
AAPL,LONG,0.31132037192731293,3.1132037192731294,0.0,1.8679,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1.0,2.7457365716568515e-08,1e-06,1e-06,6.053935641643419e-20,7.349498011008282e-13,51.154192,2,0,0.29527,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.521949,0.543557,0.0,0.0,,,,,,,False,60.183138
FSLR,LONG,0.30556478099055034,3.0556478099055036,5.42,4.4738,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",6.6,NEGATIVE,ema_pullback,-1869959.81,258.71,410.0,180.0,59.02,30.19,400780.0,224455.0,0.56,165091.0,22750.0,437394.0,95.5,0.723,1.93,0.77,1.0,1.2,0.51,0.0,False,default,2.5,False,,,,,1,1.0,99.0,1.3e-05,0.0,7.473695001940428e-10,0.0,1.357143,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.364701,0.0,0.0,0.0,1.0,0.30556478099055034,0.30556478099055034,n/a,2026-06-17,2026-06-17,False,
META,LONG,0.2976771737861694,2.9767717378616942,2.2,3.8084,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",8.3,NEGATIVE,unknown,-233371463.28,,750.0,500.0,31.63,12.25,2218198.0,1026198.0,0.463,1313456.0,234860.0,1696080.0,52.6,0.343,0.0,0.47,1.0,0.0,0.52,0.21,False,default,2.5,False,,,,,2,1.0,99.0,1e-06,0.0,598277.6763309797,0.0,2.105096,1,0,0.437822,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.297663,0.0,0.0,0.0,1.0,0.2976771737861694,0.2976771737861694,n/a,2026-06-17,2026-06-17,False,
SE,LONG,0.296238245262366,2.9623824526236597,0.0,1.7774,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,1.4e-05,1e-05,2.0264561038236406e-14,2.1854769025685064e-20,83.555556,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.631664,0.549948,0.0,0.0,,,,,,,False,3.394191
MAGS,LONG,0.2959470958903373,2.959470958903373,1.9,2.9897,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",4.7,NEUTRAL,unknown,,,65.0,60.0,0.67,7.08,56392.0,37481.0,0.665,48873.0,1054.0,43946.0,46.5,0.256,0.0,0.29,0.47,0.0,0.7,0.44,False,default,2.5,False,,,,,1,0.7,99.0,0.000541,0.0,3.720782932451007e-18,0.0,32.520325,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.298768,0.0,0.0,0.0,1.0,0.2959470958903373,0.2959470958903373,n/a,2026-06-17,2026-06-17,False,
