ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,entry_price,stop_price,target_1,rr_ratio
SKHY,LONG,0.34671854369215444,3.4671854369215445,0.0,2.0803,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,6,1.0,0.000547048766919538,5e-06,3e-06,0.0003537303712364923,1.2932315823628218,989.05,25.455552,0,1,0.665031,0.000175,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.255828,0.735166,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
SMH,LONG,0.326911063936066,3.26911063936066,0.0,1.9615,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,6,1.0,0.2130905652360186,1.7e-05,4.9e-05,4.587090666044751,21.52648410765676,9.293711,8.027538,0,1,0.460053,0.406781,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.358364,0.251214,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
VRT,LONG,0.31708583652831324,3.1708583652831326,4.45,4.2804,price_validation_failed,"confirmation_volume, not_extended, room_to_target, support_ema_confluence","momentum_aligned, trend_aligned",6.8,NEGATIVE,support_ema_confluence,-2409736.03,279.24,300.0,210.0,7.59,24.69,224921.0,237686.0,1.057,121059.0,109937.0,231611.0,16.0,0.589,5,1.0,0.528881075299455,3.7e-05,2.2e-05,1.6884789321697903e-13,4.788824022150249e-13,9.105231,2.04077,1,0,1.6e-05,1e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.093623,0.625547,0.0,0.0,False,0.0,0.95,1.0,1.6,0.4,0.49,False,default,2.5,False,1.0,0.31708583652831324,0.31708583652831324,n/a,2026-08-18,2026-08-18,,,,
SE,LONG,0.3044939093959673,3.044939093959673,6.15,4.2475,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.4,POSITIVE,trend_continuation,4680142.2,,120.0,100.0,2.47,14.61,167014.0,114103.0,0.683,60468.0,87632.0,133017.0,16.1,0.431,1,1.0,99.0,8e-06,0.0,0.6362261706938149,0.0,3.343949,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.447862,0.0,0.0,0.0,False,2.33,0.89,0.94,1.4,0.27,0.33,False,sustained_trend,5.0,False,1.0,0.3044939093959673,0.3044939093959673,n/a,2026-08-18,2026-08-18,,,,
OKTA,LONG,0.3028081045660268,3.028081045660268,5.26,4.252,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,5.8,NEUTRAL,trend_continuation,,,160.0,50.0,11.4,65.19,88149.0,109881.0,1.247,39833.0,56292.0,101905.0,85.2,0.736,1,1.0,99.0,2.2e-05,0.0,53222.69201468942,0.0,1.663158,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.172131,0.0,0.0,0.0,False,1.7,0.96,0.56,1.4,0.09,0.55,False,default,2.5,False,1.0,0.3028081045660268,0.3028081045660268,n/a,2026-08-18,2026-08-18,,,,
FN,LONG,0.3024256367718575,3.024256367718575,4.31,4.0651,price_validation_failed,"confirmation_volume, not_extended, pullback_to_support, room_to_target","momentum_aligned, trend_aligned",6.3,NEUTRAL,pullback_to_support,,,600.0,480.0,21.85,2.52,12483.0,11232.0,0.9,10045.0,4689.0,8981.0,28.8,0.729,1,1.0,99.0,1.2e-05,0.0,7.198828776842878e-11,0.0,1.727273,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.534261,0.0,0.0,0.0,False,0.0,0.75,1.0,1.4,0.16,1.0,False,default,2.5,False,1.0,0.3024256367718575,0.3024256367718575,n/a,2026-08-18,2026-08-18,,,,
DELL,LONG,0.30057842873933815,3.0057842873933813,5.99,4.1799,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.4,POSITIVE,trend_continuation,19763823.64,474.21,500.0,100.0,5.5,78.9,315042.0,387063.0,1.229,154842.0,176546.0,370717.0,81.7,0.807,3,1.0,99.0,1.4e-05,4e-06,47644.14450186594,1.9228128218718292e-10,19.621951,2.182432,2,1,6e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.427851,0.253174,0.0,0.0,False,1.68,0.84,0.3,1.4,1.03,0.73,False,sustained_trend,5.0,False,1.0,0.30057842873933815,0.30057842873933815,n/a,2026-08-18,2026-08-18,,,,
FSLR,LONG,0.29686660762838185,2.9686660762838186,2.18,3.6583,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.6,NEGATIVE,unknown,-30268531.77,219.02,410.0,180.0,87.2,17.82,386897.0,252959.0,0.654,87051.0,85561.0,467244.0,20.5,0.516,2,0.7,99.0,2.8e-05,0.0,18351.402246833437,0.0,64.311594,,0,0,0.439933,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.132169,0.0,0.0,0.0,False,0.0,0.77,1.0,0.0,0.12,0.3,False,default,2.5,False,1.0,0.29686660762838185,0.29686660762838185,n/a,2026-08-18,2026-08-18,,,,
OSCR,LONG,0.2939430042407625,2.9394300424076247,6.79,4.5467,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.2,POSITIVE,trend_continuation,3753202.76,32.01,40.0,25.0,24.77,22.02,344408.0,169445.0,0.492,72634.0,69257.0,371962.0,15.5,0.649,1,1.0,99.0,3.5e-05,0.0,4.966493630817021e-18,0.0,82.571429,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.604028,0.0,0.0,0.0,False,1.86,0.77,1.0,1.4,1.61,0.15,False,sustained_trend,5.0,False,1.0,0.2939430042407625,0.2939430042407625,n/a,2026-08-18,2026-08-18,,,,
MSFT,LONG,0.2880244410005351,2.880244410005351,6.0,4.6601,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",7.1,NEGATIVE,trend_continuation,-71531266.07,,500.0,350.0,3.98,27.21,2876079.0,1476569.0,0.513,920973.0,1033862.0,2397813.0,14.4,0.263,2,1.0,99.0,1e-06,0.0,0.00023125537590003227,0.0,126.767606,,0,0,0.332126,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.404268,0.0,0.0,0.0,False,2.64,0.76,0.73,1.4,0.26,0.21,False,sustained_trend,5.0,False,1.0,0.2880244410005351,0.2880244410005351,n/a,2026-08-18,2026-08-18,,,,
CIEN,LONG,0.2862773481053502,2.862773481053502,0.0,1.7177,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,1.7029911604569563e-08,2.7e-05,5.8e-05,4.548509491290233e-08,5.3417887266892805,2.837427,9.173077,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.686287,0.619862,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
MRVL,LONG,0.2859315208194802,2.859315208194802,0.0,1.7156,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,4.8493471758085214e-09,1e-06,2e-06,9.757427940718727e-11,0.020121116486348272,7.115646,1.921348,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.008958,0.476499,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
ORCL,LONG,0.2846988493233713,2.846988493233713,3.93,4.0625,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",7.3,NEGATIVE,trend_continuation,-60718583.25,,200.0,120.0,39.23,16.46,1767777.0,1429518.0,0.809,708263.0,765418.0,1723614.0,77.5,0.696,3,1.0,99.0,1.8e-05,3e-06,0.1425057855670906,2.248526281240476e-11,508.871501,284.25,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.343718,0.515223,0.0,0.0,False,0.0,0.95,1.0,1.4,0.15,0.43,False,default,2.5,False,1.0,0.2846988493233713,0.2846988493233713,n/a,2026-08-18,2026-08-18,,,,
LRCX,LONG,0.2845538805684237,2.845538805684237,6.29,4.2298,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",none,4.6,POSITIVE,support_ema_confluence,20208.65,323.49,400.0,230.0,23.4,29.05,298580.0,335326.0,1.123,168539.0,151739.0,313628.0,24.2,0.609,3,1.0,99.0,6e-06,1e-06,6.636040980237345,9.846170223749812e-18,1.624733,1.260289,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.152413,0.003433,0.0,0.0,False,1.56,0.87,1.0,1.6,0.83,0.43,False,default,2.5,False,1.0,0.2845538805684237,0.2845538805684237,n/a,2026-08-18,2026-08-18,,,,
ETN,LONG,0.2772533584708224,2.7725335847082238,5.14,4.1883,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,6.3,NEUTRAL,ema_pullback,,,500.0,345.0,14.26,21.16,52222.0,53783.0,1.03,29874.0,39790.0,36341.0,20.5,0.347,1,1.0,99.0,3e-06,0.0,1.320734013398959e-16,0.0,5.619048,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.258434,0.0,0.0,0.0,False,1.84,0.88,0.78,1.2,0.11,0.33,False,default,2.5,False,1.0,0.2772533584708224,0.2772533584708224,n/a,2026-08-18,2026-08-18,,,,
JBL,LONG,0.2738644037435871,2.738644037435871,5.66,4.5673,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",7.5,NEUTRAL,trend_continuation,,,400.0,300.0,13.63,14.78,24955.0,17692.0,0.709,10964.0,7888.0,23795.0,46.7,0.503,1,1.0,99.0,2.2e-05,0.0,815449.8732770071,0.0,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.7e-05,0.0,0.794318,0.0,0.0,0.0,False,1.88,0.86,1.0,1.4,0.41,0.11,False,sustained_trend,5.0,False,1.0,0.2738644037435871,0.2738644037435871,n/a,2026-08-18,2026-08-18,,,,
XLE,LONG,0.2715042646938891,2.7150426469388913,0.0,1.629,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,0.6258419092225235,6e-06,1.8e-05,0.021773935455805898,0.017395715383502694,3.122525,16.196926,0,0,0.0,0.039759,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.431201,0.475089,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
SPOT,LONG,0.2655943797260447,2.655943797260447,0.0,1.5936,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,9.685823431882105e-08,6e-06,1.1e-05,8.59971129827289e-18,4.439328962969663e-11,1.031532,2.425,0,0,0.0,2e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.343572,0.562154,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
WDC,LONG,0.25834855756568403,2.5834855756568404,5.49,4.2187,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,6.4,NEGATIVE,support_ema_confluence,-550128.85,,700.0,90.0,39.36,82.08,191628.0,281709.0,1.47,131426.0,104326.0,237585.0,11.7,0.744,2,0.7,99.0,3e-06,0.0,2.386426357307826e-08,0.0,3.479452,,0,0,0.499617,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.259552,0.0,0.0,0.0,False,0.0,0.96,0.54,1.6,1.6,0.8,False,default,2.5,False,1.0,0.25834855756568403,0.25834855756568403,n/a,2026-08-18,2026-08-18,,,,
UBER,LONG,0.2570264564278433,2.5702645642784328,5.54,3.6871,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,3.7,POSITIVE,trend_continuation,31986759.63,77.05,80.0,60.0,3.8,22.15,667164.0,673334.0,1.009,266587.0,277652.0,796259.0,11.9,0.332,1,1.0,99.0,2e-06,0.0,8.226337661300903e-22,0.0,38.25228,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.03043,0.0,0.0,0.0,False,1.71,0.74,0.02,1.4,1.14,0.52,False,sustained_trend,5.0,False,1.0,0.2570264564278433,0.2570264564278433,n/a,2026-08-18,2026-08-18,,,,
SQQQ,LONG,0.2541430603632635,2.541430603632635,5.74,4.1327,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_support, room_to_target",trend_aligned,5.7,POSITIVE,pullback_to_support,16472499.74,37.91,40.0,30.0,5.36,20.98,295417.0,108594.0,0.368,174691.0,107515.0,121805.0,24.9,0.587,2,1.0,99.0,0.000556,0.000245,0.00031262828594736774,3.825420709452212e-08,2.002441,4852.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.566066,0.277284,0.0,0.0,False,0.0,0.75,1.0,1.4,1.59,1.0,False,default,2.5,False,1.0,0.2541430603632635,0.2541430603632635,n/a,2026-08-18,2026-08-18,,,,
GOOG,LONG,0.24812339933953056,2.4812339933953056,3.52,3.6966,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.0,NEGATIVE,bounce_and_fail,-62224907.34,341.75,400.0,330.0,17.04,3.44,1052295.0,806970.0,0.767,366376.0,541985.0,950904.0,6.0,0.275,1,1.0,99.0,1e-06,0.0,1.406900938492898e-24,0.0,3.321739,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.705781,0.0,0.0,0.0,False,0.0,0.75,1.0,1.0,0.48,0.29,False,default,2.5,False,1.0,0.24812339933953056,0.24812339933953056,n/a,2026-08-18,2026-08-18,,,,
MSTR,LONG,0.2472632931166784,2.472632931166784,4.92,3.5123,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,4.0,POSITIVE,retest_and_confirm,67092654.73,96.78,100.0,50.0,3.47,48.27,1580942.0,1245025.0,0.788,890105.0,581175.0,1354687.0,28.8,0.689,1,0.7,99.0,3.5e-05,0.0,0.0002777782213946271,0.0,11.048246,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.022139,0.0,0.0,0.0,False,0.0,0.99,0.38,1.4,1.31,0.84,False,default,2.5,False,1.0,0.2472632931166784,0.2472632931166784,n/a,2026-08-18,2026-08-18,,,,
IREN,LONG,0.24514449473911162,2.451444947391116,0.0,1.4709,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,6,1.0,99.0,4.1e-05,0.001078,0.5881273058611008,3.09151185470255e-12,1.569347,7.507679,0,1,0.0,0.691409,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.001979,0.447851,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
NVDA,LONG,0.23351746769016277,2.3351746769016275,0.0,1.4011,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,0.8180581243346348,0.0,0.0,0.06600708066348612,0.08068751926053273,1.322783,10.191176,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.217592,0.884074,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
ASML,LONG,0.09555472446857256,0.9555472446857256,6.06,3.4158,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,5.6,NEUTRAL,trend_continuation,,,2000.0,1300.0,10.79,27.98,87287.0,103917.0,1.191,60690.0,44523.0,85991.0,16.9,0.443,1,1.0,99.0,2e-06,0.0,1460465.1297656926,0.0,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.592432,0.0,0.0,0.0,False,1.68,0.86,0.89,1.4,0.56,0.67,False,sustained_trend,5.0,False,1.0,0.09555472446857256,0.09555472446857256,n/a,2026-08-18,2026-08-18,,,,
XOP,SHORT,0.4658506821822118,4.658506821822118,3.15,5.2143,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",9.7,NEGATIVE,bounce_and_fail,-9600439.98,,200.0,165.0,8.5,10.49,149664.0,262962.0,1.757,78562.0,157862.0,176202.0,39.7,0.316,1,1.0,0.0,0.0,0.000131,0.0,492744.2189990742,,1.477793,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,5.1e-05,0.0,0.396989,0.0,0.0,False,0.0,0.1,1.0,1.0,0.28,0.77,False,default,2.5,False,1.0,0.4658506821822118,0.4658506821822118,n/a,2026-08-18,2026-08-18,,,,
SWKS,SHORT,0.4268604357614018,4.268604357614018,5.02,4.9203,price_validation_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.4,NEUTRAL,ema_rally,,,95.0,55.0,44.33,16.44,80143.0,46944.0,0.586,61136.0,17035.0,48916.0,35.6,0.466,1,1.0,0.0,0.0,5.6e-05,0.0,3.247594669657797e-09,,2.770701,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.85009,0.0,0.0,False,0.0,0.95,1.0,1.2,1.63,0.24,False,default,2.5,False,1.0,0.4268604357614018,0.4268604357614018,n/a,2026-08-18,2026-08-18,,,,
