ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train
EME,LONG,0.4331415554056061,4.331415554056061,0.0,2.5988,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,2.2e-05,2e-05,1.147791025287851e-32,9.34074934658881e-39,46.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.898029,0.598176,0.0,0.0,,,,,,,False
KLAC,LONG,0.43119293624446187,4.311929362444618,2.22,4.182,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.8,NEGATIVE,unknown,-1201488.85,,270.0,122.0,49.73,32.35,170509.0,285229.0,1.673,97040.0,153504.0,205194.0,84.1,0.803,0.0,0.24,1.0,0.0,0.42,0.56,False,default,2.5,False,7,1.0,1.7978059479495128,1.6e-05,8e-06,2.202262866412637e-31,3.0624312775864767e-31,786.932895,583.0,4,1,0.701543,0.458439,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.624474,0.607306,0.0,0.0,1.0,0.43119293624446187,0.43119293624446187,n/a,2026-07-30,2026-07-30,False
CROX,LONG,0.42108647120228215,4.210864712022822,4.72,5.0014,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,7.4,NEUTRAL,trend_continuation,,,135.0,37.5,9.17,69.67,19614.0,17427.0,0.888,5335.0,13620.0,18086.0,55.6,0.463,0.0,0.48,0.99,1.4,0.85,1.0,False,default,2.5,False,1,0.7,99.0,0.000106,0.0,9.822655656517442e-57,0.0,1.099217,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.59169,0.0,0.0,0.0,1.0,0.42108647120228215,0.42108647120228215,n/a,2026-07-30,2026-07-30,False
NBIS,LONG,0.41096388427704533,4.109638842770453,4.95,4.7198,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.9,NEGATIVE,bounce_and_fail,-2894521.44,,250.0,120.0,32.68,36.32,702585.0,890668.0,1.268,761033.0,176857.0,655363.0,91.9,1.364,0.0,0.84,1.0,1.0,1.17,0.94,False,default,2.5,False,7,1.0,2.0779351797115826,0.000268,7.6e-05,297294.42458508257,357680.0993214175,65.265915,6.346311,2,1,0.691115,0.034293,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.2e-05,0.0,0.245811,0.008802,0.0,0.0,1.0,0.41096388427704533,0.41096388427704533,n/a,2026-07-30,2026-07-30,False
IREN,LONG,0.38157851246314917,3.8157851246314918,5.06,4.6259,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_support, room_to_target",trend_aligned,6.0,NEGATIVE,pullback_to_support,-12303428.48,,110.0,30.0,187.51,21.59,1312898.0,1406301.0,1.071,934762.0,397123.0,1387314.0,88.1,1.198,0.0,0.89,0.44,1.4,1.65,0.68,False,default,2.5,False,1,1.0,99.0,9.4e-05,0.0,358989.3677357315,0.0,3.320542,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.0944,0.0,0.0,0.0,1.0,0.38157851246314917,0.38157851246314917,n/a,2026-07-30,2026-07-30,False
PG,LONG,0.35738499206142155,3.5738499206142156,3.64,4.1989,price_validation_failed,"not_extended, pullback_to_support, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.6,POSITIVE,pullback_to_support,341852.58,143.93,160.0,130.0,11.14,9.7,212032.0,141739.0,0.668,108930.0,110585.0,134256.0,55.9,0.223,0.0,0.57,0.84,1.4,0.56,0.27,False,default,2.5,False,2,1.0,3.0360151911563416e-34,5e-06,3e-06,5.173288625630055e-49,1.7039732346199755e-15,1.330232,1.679167,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.397151,0.533855,0.0,0.0,1.0,0.35738499206142155,0.35738499206142155,n/a,2026-07-30,2026-07-30,False
SOXL,LONG,0.34908917125500577,3.4908917125500576,3.82,4.1314,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.2,NEGATIVE,bounce_and_fail,-6732231.54,,200.0,71.0,74.34,38.11,530860.0,1011665.0,1.906,766747.0,78388.0,697390.0,82.5,1.753,0.0,0.47,1.0,1.0,0.74,0.61,False,default,2.5,False,2,1.0,99.0,0.000106,0.0,284175.40349499544,0.0,1.712481,,0,0,0.430005,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.3e-05,0.0,0.331891,0.0,0.0,0.0,1.0,0.34908917125500577,0.34908917125500577,n/a,2026-07-30,2026-07-30,False
NFLX,LONG,0.3160509639940054,3.160509639940054,5.46,4.3783,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,5.8,POSITIVE,retest_and_confirm,22002360.31,73.17,100.0,5.0,36.67,93.17,3009687.0,2501169.0,0.831,1118462.0,794494.0,3597900.0,40.8,0.342,0.0,0.9,1.0,1.4,1.8,0.36,False,default,2.5,False,5,1.0,99.0,1.8e-05,0.0,185.99576857235508,0.0,2.46299,,0,0,1e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.39119,0.0,0.0,0.0,1.0,0.3160509639940054,0.3160509639940054,n/a,2026-07-30,2026-07-30,False
ETSY,LONG,0.30755204471391134,3.0755204471391133,5.97,4.2288,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.5,NEUTRAL,ema_pullback,,,85.0,35.0,2.22,57.91,95409.0,54478.0,0.571,51188.0,38706.0,59993.0,85.7,0.683,2.58,0.75,0.34,1.2,0.85,0.25,False,default,2.5,False,1,1.0,99.0,4.3e-05,0.0,1.869076984561066e-13,0.0,13.513966,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.114661,0.0,0.0,0.0,1.0,0.30755204471391134,0.30755204471391134,n/a,2026-07-30,2026-07-30,False
TQQQ,LONG,0.3065660501551175,3.065660501551175,4.26,4.0908,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.4,NEGATIVE,bounce_and_fail,-275676.26,63.45,80.0,55.0,26.38,13.11,865426.0,661098.0,0.764,634403.0,218052.0,674069.0,86.9,0.747,0.0,0.55,1.0,1.0,1.3,0.42,False,default,2.5,False,1,1.0,99.0,0.0,0.0,27193.1027798187,0.0,24.438889,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.058665,0.0,0.0,0.0,1.0,0.3065660501551175,0.3065660501551175,n/a,2026-07-30,2026-07-30,False
DOCN,LONG,0.3043998531369761,3.043998531369761,4.35,3.927,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.5,NEUTRAL,bounce_and_fail,,,180.0,67.5,49.71,43.86,87253.0,55480.0,0.636,49882.0,23780.0,69071.0,99.9,1.167,0.0,0.74,1.0,1.0,1.07,0.54,False,default,2.5,False,1,1.0,99.0,0.0001,0.0,1.7925103371558294e-15,0.0,28.823529,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.060258,0.0,0.0,0.0,1.0,0.3043998531369761,0.3043998531369761,n/a,2026-07-30,2026-07-30,False
FRMI,LONG,0.3021379380248821,3.021379380248821,3.72,3.6267,price_validation_failed,"momentum_aligned, not_extended, trend_continuation","confirmation_volume, room_to_target, trend_aligned",5.0,POSITIVE,trend_continuation,2702720.73,6.74,10.0,5.0,48.59,25.71,815982.0,185341.0,0.227,519868.0,51536.0,429919.0,71.1,1.554,0.0,0.96,0.0,1.4,1.06,0.31,False,default,2.5,False,1,1.0,99.0,0.000161,0.0,68.50952058030818,0.0,25.854545,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.02189,0.0,0.0,0.0,1.0,0.3021379380248821,0.3021379380248821,n/a,2026-07-30,2026-07-30,False
DIA,LONG,0.30175261056873254,3.0175261056873253,5.58,4.6028,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,7.1,NEGATIVE,retest_and_confirm,-12361914.79,,545.0,480.0,4.5,7.96,229657.0,339737.0,1.479,157360.0,134966.0,277068.0,41.4,0.138,1.5,0.98,0.52,1.4,0.98,0.2,False,sustained_trend,5.0,False,1,1.0,99.0,0.0,0.0,54.2066979967818,0.0,22.35,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.551746,0.0,0.0,0.0,1.0,0.30175261056873254,0.30175261056873254,n/a,2026-07-30,2026-07-30,False
RKLB,LONG,0.30128633644290026,3.012863364429003,3.88,3.9904,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.6,NEGATIVE,bounce_and_fail,-3261836.17,,85.0,60.0,31.42,7.24,626377.0,417832.0,0.667,278877.0,133926.0,631406.0,93.1,1.042,0.0,0.46,1.0,1.0,1.14,0.28,False,default,2.5,False,4,1.0,99.0,7.8e-05,2.3e-05,506.2179606919274,0.010264711085270673,21.482013,2.331518,1,0,0.0,0.01708,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.814106,0.03242,0.0,0.0,1.0,0.30128633644290026,0.30128633644290026,n/a,2026-07-30,2026-07-30,False
TWLO,LONG,0.29993676712968864,2.9993676712968864,4.21,3.7827,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.1,NEUTRAL,retest_and_confirm,,,220.0,130.0,15.22,31.92,47108.0,29852.0,0.634,26090.0,15597.0,35273.0,98.9,0.831,0.0,0.72,1.0,1.4,1.03,0.06,False,default,2.5,False,1,1.0,99.0,2.1e-05,0.0,5.089662056108018e-23,0.0,3.970297,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.188837,0.0,0.0,0.0,1.0,0.29993676712968864,0.29993676712968864,n/a,2026-07-30,2026-07-30,False
OKTA,LONG,0.2967168266437177,2.967168266437177,0.0,1.7803,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.5271710234246468,2.2e-05,4.2e-05,1.8455367434362588e-13,3.500831156172334e-13,3.9375,45.333333,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.288603,0.636336,0.0,0.0,,,,,,,False
CRM,LONG,0.2915160449328873,2.915160449328873,0.0,1.7491,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,3.603578940850779e-18,5e-06,1.7e-05,2.0738315362127716e-16,38.366145994536474,1.61011,3.578448,0,1,3.5e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.045012,0.554824,0.0,0.0,,,,,,,False
BE,LONG,0.29037473452686435,2.9037473452686435,5.54,4.3339,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.1,NEGATIVE,bounce_and_fail,-10595649.29,206.92,350.0,125.0,68.98,39.65,571705.0,712818.0,1.247,683539.0,204551.0,396433.0,84.9,1.284,0.0,0.83,1.0,1.0,1.7,1.0,False,default,2.5,False,3,0.7,99.0,3.2e-05,1.3e-05,276559.7426700763,1292.658366757323,2.269921,16.222222,0,0,0.378648,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.138657,8e-06,0.0,0.0,1.0,0.29037473452686435,0.29037473452686435,n/a,2026-07-30,2026-07-30,False
BMY,LONG,0.2874992409089371,2.874992409089371,7.06,4.2155,"wall_proximity (0.2%, 0.1 ATR to call wall)","confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,3.3,POSITIVE,unknown,36978001.05,64.87,65.0,55.0,0.22,15.2,362760.0,298415.0,0.823,117750.0,144502.0,398923.0,61.5,0.294,2.41,0.15,1.0,1.2,1.65,0.66,False,consolidation_break,3.0,False,1,1.0,99.0,5e-06,0.0,3.417815822150127e-65,0.0,7.285298,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.142927,0.0,0.0,0.0,1.0,0.2874992409089371,0.2874992409089371,n/a,2026-07-30,2026-07-30,False
RBLX,LONG,0.2874049527612522,2.874049527612522,3.8,4.037,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",7.3,NEGATIVE,unknown,-2154837.21,,80.0,35.0,64.37,28.09,220728.0,137697.0,0.624,73233.0,88899.0,196293.0,87.5,0.883,0.0,0.7,1.0,0.0,1.1,1.0,False,default,2.5,False,2,0.7,99.0,2e-05,0.0,3324.0600804175483,0.0,2.560164,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.676866,0.0,0.0,0.0,1.0,0.2874049527612522,0.2874049527612522,n/a,2026-07-30,2026-07-30,False
VRT,LONG,0.2859388569742084,2.8593885697420838,2.16,2.9177,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.2,NEGATIVE,unknown,-6864034.96,227.34,230.0,210.0,1.1,7.69,210010.0,234384.0,1.116,150240.0,86723.0,207431.0,66.7,0.696,0.0,0.0,1.0,0.0,0.16,1.0,True,default,2.5,False,5,0.7,6.824724918317581,5.7e-05,2.3e-05,79299.73809532718,17429.21635181657,10.661333,2.028556,0,0,0.289321,0.001642,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.731098,0.028092,0.0,0.0,1.0,0.2859388569742084,0.2859388569742084,n/a,2026-07-30,2026-07-30,False
CRWD,LONG,0.27834850430744845,2.7834850430744846,0.0,1.6701,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,5.063887742797921,3e-06,9e-06,781.5909801615009,77.17301605600491,1.205021,2.793404,1,2,0.0,0.337859,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.222719,0.5115,0.0,0.0,,,,,,,False
SNOW,LONG,0.27622186656489456,2.7622186656489456,7.7,4.4711,"wall_proximity (0.6%, 0.1 ATR to call wall)","confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.9,NEGATIVE,trend_continuation,-3112398.34,,300.0,160.0,0.64,46.33,274787.0,239268.0,0.871,118209.0,62907.0,332939.0,91.2,0.803,2.17,0.58,1.0,1.4,1.99,0.56,False,sustained_trend,5.0,False,1,1.0,99.0,5e-06,0.0,245677.97346123404,0.0,2.412621,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.04919,0.0,0.0,0.0,1.0,0.27622186656489456,0.27622186656489456,n/a,2026-07-30,2026-07-30,False
GOOG,LONG,0.2744612222686324,2.744612222686324,4.65,4.1073,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",6.7,POSITIVE,retest_and_confirm,66645748.34,333.49,400.0,330.0,19.88,1.1,994310.0,767639.0,0.772,445019.0,447536.0,869394.0,42.0,0.316,0.0,0.68,1.0,1.4,1.32,0.25,False,default,2.5,False,2,1.0,99.0,1e-06,0.0,0.019784599917955083,0.0,9.089441,,1,0,0.000759,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.705408,0.0,0.0,0.0,1.0,0.2744612222686324,0.2744612222686324,n/a,2026-07-30,2026-07-30,False
SNDK,LONG,0.2729875130570151,2.729875130570151,4.18,3.8189,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.0,NEGATIVE,bounce_and_fail,-42380102.58,,2000.0,250.0,56.25,80.47,437988.0,521342.0,1.19,385837.0,101536.0,471957.0,90.4,1.334,0.0,0.56,1.0,1.0,0.98,0.64,False,default,2.5,False,1,1.0,99.0,1.3e-05,0.0,719898.6912077438,0.0,2.268293,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.448936,0.0,0.0,0.0,1.0,0.2729875130570151,0.2729875130570151,n/a,2026-07-30,2026-07-30,False
UNH,LONG,0.2686446858001604,2.6864468580016037,0.0,1.6119,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6,0.7,99.0,7e-06,5e-06,197.03431904582763,0.0032826593675596154,5.666656,4.505406,0,1,0.0,0.000337,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.561452,0.452194,0.0,0.0,,,,,,,False
ASML,LONG,0.2664439051436227,2.664439051436227,4.11,3.5452,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,4.9,NEUTRAL,ema_pullback,,,2000.0,1400.0,21.11,15.23,79438.0,99087.0,1.247,70851.0,38576.0,69098.0,81.6,0.583,0.0,0.66,1.0,1.2,0.9,0.35,False,default,2.5,False,1,1.0,99.0,1e-06,0.0,1.8592100620508618e-06,0.0,20.666667,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.544396,0.0,0.0,0.0,1.0,0.2664439051436227,0.2664439051436227,n/a,2026-07-30,2026-07-30,False
