ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bearish_vol_oi,bullish_score_z_shadow,bearish_score_z_shadow
UBS,SHORT,0.314884272420181,3.14884272420181,5.3,4.3044,watchlist_reeval_failed,"confirmation_volume, consolidation_breakdown, momentum_aligned, not_extended, room_to_target",trend_aligned,5.7,NEUTRAL,unknown,,,42.5,35.0,3.56,14.72,44215.0,64071.0,1.449,34201.0,1747.0,72338.0,89.4,0.364,0.0,0.89,1.0,1.2,1.78,0.43,1,1.0,0.0,0.0,4e-06,0.0,1.0372699288054251e-26,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.46111,0.0,0.0,1.237528,,
HL,SHORT,0.29939425246840073,2.9939425246840075,6.14,4.659,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.6,POSITIVE,trend_continuation,3474253.0,18.43,25.0,10.0,35.65,45.74,488356.0,255731.0,0.524,96375.0,210048.0,437664.0,43.5,0.752,1.61,0.69,0.67,1.4,1.5,0.26,1,1.0,0.0,0.0,3.2e-05,0.0,1.6604189609187302e-08,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.391839,0.0,0.0,11.510504,,
WIX,LONG,0.5357875045395162,5.357875045395161,3.82,5.0049,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.9,NEUTRAL,trend_continuation,,,120.0,70.0,66.74,2.74,26793.0,25684.0,0.959,13986.0,17077.0,21414.0,91.7,0.837,0.0,0.65,1.0,1.4,0.78,0.0,1,1.0,99.0,0.000153,0.0,594156.2027020142,0.0,9.5,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,7.5e-05,0.0,0.533409,0.0,0.0,0.0,,,
NN,LONG,0.5346383320662336,5.346383320662335,6.41,6.2362,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,8.2,NEUTRAL,trend_continuation,,,20.0,15.0,11.61,16.29,291714.0,41817.0,0.143,75845.0,158430.0,100074.0,50.8,0.229,1.89,0.91,1.0,1.4,0.66,0.56,2,1.0,99.0,0.000961,0.0,3.185097708857687e-10,0.0,2.723989,0,0,0.468929,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.138796,0.0,0.0,0.0,,,
LOGI,LONG,0.5114994530821066,5.1149945308210665,5.74,4.5595,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,1.4,NEUTRAL,trend_continuation,,,95.0,90.0,0.0,5.26,9218.0,12778.0,1.386,7727.0,7463.0,6806.0,95.9,0.425,1.64,0.93,1.0,1.4,0.29,0.47,1,1.0,99.0,4.7e-05,0.0,2.2424076397796595e-09,0.0,6.024096,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.393726,0.0,0.0,0.0,,,
LITE,LONG,0.29267517706742263,2.926751770674226,5.14,4.0054,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.0,NEUTRAL,ema_pullback,,,890.0,800.0,5.09,5.54,82555.0,94068.0,1.139,76367.0,43981.0,56275.0,76.6,1.055,2.01,0.84,0.47,1.2,0.54,0.09,1,1.0,99.0,9e-06,0.0,499408.7461509346,0.0,55.25,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.001432,0.0,0.0,0.0,,,
LLY,LONG,0.2728853893606584,2.7288538936065843,3.39,3.5414,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",5.8,NEGATIVE,unknown,-882900.43,,1000.0,800.0,8.97,12.82,151356.0,160511.0,1.06,96879.0,73410.0,141578.0,96.4,0.461,0.0,0.84,1.0,0.0,1.5,0.05,2,1.0,99.0,2e-06,0.0,26684.707272050906,0.0,38.663043,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.532349,0.0,0.0,0.0,,,
ARKG,SHORT,0.5114994530821066,5.1149945308210665,5.32,5.4135,watchlist_reeval_failed,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target",trend_aligned,6.3,NEUTRAL,flag_breakdown,,,48.0,28.0,61.07,6.04,113671.0,73108.0,0.643,82641.0,51651.0,52487.0,29.8,0.442,0.0,0.62,1.0,1.6,1.48,0.62,1,1.0,0.0,0.0,0.001171,0.0,0.0003520079453310054,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.632729,0.0,0.0,45.70235,,
TEM,SHORT,0.43649307591255754,4.364930759125575,5.45,4.7775,watchlist_reeval_failed,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target",trend_aligned,4.8,NEGATIVE,flag_breakdown,-1542676.55,,70.0,50.0,36.08,2.8,171427.0,111427.0,0.65,65313.0,61832.0,155709.0,92.3,0.859,0.0,0.95,0.91,1.6,1.64,0.34,1,1.0,0.0,0.0,6.4e-05,0.0,543354.8723518815,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,3.4e-05,0.0,0.604367,0.0,0.0,2.709402,,
RIOT,SHORT,0.3692593529484784,3.692593529484784,3.71,3.7393,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",3.9,POSITIVE,pullback_to_resistance,6485556.68,18.21,20.0,10.0,9.83,45.09,511654.0,290608.0,0.568,385557.0,195112.0,221593.0,79.0,0.944,0.0,0.3,1.0,1.4,0.8,0.21,1,1.0,0.0,0.0,0.000147,0.0,904782.682622457,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,3.3e-05,0.0,0.238926,0.0,0.0,1.468522,,
ASML,SHORT,0.1750327646880973,1.7503276468809732,4.4,2.8152,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.1,NEUTRAL,ema_rally,,,1600.0,1400.0,12.85,1.26,71912.0,95722.0,1.331,69837.0,38462.0,59335.0,80.7,0.486,0.0,0.96,0.72,1.2,1.22,0.29,1,1.0,0.0,0.0,1e-06,0.0,652714.2896581129,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.285148,0.0,0.0,1.451613,,
QQQ,SHORT,0.10901988776555901,1.0901988776555902,2.91,2.8981,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",7.4,NEGATIVE,bounce_and_fail,-4603530.23,,660.0,600.0,1.32,7.89,3789637.0,6041985.0,1.594,4064691.0,2390994.0,3375937.0,67.8,0.212,0.0,0.0,1.0,1.0,0.75,0.16,1,1.0,0.0,0.0,5e-06,0.0,222181.1842566487,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.278435,0.0,0.0,1.093126,,
IBIT,LONG,0.21128755606940447,2.112875560694045,5.42,4.2224,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,7.7,NEGATIVE,bounce_and_fail,-38715425.84,44.08,45.0,35.0,2.16,20.54,3964873.0,2627071.0,0.663,2064738.0,1529235.0,2997971.0,45.0,0.437,1.68,0.24,1.0,1.0,1.25,0.26,2,1.0,99.0,2e-05,5e-06,828896.0907690402,0.4076139588751358,1.811213,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,5e-06,0.0,0.36312,0.430865,0.0,0.0,5.639031,,
SPY,SHORT,0.3097673782857143,3.097673782857143,2.94,3.9108,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",7.4,NEGATIVE,bounce_and_fail,-5097646.1,,800.0,600.0,12.92,15.31,5700915.0,12359003.0,2.168,8621873.0,4567452.0,4870593.0,69.5,0.163,0.0,0.0,1.0,1.0,0.78,0.16,1,0.7,0.0,0.0,0.0,0.0,255380.1862407936,,0,0,0.0,0.0,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.403455,0.0,0.0,2.418848,,
FCX,SHORT,0.27479073234876006,2.747907323487601,6.12,4.73,watchlist_reeval_failed,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target",trend_aligned,7.6,NEGATIVE,flag_breakdown,-42473.56,61.47,70.0,35.0,13.86,43.07,545619.0,583816.0,1.07,225461.0,325851.0,578123.0,72.5,0.499,0.0,0.61,1.0,1.6,1.91,1.0,1,1.0,0.0,0.0,7e-06,0.0,1.0679729242794688e-29,1.107675,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.578169,0.0,0.0,260.5,,
PTON,LONG,0.41015703745310383,4.101570374531038,5.95,4.7958,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.8,POSITIVE,trend_continuation,1418808.6,4.96,10.0,3.0,102.02,39.39,559101.0,215748.0,0.386,158461.0,244915.0,371473.0,84.2,0.874,2.61,0.63,1.0,1.4,0.32,0.0,1,1.0,99.0,0.000273,0.0,4.8127149795879175e-30,0.0,3.887723,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.585488,0.0,0.0,0.0,,,
FTNT,LONG,0.3303594257137481,3.303594257137481,5.02,4.2378,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.4,NEUTRAL,trend_continuation,,,100.0,80.0,20.83,3.33,80872.0,104166.0,1.288,49738.0,59815.0,75485.0,98.9,0.587,1.62,0.89,0.31,1.4,0.53,0.28,1,1.0,99.0,8e-06,0.0,372261.9330571854,0.0,8.419355,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3e-06,0.0,0.439968,0.0,0.0,0.0,,,
NOW,LONG,0.29054861986612923,2.9054861986612925,3.51,3.7457,watchlist_reeval_failed,"confirmation_volume, room_to_target, trend_continuation","momentum_aligned, not_extended, trend_aligned",6.2,NEGATIVE,trend_continuation,-29803455.51,,120.0,60.0,41.54,29.23,614582.0,490492.0,0.798,394902.0,224761.0,485411.0,91.1,0.609,0.0,0.0,1.0,1.4,0.11,1.0,2,1.0,2.2460729332368066e-06,5e-06,2e-06,1.3656633822824231e-09,0.0006080227236051375,12.770667,0,1,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.047215,0.774521,0.0,0.0,1.258303,,
QBTS,LONG,0.24942100262986056,2.4942100262986058,5.54,4.3091,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",7.0,NEGATIVE,trend_continuation,-185714.29,,30.0,5.0,55.36,74.11,316427.0,216676.0,0.685,176403.0,98955.0,257745.0,72.2,1.066,2.09,0.62,1.0,1.4,0.19,0.24,1,1.0,99.0,3.4e-05,0.0,0.0006967935459706185,0.0,2.417592,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.109074,0.0,0.0,0.0,,,
ON,SHORT,0.3261973413134008,3.2619734131340077,0.0,1.9572,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.8e-05,0.0,29768.025774147478,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.188261,0.0,0.0,14.234694,,
MO,SHORT,0.25916071275940367,2.5916071275940364,3.25,3.0508,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",3.9,POSITIVE,trend_continuation,11988406.99,67.17,70.0,60.0,4.24,10.65,154062.0,131717.0,0.855,75504.0,80945.0,129330.0,99.4,0.279,0.0,0.48,1.0,1.4,0.17,0.2,1,0.7,0.0,0.0,5e-06,0.0,3.1145541172898093e-13,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.466527,0.0,0.0,4.50774,,
KKR,SHORT,0.11335729943579143,1.1335729943579143,4.44,3.1588,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.3,NEGATIVE,bounce_and_fail,-5340430.56,101.71,110.0,80.0,8.23,21.29,120424.0,149904.0,1.245,80054.0,46628.0,143646.0,90.0,0.516,0.0,0.59,1.0,1.0,1.63,0.22,1,1.0,0.0,0.0,9e-06,0.0,7.660575499399003e-31,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.458311,0.0,0.0,,,
KORU,LONG,0.9386482190069231,9.38648219006923,5.55,7.3582,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.0,NEUTRAL,trend_continuation,,,565.0,335.0,15.2,31.7,4891.0,11781.0,2.409,9322.0,5058.0,2292.0,74.1,1.484,1.92,0.44,1.0,1.4,0.74,0.05,11,1.0,99.0,0.004747,0.0,157960.33436273897,0.0,170.694444,10,0,0.652674,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.000882,0.0,0.757238,0.0,0.0,0.0,,,
SMMT,LONG,0.5837553440689649,5.837553440689649,6.47,5.9598,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,5.5,NEUTRAL,trend_continuation,,,26.0,20.0,16.75,10.19,66229.0,33055.0,0.499,21504.0,52216.0,25564.0,96.0,1.308,2.79,0.7,1.0,1.4,0.04,0.55,1,1.0,99.0,4.9e-05,0.0,391679.41588744783,0.0,21.771014,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,7e-06,0.0,0.381442,0.0,0.0,0.0,6.218905,,
SYF,LONG,0.5051813494761042,5.051813494761042,5.94,5.3679,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,5.3,NEUTRAL,trend_continuation,,,80.0,60.0,4.41,21.69,22275.0,36880.0,1.656,24227.0,16683.0,18245.0,35.6,0.325,2.34,0.33,1.0,1.4,0.42,0.44,1,1.0,99.0,1.9e-05,0.0,7.661287415401311e-05,0.0,1666.666667,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.326893,0.0,0.0,0.0,,,
SATS,LONG,0.3753598447001124,3.7535984470011243,4.91,4.8698,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",7.6,NEGATIVE,trend_continuation,-3263618.07,,150.0,100.0,23.44,17.71,326735.0,149543.0,0.458,84049.0,205024.0,187205.0,77.1,0.658,1.73,0.82,0.73,1.4,0.21,0.02,3,1.0,8.536101779553879e-09,0.000257,0.0001,1.7578118014383785e-28,4.118535244387038e-20,2.79202,0,0,0.477696,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.236975,0.063842,0.0,0.0,1.587619,,
ANET,LONG,0.3522725273817182,3.522725273817182,5.87,4.2424,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",3.6,POSITIVE,trend_continuation,3299621.59,172.63,195.0,105.0,13.01,39.15,166329.0,126033.0,0.758,103696.0,62510.0,126156.0,96.5,0.686,2.59,0.0,0.18,1.4,1.34,0.37,4,1.0,99.0,1.6e-05,0.0,6133.265514651451,0.0,2.430199,1,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.201858,0.0,0.0,0.0,,,
VMI,LONG,0.3414994530821066,3.4149945308210663,7.04,5.0195,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,6.0,NEUTRAL,trend_continuation,,,580.0,440.0,17.3,11.01,863.0,671.0,0.778,948.0,320.0,266.0,66.6,0.322,2.11,0.0,1.0,1.4,1.96,0.57,1,1.0,99.0,9.8e-05,0.0,8.607288890673789e-05,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.785622,0.0,0.0,0.0,,,
VG,LONG,0.16576118452373523,1.6576118452373523,5.49,3.3558,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",4.4,POSITIVE,retest_and_confirm,3303918.07,12.96,15.0,7.5,15.83,42.08,480117.0,282626.0,0.589,208803.0,96610.0,457330.0,87.1,0.91,0.0,0.91,1.0,1.4,1.94,0.24,1,1.0,99.0,7.2e-05,0.0,4.5516736191711775e-05,0.0,1.140794,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.497685,0.0,0.0,0.0,,,
EQT,LONG,0.14774822022019946,1.4774822022019944,4.52,3.8747,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,8.9,NEGATIVE,bounce_and_fail,-5271911.2,58.94,70.0,50.0,18.78,15.15,134164.0,197424.0,1.472,104746.0,108564.0,118278.0,43.8,0.36,0.0,0.84,0.57,1.0,1.65,0.46,2,1.0,99.0,1.9e-05,0.0,9.501040602179155e-07,0.0,,0,0,0.000251,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.095698,0.0,0.0,0.0,,,
EQNR,SHORT,0.40062339956511667,4.006233995651167,3.36,4.0311,watchlist_reeval_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.1,NEUTRAL,ema_rally,,,40.0,24.0,3.6,37.84,44916.0,42793.0,0.953,18649.0,28516.0,40544.0,87.7,0.474,0.0,0.86,1.0,1.2,0.21,0.1,1,1.0,0.0,0.0,7e-06,0.0,22156.508175670613,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.432414,0.0,0.0,17.020833,,
TLN,SHORT,0.3928658275596619,3.928658275596619,3.94,4.2463,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.5,NEUTRAL,ema_rally,,,370.0,260.0,7.17,24.69,37180.0,25901.0,0.697,16371.0,10707.0,36003.0,69.5,0.582,0.0,0.77,0.73,1.2,1.21,0.04,1,1.0,0.0,0.0,3.5e-05,0.0,323376.4909690461,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,1.1e-05,0.0,0.534105,0.0,0.0,7.388889,,
APH,SHORT,0.3277201105524719,3.277201105524719,2.56,3.4466,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",5.2,NEUTRAL,unknown,,,155.0,95.0,3.21,36.74,53885.0,79731.0,1.48,71882.0,30607.0,31127.0,98.8,0.608,0.0,0.24,1.0,0.0,1.05,0.27,1,1.0,0.0,0.0,4e-06,0.0,345650.9297060723,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.53164,0.0,0.0,13.848485,,
CORZ,SHORT,0.2918674062695031,2.9186740626950307,3.34,3.3813,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, room_to_target","not_extended, trend_aligned",4.6,POSITIVE,bounce_and_fail,21507501.24,,27.0,12.0,29.75,42.34,1195891.0,591736.0,0.495,529484.0,581250.0,676893.0,73.9,0.945,0.0,0.0,1.0,1.0,0.8,0.54,1,1.0,0.0,0.0,9.4e-05,0.0,1.4797731975753744e-14,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.586924,0.0,0.0,13.419811,,
IGV,SHORT,0.25343203140763554,2.5343203140763553,5.63,3.5962,watchlist_reeval_failed,"confirmation_volume, consolidation_breakdown, momentum_aligned, not_extended, room_to_target",trend_aligned,3.2,POSITIVE,unknown,9467673.36,83.64,90.0,75.0,7.69,10.25,732204.0,718285.0,0.981,464584.0,376405.0,609500.0,96.8,0.392,0.0,0.92,1.0,1.2,1.63,0.89,1,1.0,0.0,0.0,0.000258,0.0,1.4928013459830267,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.161042,0.0,0.0,1.676168,,
IBIT,SHORT,0.2438702611879341,2.438702611879341,2.25,3.5544,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",8.3,NEGATIVE,unknown,-38715425.84,44.08,45.0,35.0,2.16,20.54,3964873.0,2627071.0,0.663,2064738.0,1529235.0,2997971.0,45.0,0.437,0.0,0.24,1.0,0.0,0.75,0.26,1,0.7,0.0,0.0,1.4e-05,0.0,494857.98497244145,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.162083,0.0,0.0,5.491989,,
NOW,SHORT,0.17746057347910615,1.7746057347910615,6.47,4.0283,watchlist_reeval_failed,"confirmation_volume, flag_breakdown, momentum_aligned, trend_aligned","not_extended, room_to_target",6.0,NEGATIVE,flag_breakdown,-29803455.51,,120.0,60.0,41.54,29.23,614582.0,490492.0,0.798,394902.0,224761.0,485411.0,91.1,0.609,1.96,0.0,0.02,1.6,1.89,1.0,1,1.0,0.0,0.0,2e-06,0.0,0.000352881380952246,,0,1,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.774521,0.0,0.0,1.258303,,
GS,SHORT,0.13490944307553965,1.3490944307553965,3.54,3.1565,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",7.1,NEGATIVE,pullback_to_resistance,-1410903.99,,1000.0,800.0,7.38,14.1,202172.0,176443.0,0.873,103522.0,63509.0,211584.0,61.9,0.313,0.0,0.31,0.72,1.4,1.04,0.07,1,1.0,0.0,0.0,4e-06,0.0,1.7984386667627171e-09,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.487953,0.0,0.0,1.269841,,
BMNR,LONG,0.3855528146896653,3.8555281468966527,3.77,3.9188,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",4.3,POSITIVE,trend_continuation,8022819.6,22.01,25.0,18.0,13.64,18.18,1093745.0,492856.0,0.451,602215.0,237265.0,747121.0,8.3,0.871,0.0,0.86,1.0,1.4,0.33,0.17,1,0.7,99.0,8.7e-05,0.0,979828.0866831103,0.0,2.739009,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,8e-06,0.0,0.105305,0.0,0.0,0.0,,,
INTU,LONG,0.37074931330040817,3.707493133004082,3.79,4.0107,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",5.1,NEUTRAL,trend_continuation,,,500.0,300.0,30.45,21.73,64946.0,54975.0,0.846,35071.0,32699.0,52151.0,91.7,0.583,0.0,0.55,1.0,1.4,0.41,0.43,2,1.0,99.0,1e-05,0.0,5.574934767384924e-30,0.0,12.492674,1,0,0.480327,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.512492,0.0,0.0,0.0,,,
EWZ,LONG,0.27050099602934163,2.7050099602934163,5.42,4.1185,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,5.7,POSITIVE,ema_pullback,153379628.18,40.09,45.0,25.0,12.25,37.64,3084943.0,1464457.0,0.475,515422.0,1648476.0,2385502.0,66.0,0.296,1.92,0.88,0.69,1.2,0.17,0.54,1,0.7,99.0,5.2e-05,0.0,6.988387228857677e-07,0.0,41.074468,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.273707,0.0,0.0,0.0,,,
SMMT,SHORT,0.6814994530821066,6.814994530821066,5.61,6.2105,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned,5.6,NEUTRAL,unknown,,,26.0,20.0,16.75,10.19,66229.0,33055.0,0.499,21504.0,52216.0,25564.0,96.0,1.308,0.0,0.7,1.0,1.4,1.96,0.55,1,1.0,0.0,0.0,0.000105,0.0,1730932.246119547,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1.4e-05,0.0,0.157717,0.0,0.0,6.218905,,
CAVA,SHORT,0.3167906179115428,3.1679061791154277,4.76,4.092,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.4,NEUTRAL,bounce_and_fail,,,135.0,65.0,44.99,30.19,76510.0,43425.0,0.568,22020.0,29538.0,68377.0,95.5,0.751,0.0,0.46,1.0,1.0,1.81,0.49,1,1.0,0.0,0.0,5.2e-05,0.0,4.4837216967592745e-13,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.377228,0.0,0.0,4.495536,,
UUUU,SHORT,0.30852732664947125,3.0852732664947125,3.58,3.9366,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.6,POSITIVE,bounce_and_fail,4771048.16,21.91,30.0,10.0,36.92,54.36,383128.0,130560.0,0.341,106972.0,116547.0,290169.0,45.0,0.954,0.0,0.4,1.0,1.0,0.76,0.42,1,1.0,0.0,0.0,0.000143,0.0,241.81856638410738,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.573293,0.0,0.0,31.903226,,
