ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi
BURL,LONG,0.5220719294099316,5.220719294099316,1.55,4.6154,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",7.7,NEGATIVE,unknown,-20436891.65,260.62,480.0,230.0,84.18,11.75,11767.0,42207.0,3.587,36757.0,11233.0,5984.0,50.0,0.39,0.0,0.0,1.0,0.0,0.22,0.33,True,default,2.5,False,2,1.0,99.0,7.4e-05,0.0,8.85569105551542e-05,0.0,56.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.421532,0.0,0.0,0.0,1.0,0.5220719294099316,0.5220719294099316,n/a,2026-09-02,2026-09-02,False,,,,,
EWZ,LONG,0.5065163738543761,5.065163738543761,7.24,5.7846,poor_rr (1.5:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.4,POSITIVE,trend_continuation,265954074.7,,45.0,30.0,18.48,21.01,4936961.0,1446018.0,0.293,1129797.0,2918110.0,2335072.0,75.8,0.308,1.92,0.36,1.0,1.4,1.83,0.73,False,sustained_trend,5.0,False,1,1.0,99.0,0.003854,0.0,0.00726007135347089,0.0,9.235423,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.147368,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-09-02,2026-09-02,False,37.98,33.42,45.0,1.54,
PBR,LONG,0.41344466242361416,4.1344466242361415,6.93,5.1862,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.2,POSITIVE,trend_continuation,31455184.53,,25.0,10.0,19.85,52.06,1346124.0,1007516.0,0.748,467591.0,603932.0,1282117.0,73.8,0.387,1.82,0.36,1.0,1.4,1.96,0.39,False,sustained_trend,5.0,False,2,1.0,99.0,1.2e-05,0.0,2.860309563747477e-06,0.0,2.074415,2,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.239227,0.0,0.0,0.0,1.0,0.41344466242361416,0.41344466242361416,n/a,2026-09-02,2026-09-02,False,,,,,
DDOG,LONG,0.3805215048048908,3.8052150480489075,0.0,2.2831,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7,1.0,2.445645596908198,4.8e-05,3.6e-05,1.1622483129244193e-27,6.336422657443317e-28,9.021545,2,0,0.328278,0.068689,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.327175,0.116433,0.0,0.0,,,,,,,False,,,,,3.249836
PURR,LONG,0.3786710254422466,3.7867102544224664,4.59,4.3704,price_validation_failed,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned",5.5,POSITIVE,unknown,2272072.63,11.2,15.0,7.0,33.81,37.56,367679.0,120680.0,0.328,199583.0,70112.0,218664.0,24.5,0.992,2.75,0.48,0.93,0.0,0.17,0.24,False,default,2.5,False,1,1.0,99.0,0.000127,0.0,5.198011334766449e-05,0.0,1019.0,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.811052,0.0,0.0,0.0,1.0,0.3786710254422466,0.3786710254422466,n/a,2026-09-02,2026-09-02,False,,,,,
IWM,LONG,0.3616089442181651,3.616089442181651,0.0,2.1697,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,11,1.0,1.0113795719131038,3e-05,5.4e-05,11368.729191606173,13488.976254603991,31.211362,0,0,0.592815,0.169868,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.337122,0.326072,0.0,0.0,,,,,,,False,,,,,36.878201
CBRS,LONG,0.35739064425669853,3.5739064425669853,5.05,4.062,price_validation_failed,"confirmation_volume, engulfing_at_support, momentum_aligned, not_extended, room_to_target",trend_aligned,3.8,POSITIVE,unknown,1466000.16,182.5,260.0,125.0,42.55,31.47,131727.0,123618.0,0.938,114052.0,78716.0,62577.0,0.0,0.699,0.0,0.67,1.0,1.6,1.44,0.34,False,default,2.5,False,1,1.0,99.0,3.1e-05,0.0,442360.3826605112,0.0,5.283843,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-05,0.0,0.457994,0.0,0.0,0.0,1.0,0.35739064425669853,0.35739064425669853,n/a,2026-09-02,2026-09-02,False,,,,,
DE,LONG,0.32810395629620653,3.2810395629620652,7.07,5.2615,poor_rr (0.2:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,7.5,NEGATIVE,trend_continuation,-1192806.77,,700.0,600.0,2.07,12.51,33763.0,32417.0,0.96,30744.0,3720.0,31716.0,45.8,0.314,1.97,0.48,1.0,1.4,1.88,0.35,False,sustained_trend,5.0,False,2,1.0,99.0,4e-06,0.0,265273.1148489971,0.0,24.131579,1,0,0.445137,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.452312,0.0,0.0,0.0,1.0,0.32810395629620653,0.32810395629620653,n/a,2026-09-02,2026-09-02,False,685.8,603.5,700.0,0.17,
LLY,LONG,0.3268312011792652,3.2683120117926516,3.24,3.7662,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.8,NEGATIVE,ema_pullback,-2887085.82,1162.3,1300.0,520.0,11.85,55.26,170399.0,200156.0,1.175,148641.0,48496.0,173418.0,4.7,0.308,0.0,0.65,1.0,1.2,0.34,0.05,False,default,2.5,False,7,1.0,99.0,5e-06,2e-06,3.53895159885747e-10,2.66847037536856e-29,3.967312,1,0,0.002936,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.455357,0.448461,0.0,0.0,1.0,0.3268312011792652,0.3268312011792652,n/a,2026-09-02,2026-09-02,False,,,,,14.190476
HUM,LONG,0.32549033412856526,3.2549033412856527,6.29,4.6545,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.7,NEGATIVE,trend_continuation,-277452.33,398.78,400.0,220.0,0.31,44.83,71106.0,59069.0,0.831,34402.0,22516.0,73257.0,53.6,0.507,1.68,0.81,0.73,1.4,1.58,0.08,False,sustained_trend,5.0,False,2,1.0,99.0,1.2e-05,0.0,3.0730927188342566e-06,0.0,1.452499,0,0,0.448502,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.487582,0.0,0.0,0.0,1.0,0.32549033412856526,0.32549033412856526,n/a,2026-09-02,2026-09-02,False,,,,,
TER,LONG,0.31473144749102006,3.1473144749102007,0.0,1.8884,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,99.0,3e-05,9.7e-05,4.470881009065073e-19,4.4662167937708745e-35,1.521497,1,1,0.0,0.199605,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.117106,0.511421,0.0,0.0,,,,,,,False,,,,,4.569223
CCJ,LONG,0.30678170481535794,3.0678170481535796,0.0,1.8407,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,1.6935957657421075e-05,2.8e-05,3.3e-05,3.5622336294676846e-18,2.1033552997263009e-13,857.058824,0,1,6e-06,1e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.061833,0.206462,0.0,0.0,,,,,,,False,,,,,19.498805
BKNG,LONG,0.3015342183276339,3.015342183276339,5.4,4.5477,price_validation_failed,"not_extended, retest_and_confirm, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",7.1,NEGATIVE,retest_and_confirm,-419152.67,,212.0,176.0,6.36,11.7,345848.0,294202.0,0.851,88057.0,70473.0,481520.0,15.2,0.314,1.83,0.73,0.91,1.4,0.41,0.11,False,default,2.5,False,2,1.0,4.9547303531741396e-23,1.4e-05,3e-06,2.8282864937460975e-34,5.70825512620322e-12,1.046376,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.413186,0.458708,0.0,0.0,1.0,0.3015342183276339,0.3015342183276339,n/a,2026-09-02,2026-09-02,False,,,,,1.776536
MPC,LONG,0.2918515662765254,2.9185156627652544,6.63,3.9283,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",2.4,POSITIVE,trend_continuation,10074354.39,390.22,400.0,300.0,2.46,23.15,47105.0,40689.0,0.864,26764.0,14481.0,46549.0,96.4,0.447,2.79,0.33,0.0,1.4,2.0,0.1,False,sustained_trend,5.0,False,1,1.0,99.0,6e-06,0.0,1.667485631679612e-62,0.0,1.059783,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.490266,0.0,0.0,0.0,1.0,0.2918515662765254,0.2918515662765254,n/a,2026-09-02,2026-09-02,False,,,,,
SOXX,LONG,0.2909918813154284,2.909918813154284,0.0,1.746,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,0.0748995108697994,2.2e-05,3.6e-05,1582.4560797327838,21127.722482508943,18.75279,0,0,0.250725,0.040608,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.27304,0.279926,0.0,0.0,,,,,,,False,,,,,40.375
VST,LONG,0.29086341869142485,2.9086341869142487,5.15,4.2193,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",6.1,NEGATIVE,pullback_to_support,-19606346.02,,210.0,110.0,49.2,21.85,276266.0,257590.0,0.932,203250.0,87107.0,243499.0,0.9,0.411,0.0,0.92,1.0,1.4,1.54,0.29,False,default,2.5,False,1,1.0,99.0,1.5e-05,0.0,2.461422565087033e-14,0.0,9356.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.087734,0.0,0.0,0.0,1.0,0.29086341869142485,0.29086341869142485,n/a,2026-09-02,2026-09-02,False,,,,,
ORCL,LONG,0.28947781885931956,2.894778188593196,4.34,4.2894,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",7.7,NEGATIVE,retest_and_confirm,-89589788.24,,200.0,140.0,38.01,3.39,1618858.0,1458655.0,0.901,869603.0,449642.0,1758268.0,60.0,0.656,0.0,0.99,1.0,1.4,0.73,0.22,False,default,2.5,False,3,1.0,5.162218930704567,1.7e-05,1e-06,3342.557708004408,1295.0081168092568,11.538168,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.287515,0.273951,0.0,0.0,1.0,0.28947781885931956,0.28947781885931956,n/a,2026-09-02,2026-09-02,False,,,,,43.507692
MRVL,LONG,0.2833172909323383,2.833172909323383,2.89,3.6636,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.9,NEGATIVE,bounce_and_fail,-26981586.1,206.1,300.0,200.0,45.59,2.94,813714.0,967534.0,1.189,620896.0,338822.0,821530.0,20.8,0.556,0.0,0.61,1.0,1.0,0.2,0.08,False,default,2.5,False,3,1.0,7.013230252529665,1.7e-05,2e-06,0.9643830376652115,0.27501821641100677,2.810349,1,0,0.208736,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.00763,0.211959,0.0,0.0,1.0,0.2833172909323383,0.2833172909323383,n/a,2026-09-02,2026-09-02,False,,,,,20.83871
