ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
WING,LONG,0.5151194129916562,5.151194129916562,4.88,5.3996,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.8,NEUTRAL,bounce_and_fail,,,210.0,120.0,62.53,7.13,22455.0,25993.0,1.158,13664.0,15091.0,19693.0,61.3,0.701,0.0,0.28,1.0,1.0,1.77,0.83,False,default,2.5,False,1,1.0,99.0,0.000202,0.0,352574.8329764862,0.0,15.846154,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-05,0.0,0.554011,0.0,0.0,0.0,1.0,0.5151194129916562,0.5151194129916562,n/a,2026-05-15,2026-05-15,False,
AS,LONG,0.4838558014076178,4.838558014076178,3.48,4.6433,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",5.9,NEUTRAL,trend_continuation,,,40.0,30.0,21.8,8.65,35965.0,26653.0,0.741,14056.0,35693.0,12869.0,74.7,0.572,0.0,0.48,1.0,1.4,0.16,0.45,False,default,2.5,False,1,1.0,99.0,2.1e-05,0.0,3.1988019752036815e-12,0.0,40.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.071483,0.0,0.0,0.0,1.0,0.4838558014076178,0.4838558014076178,n/a,2026-05-15,2026-05-15,False,
W,LONG,0.47981084439598576,4.798108443959857,1.56,4.2471,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.9,NEUTRAL,unknown,,,92.5,20.0,58.88,65.65,84817.0,75059.0,0.885,61161.0,23025.0,75690.0,54.9,0.676,0.0,0.17,1.0,0.0,0.12,0.28,False,default,2.5,False,1,1.0,99.0,8.4e-05,0.0,261778.3648984305,0.0,65.372549,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.050949,0.0,0.0,0.0,1.0,0.47981084439598576,0.47981084439598576,n/a,2026-05-15,2026-05-15,False,
MRVL,LONG,0.46769697913871194,4.676969791387119,6.57,5.1095,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.0,NEGATIVE,trend_continuation,-3982094.31,177.01,180.0,75.0,1.76,57.6,655529.0,831596.0,1.269,394216.0,489835.0,603074.0,99.1,0.964,2.67,0.69,0.41,1.4,1.11,0.29,False,sustained_trend,5.0,False,10,1.0,99.0,4.6e-05,9e-06,302.7630833390494,2.0128848873642055e-07,10.016777,4,0,0.416976,0.637549,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.408054,0.118098,0.0,0.0,1.0,0.46769697913871194,0.46769697913871194,n/a,2026-05-15,2026-05-15,False,11.02173
TSM,LONG,0.4318391309677797,4.318391309677797,5.41,4.8422,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.3,NEGATIVE,ema_pullback,-20687337.36,,420.0,300.0,3.87,25.81,845535.0,1101114.0,1.302,516413.0,467729.0,962507.0,72.0,0.44,1.92,0.79,0.27,1.2,1.02,0.22,False,default,2.5,False,6,1.0,99.0,9e-06,1e-06,173.20337817636545,9.68779302857795e-12,58.528814,4,0,0.676903,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.457346,0.355049,0.0,0.0,1.0,0.4318391309677797,0.4318391309677797,n/a,2026-05-15,2026-05-15,False,1.663443
BG,LONG,0.40309303480232217,4.0309303480232215,3.41,4.6185,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.9,NEUTRAL,ema_pullback,,,160.0,120.0,30.67,2.0,27818.0,7852.0,0.282,4532.0,10202.0,20936.0,28.4,0.297,0.0,0.72,1.0,1.2,0.35,0.14,False,default,2.5,False,1,1.0,99.0,1.2e-05,0.0,2.5484784228835863e-06,0.0,2.222222,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.552309,0.0,0.0,0.0,1.0,0.40309303480232217,0.40309303480232217,n/a,2026-05-15,2026-05-15,False,
MPWR,LONG,0.36909524146591927,3.6909524146591925,6.03,4.7945,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,5.7,NEUTRAL,trend_continuation,,,1800.0,1300.0,16.13,16.13,6630.0,6559.0,0.989,5101.0,3442.0,4646.0,70.0,0.574,2.56,1.0,0.53,1.4,0.17,0.37,False,sustained_trend,5.0,False,1,1.0,99.0,1.1e-05,0.0,627151.9734845404,0.0,6.25,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.39266,0.0,0.0,0.0,1.0,0.36909524146591927,0.36909524146591927,n/a,2026-05-15,2026-05-15,False,
LRCX,LONG,0.3647703866537541,3.647703866537541,0.0,2.1886,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,1.1097555135492663,4e-06,3e-06,3.270612977008955e-06,8.84144193133696e-06,19.356057,2,0,0.569427,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.505764,0.745201,0.0,0.0,,,,,,,False,
WOLF,LONG,0.35422509846591227,3.542250984659123,0.0,2.1254,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,0.008999820630476838,7.9e-05,0.000981,788.0446660899362,29187.42118857033,37.813187,0,0,0.0,0.34041,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1.9e-05,0.009962,0.732864,0.0,0.0,,,,,,,False,200.444444
EXPE,LONG,0.3539307374815984,3.5393073748159845,0.0,2.1236,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,2.6e-05,2.6e-05,3.693161177654941e-05,9.186545489585513e-29,3.972147,0,0,0.431161,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.507221,0.414665,0.0,0.0,,,,,,,False,42.0
MRNA,LONG,0.3385538165013862,3.385538165013862,3.25,3.9878,price_validation_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",6.6,NEGATIVE,trend_continuation,-2527665.92,,50.0,25.0,1.96,49.02,430097.0,336736.0,0.783,208952.0,256484.0,301397.0,48.2,0.745,0.0,0.86,0.54,1.4,0.2,0.27,False,default,2.5,False,1,1.0,99.0,0.000137,0.0,25.7300765323957,0.0,28.475771,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.606771,0.0,0.0,0.0,1.0,0.3385538165013862,0.3385538165013862,n/a,2026-05-15,2026-05-15,False,
SATS,LONG,0.32404673930108513,3.240467393010851,0.0,1.9443,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.16242268929099654,1.7e-05,0.00011,259346.9241545628,1596740.734232745,1.270053,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,4.3e-05,0.521817,0.581111,0.0,0.0,,,,,,,False,1.85107
