ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,entry_price,stop_price,target_1,rr_ratio
ON,LONG,0.30525244206184604,3.0525244206184605,1.45,3.6013,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",8.2,NEGATIVE,unknown,-3122161.47,71.62,145.0,50.0,102.44,30.19,157930.0,124328.0,0.787,100772.0,33482.0,148004.0,33.2,0.538,1,1.0,99.0,4.2e-05,0.0,5.1996604464453074e-20,0.0,3.32967,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.133077,0.0,0.0,0.0,False,0.0,0.18,1.0,0.0,0.14,0.13,False,default,2.5,False,1.0,0.30525244206184604,0.30525244206184604,n/a,2026-08-24,2026-08-24,,,,
SE,LONG,0.30065659116045496,3.0065659116045493,5.91,3.9763,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,3.5,POSITIVE,ema_pullback,742149.64,116.62,120.0,100.0,2.9,14.25,145055.0,94016.0,0.648,61941.0,52571.0,124559.0,13.4,0.424,1,1.0,99.0,8e-06,0.0,2.991318148573657e-08,0.0,3.343949,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.447862,0.0,0.0,0.0,False,1.96,0.91,1.0,1.2,0.84,0.0,False,default,2.5,False,1.0,0.30065659116045496,0.30065659116045496,n/a,2026-08-24,2026-08-24,,,,
ETSY,LONG,0.2974789719961157,2.9747897199611573,6.18,4.1814,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",4.2,POSITIVE,retest_and_confirm,6289328.5,84.97,90.0,35.0,5.92,58.81,89069.0,58974.0,0.662,65464.0,9100.0,73479.0,0.8,0.417,1,1.0,99.0,4.7e-05,0.0,3.126901740214903e-43,0.0,13.513966,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.114661,0.0,0.0,0.0,False,1.68,0.79,0.17,1.4,1.99,0.15,False,sustained_trend,5.0,False,1.0,0.2974789719961157,0.2974789719961157,n/a,2026-08-24,2026-08-24,,,,
OKTA,LONG,0.2927848009789665,2.9278480097896646,2.74,3.5059,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.1,NEGATIVE,ema_pullback,-422874.28,130.25,160.0,50.0,22.83,61.62,75508.0,98809.0,1.309,70445.0,9706.0,94166.0,82.1,0.722,1,1.0,99.0,2.3e-05,0.0,0.0025023491939331964,0.0,1.663158,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.172131,0.0,0.0,0.0,False,0.0,0.35,1.0,1.2,0.07,0.12,False,default,2.5,False,1.0,0.2927848009789665,0.2927848009789665,n/a,2026-08-24,2026-08-24,,,,
FSLR,LONG,0.2906776584308926,2.906776584308926,1.84,3.4054,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.0,NEGATIVE,unknown,-26975464.11,210.93,410.0,180.0,94.38,14.66,350519.0,232239.0,0.663,94686.0,19830.0,468242.0,10.2,0.497,2,0.7,99.0,2.9e-05,0.0,0.0008628202535721631,0.0,64.311594,,0,0,0.439933,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.132169,0.0,0.0,0.0,False,0.0,0.6,1.0,0.0,0.24,0.0,False,default,2.5,False,1.0,0.2906776584308926,0.2906776584308926,n/a,2026-08-24,2026-08-24,,,,
IBIT,LONG,0.28784622313247854,2.8784622313247854,0.0,1.7271,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,0.936280443085198,2.7e-05,2.8e-05,328.36990891669757,350.7174707555193,6.064815,2.770983,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.395924,0.327884,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
WDC,LONG,0.2877517745719639,2.877517745719639,3.6,3.7388,price_validation_failed,"confirmation_volume, not_extended, pullback_to_support, room_to_target","momentum_aligned, trend_aligned",6.1,NEGATIVE,pullback_to_support,-466922.59,436.2,700.0,90.0,60.6,79.35,158031.0,250290.0,1.584,132272.0,49932.0,226117.0,6.5,0.692,4,0.7,99.0,2.7e-05,0.0,641910.9883415609,0.0,3.944494,,1,0,2e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.1e-05,0.0,0.717478,0.0,0.0,0.0,False,0.0,0.54,1.0,1.4,0.32,0.33,False,default,2.5,False,1.0,0.2877517745719639,0.2877517745719639,n/a,2026-08-24,2026-08-24,,,,
AMAT,LONG,0.2836787697943306,2.836787697943306,3.43,3.7874,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",6.7,NEGATIVE,bounce_and_fail,-1589789.15,,500.0,400.0,3.57,17.14,205820.0,299534.0,1.455,145788.0,82695.0,276871.0,41.1,0.561,2,1.0,99.0,5e-06,2e-06,1.4825330261087895e-06,8.036365695171948e-19,2.635701,1.440613,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.399929,0.338309,0.0,0.0,False,0.0,0.56,1.0,1.0,0.42,0.45,False,default,2.5,False,1.0,0.2836787697943306,0.2836787697943306,n/a,2026-08-24,2026-08-24,,,,
RIOT,LONG,0.2811715952390955,2.811715952390955,4.66,3.6639,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",4.3,POSITIVE,retest_and_confirm,4185404.5,20.47,30.0,11.0,46.56,46.26,507761.0,379958.0,0.748,392448.0,153497.0,341774.0,71.5,0.915,1,1.0,99.0,0.000114,0.0,0.6298355947094699,0.0,3900.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.000126,0.0,0.0,0.0,False,0.0,0.99,0.82,1.4,1.2,0.26,False,default,2.5,False,1.0,0.2811715952390955,0.2811715952390955,n/a,2026-08-24,2026-08-24,,,,
SNOW,LONG,0.28056647716710564,2.8056647716710565,5.84,4.0748,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.6,POSITIVE,ema_pullback,7049214.34,325.81,360.0,160.0,10.43,50.92,260268.0,239991.0,0.922,104691.0,39547.0,356021.0,68.2,0.706,2,1.0,99.0,1e-05,0.0,8.336061690534788e-16,0.0,21.907895,,0,0,2.5e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.497866,0.0,0.0,0.0,False,2.32,0.69,0.29,1.2,1.19,0.14,False,default,2.5,False,1.0,0.28056647716710564,0.28056647716710564,n/a,2026-08-24,2026-08-24,,,,
GE,LONG,0.27550306892576426,2.7550306892576426,0.0,1.653,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,5,1.0,4.70169004510808e-18,2e-06,7e-06,6.197853666497224e-36,3.295545647966438e-19,10.703704,2.395087,0,0,0.0,0.377897,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.485422,0.46878,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
RKLB,LONG,0.274909380358389,2.7490938035838903,1.89,3.1415,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.0,NEGATIVE,unknown,-5572384.67,,90.0,60.0,29.72,13.52,560497.0,444857.0,0.794,205887.0,111765.0,687702.0,0.7,0.725,3,1.0,0.6788479122444844,3.4e-05,1.6e-05,2.3481148174533243e-18,6.917940749614208e-18,1.919527,1.025868,1,0,0.015528,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.006469,0.161584,0.0,0.0,False,0.0,0.55,1.0,0.0,0.07,0.27,False,default,2.5,False,1.0,0.274909380358389,0.274909380358389,n/a,2026-08-24,2026-08-24,,,,
PYPL,LONG,0.27422934566091833,2.7422934566091834,6.23,4.1401,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.5,POSITIVE,trend_continuation,37691849.92,61.91,70.0,50.0,13.07,19.24,1296295.0,473830.0,0.366,314587.0,130904.0,1324634.0,10.0,0.293,1,1.0,99.0,1.6e-05,0.0,6.9196615130058765e-25,0.0,2.655272,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.263877,0.0,0.0,0.0,False,2.7,0.64,0.01,1.4,1.41,0.06,False,sustained_trend,5.0,False,1.0,0.27422934566091833,0.27422934566091833,n/a,2026-08-24,2026-08-24,,,,
XLE,LONG,0.27226804735538845,2.7226804735538845,0.0,1.6336,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,0.6517548545836184,6e-06,1.2e-05,1.0237360752355624e-09,1.5707379362591613e-09,3.122525,3.255238,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.431201,0.473801,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
SMH,LONG,0.2673555150531815,2.673555150531815,0.0,1.6041,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,6,1.0,0.10772372450600956,4e-06,7.1e-05,71.8097455748195,133.32206234813847,26.31016,12.278599,0,0,0.0,0.659358,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.34783,0.320906,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
BMNR,LONG,0.2613679616666279,2.6136796166662792,7.99,4.3838,"wall_proximity (0.8%, 0.1 ATR to call wall)","confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none,3.4,POSITIVE,unknown,9893900.99,,25.0,15.0,0.77,39.54,1029209.0,382901.0,0.372,334199.0,168805.0,909106.0,54.1,0.867,1,1.0,99.0,3.2e-05,0.0,0.3917362976260318,0.0,19.900862,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.525667,0.0,0.0,0.0,False,2.49,0.14,1.0,1.4,1.96,1.0,False,sustained_trend,5.0,False,1.0,0.2613679616666279,0.2613679616666279,n/a,2026-08-24,2026-08-24,,,,
AXP,LONG,0.25706545921628277,2.5706545921628274,4.24,3.9573,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",7.0,NEGATIVE,trend_continuation,-19893102.04,,480.0,300.0,41.61,11.49,137252.0,95285.0,0.694,64578.0,24129.0,143830.0,9.7,0.24,1,1.0,99.0,2e-06,0.0,446085.7300715614,0.0,2.781931,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.461472,0.0,0.0,0.0,False,0.0,0.95,0.57,1.4,1.11,0.21,False,default,2.5,False,1.0,0.25706545921628277,0.25706545921628277,n/a,2026-08-24,2026-08-24,,,,
ARM,LONG,0.2538473251654942,2.538473251654942,0.0,1.5231,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,5,1.0,4.5307057787330735e-08,4e-06,8e-06,1.2948195049140511e-06,7.144689857107225,2.107822,21.399913,0,1,0.0,0.437933,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.187745,0.10008,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
UNH,LONG,0.2531122241650263,2.5311222416502632,5.29,3.3126,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",2.3,POSITIVE,pullback_to_support,3538709.29,,400.0,200.0,0.4,49.8,471271.0,397993.0,0.845,188904.0,72473.0,607887.0,17.0,0.281,2,0.7,99.0,2e-06,0.0,1.6388603835666812e-24,0.0,1.953551,,0,0,0.000302,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.247702,0.0,0.0,0.0,False,0.0,0.84,1.0,1.4,1.85,0.21,False,default,2.5,False,1.0,0.2531122241650263,0.2531122241650263,n/a,2026-08-24,2026-08-24,,,,
QCOM,LONG,0.24850026765840175,2.4850026765840174,2.04,3.5545,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",8.5,NEGATIVE,unknown,-13576651.26,158.06,200.0,130.0,26.55,17.74,450246.0,424202.0,0.942,229935.0,131683.0,512830.0,42.9,0.426,2,0.7,1.3365567419081478e-20,1.3e-05,2e-06,1.0124937709010774e-19,7.5753893505155725,6.345455,1.314545,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.278678,0.388094,0.0,0.0,False,0.0,0.68,1.0,0.0,0.35,0.0,False,default,2.5,False,1.0,0.24850026765840175,0.24850026765840175,n/a,2026-08-24,2026-08-24,,,,
