ticker,direction,flow_score_raw,flow_score_scaled,price_score,reject_reason,checks_passed,checks_failed
USAR,LONG,0.35804119315814936,2.6291938086017557,4,price_validation_failed,"confirmation_volume, healthy_pullback_volume, not_extended, room_to_target","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, flag_breakout, pullback_to_support, structural_breakout, trend_aligned"
SPY,LONG,0.34712127754614097,2.480129622742424,0,weak_bullish_flow,none,"bounce_and_fail, bullish_rejection_wick, bullish_strong_close, confirmation_volume, flag_breakout, healthy_pullback_volume, not_extended, pullback_to_support, room_to_target, structural_breakout, trend_aligned"
NEM,LONG,0.34302978896975067,2.4242780543546893,4,price_validation_failed,"confirmation_volume, pullback_to_support, room_to_target","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, flag_breakout, healthy_pullback_volume, not_extended, structural_breakout, trend_aligned"
SOXS,LONG,0.3212067677227953,2.1263791501185603,5,price_validation_failed,"bounce_and_fail, healthy_pullback_volume, not_extended, room_to_target","bullish_rejection_wick, bullish_strong_close, confirmation_volume, flag_breakout, pullback_to_support, structural_breakout, trend_aligned"
SLV,LONG,0.29453762668710415,1.7623274543635743,5,price_validation_failed,"confirmation_volume, healthy_pullback_volume, pullback_to_support, room_to_target","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, flag_breakout, not_extended, structural_breakout, trend_aligned"
NFLX,LONG,0.29239478929587387,1.7330762840705165,7,price_validation_failed,"bounce_and_fail, bullish_rejection_wick, bullish_strong_close, confirmation_volume, healthy_pullback_volume, not_extended, room_to_target","flag_breakout, pullback_to_support, structural_breakout, trend_aligned"
TQQQ,LONG,0.28838024490131164,1.6782750554682107,6,price_validation_failed,"confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_support, room_to_target","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, flag_breakout, structural_breakout, trend_aligned"
ORCL,LONG,0.2746105070339043,1.4903088808537923,0,weak_bullish_flow,none,"bounce_and_fail, bullish_rejection_wick, bullish_strong_close, confirmation_volume, flag_breakout, healthy_pullback_volume, not_extended, pullback_to_support, room_to_target, structural_breakout, trend_aligned"
TSM,LONG,0.2741324372115192,1.4837829065340467,6,price_validation_failed,"confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_support, room_to_target","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, flag_breakout, structural_breakout, trend_aligned"
BMNR,LONG,0.27289002533492723,1.4668231495664665,5,price_validation_failed,"bullish_rejection_wick, confirmation_volume, healthy_pullback_volume, not_extended, room_to_target","bounce_and_fail, bullish_strong_close, flag_breakout, pullback_to_support, structural_breakout, trend_aligned"
CRM,LONG,0.23698274828800664,0.9766646895927763,6,price_validation_failed,"bounce_and_fail, bullish_strong_close, healthy_pullback_volume, not_extended, room_to_target","bullish_rejection_wick, confirmation_volume, flag_breakout, pullback_to_support, structural_breakout, trend_aligned"
NOW,LONG,0.20413171357726323,0.5282259911830022,4,price_validation_failed,"confirmation_volume, healthy_pullback_volume, not_extended, room_to_target","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, flag_breakout, pullback_to_support, structural_breakout, trend_aligned"
HOOD,LONG,0.1654357436866071,0.0,0,weak_bullish_flow,none,"bounce_and_fail, bullish_rejection_wick, bullish_strong_close, confirmation_volume, flag_breakout, healthy_pullback_volume, not_extended, pullback_to_support, room_to_target, structural_breakout, trend_aligned"
XLI,SHORT,0.6012849721038191,10.0,3,price_validation_failed,"confirmation_volume, healthy_pullback_volume, room_to_target","bearish_rejection_wick, bearish_strong_close, bounce_and_fail, flag_breakdown, not_extended, pullback_to_resistance, structural_breakdown, trend_aligned"
CIA,SHORT,0.5901250156050069,9.750074933738786,8,price_validation_failed,"bounce_and_fail, confirmation_volume, healthy_pullback_volume, not_extended, trend_aligned","bearish_rejection_wick, bearish_strong_close, flag_breakdown, pullback_to_resistance, room_to_target, structural_breakdown"
CMG,SHORT,0.5699332567823749,9.29788440215259,8,price_validation_failed,"bounce_and_fail, confirmation_volume, healthy_pullback_volume, not_extended, trend_aligned","bearish_rejection_wick, bearish_strong_close, flag_breakdown, pullback_to_resistance, room_to_target, structural_breakdown"
SPY,SHORT,0.4631949358239913,6.907500358901717,0,weak_bearish_flow,none,"bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned"
XLU,SHORT,0.41223417345841373,5.766243946988781,6,price_validation_failed,"bearish_strong_close, confirmation_volume, healthy_pullback_volume, pullback_to_resistance, room_to_target","bearish_rejection_wick, bounce_and_fail, flag_breakdown, not_extended, structural_breakdown, trend_aligned"
HOOD,SHORT,0.3665121248510308,4.742307515962837,8,price_validation_failed,"bounce_and_fail, confirmation_volume, healthy_pullback_volume, not_extended, trend_aligned","bearish_rejection_wick, bearish_strong_close, flag_breakdown, pullback_to_resistance, room_to_target, structural_breakdown"
CRM,SHORT,0.3064711370199643,3.3977012118374534,0,weak_bearish_flow,none,"bearish_rejection_wick, bearish_strong_close, bounce_and_fail, confirmation_volume, flag_breakdown, healthy_pullback_volume, not_extended, pullback_to_resistance, room_to_target, structural_breakdown, trend_aligned"
