ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
CSX,LONG,0.6114628102972395,6.114628102972395,6.13,5.8563,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.8,POSITIVE,trend_continuation,16066163.55,46.18,47.5,32.5,2.81,29.65,172930.0,82400.0,0.476,3897.0,134087.0,117346.0,66.2,0.264,2.13,0.66,0.0,1.4,1.89,0.05,False,sustained_trend,5.0,False,1,1.0,99.0,4.5e-05,0.0,2433904.66708622,0.0,1.042394,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.1e-05,0.0,0.399919,0.0,0.0,0.0,1.0,0.6114628102972395,0.6114628102972395,n/a,2026-05-18,2026-05-18,False,
FIGR,LONG,0.5847966843843522,5.847966843843522,5.71,5.857,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.1,NEUTRAL,trend_continuation,,,40.0,30.0,3.68,22.24,60689.0,24887.0,0.41,14518.0,19786.0,51272.0,16.9,0.834,1.98,0.96,0.3,1.4,0.72,0.34,False,sustained_trend,5.0,False,3,1.0,99.0,0.00029,0.0,97309.30973262293,0.0,4.60153,0,0,1.6e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,5e-06,0.0,0.14197,0.0,0.0,0.0,1.0,0.5847966843843522,0.5847966843843522,n/a,2026-05-18,2026-05-18,False,
MLM,LONG,0.5591440773160385,5.591440773160386,1.4,4.4757,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.3,NEUTRAL,unknown,,,680.0,550.0,22.35,1.04,1233.0,931.0,0.755,0.0,1228.0,936.0,59.3,0.278,0.0,0.04,1.0,0.0,0.04,0.31,False,default,2.5,False,1,1.0,99.0,1.8e-05,0.0,461752.33622326184,0.0,21.4,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.1e-05,0.0,0.793696,0.0,0.0,0.0,1.0,0.5591440773160385,0.5591440773160385,n/a,2026-05-18,2026-05-18,False,
XP,LONG,0.5065163738543761,5.065163738543761,2.78,4.2866,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",4.6,POSITIVE,unknown,2192717.39,17.29,20.0,16.0,15.34,7.73,182185.0,18271.0,0.1,1346.0,22969.0,176141.0,92.2,0.545,0.0,0.34,1.0,0.0,0.44,1.0,False,default,2.5,False,1,1.0,99.0,0.000106,0.0,6.852515669554864e-12,0.0,197.159091,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.314454,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-05-18,2026-05-18,False,
NPO,LONG,0.5065163738543761,5.065163738543761,3.98,5.0866,price_validation_failed,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned",6.8,NEUTRAL,unknown,,,340.0,280.0,10.87,8.7,1932.0,1109.0,0.574,0.0,1814.0,1227.0,40.6,0.395,2.15,0.77,0.47,0.0,0.3,0.29,False,default,2.5,False,1,1.0,99.0,3.8e-05,0.0,1.554701265375363e-12,0.0,5.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.318434,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-05-18,2026-05-18,False,
MTSI,LONG,0.4801242962436082,4.801242962436082,0.0,2.8807,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,0.7,7.402325967900836e-12,2.6e-05,7.8e-05,4.182395075990714e-12,0.1412527323886807,52.875,0,1,0.0,0.422033,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.419099,0.534436,0.0,0.0,,,,,,,False,100.503472
AS,LONG,0.4794152994066008,4.794152994066009,4.77,4.8881,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,5.3,NEUTRAL,trend_continuation,,,42.5,30.0,28.21,9.5,35716.0,26124.0,0.731,0.0,48917.0,12923.0,76.7,0.588,0.0,0.61,1.0,1.4,0.75,1.0,False,default,2.5,False,1,1.0,99.0,2.1e-05,0.0,7.786617550150431e-16,0.0,40.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.071483,0.0,0.0,0.0,1.0,0.4794152994066008,0.4794152994066008,n/a,2026-05-18,2026-05-18,False,
QBTS,LONG,0.43917557168811405,4.391755716881141,2.85,4.2509,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.0,POSITIVE,ema_pullback,348965.35,19.02,30.0,5.0,57.4,73.77,278966.0,202048.0,0.724,71329.0,121833.0,287852.0,29.6,0.95,0.0,0.66,0.46,1.2,0.26,0.27,False,default,2.5,False,1,1.0,99.0,7.8e-05,0.0,406896.49301612296,0.0,3.40625,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.4e-05,0.0,0.623721,0.0,0.0,0.0,1.0,0.43917557168811405,0.43917557168811405,n/a,2026-05-18,2026-05-18,False,
TSM,LONG,0.429236567578118,4.292365675781181,5.15,4.6312,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",4.7,NEGATIVE,ema_pullback,-39620848.52,,400.0,360.0,1.02,9.08,751747.0,925948.0,1.232,207740.0,488604.0,981351.0,72.0,0.44,1.75,0.99,0.49,1.2,0.55,0.18,False,default,2.5,False,6,1.0,99.0,9e-06,1e-06,0.042161674111369604,2.3582309815769774e-15,58.528814,4,0,0.676903,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.457346,0.355049,0.0,0.0,1.0,0.429236567578118,0.429236567578118,n/a,2026-05-18,2026-05-18,False,1.663443
LYV,LONG,0.42652958898991267,4.265295889899127,4.86,4.7906,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",6.0,NEUTRAL,ema_pullback,,,180.0,120.0,7.47,28.35,73887.0,81700.0,1.106,1331.0,38205.0,116051.0,12.7,0.302,1.99,0.64,0.0,1.2,1.03,0.0,False,default,2.5,False,1,0.7,99.0,3.2e-05,0.0,1.2731612140283485e-11,0.0,34.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.571144,0.0,0.0,0.0,1.0,0.42652958898991267,0.42652958898991267,n/a,2026-05-18,2026-05-18,False,
